,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,0.6237314950780443,0.4236878039992794
B10-e003Coalescence-mBHI-p5,0.6083700984391145,0.4278369663123761
B10-e003Coalescence-mGAM-p3,0.9575639310382335,0.04698126463700234
B10-e003Coalescence-mGAM-p7,0.9524626638385816,0.0006854620789047019
B4-e003Coalescence-Inoculumn-mGAM,0.5822216239734594,0.5568194919834264
C3-e003Coalescence-Inoculumn-mGAM,0.5153234350356232,0.6596488920915151
C9-e003Coalescence-mBHI-p3,0.6554940447054985,0.42201657359034417
C9-e003Coalescence-mBHI-p5,0.6430606406700388,0.42664420825076566
C9-e003Coalescence-mBHI-p7,0.60441600043509,0.423101603314718
C9-e003Coalescence-mGAM-p3,0.9557833795616469,0.04916393442622951
C9-e003Coalescence-mGAM-p5,0.982047207266003,0.011356512340118901
C9-e003Coalescence-mGAM-p7,0.9853952248871485,0.002396685281931184
F100-e003Coalescence-mBHI-p7_S115,0.5878402131941045,0.3787234732480634
F100-e003Coalescence-mGAM-p3_S167,0.8940684722902049,0.039554674833363355
F100-e003Coalescence-mGAM-p5_S67,0.947581606569859,0.00964438839848676
F100-e003Coalescence-mGAM-p7_S163,0.9706593245227606,0.0062889569446946516
G9-e003Coalescence-mBHI-p3_S130,0.6162226029259803,0.45119167717528363
G9-e003Coalescence-mBHI-p5_S30,0.5550315984119215,0.49373914609980185
G9-e003Coalescence-mGAM-p3_S178,0.9556953282210257,0.04411817690506215
G9-e003Coalescence-mGAM-p5_S78,0.9608391254690815,0.002965411637542785
G9-e003Coalescence-mGAM-p7_S174,0.9761023549246749,0.0013635381012430197
