,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,0.6363394766305358,0.4461322491803635
B5-e003Coalescence-mBHI-p3,0.3302419421198091,0.727009036381908
B5-e003Coalescence-mBHI-p5,0.40415248799283116,0.6296660479372166
B5-e003Coalescence-mBHI-p7,0.5393693883207633,0.4880838065445763
B5-e003Coalescence-mGAM-p3,0.3701601522787739,0.7983488369184307
B5-e003Coalescence-mGAM-p5,0.3711406507795492,0.7869556407357928
B5-e003Coalescence-mGAM-p7,0.35844486754693966,0.724259707817398
D3-e003Coalescence-Inoculumn-mBHI,0.6355569136399899,0.444672498741779
D3-e003Coalescence-mBHI-p5,0.4632172626751969,0.5938418853915753
D3-e003Coalescence-mBHI-p7,0.5518075547612012,0.45314049280268603
D3-e003Coalescence-mGAM-p3,0.2962376433356278,0.855560843306472
D3-e003Coalescence-mGAM-p5,0.3734913245133963,0.8041587234640798
F5-e003Coalescence-mBHI-p3_S24,0.35061655656344465,0.7048917948671192
F5-e003Coalescence-mBHI-p5_S16,0.38969967123976484,0.6158402096584065
F5-e003Coalescence-mBHI-p7_S112,0.5601017851459652,0.4862605200014566
F5-e003Coalescence-mGAM-p3_S72,0.3321107373868047,0.8206553605482844
F5-e003Coalescence-mGAM-p5_S64,0.3473063675246121,0.8072455524835848
F5-e003Coalescence-mGAM-p7_S160,0.31411877460418686,0.8128402543560403
H3-e003Coalescence-mBHI-p3_S46,0.3571129668494745,0.650665452573588
H3-e003Coalescence-mBHI-p5_S38,0.3767995154501659,0.6754677064920076
H3-e003Coalescence-mBHI-p7_S134,0.5381526818420306,0.5172177229462401
H3-e003Coalescence-mGAM-p3_S94,0.331954676779666,0.8255523519960449
H3-e003Coalescence-mGAM-p5_S86,0.36637941800856716,0.8042249179144207
H3-e003Coalescence-mGAM-p7_S182,0.3596200175746924,0.7782821689707341
