,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A10-e003Coalescence-mBHI-p3,959776.0,180625.0
A10-e003Coalescence-mBHI-p5,3452977.0,639972.0
A10-e003Coalescence-mBHI-p7,4771315.0,874097.0
A10-e003Coalescence-mGAM-p3,2390490.0,466242.0
A10-e003Coalescence-mGAM-p7,1006892.0,190546.0
A4-e003Coalescence-Inoculumn-mGAM,4062136.0,847984.0
C2-e003Coalescence-Inoculumn-mGAM,1462208.0,301216.0
C8-e003Coalescence-mBHI-p5,15098008.0,2767526.0
C8-e003Coalescence-mBHI-p7,4406130.0,808513.0
C8-e003Coalescence-mGAM-p7,1950544.0,366059.0
E100-e003Coalescence-mBHI-p5_S7,8105458.0,1520270.0
E100-e003Coalescence-mBHI-p7_S103,3835618.0,738705.0
E100-e003Coalescence-mGAM-p3_S155,1671769.0,326377.0
E100-e003Coalescence-mGAM-p5_S55,1041955.0,206238.0
E100-e003Coalescence-mGAM-p7_S151,1231406.0,242509.0
G8-e003Coalescence-mBHI-p3_S129,10881079.0,2063654.0
G8-e003Coalescence-mBHI-p5_S29,10218209.0,1897470.0
G8-e003Coalescence-mBHI-p7_S125,4639504.0,851781.0
G8-e003Coalescence-mGAM-p3_S177,1745932.0,346865.0
G8-e003Coalescence-mGAM-p5_S77,2572166.0,501850.0
G8-e003Coalescence-mGAM-p7_S173,3873098.0,736090.0
