,0.975,0.975
C5-e003Coalescence-mBHI-inoculumn-redo,0.77,0.65275
C5-e003Coalescence-mBHI-p3,0.635,0.841
C5-e003Coalescence-mBHI-p5,0.413,0.9053250000000007
C5-e003Coalescence-mBHI-p7,0.132,0.983
C5-e003Coalescence-mGAM-p3,0.685,1.0
C5-e003Coalescence-mGAM-p7,0.31399999999999995,1.0
D4-e003Coalescence-Inoculumn-mBHI,0.766,0.667
D4-e003Coalescence-mBHI-p3,0.697,0.837
D4-e003Coalescence-mBHI-p5,0.5389999999999999,0.894
D4-e003Coalescence-mBHI-p7,0.375,1.0
D4-e003Coalescence-mGAM-p3,0.714,1.0
D4-e003Coalescence-mGAM-p5,0.681,1.0
D4-e003Coalescence-mGAM-p7,0.46967499999999923,1.0
G5-e003Coalescence-mBHI-p3_S36,0.6719999999999999,0.84
G5-e003Coalescence-mBHI-p5_S28,0.469,0.906
G5-e003Coalescence-mBHI-p7_S124,0.35524999999999995,0.959
G5-e003Coalescence-mGAM-p3_S84,0.667,1.0
G5-e003Coalescence-mGAM-p5_S76,0.82,1.0
G5-e003Coalescence-mGAM-p7_S172,0.257,1.0
H4-e003Coalescence-mBHI-p3_S47,0.778,0.912
H4-e003Coalescence-mBHI-p5_S39,0.423,0.914
H4-e003Coalescence-mBHI-p7_S135,0.378,0.953
H4-e003Coalescence-mGAM-p3_S95,0.423,1.0
H4-e003Coalescence-mGAM-p5_S87,0.46299999999999997,1.0
H4-e003Coalescence-mGAM-p7_S183,0.397,1.0
