,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,0.4893190734167756,0.4983113561708118
A3-e003Coalescence-mBHI-p3,0.5038635811694377,0.49845940872829664
A3-e003Coalescence-mGAM-p7,0.2341049878572763,0.7950016424213984
B2-e003Coalescence-Inoculumn-mBHI,0.5031013917429479,0.48339277334584707
B2-e003Coalescence-mBHI-p3,0.47658990285821035,0.527507508212107
B2-e003Coalescence-mBHI-p5,0.1666829815056977,0.8799199906147349
B2-e003Coalescence-mBHI-p7,0.2002393517653652,0.8297806194274988
B2-e003Coalescence-mGAM-p3,0.22528329908462544,0.8124608165180667
E3-e003Coalescence-mBHI-p3_S10,0.4606607509807584,0.5283679023932426
E3-e003Coalescence-mBHI-p5_S2,0.5037563982813376,0.48130783669638666
E3-e003Coalescence-mGAM-p3_S58,0.2098845040164394,0.8186973251994368
E3-e003Coalescence-mGAM-p5_S50,0.17449985989164954,0.8567339277334585
E3-e003Coalescence-mGAM-p7_S146,0.19318382215580046,0.8459469732519943
F2-e003Coalescence-mBHI-p3_S21,0.4607526620586586,0.5370495072735805
F2-e003Coalescence-mBHI-p5_S13,0.5075423594246217,0.47569122477709996
F2-e003Coalescence-mBHI-p7_S109,0.05256440313842705,0.5258946503988738
F2-e003Coalescence-mGAM-p3_S69,0.22849425555763125,0.803290943219146
F2-e003Coalescence-mGAM-p5_S61,0.17001083504576872,0.8469666823087753
F2-e003Coalescence-mGAM-p7_S157,0.19000621147020363,0.8422996245893947
