,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B4-e003Coalescence-Inoculumn-mBHI,0.8020041377795747,0.767714867742877
B4-e003Coalescence-mBHI-p3,0.7086699689362773,0.7114452947906185
B4-e003Coalescence-mBHI-p5,0.5154371652245571,0.5475619747550241
B4-e003Coalescence-mGAM-p5,0.41664769946579355,0.31407582942117546
C3-e003Coalescence-mBHI-inoculumn-redo,0.830204268572599,0.8041526915175307
C3-e003Coalescence-mBHI-p5,0.7330193155846242,0.6010470996159083
C3-e003Coalescence-mBHI-p7,0.7249039532277823,0.5994107188722384
C3-e003Coalescence-mGAM-p3,0.6311374972629735,0.5602321202815935
C3-e003Coalescence-mGAM-p5,0.33779542245427374,0.22768853659020755
C3-e003Coalescence-mGAM-p7,0.16034517498349216,0.2992029942106424
F4-e003Coalescence-mBHI-p3_S23,0.7270737370488252,0.7261195355303798
F4-e003Coalescence-mBHI-p5_S15,0.5415586891367367,0.5107722796873447
F4-e003Coalescence-mBHI-p7_S111,0.4956265881866703,0.4916587665760664
F4-e003Coalescence-mGAM-p3_S71,0.6277050888206224,0.5595495893200524
F4-e003Coalescence-mGAM-p5_S63,0.671159969512195,0.5512699293825617
F4-e003Coalescence-mGAM-p7_S159,0.694730025984887,0.6305478030581914
G3-e003Coalescence-mBHI-p3_S34,0.6133926888762655,0.6167223950016687
G3-e003Coalescence-mBHI-p5_S26,0.5752237785254535,0.58459307966147
G3-e003Coalescence-mBHI-p7_S122,0.48395649315174466,0.5330705260899589
G3-e003Coalescence-mGAM-p3_S82,0.9214834638729192,0.8879496072630826
G3-e003Coalescence-mGAM-p5_S74,0.4945949343238587,0.21618707104308044
