,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.5594147364407588,0.36963438604240284
A5-e003Coalescence-mBHI-inoculumn-redo,0.5693070250691068,0.37626148409894
A5-e003Coalescence-mBHI-p3,0.19383280907444475,0.7733820671378091
A5-e003Coalescence-mBHI-p7,0.20495310265942238,0.7704615724381626
A5-e003Coalescence-mGAM-p3,0.21204203603088362,0.756206051236749
D2-e003Coalescence-Inoculumn-mBHI,0.5447461633781335,0.37938615282685506
D2-e003Coalescence-mBHI-p3,0.20978324277952534,0.7623753312720848
D2-e003Coalescence-mBHI-p5,0.16019359450957965,0.8154024955830389
D2-e003Coalescence-mBHI-p7,0.08688733199885618,0.566228577738516
D2-e003Coalescence-mGAM-p5,0.32699923744161663,0.6457566254416961
E5-e003Coalescence-mBHI-p3_S12,0.1649740730149652,0.8043248674911662
E5-e003Coalescence-mBHI-p5_S4,0.14267105137737107,0.8274201634275619
E5-e003Coalescence-mBHI-p7_S100,0.24572900581450766,0.7032609319787986
E5-e003Coalescence-mGAM-p3_S60,0.23171527976360692,0.7108923365724382
E5-e003Coalescence-mGAM-p5_S52,0.3386005147269088,0.6065277164310954
E5-e003Coalescence-mGAM-p7_S148,0.42851072347726626,0.525813383392226
H2-e003Coalescence-mBHI-p3_S45,0.16701868268039274,0.8031013692579506
H2-e003Coalescence-mBHI-p7_S133,0.1637718997235726,0.8018240945229682
H2-e003Coalescence-mGAM-p3_S93,0.20360366028024024,0.7565252871024736
H2-e003Coalescence-mGAM-p5_S85,0.19766266323515394,0.6533012367491167
H2-e003Coalescence-mGAM-p7_S181,0.2656846821084739,0.7024140901060071
