,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C11-e003Coalescence-mBHI-p3,248789.0,809742.0
C11-e003Coalescence-mBHI-p5,589571.0,1975686.0
C11-e003Coalescence-mGAM-p3,250136.0,798854.0
C11-e003Coalescence-mGAM-p5,130145.0,405647.0
C11-e003Coalescence-mGAM-p7,127137.0,394003.0
C5-e003Coalescence-Inoculumn-mGAM,342798.0,1144688.0
D10-e003Coalescence-mBHI-p3,433865.0,1449802.0
D10-e003Coalescence-mBHI-p5,313367.0,1047797.0
D10-e003Coalescence-mBHI-p7,195090.0,668507.0
D10-e003Coalescence-mGAM-p3,121264.0,391841.0
D10-e003Coalescence-mGAM-p5,189993.0,597718.0
D10-e003Coalescence-mGAM-p7,324714.0,1011616.0
D4-e003Coalescence-Inoculumn-mGAM,59313.0,195514.0
G111-e003Coalescence-mBHI-p3_S132,20681.0,68027.0
G111-e003Coalescence-mBHI-p5_S32,917417.0,3072619.0
G111-e003Coalescence-mBHI-p7_S128,358581.0,1215944.0
G111-e003Coalescence-mGAM-p3_S180,184276.0,587592.0
G111-e003Coalescence-mGAM-p5_S80,131463.0,405407.0
G111-e003Coalescence-mGAM-p7_S176,16410.0,53450.0
H100-e003Coalescence-mBHI-p5_S43,776623.0,2589562.0
H100-e003Coalescence-mBHI-p7_S139,981452.0,3298152.0
H100-e003Coalescence-mGAM-p5_S91,93950.0,295291.0
H100-e003Coalescence-mGAM-p7_S187,63550.0,196951.0
