,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A11-e003Coalescence-mBHI-p3,7279772.0,6809379.0
A11-e003Coalescence-mBHI-p5,1330289.0,1239765.0
A11-e003Coalescence-mBHI-p7,556130.0,522422.0
A11-e003Coalescence-mGAM-p3,884835.0,821674.0
A11-e003Coalescence-mGAM-p7,361446.0,335303.0
A5-e003Coalescence-Inoculumn-mGAM,898274.0,891505.0
D2-e003Coalescence-Inoculumn-mGAM,830347.0,825826.0
D8-e003Coalescence-mBHI-p5,2247183.0,2093096.0
D8-e003Coalescence-mGAM-p5,731347.0,682021.0
E111-e003Coalescence-mBHI-p3_S108,1430889.0,1302684.0
E111-e003Coalescence-mBHI-p5_S8,1792404.0,1646479.0
E111-e003Coalescence-mBHI-p7_S104,2387259.0,2191632.0
E111-e003Coalescence-mGAM-p5_S56,509207.0,467658.0
H8-e003Coalescence-mBHI-p5_S41,3328244.0,3053644.0
H8-e003Coalescence-mBHI-p7_S137,4449028.0,4068798.0
H8-e003Coalescence-mGAM-p5_S89,683791.0,626298.0
H8-e003Coalescence-mGAM-p7_S185,2044879.0,1885819.0
