,0.975,0.975
A10-e003Coalescence-mBHI-p3,0.683,1.0
A10-e003Coalescence-mBHI-p5,0.613,1.0
A10-e003Coalescence-mBHI-p7,0.691,1.0
A10-e003Coalescence-mGAM-p3,0.765,0.971
A10-e003Coalescence-mGAM-p7,0.667,1.0
A4-e003Coalescence-Inoculumn-mGAM,0.914,0.6632749999999992
C2-e003Coalescence-Inoculumn-mGAM,0.945,0.72465
C8-e003Coalescence-mBHI-p5,0.688,0.987
C8-e003Coalescence-mBHI-p7,0.751,0.982
C8-e003Coalescence-mGAM-p7,0.62,1.0
E100-e003Coalescence-mBHI-p5_S7,0.5660000000000001,0.993
E100-e003Coalescence-mBHI-p7_S103,0.698,0.979
E100-e003Coalescence-mGAM-p3_S155,0.789,1.0
E100-e003Coalescence-mGAM-p5_S55,0.907,1.0
E100-e003Coalescence-mGAM-p7_S151,0.859,1.0
G8-e003Coalescence-mBHI-p3_S129,0.611,0.985
G8-e003Coalescence-mBHI-p5_S29,0.5800000000000001,0.992
G8-e003Coalescence-mBHI-p7_S125,0.647,1.0
G8-e003Coalescence-mGAM-p3_S177,0.912,1.0
G8-e003Coalescence-mGAM-p5_S77,0.748,1.0
G8-e003Coalescence-mGAM-p7_S173,0.6415999999999985,0.972
