,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mBHI-p3,0.188,0.789
B11-e003Coalescence-mGAM-p3,0.293,0.682
B11-e003Coalescence-mGAM-p7,0.75,0.22199999999999998
B5-e003Coalescence-Inoculumn-mGAM,0.45,0.508
D3-e003Coalescence-Inoculumn-mGAM,0.378,0.581
D9-e003Coalescence-mBHI-p3,0.25,0.706
D9-e003Coalescence-mBHI-p5,0.477,0.489
D9-e003Coalescence-mBHI-p7,0.712,0.262
D9-e003Coalescence-mGAM-p3,0.346,0.618
D9-e003Coalescence-mGAM-p5,0.677,0.294
D9-e003Coalescence-mGAM-p7,0.8,0.18
F111-e003Coalescence-mBHI-p3_S120,0.21599999999999997,0.75
F111-e003Coalescence-mBHI-p5_S20,0.455,0.494
F111-e003Coalescence-mBHI-p7_S116,0.662,0.283
F111-e003Coalescence-mGAM-p3_S168,0.302,0.648
F111-e003Coalescence-mGAM-p5_S68,0.4,0.5485
F111-e003Coalescence-mGAM-p7_S164,0.44399999999999995,0.5
H9-e003Coalescence-mBHI-p5_S42,0.373,0.59
H9-e003Coalescence-mBHI-p7_S138,0.6930000000000001,0.274
H9-e003Coalescence-mGAM-p3_S190,0.312,0.652
H9-e003Coalescence-mGAM-p5_S90,0.562,0.391
H9-e003Coalescence-mGAM-p7_S186,0.731,0.234
