,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,866004.0,146274.0
A3-e003Coalescence-mBHI-p3,3318965.0,553429.0
A3-e003Coalescence-mGAM-p7,522582.0,84253.0
B2-e003Coalescence-Inoculumn-mBHI,1064640.0,177350.0
B2-e003Coalescence-mBHI-p3,4438095.0,743042.0
B2-e003Coalescence-mBHI-p5,2359186.0,383826.0
B2-e003Coalescence-mBHI-p7,452858.0,73381.0
B2-e003Coalescence-mGAM-p3,1183289.0,193017.0
E3-e003Coalescence-mBHI-p3_S10,3511378.0,588846.0
E3-e003Coalescence-mBHI-p5_S2,3843867.0,651305.0
E3-e003Coalescence-mGAM-p3_S58,1266520.0,204655.0
E3-e003Coalescence-mGAM-p5_S50,2872687.0,466443.0
E3-e003Coalescence-mGAM-p7_S146,2810326.0,457270.0
F2-e003Coalescence-mBHI-p3_S21,1903258.0,315746.0
F2-e003Coalescence-mBHI-p5_S13,8178388.0,1391999.0
F2-e003Coalescence-mBHI-p7_S109,128787.0,21501.0
F2-e003Coalescence-mGAM-p3_S69,780434.0,126293.0
F2-e003Coalescence-mGAM-p5_S61,1696306.0,272727.0
F2-e003Coalescence-mGAM-p7_S157,1217487.0,197427.0
