,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-Inoculumn-mGAM,0.556,0.5,0.625,0.528
1,A9-e003Coalescence-mBHI-p3,0.23099999999999998,0.18999999999999995,0.27819999999999984,0.23099999999999998
2,A9-e003Coalescence-mBHI-p7,0.368,0.273,0.4,0.368
3,A9-e003Coalescence-mGAM-p5,0.9578344864772329,0.935853848329464,0.9761766809616161,0.9458107548505404
4,B2-e003Coalescence-Inoculumn-mGAM,0.615,0.5,0.692,0.615
5,B8-e003Coalescence-mGAM-p5,0.692,0.6,0.9323262151833995,0.703
6,B8-e003Coalescence-mGAM-p7,0.571,0.5449999999999999,0.667,0.571
7,E9-e003Coalescence-mBHI-p5_S6,0.030629981620779317,0.015889376444317767,0.05059597338865913,0.05792358687259492
8,E9-e003Coalescence-mGAM-p3_S154,0.667,0.6,0.9238669920813245,0.667
9,F8-e003Coalescence-mGAM-p7_S161,0.9948974167711315,0.9841106235556822,1.0,0.9563740500641169
