,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.4,0.0
C9-e003Coalescence-mGAM-p3,0.20774193548387096,0.0
B5-e004Assembly-mBHI-p3,0.4012903225806452,0.5603841536614645
C11-e003Coalescence-mBHI-p3,0.3174193548387097,0.0
D11-e003Coalescence-mBHI-p5,0.054838709677419356,0.0
C9-e003Coalescence-mGAM-p7,0.28,0.2833933573429372
C8-e003Coalescence-mGAM-p7,0.3232258064516129,0.4748299319727891
D10-e003Coalescence-mBHI-p3,0.26129032258064516,0.0
F3-e004Assembly-epsilon-p3,0.3774193548387097,0.5322128851540616
B2-e003Coalescence-mBHI-p3,0.23806451612903226,0.17262905162064826
A8-e003Coalescence-mBHI-p3,0.5716129032258065,0.6817126850740296
A4-e003Coalescence-mBHI-p7,0.4174193548387097,0.615766306522609
B9-e003Coalescence-mGAM-p5,0.44967741935483874,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.3006451612903226,0.48043217286914763
B3-e003Coalescence-mBHI-p3,0.4309677419354839,0.6282513005202081
D4-e003Coalescence-mBHI-p5,0.10516129032258065,0.0015206082432973188
C2-e003Coalescence-mBHI-p5,0.2593548387096774,0.4042416966786715
B3-e004Assembly-mBHI-p7,0.39741935483870966,0.5543017206882753
B5-e004Assembly-mBHI-p7,0.3367741935483871,0.498359343737495
D4-e003Coalescence-mBHI-p3,0.1767741935483871,0.028331332533013204
C4-e003GlycerolRevival-mBHI-p2,0.4290322580645161,0.6293717486994798
C5-e004Assembly-mBHI-p3,0.432258064516129,0.5897559023609443
D10-e003Assembly-mGAM-p5,0.2812903225806452,0.47691076430572227
C3-e004Assembly-mBHI-p5,0.39741935483870966,0.5530212084833933
B8-e003Assembly-mGAM-p5,0.5716129032258065,0.6804321728691477
F4-e004Assembly-epsilon-p5,0.47161290322580646,0.5477390956382553
C4-e003Coalescence-mGAM-p7,0.2793548387096774,0.4864345738295318
B12-e003Coalescence-mBHI-p3,0.7580645161290323,0.0001600640256102441
D3-e004Assembly-mGAM-p7,0.3903225806451613,0.5482993197278911
C8-e003Assembly-mGAM-p3,0.5625806451612904,0.6739495798319328
C3-e003Coalescence-mGAM-p3,0.2761290322580645,0.48147258903561424
B4-e003Assembly-mBHI-p5,0.41096774193548385,0.5955982392957183
D4-e004Assembly-mGAM-p5,0.6193548387096774,0.7070828331332533
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.0
C8-e003Assembly-mGAM-p5,0.5058064516129033,0.6177671068427371
C3-e003Coalescence-mBHI-p7,0.3232258064516129,0.5223689475790316
D11-e003Coalescence-mGAM-p5,0.2929032258064516,0.0
A11-e003Coalescence-mGAM-p7,0.0012903225806451613,0.0
B8-e003Coalescence-mBHI-p5,0.6477419354838709,0.0
B10-e003Assembly-mGAM-p5,0.21225806451612902,0.3989595838335334
C2-e003Coalescence-mGAM-p7,0.5019354838709678,0.6549819927971189
D3-e003Coalescence-mBHI-p5,0.2929032258064516,0.0
B11-e003Coalescence-mGAM-p3,0.27806451612903227,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.48838709677419356,0.6514605842336935
B5-e003Assembly-mBHI-p5,0.0012903225806451613,8.003201280512204e-05
D2-e003Coalescence-mBHI-p5,0.23225806451612904,0.006802721088435374
D8-e003Assembly-mGAM-p5,0.5632258064516129,0.6746698679471789
D5-e003Coalescence-mGAM-p5,0.0,0.0
B5-e003Coalescence-mBHI-p5,0.45225806451612904,0.0
D5-e003Coalescence-mBHI-p7,0.016774193548387096,0.0
C9-e003Coalescence-mBHI-p5,0.3193548387096774,0.0
A10-e003Coalescence-mBHI-p3,0.4470967741935484,0.5730292116846739
A5-e003Coalescence-mGAM-p3,0.001935483870967742,0.0001600640256102441
A2-e003Coalescence-Inoculumn-mGAM,0.5664516129032258,0.680672268907563
E5-e004Assembly-mGAM-p5,0.4045161290322581,0.5576630652260904
