,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.075,0.86
C9-e003Coalescence-mGAM-p3,0.277,0.28
B5-e004Assembly-mBHI-p3,0.03054214585286544,0.026934901144787412
C11-e003Coalescence-mBHI-p3,0.079,0.855
D11-e003Coalescence-mBHI-p5,0.0028704469103968313,0.96
C9-e003Coalescence-mGAM-p7,0.142,0.014
C8-e003Coalescence-mGAM-p7,0.0008393722948189538,0.213
D10-e003Coalescence-mBHI-p3,0.1,0.832
F3-e004Assembly-epsilon-p3,0.9315726991813285,0.04020556519323832
B2-e003Coalescence-mBHI-p3,0.19694446219122055,0.5
A8-e003Coalescence-mBHI-p3,0.0021756591234289224,0.9921866012521378
A4-e003Coalescence-mBHI-p7,0.995770811404856,0.0026635481730103456
B9-e003Coalescence-mGAM-p5,0.093,0.882
A4-e003Coalescence-mBHI-inoculumn-redo,0.029,0.05500000000000005
B3-e003Coalescence-mBHI-p3,0.9996931248133722,0.00014173565559388426
D4-e003Coalescence-mBHI-p5,0.013340845327797323,0.477
C2-e003Coalescence-mBHI-p5,0.9265952915740904,0.06453132462177398
B3-e004Assembly-mBHI-p7,0.9934643537727627,0.003870309283217146
B5-e004Assembly-mBHI-p7,0.121,0.013567971755730232
D4-e003Coalescence-mBHI-p3,0.015568589466392752,0.32599999999999996
C4-e003GlycerolRevival-mBHI-p2,0.9996891706322336,0.0001381913907437943
C5-e004Assembly-mBHI-p3,0.027701923035972263,0.023055477360042695
D10-e003Assembly-mGAM-p5,0.94,0.0047962881460919225
C3-e004Assembly-mBHI-p5,0.9897453477618656,0.006074577769323383
B8-e003Assembly-mGAM-p5,0.003942409787091488,0.9858215556156725
F4-e004Assembly-epsilon-p5,0.054270404142897286,0.11698217656663228
C4-e003Coalescence-mGAM-p7,0.7,0.0020665721049912735
B12-e003Coalescence-mBHI-p3,0.012227931212835363,0.9780576952067802
D3-e004Assembly-mGAM-p7,0.996821043670048,0.0018287079003298284
C8-e003Assembly-mGAM-p3,0.008103136479876717,0.9715821746386749
C3-e003Coalescence-mGAM-p3,0.343,0.0030736306499413624
B4-e003Assembly-mBHI-p5,0.048,0.005880390336795458
D4-e004Assembly-mGAM-p5,0.0014700283075572693,0.005746367803755019
D3-e003Coalescence-Inoculumn-mBHI,0.106,0.272
C8-e003Assembly-mGAM-p5,0.029754108890818365,0.08433395610447168
C3-e003Coalescence-mBHI-p7,0.113,0.0061082423861545465
D11-e003Coalescence-mGAM-p5,0.003522106807704519,0.9897676119497304
A11-e003Coalescence-mGAM-p7,0.0020825170025274104,0.925
B8-e003Coalescence-mBHI-p5,0.0036724598542168447,0.98
B10-e003Assembly-mGAM-p5,0.933,0.004338499525759131
C2-e003Coalescence-mGAM-p7,0.000621679308124756,0.000570434227652566
D3-e003Coalescence-mBHI-p5,0.328,0.616
B11-e003Coalescence-mGAM-p3,0.0008660426157526272,0.9976948102134511
C4-e003Coalescence-mBHI-inoculumn-redo,0.010166379065197803,0.008399858708249688
B5-e003Assembly-mBHI-p5,0.006187813801439388,0.806
D2-e003Coalescence-mBHI-p5,0.02161545275996781,0.85
D8-e003Assembly-mGAM-p5,0.008066885438954324,0.9714032276853078
D5-e003Coalescence-mGAM-p5,0.002164290128140381,0.331
B5-e003Coalescence-mBHI-p5,0.405,0.5509999999999999
D5-e003Coalescence-mBHI-p7,0.003157061761136416,0.941
C9-e003Coalescence-mBHI-p5,0.074,0.573
A10-e003Coalescence-mBHI-p3,0.033140845192671554,0.462
A5-e003Coalescence-mGAM-p3,0.0073334447138161405,0.7050000000000001
A2-e003Coalescence-Inoculumn-mGAM,0.0008746685652107847,0.996865408681376
E5-e004Assembly-mGAM-p5,0.079,0.01600077088951672
D8-e003Coalescence-mGAM-p5,0.002776382262129507,0.9913339983404522
A12-e003Coalescence-mGAM-p3,0.01214559457932305,0.81
C2-e003Coalescence-mBHI-p3,0.5,0.045431107915759064
C4-e004Assembly-mBHI-p5,0.0027804734619544923,0.010768231433826412
D9-e003Coalescence-mGAM-p7,0.698,0.25
D4-e003Coalescence-mBHI-p7,0.008632578811886529,0.39
D8-e003Assembly-mGAM-p3,0.012780489923821886,0.9566040061567849
E4-e004Assembly-mGAM-p7,0.002335632691799327,0.009069726786668439
E3-e004Assembly-mGAM-p3,0.9950651175741249,0.0029206452788103038
B10-e003Coalescence-mGAM-p3,0.609,0.14
A9-e003Coalescence-mGAM-p7,0.0003930894978251302,0.9986678301837564
D5-e004Assembly-mGAM-p5,0.018538392639752543,0.08299999999999996
B5-e003Coalescence-Inoculumn-mGAM,0.003908440033525571,0.9936240066990105
D10-e003Coalescence-mBHI-p5,0.129,0.8065
D5-e003Coalescence-mBHI-p3,0.0028496373735963526,0.464
C5-e003Coalescence-mBHI-p3,0.015740967869615784,0.093
D9-e003Coalescence-mGAM-p5,0.474,0.472
C9-e003Coalescence-mBHI-p3,0.167,0.476
D10-e003Coalescence-mGAM-p5,0.0015740761479064163,0.685
C8-e003Coalescence-mBHI-p7,0.013027995895389421,0.548
B11-e003Assembly-mGAM-p5,0.0096186085385052,0.9706409125733698
G3-e004Assembly-epsilon-p7,0.9687924184837482,0.018404557198172206
B4-e003Coalescence-mGAM-p5,0.039,0.0030841648823776444
D4-e003Coalescence-mGAM-p5,0.0022281569429454685,0.483
C3-e004Assembly-mBHI-p7,0.996321289170889,0.002160300173408181
B5-e003Coalescence-mGAM-p5,0.0035513858094057458,0.509
