,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,-0.0,0.8235
C9-e003Coalescence-mGAM-p3,0.0007140716183129552,0.29200000000000004
B5-e004Assembly-mBHI-p3,0.006358637744024887,0.10849999999999999
C11-e003Coalescence-mBHI-p3,0.0018807238397820088,0.77
D11-e003Coalescence-mBHI-p5,-0.0,0.966
C9-e003Coalescence-mGAM-p7,0.00029939774131058884,0.0655
C8-e003Coalescence-mGAM-p7,0.0001854602675340592,0.22499999999999998
D10-e003Coalescence-mBHI-p3,0.0014836821402724736,0.8315
F3-e004Assembly-epsilon-p3,0.12602676010180824,0.5
B2-e003Coalescence-mBHI-p3,0.75,0.9420764131274051
A8-e003Coalescence-mBHI-p3,0.0015174021889150298,0.9979281641273414
A4-e003Coalescence-mBHI-p7,0.10663802777845312,0.031189623700628034
B9-e003Coalescence-mGAM-p5,-0.0,0.886
A4-e003Coalescence-mBHI-inoculumn-redo,0.0029058795197149587,0.09049999999999997
B3-e003Coalescence-mBHI-p3,0.01054655110765297,0.004359839872130801
D4-e003Coalescence-mBHI-p5,0.0030348043778300597,0.40049999999999997
C2-e003Coalescence-mBHI-p5,0.29706307738283366,0.15694461266687282
B3-e004Assembly-mBHI-p7,0.013459168554562044,0.5
B5-e004Assembly-mBHI-p7,0.0031793188720124436,0.123
D4-e003Coalescence-mBHI-p3,0.003423881862167247,0.31699999999999995
C4-e003GlycerolRevival-mBHI-p2,0.010778343439689298,0.004455660528661148
C5-e004Assembly-mBHI-p3,0.006069608755660119,0.018430232186734747
D10-e003Assembly-mGAM-p5,0.0026392850683649625,0.0037198633771391232
C3-e004Assembly-mBHI-p5,0.02100446001696804,0.5
B8-e003Assembly-mGAM-p5,0.0027251304617249518,0.9962791519021642
F4-e004Assembly-epsilon-p5,0.01669142407806533,0.9493168614864794
C4-e003Coalescence-mGAM-p7,0.0006545656501202089,0.0019875740593537474
B12-e003Coalescence-mBHI-p3,-0.0,0.9869770316575747
D3-e004Assembly-mGAM-p7,0.0061070236172682405,0.5
C8-e003Assembly-mGAM-p3,0.005341255704980905,1.0
C3-e003Coalescence-mGAM-p3,0.0009083768205749838,0.002758266041552139
B4-e003Assembly-mBHI-p5,0.0018044782787097653,0.005479258217677898
D4-e004Assembly-mGAM-p5,-0.0,0.9966211240990986
D3-e003Coalescence-Inoculumn-mBHI,0.0005908468700200117,0.815
C8-e003Assembly-mGAM-p5,0.13862943611198905,1.0
C3-e003Coalescence-mBHI-p7,0.0019075913232074661,0.005792358687259492
D11-e003Coalescence-mGAM-p5,-0.0,0.9615
A11-e003Coalescence-mGAM-p7,-0.0,0.9610000000000001
B8-e003Coalescence-mBHI-p5,-0.0,0.989
B10-e003Assembly-mGAM-p5,0.0021153093562630947,0.002981361089030621
C2-e003Coalescence-mGAM-p7,0.00017455084003205573,0.00023832883241039815
D3-e003Coalescence-mBHI-p5,-0.0,0.696
B11-e003Coalescence-mGAM-p3,-0.0,0.9944999999999999
C4-e003Coalescence-mBHI-inoculumn-redo,0.0026182626004808357,0.0035749324861559725
B5-e003Assembly-mBHI-p5,-0.0,0.9339999999999999
D2-e003Coalescence-mBHI-p5,-0.0,0.925
D8-e003Assembly-mGAM-p5,0.005341255704980905,1.0
D5-e003Coalescence-mGAM-p5,0.0011611425445610664,0.8815
B5-e003Coalescence-mBHI-p5,-0.0,0.625
D5-e003Coalescence-mBHI-p7,-0.0,0.9605
C9-e003Coalescence-mBHI-p5,0.0016284316173722272,0.5674999999999999
A10-e003Coalescence-mBHI-p3,0.023973506037648407,0.9119999999999999
A5-e003Coalescence-mGAM-p3,0.1295,0.9015
A2-e003Coalescence-Inoculumn-mGAM,0.0005987954826211777,0.9991824145435249
E5-e004Assembly-mGAM-p5,0.004307464278210407,0.04999999999999999
D8-e003Coalescence-mGAM-p5,-0.0,0.9755
A12-e003Coalescence-mGAM-p3,0.005563808026021776,0.9831056204954931
C2-e003Coalescence-mBHI-p3,0.012139217511320239,0.036860464373469494
C4-e004Assembly-mBHI-p5,-0.0,0.9936646076858099
D9-e003Coalescence-mGAM-p7,0.01732867951399863,0.526
D4-e003Coalescence-mBHI-p7,0.001854602675340592,0.403
D8-e003Assembly-mGAM-p3,0.007854787801442508,1.0
E4-e004Assembly-mGAM-p7,-0.0,0.9946649327880505
E3-e004Assembly-mGAM-p3,0.010118936942480953,0.5
B10-e003Coalescence-mGAM-p3,0.0007027968032869611,0.3645
A9-e003Coalescence-mGAM-p7,-0.0,0.998808355837948
D5-e004Assembly-mGAM-p5,0.003709205350681184,0.011262919669671235
B5-e003Coalescence-Inoculumn-mGAM,-0.0,0.9960634455523479
D10-e003Coalescence-mBHI-p5,0.0019352375742684438,0.807
D5-e003Coalescence-mBHI-p3,0.0013625652308624759,0.8295
C5-e003Coalescence-mBHI-p3,0.003513984016434806,0.0525
D9-e003Coalescence-mGAM-p5,-0.0,0.493
C9-e003Coalescence-mBHI-p3,0.001854602675340592,0.5169999999999999
D10-e003Coalescence-mGAM-p5,0.0003164251010059778,0.679
C8-e003Coalescence-mBHI-p7,0.002781904013010888,0.7665
B11-e003Assembly-mGAM-p5,-0.0,0.9635
G3-e004Assembly-epsilon-p7,0.06301338005090412,0.5
B4-e003Coalescence-mGAM-p5,0.0195,0.002632890312390678
D4-e003Coalescence-mGAM-p5,0.0005472598058382075,0.48700000000000004
C3-e004Assembly-mBHI-p7,0.007453195489891885,0.5
B5-e003Coalescence-mGAM-p5,0.0015003527261182317,0.7809999999999999
B5-e003Coalescence-Inoculumn-mBHI,0.0016284316173722272,0.849
G3-e004Assembly-epsilon-p3,0.13862943611198905,0.5
C2-e003Coalescence-mGAM-p3,0.0007808853369855125,0.002371140983088681
B5-e003Coalescence-mGAM-p7,0.0033382848156130658,0.9255
D8-e003Coalescence-mBHI-p5,0.001854602675340592,0.8845000000000001
E5-e004Assembly-mGAM-p7,0.01027164558650174,0.031189623700628034
C10-e003Assembly-mGAM-p3,-0.0,0.022359586469675653
B10-e003Coalescence-mBHI-p5,0.0015526906119130539,0.473
D5-e003Coalescence-Inoculumn-mGAM,-0.0,0.9938565892710884
B3-e004Assembly-mBHI-p5,0.02432095370385773,0.5
B5-e003Coalescence-mBHI-p3,0.0026706278524904524,0.635
G4-e004Assembly-epsilon-p5,0.014836821402724736,0.954948321321315
C4-e003Coalescence-mGAM-p5,0.00073368897046441,0.002227830264330574
C5-e003Coalescence-mGAM-p7,0.0007808853369855125,0.41600000000000004
C5-e003Coalescence-mBHI-inoculumn-redo,0.0005730961056846465,0.51
A2-e003Coalescence-mBHI-p7,0.75,0.8844754699066758
A10-e003Coalescence-mBHI-p5,0.003709205350681184,0.7935000000000001
B8-e003Assembly-mGAM-p3,0.01027164558650174,1.0
A4-e003Coalescence-mGAM-p5,-0.0,0.9967562791351346
D5-e003Coalescence-mBHI-p5,0.00017319246773608643,0.00023647413332549233
D4-e003Coalescence-mGAM-p7,0.00025828122364511145,0.5905
E4-e004Assembly-mGAM-p3,-0.0,0.9943685401651644
A8-e003Coalescence-mBHI-p7,0.0011922445770046663,0.9983721289571968
E3-e004Assembly-mGAM-p7,0.009241962407465937,0.5
B9-e003GlycerolRevival-mGAM-p2,-0.0,0.9864999999999999
C4-e003Coalescence-mGAM-p3,0.0004108658234600696,0.0012475849480251214
B2-e003Coalescence-Inoculumn-mGAM,0.0006328502020119556,0.984
D5-e003Coalescence-mGAM-p7,0.007027968032869612,0.846
C5-e003Coalescence-mBHI-p5,0.0008902092841634842,0.21549999999999997
C5-e003Coalescence-mGAM-p3,0.0007027968032869611,0.118
D9-e003Assembly-mGAM-p5,0.25993019270997947,0.22396993365350687
B12-e003Coalescence-mGAM-p3,-0.0,0.9946376012707661
A11-e003Coalescence-mBHI-p7,0.005805712722805331,0.9823710822561668
A3-e003Coalescence-Inoculumn-mGAM,0.0013091313002404179,0.998212533756922
D10-e003Assembly-mGAM-p3,0.0016485357114138597,0.005005742075409438
C3-e003Coalescence-mGAM-p5,0.0005987954826211777,0.0018182291843415446
B4-e004Assembly-mBHI-p5,-0.0,0.9901106071193131
C10-e003GlycerolRevival-mGAM-p2,0.009920071463854515,0.01398155545200567
D3-e003Assembly-mBHI-p5,0.29706307738283366,0.7440343615388493
A10-e003Coalescence-mGAM-p3,0.0004803287504479231,0.03650000000000003
A9-e003Coalescence-mBHI-p3,-0.0,0.961
A2-e003Coalescence-Inoculumn-mBHI,1.0,0.6625
D3-e003Coalescence-mBHI-p7,-0.0,0.9704999999999999
C3-e003Coalescence-mBHI-p5,0.007854787801442508,0.010724797458467918
D11-e003Assembly-mGAM-p3,-0.0,0.9937130497657257
D2-e003Assembly-mBHI-p3,0.026152915677434628,1.0
A9-e003Coalescence-mBHI-p5,-0.0,0.9893298655761009
D5-e003Coalescence-Inoculumn-mBHI,0.0004279852327709059,0.843
B2-e003Coalescence-mGAM-p3,0.028023692943192176,0.243
B4-e003Assembly-mBHI-p3,0.004604530780155953,0.01398155545200567
C11-e003Coalescence-mGAM-p5,0.0005362706531105326,0.6435
G4-e004Assembly-epsilon-p3,-0.0,0.9662112409909863
B3-e003Coalescence-Inoculumn-mBHI,0.07005923235798044,0.02896179343629746
A8-e003Coalescence-mBHI-p5,0.002967364280544947,0.9959484098490232
D5-e004Assembly-mGAM-p7,0.0013488019457022487,0.020000000000000018
D9-e003Coalescence-mBHI-p3,-0.0,0.9631395356265305
D5-e003Assembly-mBHI-p5,-0.0,0.9869204803836076
A5-e003Coalescence-mBHI-p7,-0.0,0.9215
BG-Fecal,0.29706307738283366,0.7855
D2-e003Coalescence-mGAM-p5,0.0455,0.9045000000000001
B9-e003Assembly-mGAM-p5,-0.0,0.9465
D3-e003Coalescence-mGAM-p3,0.0030348043778300597,0.4085
D9-e003Coalescence-mGAM-p3,-0.0,0.948
D3-e003Coalescence-mGAM-p5,0.0006610464981412011,0.8194999999999999
C10-e003Coalescence-mGAM-p3,0.00028965594929397534,0.0008795338570676018
A5-e003Coalescence-mBHI-inoculumn-redo,0.0019075913232074661,0.8375
B11-e003Assembly-mGAM-p3,0.008345712039032664,0.9566783012150034
B9-e003Coalescence-mGAM-p7,-0.0,0.683
B11-e003Coalescence-mGAM-p7,-0.0,0.509
C3-e003Coalescence-Inoculumn-mGAM,0.0003986011720135004,0.4925
B5-e003Coalescence-mBHI-p7,-0.0,0.9928865770507339
A3-e003Coalescence-mGAM-p7,0.04471917293935131,0.322
D4-e003Coalescence-Inoculumn-mBHI,0.00035895535651753397,0.47700000000000004
A4-e003Coalescence-mBHI-p5,0.033821698379714694,0.01398155545200567
B3-e003Coalescence-mBHI-p7,0.20794415416798356,0.04054651081081644
D10-e003Coalescence-mGAM-p7,0.0001490305721255833,0.73
C12-e003Coalescence-mGAM-p3,0.0019352375742684438,0.64
C11-e003Coalescence-mGAM-p3,0.00035419467539661174,0.6435
D5-e004Assembly-mGAM-p3,0.002263243942788519,0.13849999999999998
A10-e003Coalescence-mBHI-p7,0.002567911396625435,0.787
C10-e003Coalescence-mBHI-p7,0.0012479569404160993,0.003789393533721163
B9-e003Coalescence-mBHI-p5,-0.0,0.9895
F4-e004Assembly-epsilon-p3,0.29706307738283366,0.5
B10-e003Coalescence-mBHI-p3,0.0026182626004808357,0.6365000000000001
C11-e003Coalescence-mBHI-p5,0.00046204634126132397,0.857
A2-e003Coalescence-mGAM-p7,0.75,0.9950723903569202
C5-e003Assembly-mBHI-p3,-0.0,0.931
E3-e004Assembly-mGAM-p5,0.009366853791350611,0.5
C3-e003GlycerolRevival-mBHI-p2,,0.09902102579427789
D10-e003Coalescence-mGAM-p3,0.001963696950360627,0.34500000000000003
B10-e003Coalescence-mGAM-p7,0.003513984016434806,0.004797935705104069
C4-e004Assembly-mBHI-p3,-0.0,0.9957764051238733
A9-e003Coalescence-mBHI-p7,-0.0,0.996832303842905
C2-e003Coalescence-Inoculumn-mGAM,0.0004451046420817421,0.45899999999999996
B3-e003Coalescence-Inoculumn-mGAM,-0.0,0.967
D11-e003Coalescence-mGAM-p7,-0.0,0.9969098041221364
D5-e003Coalescence-mGAM-p3,0.0009209061560311906,0.897
D4-e004Assembly-mGAM-p3,-0.0,0.9927595516409257
E4-e004Assembly-mGAM-p5,-0.0,0.9973148006085552
E5-e004Assembly-mGAM-p3,0.011127616052043552,0.0337887590090137
D2-e003Coalescence-Inoculumn-mBHI,0.004566382102409221,0.893
B4-e003Coalescence-Inoculumn-mGAM,0.0003127198890504043,0.4805
A10-e003Coalescence-mGAM-p7,0.0005116145311284392,0.18650000000000003
B2-e003Assembly-mBHI-p3,0.012139217511320239,0.9631395356265305
F4-e004Assembly-epsilon-p7,0.01669142407806533,0.9493168614864794
D9-e003Coalescence-mBHI-p5,-0.0,0.9934602401918038
C4-e003Coalescence-Inoculumn-mGAM,0.0005634235975718254,0.0017108232409627192
D4-e003Coalescence-mGAM-p3,0.0007501763630591158,0.3075
B9-e003Coalescence-mBHI-p7,-0.0,0.9665
A2-e003Coalescence-mGAM-p5,0.8825000000000001,0.9933530310146202
D11-e003Assembly-mGAM-p5,-0.0,0.954948321321315
C3-e003Coalescence-mGAM-p7,0.0003110076458938172,0.0030000000000000027
B11-e003GlycerolRevival-mGAM-p2,-0.0,0.972968992792789
C5-e004Assembly-mBHI-p7,0.14011846471596087,0.7440343615388493
B3-e003Coalescence-mGAM-p5,0.0065388616867448415,0.014000000000000012
D9-e003Coalescence-mBHI-p7,-0.0,0.9958563282546828
B10-e003Assembly-mGAM-p3,0.0047160995483898505,0.006646968985379745
D3-e004Assembly-mGAM-p5,0.011848669753161458,0.5
C5-e003Coalescence-mBHI-p7,0.0011816937400400233,0.5505
D12-e003Coalescence-mBHI-p3,-0.0,0.9797420492451162
D4-e004Assembly-mGAM-p7,-0.0,0.9991535175196071
C11-e003Coalescence-mGAM-p7,0.0002817117987859127,0.45449999999999996
C11-e003Assembly-mGAM-p3,-0.0,0.966
D10-e003Coalescence-mBHI-p7,0.0015174021889150298,0.745
C9-e003Coalescence-mBHI-p7,0.0030348043778300597,0.1085
A2-e003Coalescence-mBHI-p3,0.8215,0.364
B8-e003Coalescence-mGAM-p5,0.0003729927168282755,0.9988674158991392
C3-e004Assembly-mBHI-p3,0.01019334089058743,0.5
C11-e003Assembly-mGAM-p5,0.004172856019516332,0.9565
B10-e003GlycerolRevival-mGAM-p2,0.002427843502264048,0.007372092874693899
B3-e003Coalescence-mBHI-p5,0.04086788554215526,0.01689437950450685
C2-e003Coalescence-mBHI-inoculumn-redo,0.055,0.05800000000000005
A8-e003Coalescence-mGAM-p7,0.0005472598058382075,0.9915
C11-e003GlycerolRevival-mGAM-p2,0.00146737794092882,0.876
B2-e003Coalescence-Inoculumn-mBHI,0.263,0.2
A11-e003Coalescence-mBHI-p5,0.0031793188720124436,0.974
C10-e003Coalescence-mGAM-p5,0.00016185623348426986,0.0004914728583129266
C4-e003Assembly-mBHI-p5,0.035546009259484375,0.010396541233542679
C9-e003Assembly-mGAM-p5,0.12602676010180824,0.5
A5-e003Coalescence-Inoculumn-mGAM,0.0008345712039032664,0.981
D4-e003Coalescence-Inoculumn-mGAM,0.002427843502264048,0.14850000000000002
A2-e003Coalescence-mBHI-p5,0.8267132048600137,0.9772098054007556
B5-e004Assembly-mBHI-p5,0.004307464278210407,0.013079519616392402
C5-e003Assembly-mBHI-p5,-0.0,0.925
C10-e003Coalescence-mBHI-p5,0.0024174964071578225,0.0034072698160349953
B9-e003Coalescence-mBHI-p3,-0.0,0.9913180211050497
C3-e003Coalescence-mBHI-inoculumn-redo,0.0009470311533654087,0.016000000000000014
B5-e003Coalescence-mGAM-p3,0.0030348043778300597,0.8365
BK-Fecal,0.013353139262452263,0.04054651081081644
A5-e003Coalescence-mBHI-p3,0.01907591323207466,0.8
C4-e004Assembly-mBHI-p7,-0.0,0.9901106071193131
