,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C3-e003GlycerolRevival-mBHI-p2,0,3
D10-e003Coalescence-mGAM-p3,8,6
B10-e003Coalescence-mGAM-p7,8,6
C4-e004Assembly-mBHI-p3,8,6
A9-e003Coalescence-mBHI-p7,8,6
C2-e003Coalescence-Inoculumn-mGAM,8,6
B3-e003Coalescence-Inoculumn-mGAM,8,6
D11-e003Coalescence-mGAM-p7,8,6
D5-e003Coalescence-mGAM-p3,7,6
D4-e004Assembly-mGAM-p3,8,6
E4-e004Assembly-mGAM-p5,8,6
E5-e004Assembly-mGAM-p3,7,6
D2-e003Coalescence-Inoculumn-mBHI,8,6
B4-e003Coalescence-Inoculumn-mGAM,8,6
A10-e003Coalescence-mGAM-p7,8,6
B2-e003Assembly-mBHI-p3,8,4
F4-e004Assembly-epsilon-p7,7,6
D9-e003Coalescence-mBHI-p5,8,6
C4-e003Coalescence-Inoculumn-mGAM,8,6
D4-e003Coalescence-mGAM-p3,8,6
B9-e003Coalescence-mBHI-p7,8,6
A2-e003Coalescence-mGAM-p5,8,6
D11-e003Assembly-mGAM-p5,8,6
C3-e003Coalescence-mGAM-p7,8,6
B11-e003GlycerolRevival-mGAM-p2,8,6
C5-e004Assembly-mBHI-p7,4,1
B3-e003Coalescence-mGAM-p5,3,6
D9-e003Coalescence-mBHI-p7,8,6
B10-e003Assembly-mGAM-p3,6,6
D3-e004Assembly-mGAM-p5,2,6
C5-e003Coalescence-mBHI-p7,8,6
D12-e003Coalescence-mBHI-p3,8,6
D4-e004Assembly-mGAM-p7,8,6
C11-e003Coalescence-mGAM-p7,8,6
C11-e003Assembly-mGAM-p3,8,6
D10-e003Coalescence-mBHI-p7,8,6
C9-e003Coalescence-mBHI-p7,8,6
A2-e003Coalescence-mBHI-p3,2,1
B8-e003Coalescence-mGAM-p5,8,6
C3-e004Assembly-mBHI-p3,2,6
C11-e003Assembly-mGAM-p5,7,6
B10-e003GlycerolRevival-mGAM-p2,8,6
B3-e003Coalescence-mBHI-p5,3,6
C2-e003Coalescence-mBHI-inoculumn-redo,8,6
A8-e003Coalescence-mGAM-p7,8,6
C11-e003GlycerolRevival-mGAM-p2,7,6
B2-e003Coalescence-Inoculumn-mBHI,2,6
A11-e003Coalescence-mBHI-p5,8,6
C10-e003Coalescence-mGAM-p5,8,6
C4-e003Assembly-mBHI-p5,2,6
C9-e003Assembly-mGAM-p5,2,6
A5-e003Coalescence-Inoculumn-mGAM,8,6
D4-e003Coalescence-Inoculumn-mGAM,8,6
A2-e003Coalescence-mBHI-p5,3,5
B5-e004Assembly-mBHI-p5,8,6
C5-e003Assembly-mBHI-p5,8,6
C10-e003Coalescence-mBHI-p5,7,6
B9-e003Coalescence-mBHI-p3,8,6
C3-e003Coalescence-mBHI-inoculumn-redo,8,6
B5-e003Coalescence-mGAM-p3,7,6
BK-Fecal,7,6
A5-e003Coalescence-mBHI-p3,7,5
C4-e004Assembly-mBHI-p7,8,6
A4-e003Coalescence-mBHI-p3,2,3
C9-e003GlycerolRevival-mGAM-p2,1,6
B4-e004Assembly-mBHI-p3,8,6
F3-e004Assembly-epsilon-p5,1,2
C9-e003Coalescence-mGAM-p5,8,6
A2-e003Coalescence-mBHI-inoculumn-redo,5,6
C2-e003Coalescence-mGAM-p5,8,6
B8-e003GlycerolRevival-mGAM-p2,8,6
C8-e003Coalescence-mBHI-p5,8,6
B8-e003Coalescence-mGAM-p7,8,6
B4-e003Coalescence-Inoculumn-mBHI,8,6
D2-e003Coalescence-Inoculumn-mGAM,8,6
B8-e003Coalescence-mBHI-p7,8,6
B3-e004Assembly-mBHI-p3,2,6
D3-e003Coalescence-Inoculumn-mGAM,8,6
B11-e003Coalescence-mBHI-p3,8,6
C5-e003Coalescence-Inoculumn-mGAM,8,6
C4-e003Coalescence-mBHI-p5,8,6
G3-e004Assembly-epsilon-p5,2,6
BC-Fecal,0,1
e004-inoculumn-fecal-BE,2,2
A11-e003Coalescence-mBHI-p3,8,6
B4-e004Assembly-mBHI-p7,8,6
A4-e003Coalescence-Inoculumn-mGAM,8,6
B4-e003Coalescence-mBHI-p3,8,5
A5-e003Coalescence-Inoculumn-mBHI,7,6
A9-e003Coalescence-mGAM-p5,8,6
C10-e003Coalescence-mGAM-p7,8,6
F3-e004Assembly-epsilon-p7,2,6
A11-e003Coalescence-mGAM-p3,8,6
C10-e003Coalescence-mBHI-p3,8,6
D2-e003Coalescence-mBHI-p3,7,6
C5-e003GlycerolRevival-mBHI-p2,7,6
H5-e003Coalescence-mBHI-p5_S40,8,6
E2-e003Coalescence-mGAM-p7_S145,8,6
G5-e003Coalescence-mBHI-p7_S124,8,6
H111-e003Coalescence-mGAM-p7_S188,8,6
H4-e003Coalescence-mGAM-p7_S183,8,6
F5-e003Coalescence-mGAM-p5_S64,7,6
F5-e003Coalescence-mGAM-p7_S160,7,6
F8-e003Coalescence-mBHI-p3_S117,8,6
H3-e003Coalescence-mBHI-p3_S46,3,6
H2-e003Coalescence-mBHI-p7_S133,7,6
E5-e003Coalescence-mBHI-p3_S12,8,6
F100-e003Coalescence-mGAM-p7_S163,6,6
F9-e003Coalescence-mBHI-p5_S18,8,6
H3-e003Coalescence-mBHI-p7_S134,8,6
E3-e003Coalescence-mGAM-p3_S58,3,6
G4-e003Coalescence-mBHI-p5_S27,8,6
E8-e003Coalescence-mBHI-p5_S5,8,5
G2-e003Coalescence-mBHI-p3_S33,1,4
E9-e003Coalescence-mBHI-p5_S6,8,6
H111-e003Coalescence-mBHI-p3_S144,8,6
G111-e003Coalescence-mGAM-p5_S80,8,6
G100-e003Coalescence-mGAM-p3_S179,8,6
F111-e003Coalescence-mGAM-p5_S68,8,6
G111-e003Coalescence-mBHI-p5_S32,8,6
G5-e003Coalescence-mBHI-p3_S36,8,6
H2-e003Coalescence-mGAM-p7_S181,8,6
H9-e003Coalescence-mGAM-p3_S190,8,6
E3-e003Coalescence-mBHI-p3_S10,0,3
H2-e003Coalescence-mGAM-p5_S85,7,6
G8-e003Coalescence-mGAM-p3_S177,8,6
F2-e003Coalescence-mGAM-p7_S157,3,6
H3-e003Coalescence-mGAM-p3_S94,7,6
H4-e003Coalescence-mGAM-p3_S95,8,6
E5-e003Coalescence-mBHI-p7_S100,8,6
G111-e003Coalescence-mBHI-p3_S132,0,3
F3-e003Coalescence-mGAM-p3_S70,2,6
E100-e003Coalescence-mBHI-p7_S103,8,6
F9-e003Coalescence-mGAM-p5_S66,8,6
G111-e003Coalescence-mGAM-p7_S176,8,6
H100-e003Coalescence-mGAM-p7_S187,8,6
E100-e003Coalescence-mGAM-p3_S155,8,6
E3-e003Coalescence-mGAM-p5_S50,2,6
F5-e003Coalescence-mGAM-p3_S72,3,6
E9-e003Coalescence-mBHI-p7_S102,8,6
E5-e003Coalescence-mBHI-p5_S4,8,6
F111-e003Coalescence-mGAM-p7_S164,8,6
E111-e003Coalescence-mBHI-p5_S8,8,6
H100-e003Coalescence-mBHI-p5_S43,8,6
F2-e003Coalescence-mGAM-p5_S61,2,6
F5-e003Coalescence-mBHI-p5_S16,8,6
F8-e003Coalescence-mGAM-p5_S65,8,6
H8-e003Coalescence-mBHI-p7_S137,8,6
G9-e003Coalescence-mGAM-p5_S78,8,6
E2-e003Coalescence-mBHI-p5_S1,3,3
E2-e003Coalescence-mBHI-p3_S9,8,5
G8-e003Coalescence-mGAM-p5_S77,8,6
G3-e003Coalescence-mBHI-p3_S34,8,6
G100-e003Coalescence-mBHI-p5_S31,7,6
F9-e003Coalescence-mBHI-p3_S118,5,5
E111-e003Coalescence-mBHI-p3_S108,8,6
F8-e003Coalescence-mGAM-p3_S165,6,4
G3-e003Coalescence-mBHI-p5_S26,8,6
G5-e003Coalescence-mBHI-p5_S28,8,6
H111-e003Coalescence-mGAM-p5_S92,8,6
G4-e003Coalescence-mBHI-p3_S35,8,6
H9-e003Coalescence-mGAM-p5_S90,8,6
H2-e003Coalescence-mBHI-p3_S45,8,6
E8-e003Coalescence-mBHI-p7_S101,8,6
E4-e003Coalescence-mBHI-p5_S3,3,6
H2-e003Coalescence-mGAM-p3_S93,8,6
E4-e003Coalescence-mGAM-p5_S51,8,6
G9-e003Coalescence-mGAM-p7_S174,8,6
E8-e003Coalescence-mGAM-p3_S153,8,6
G111-e003Coalescence-mGAM-p3_S180,8,6
G5-e003Coalescence-mGAM-p3_S84,8,6
H8-e003Coalescence-mBHI-p5_S41,8,6
E100-e003Coalescence-mBHI-p5_S7,8,6
G100-e003Coalescence-mGAM-p7_S175,8,6
F9-e003Coalescence-mGAM-p7_S162,8,6
F8-e003Coalescence-mGAM-p7_S161,8,6
F3-e003Coalescence-mBHI-p3_S22,2,6
G3-e003Coalescence-mBHI-p7_S122,5,6
G5-e003Coalescence-mGAM-p5_S76,8,6
G5-e003Coalescence-mGAM-p7_S172,8,6
G4-e003Coalescence-mGAM-p5_S75,3,6
G8-e003Coalescence-mBHI-p3_S129,8,6
E5-e003Coalescence-mGAM-p3_S60,7,6
G2-e003Coalescence-mGAM-p5_S73,8,6
E5-e003Coalescence-mGAM-p7_S148,8,6
H9-e003Coalescence-mGAM-p7_S186,8,6
E100-e003Coalescence-mGAM-p5_S55,8,6
E8-e003Coalescence-mGAM-p5_S53,8,6
H5-e003Coalescence-mGAM-p3_S96,8,6
G4-e003Coalescence-mGAM-p3_S83,8,6
F4-e003Coalescence-mBHI-p7_S111,8,6
H3-e003Coalescence-mGAM-p7_S182,8,6
H5-e003Coalescence-mGAM-p5_S88,7,6
F4-e003Coalescence-mGAM-p5_S63,8,6
G4-e003Coalescence-mGAM-p7_S171,3,6
H8-e003Coalescence-mGAM-p5_S89,8,6
F3-e003Coalescence-mBHI-p5_S14,3,6
F100-e003Coalescence-mBHI-p7_S115,8,6
E3-e003Coalescence-mGAM-p7_S146,2,6
F100-e003Coalescence-mGAM-p3_S167,1,6
G100-e003Coalescence-mBHI-p3_S131,8,6
G4-e003Coalescence-mBHI-p7_S123,8,6
E9-e003Coalescence-mGAM-p3_S154,8,6
F3-e003Coalescence-mGAM-p5_S62,3,6
H4-e003Coalescence-mBHI-p7_S135,8,6
E3-e003Coalescence-mBHI-p5_S2,3,1
G111-e003Coalescence-mBHI-p7_S128,8,6
H3-e003Coalescence-mBHI-p5_S38,7,6
G3-e003Coalescence-mGAM-p3_S82,8,6
F111-e003Coalescence-mGAM-p3_S168,8,6
F3-e003Coalescence-mGAM-p7_S158,2,5
F8-e003Coalescence-mBHI-p7_S113,8,6
G2-e003Coalescence-mBHI-p7_S121,0,1
H4-e003Coalescence-mBHI-p3_S47,8,6
F3-e003Coalescence-mBHI-p7_S110,2,0
F100-e003Coalescence-mGAM-p5_S67,1,6
G8-e003Coalescence-mBHI-p7_S125,8,6
F4-e003Coalescence-mBHI-p5_S15,8,6
H111-e003Coalescence-mBHI-p5_S44,8,6
E111-e003Coalescence-mBHI-p7_S104,8,6
E2-e003Coalescence-mGAM-p3_S57,8,6
F2-e003Coalescence-mBHI-p5_S13,8,5
F4-e003Coalescence-mBHI-p3_S23,7,1
F2-e003Coalescence-mGAM-p3_S69,3,6
E9-e003Coalescence-mGAM-p5_S54,8,6
G3-e003Coalescence-mGAM-p5_S74,8,6
E111-e003Coalescence-mGAM-p5_S56,8,6
G100-e003Coalescence-mGAM-p5_S79,8,6
H100-e003Coalescence-mGAM-p5_S91,8,6
G9-e003Coalescence-mBHI-p3_S130,8,6
E4-e003Coalescence-mGAM-p7_S147,8,6
E4-e003Coalescence-mGAM-p3_S59,8,6
H4-e003Coalescence-mBHI-p5_S39,8,6
F4-e003Coalescence-mGAM-p3_S71,8,6
H100-e003Coalescence-mBHI-p7_S139,8,6
G8-e003Coalescence-mBHI-p5_S29,8,6
G2-e003Coalescence-mBHI-p5_S25,3,6
G8-e003Coalescence-mGAM-p7_S173,8,6
E2-e003Coalescence-mGAM-p5_S49,8,6
H9-e003Coalescence-mBHI-p5_S42,8,6
H111-e003Coalescence-mGAM-p3_S192,8,6
F5-e003Coalescence-mBHI-p3_S24,7,6
E8-e003Coalescence-mBHI-p3_S105,8,5
E8-e003Coalescence-mGAM-p7_S149,8,6
E9-e003Coalescence-mGAM-p7_S150,6,5
H5-e003Coalescence-mBHI-p7_S136,8,6
G9-e003Coalescence-mBHI-p5_S30,8,6
F111-e003Coalescence-mBHI-p7_S116,8,6
F5-e003Coalescence-mBHI-p7_S112,8,6
F4-e003Coalescence-mGAM-p7_S159,8,6
F111-e003Coalescence-mBHI-p3_S120,8,6
H3-e003Coalescence-mGAM-p5_S86,7,6
E4-e003Coalescence-mBHI-p7_S99,3,6
H4-e003Coalescence-mGAM-p5_S87,8,6
E100-e003Coalescence-mGAM-p7_S151,8,6
G9-e003Coalescence-mGAM-p3_S178,8,6
H9-e003Coalescence-mBHI-p7_S138,7,6
H8-e003Coalescence-mGAM-p7_S185,8,6
G2-e003Coalescence-mGAM-p3_S81,8,6
F111-e003Coalescence-mBHI-p5_S20,8,6
F8-e003Coalescence-mBHI-p5_S17,8,6
G100-e003Coalescence-mBHI-p7_S127,8,6
E5-e003Coalescence-mGAM-p5_S52,8,6
