,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
B8-e003Coalescence-mBHI-p7,16184,14924
B3-e004Assembly-mBHI-p3,14702,14023
D3-e003Coalescence-Inoculumn-mGAM,16200,15003
B11-e003Coalescence-mBHI-p3,16169,14885
C5-e003Coalescence-Inoculumn-mGAM,16205,15043
C4-e003Coalescence-mBHI-p5,15873,14866
G3-e004Assembly-epsilon-p5,14456,13795
BC-Fecal,5475,5481
e004-inoculumn-fecal-BE,8637,7779
A11-e003Coalescence-mBHI-p3,16196,15008
B4-e004Assembly-mBHI-p7,16085,14840
A4-e003Coalescence-Inoculumn-mGAM,16194,15033
B4-e003Coalescence-mBHI-p3,11748,11449
A5-e003Coalescence-Inoculumn-mBHI,15967,14605
A9-e003Coalescence-mGAM-p5,16207,15023
C10-e003Coalescence-mGAM-p7,15966,14930
F3-e004Assembly-epsilon-p7,11165,10968
A11-e003Coalescence-mGAM-p3,16197,15002
C10-e003Coalescence-mBHI-p3,16047,14968
D2-e003Coalescence-mBHI-p3,16178,14916
C5-e003GlycerolRevival-mBHI-p2,16105,14837
H5-e003Coalescence-mBHI-p5_S40,16204,14924
E2-e003Coalescence-mGAM-p7_S145,15958,14645
G5-e003Coalescence-mBHI-p7_S124,16206,14995
H111-e003Coalescence-mGAM-p7_S188,16192,14886
H4-e003Coalescence-mGAM-p7_S183,16207,15014
F5-e003Coalescence-mGAM-p5_S64,16031,14742
F5-e003Coalescence-mGAM-p7_S160,16058,14928
F8-e003Coalescence-mBHI-p3_S117,16130,14650
H3-e003Coalescence-mBHI-p3_S46,16157,15026
H2-e003Coalescence-mBHI-p7_S133,16044,14502
E5-e003Coalescence-mBHI-p3_S12,16120,14724
F100-e003Coalescence-mGAM-p7_S163,15467,14573
F9-e003Coalescence-mBHI-p5_S18,16153,14633
H3-e003Coalescence-mBHI-p7_S134,16120,14810
E3-e003Coalescence-mGAM-p3_S58,15615,14929
G4-e003Coalescence-mBHI-p5_S27,15759,14746
E8-e003Coalescence-mBHI-p5_S5,15981,14684
G2-e003Coalescence-mBHI-p3_S33,9208,9799
E9-e003Coalescence-mBHI-p5_S6,16171,14665
H111-e003Coalescence-mBHI-p3_S144,16201,14947
G111-e003Coalescence-mGAM-p5_S80,16206,15019
G100-e003Coalescence-mGAM-p3_S179,15860,14873
F111-e003Coalescence-mGAM-p5_S68,16076,14623
G111-e003Coalescence-mBHI-p5_S32,16205,15009
G5-e003Coalescence-mBHI-p3_S36,16076,14873
H2-e003Coalescence-mGAM-p7_S181,16204,15002
H9-e003Coalescence-mGAM-p3_S190,15650,13999
E3-e003Coalescence-mBHI-p3_S10,3891,4173
H2-e003Coalescence-mGAM-p5_S85,15910,14344
G8-e003Coalescence-mGAM-p3_S177,16167,15007
F2-e003Coalescence-mGAM-p7_S157,15858,14999
H3-e003Coalescence-mGAM-p3_S94,16027,14786
H4-e003Coalescence-mGAM-p3_S95,15656,14560
E5-e003Coalescence-mBHI-p7_S100,16095,14763
G111-e003Coalescence-mBHI-p3_S132,6451,5119
F3-e003Coalescence-mGAM-p3_S70,15717,14808
E100-e003Coalescence-mBHI-p7_S103,15966,14612
F9-e003Coalescence-mGAM-p5_S66,16194,14805
G111-e003Coalescence-mGAM-p7_S176,15366,14271
H100-e003Coalescence-mGAM-p7_S187,16175,14977
E100-e003Coalescence-mGAM-p3_S155,15808,14792
E3-e003Coalescence-mGAM-p5_S50,15928,15010
F5-e003Coalescence-mGAM-p3_S72,15607,14439
E9-e003Coalescence-mBHI-p7_S102,16180,14749
E5-e003Coalescence-mBHI-p5_S4,16068,14648
F111-e003Coalescence-mGAM-p7_S164,15749,14392
E111-e003Coalescence-mBHI-p5_S8,16179,14910
H100-e003Coalescence-mBHI-p5_S43,16202,14983
F2-e003Coalescence-mGAM-p5_S61,15949,15020
F5-e003Coalescence-mBHI-p5_S16,16170,14791
F8-e003Coalescence-mGAM-p5_S65,16185,14885
H8-e003Coalescence-mBHI-p7_S137,16154,14860
G9-e003Coalescence-mGAM-p5_S78,15873,14873
E2-e003Coalescence-mBHI-p5_S1,8527,7345
E2-e003Coalescence-mBHI-p3_S9,12106,10655
G8-e003Coalescence-mGAM-p5_S77,16106,14953
G3-e003Coalescence-mBHI-p3_S34,15606,14545
G100-e003Coalescence-mBHI-p5_S31,16060,14931
F9-e003Coalescence-mBHI-p3_S118,11717,9072
E111-e003Coalescence-mBHI-p3_S108,16032,14633
F8-e003Coalescence-mGAM-p3_S165,12970,10902
G3-e003Coalescence-mBHI-p5_S26,15725,14734
G5-e003Coalescence-mBHI-p5_S28,16205,15021
H111-e003Coalescence-mGAM-p5_S92,16169,14744
G4-e003Coalescence-mBHI-p3_S35,15760,14789
H9-e003Coalescence-mGAM-p5_S90,16162,14644
H2-e003Coalescence-mBHI-p3_S45,16179,14848
E8-e003Coalescence-mBHI-p7_S101,16008,14709
E4-e003Coalescence-mBHI-p5_S3,15843,14990
H2-e003Coalescence-mGAM-p3_S93,16178,14871
E4-e003Coalescence-mGAM-p5_S51,15700,14670
G9-e003Coalescence-mGAM-p7_S174,15936,14916
E8-e003Coalescence-mGAM-p3_S153,16108,14962
G111-e003Coalescence-mGAM-p3_S180,16197,15021
G5-e003Coalescence-mGAM-p3_S84,15827,14806
H8-e003Coalescence-mBHI-p5_S41,16190,14926
E100-e003Coalescence-mBHI-p5_S7,16023,14785
G100-e003Coalescence-mGAM-p7_S175,15562,14582
F9-e003Coalescence-mGAM-p7_S162,16186,14769
F8-e003Coalescence-mGAM-p7_S161,16186,14851
F3-e003Coalescence-mBHI-p3_S22,15282,14745
G3-e003Coalescence-mBHI-p7_S122,15623,14674
G5-e003Coalescence-mGAM-p5_S76,16147,14962
G5-e003Coalescence-mGAM-p7_S172,15886,14830
G4-e003Coalescence-mGAM-p5_S75,16084,15028
G8-e003Coalescence-mBHI-p3_S129,16011,14754
E5-e003Coalescence-mGAM-p3_S60,16104,14741
G2-e003Coalescence-mGAM-p5_S73,15692,14647
E5-e003Coalescence-mGAM-p7_S148,16200,14970
H9-e003Coalescence-mGAM-p7_S186,16178,14892
E100-e003Coalescence-mGAM-p5_S55,16149,14956
E8-e003Coalescence-mGAM-p5_S53,15974,14668
H5-e003Coalescence-mGAM-p3_S96,16143,14788
G4-e003Coalescence-mGAM-p3_S83,15807,14880
F4-e003Coalescence-mBHI-p7_S111,14987,14213
H3-e003Coalescence-mGAM-p7_S182,16134,14916
H5-e003Coalescence-mGAM-p5_S88,16129,14849
F4-e003Coalescence-mGAM-p5_S63,15710,14726
G4-e003Coalescence-mGAM-p7_S171,16061,15022
H8-e003Coalescence-mGAM-p5_S89,16177,14829
F3-e003Coalescence-mBHI-p5_S14,14713,14461
F100-e003Coalescence-mBHI-p7_S115,16185,14969
E3-e003Coalescence-mGAM-p7_S146,15154,14621
F100-e003Coalescence-mGAM-p3_S167,14560,14101
G100-e003Coalescence-mBHI-p3_S131,15937,14458
G4-e003Coalescence-mBHI-p7_S123,15739,14742
E9-e003Coalescence-mGAM-p3_S154,16179,14919
F3-e003Coalescence-mGAM-p5_S62,14975,14471
H4-e003Coalescence-mBHI-p7_S135,16203,15009
E3-e003Coalescence-mBHI-p5_S2,7782,6684
G111-e003Coalescence-mBHI-p7_S128,16195,14981
H3-e003Coalescence-mBHI-p5_S38,16192,15030
G3-e003Coalescence-mGAM-p3_S82,15722,14781
F111-e003Coalescence-mGAM-p3_S168,16150,14872
F3-e003Coalescence-mGAM-p7_S158,13383,13205
F8-e003Coalescence-mBHI-p7_S113,16143,14450
G2-e003Coalescence-mBHI-p7_S121,4484,4904
H4-e003Coalescence-mBHI-p3_S47,15941,14857
F3-e003Coalescence-mBHI-p7_S110,5590,5989
F100-e003Coalescence-mGAM-p5_S67,15146,14432
G8-e003Coalescence-mBHI-p7_S125,16015,14737
F4-e003Coalescence-mBHI-p5_S15,15728,14730
H111-e003Coalescence-mBHI-p5_S44,16189,14895
E111-e003Coalescence-mBHI-p7_S104,16156,14895
E2-e003Coalescence-mGAM-p3_S57,15868,14511
F2-e003Coalescence-mBHI-p5_S13,15511,14159
F4-e003Coalescence-mBHI-p3_S23,9422,9145
F2-e003Coalescence-mGAM-p3_S69,15685,14923
E9-e003Coalescence-mGAM-p5_S54,16199,14937
G3-e003Coalescence-mGAM-p5_S74,16075,15016
E111-e003Coalescence-mGAM-p5_S56,16165,14789
G100-e003Coalescence-mGAM-p5_S79,15801,14837
H100-e003Coalescence-mGAM-p5_S91,16177,15037
G9-e003Coalescence-mBHI-p3_S130,15873,14766
E4-e003Coalescence-mGAM-p7_S147,15797,14801
E4-e003Coalescence-mGAM-p3_S59,15758,14800
H4-e003Coalescence-mBHI-p5_S39,16203,14979
F4-e003Coalescence-mGAM-p3_S71,15956,14972
H100-e003Coalescence-mBHI-p7_S139,16204,14977
G8-e003Coalescence-mBHI-p5_S29,16035,14810
G2-e003Coalescence-mBHI-p5_S25,14627,14296
G8-e003Coalescence-mGAM-p7_S173,15932,14886
E2-e003Coalescence-mGAM-p5_S49,15904,14563
H9-e003Coalescence-mBHI-p5_S42,16171,14693
H111-e003Coalescence-mGAM-p3_S192,16160,14814
F5-e003Coalescence-mBHI-p3_S24,16194,14993
E8-e003Coalescence-mBHI-p3_S105,15917,14410
E8-e003Coalescence-mGAM-p7_S149,15992,14684
E9-e003Coalescence-mGAM-p7_S150,11928,9879
H5-e003Coalescence-mBHI-p7_S136,16117,14533
G9-e003Coalescence-mBHI-p5_S30,15918,14844
F111-e003Coalescence-mBHI-p7_S116,16142,14692
F5-e003Coalescence-mBHI-p7_S112,16166,14635
F4-e003Coalescence-mGAM-p7_S159,15723,14702
F111-e003Coalescence-mBHI-p3_S120,15747,14123
H3-e003Coalescence-mGAM-p5_S86,16056,14774
E4-e003Coalescence-mBHI-p7_S99,15833,14992
H4-e003Coalescence-mGAM-p5_S87,15861,14839
E100-e003Coalescence-mGAM-p7_S151,15914,14843
G9-e003Coalescence-mGAM-p3_S178,16068,14954
H9-e003Coalescence-mBHI-p7_S138,15852,14298
H8-e003Coalescence-mGAM-p7_S185,16200,14928
G2-e003Coalescence-mGAM-p3_S81,15908,14927
F111-e003Coalescence-mBHI-p5_S20,15930,14158
F8-e003Coalescence-mBHI-p5_S17,16181,14793
G100-e003Coalescence-mBHI-p7_S127,15847,14840
E5-e003Coalescence-mGAM-p5_S52,16157,14868
