,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.41827605355710495,0.0
C9-e003Coalescence-mGAM-p3,0.18356265811069292,0.0
B5-e004Assembly-mBHI-p3,0.5265625964089591,0.5680005317734645
C11-e003Coalescence-mBHI-p3,0.2853088171777627,0.0
D11-e003Coalescence-mBHI-p5,0.7504781884370951,0.0
C9-e003Coalescence-mGAM-p7,0.26593447275868454,0.31520872108481784
C8-e003Coalescence-mGAM-p7,0.546430554698587,0.3559558628024462
D10-e003Coalescence-mBHI-p3,0.12895662368112543,0.0
F3-e004Assembly-epsilon-p3,0.3813167149996915,0.6425817601701675
B2-e003Coalescence-mBHI-p3,0.251928179181835,0.16046264291411858
A8-e003Coalescence-mBHI-p3,0.8257543036959338,0.47919436320127623
A4-e003Coalescence-mBHI-p7,0.0,0.9659664982717362
B9-e003Coalescence-mGAM-p5,0.37847843524403035,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.46226938976985255,0.3934458920499867
B3-e003Coalescence-mBHI-p3,0.0,0.986905078436586
D4-e003Coalescence-mBHI-p5,0.5559943234404887,0.0011300186120712576
C2-e003Coalescence-mBHI-p5,0.0,0.6365328370114332
B3-e004Assembly-mBHI-p7,0.39797618313074595,0.671231055570327
B5-e004Assembly-mBHI-p7,0.3795890664527673,0.565607551183196
D4-e003Coalescence-mBHI-p3,0.544888011353119,0.021470353629353896
C4-e003GlycerolRevival-mBHI-p2,0.0,0.9875033235841532
C5-e004Assembly-mBHI-p3,0.5436539766767446,0.6021669768678543
D10-e003Assembly-mGAM-p5,0.2470537422101561,0.5928609412390322
C3-e004Assembly-mBHI-p5,0.3977293761954711,0.6697022068598777
B8-e003Assembly-mGAM-p5,0.8243351638181032,0.4783967030045201
F4-e004Assembly-epsilon-p5,0.6478065033627445,0.39224940175485246
C4-e003Coalescence-mGAM-p7,0.00018510520145616091,0.6560090401488966
B12-e003Coalescence-mBHI-p3,0.8426605787622632,0.0003988300983780909
D3-e004Assembly-mGAM-p7,0.39550811377799716,0.6602632278649295
C8-e003Assembly-mGAM-p3,0.8166224470907633,0.473810156873172
C3-e003Coalescence-mGAM-p3,0.00037021040291232183,0.6364663653283701
B4-e003Assembly-mBHI-p5,0.38594434503609554,0.6471683063015156
D4-e004Assembly-mGAM-p5,0.8382797556611341,0.5017947354427014
D3-e003Coalescence-Inoculumn-mBHI,0.0013574381440118468,0.0
C8-e003Assembly-mGAM-p5,0.7426420682421176,0.4302712044668971
C3-e003Coalescence-mBHI-p7,0.10063552785833282,0.6520872108481787
D11-e003Coalescence-mGAM-p5,0.8414882458197075,0.0
A11-e003Coalescence-mGAM-p7,0.7772567409144197,0.0
B8-e003Coalescence-mBHI-p5,0.6531128524711545,0.0
B10-e003Assembly-mGAM-p5,0.000802122539643364,0.5543073650624833
C2-e003Coalescence-mGAM-p7,0.6215215647559696,0.6463706461047594
D3-e003Coalescence-mBHI-p5,0.0017276485469241685,0.0
B11-e003Coalescence-mGAM-p3,0.8165607453569446,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.5954217313506509,0.6515554373836746
B5-e003Assembly-mBHI-p5,0.7855864749799469,0.0
D2-e003Coalescence-mBHI-p5,0.7230826186215833,0.004918904546663122
D8-e003Assembly-mGAM-p5,0.8173628678965879,0.4740095719223611
D5-e003Coalescence-mGAM-p5,0.7796631085333497,0.0
B5-e003Coalescence-mBHI-p5,0.0011723329425556857,0.00013294336612603032
D5-e003Coalescence-mBHI-p7,0.7891651755414327,0.0
C9-e003Coalescence-mBHI-p5,0.22231134694884927,0.0
A10-e003Coalescence-mBHI-p3,0.6718701795520454,0.4154480191438447
A5-e003Coalescence-mGAM-p3,0.703276362065774,0.0003988300983780909
A2-e003Coalescence-Inoculumn-mGAM,0.8227926204726352,0.478197287955331
E5-e004Assembly-mGAM-p5,0.46948849262664283,0.6089470885402818
D8-e003Coalescence-mGAM-p5,0.8008268032331709,0.0
A12-e003Coalescence-mGAM-p3,0.7471462948108842,0.0008641318798191971
C2-e003Coalescence-mBHI-p3,0.1565372986980934,0.6066870513161393
C4-e004Assembly-mBHI-p5,0.8369840192509409,0.5019941504918904
D9-e003Coalescence-mGAM-p7,0.314802245943111,0.0
D4-e003Coalescence-mBHI-p7,0.5371135928919603,0.3982318532305238
D8-e003Assembly-mGAM-p3,0.8047140124637502,0.46915713905876094
E4-e004Assembly-mGAM-p7,0.8373542296538533,0.5019276788088275
E3-e004Assembly-mGAM-p3,0.39828469179983955,0.6702339803243819
B10-e003Coalescence-mGAM-p3,0.1935583389893256,0.0014623770273863334
A9-e003Coalescence-mGAM-p7,0.9416301598074905,0.0
D5-e004Assembly-mGAM-p5,0.5130499167026593,0.45519808561552777
B5-e003Coalescence-Inoculumn-mGAM,0.6685999876596532,0.0
D10-e003Coalescence-mBHI-p5,0.05337199975319307,0.0
D5-e003Coalescence-mBHI-p3,0.7563398531498735,0.0
C5-e003Coalescence-mBHI-p3,0.5498241500586166,0.38666578037755917
D9-e003Coalescence-mGAM-p5,0.3305978898007034,0.0
C9-e003Coalescence-mBHI-p3,0.025853026470043807,0.0
D10-e003Coalescence-mGAM-p5,0.5146541617819461,0.0
C8-e003Coalescence-mBHI-p7,0.5350774356759425,0.35329699547992555
B11-e003Assembly-mGAM-p5,0.8329734065527241,0.00013294336612603032
G3-e004Assembly-epsilon-p7,0.3956932189794533,0.6670433395373571
B4-e003Coalescence-mGAM-p5,0.21657308570370828,0.6219090667375698
D4-e003Coalescence-mGAM-p5,0.580613315234158,0.0
C3-e004Assembly-mBHI-p7,0.39705065712346516,0.6691039617123106
B5-e003Coalescence-mGAM-p5,0.7290059850681804,0.0
B5-e003Coalescence-Inoculumn-mBHI,0.07348676497809588,0.0007976601967561818
G3-e004Assembly-epsilon-p3,0.36829764916394153,0.6219090667375698
C2-e003Coalescence-mGAM-p3,0.1388906028259394,0.6523530975804307
B5-e003Coalescence-mGAM-p7,0.7035848707348676,0.0
D8-e003Coalescence-mBHI-p5,0.6951934349355217,0.007112470087742621
E5-e004Assembly-mGAM-p7,0.4962053433701487,0.6120712576442435
C10-e003Assembly-mGAM-p3,0.0,0.6552778516352034
B10-e003Coalescence-mBHI-p5,0.13198000863824275,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.8413648423520701,0.0
B3-e004Assembly-mBHI-p5,0.3974208675263775,0.6707657537888859
B5-e003Coalescence-mBHI-p3,0.003455297093848337,0.00013294336612603032
