,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.9786020333224918,0.02385080711110904
C8-e003Coalescence-mGAM-p7,0.014223276914794804,0.0262416187234561
e004-inoculumn-fecal-BD,0.043660598084804075,0.0417913161335632
B9-e003Coalescence-mGAM-p5,0.9956910164862078,0.0037371332529445495
e004-inoculumn-fecal-AK,0.25805837007571036,0.18274149271564202
D4-e004Assembly-mGAM-p5,0.028750710963093402,0.029220410240593818
D11-e003Coalescence-mGAM-p5,0.948885651934219,0.055774164271841876
A11-e003Coalescence-mGAM-p7,0.983762899297357,0.017842008571218017
C2-e003Coalescence-mGAM-p7,0.003977870995941528,0.005866026531720181
B11-e003Coalescence-mGAM-p3,0.9907101607659494,0.009834672914981938
D5-e003Coalescence-mGAM-p5,0.9863648394695178,0.012330098042023977
A5-e003Coalescence-mGAM-p3,0.9658851934817273,0.028878137219080398
A2-e003Coalescence-Inoculumn-mGAM,0.006015604762459699,0.009075216815478515
D8-e003Coalescence-mGAM-p5,0.9725164897960327,0.02584564348439499
D9-e003Coalescence-mGAM-p7,0.940947101769246,0.05463585432195948
E4-e004Assembly-mGAM-p7,0.055192645572746744,0.05338539178431058
B10-e003Coalescence-mGAM-p3,0.9487840431293676,0.05224301812779414
A9-e003Coalescence-mGAM-p7,0.9381997643509764,0.055203875519050816
B5-e003Coalescence-Inoculumn-mGAM,0.9987406784988075,0.001333839952944886
D4-e003Coalescence-mGAM-p5,0.999872475223461,9.85999686715806e-05
B5-e003Coalescence-mGAM-p5,0.9854378045593991,0.014639336280178309
C2-e003Coalescence-mGAM-p3,0.029805944110428334,0.03635824959493335
B5-e003Coalescence-mGAM-p7,0.970455777118623,0.025679309461181847
D5-e003Coalescence-Inoculumn-mGAM,0.9995894506509447,0.000281804902205
C5-e003Coalescence-mGAM-p7,0.898787523063632,0.09528049684917402
BF-Fecal,0.05367132862021485,0.05717675234089645
AM-Fecal,0.08307245848818226,0.06918433793042338
D5-e003Coalescence-mBHI-p5,0.008543163681265955,0.012418359506154036
e003-inoculumn-fecal-inoculumn,0.04160609681840047,0.04671845236168777
D4-e003Coalescence-mGAM-p7,0.9395800373383674,0.059478933132771084
e003-inoculumn-fecal-AC,0.16332579081113227,0.1633813301682228
B2-e003Coalescence-Inoculumn-mGAM,0.02770489535626397,0.012213719101910953
