,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
H111-e003Coalescence-mGAM-p7_S188,8627,9342
H4-e003Coalescence-mGAM-p7_S183,8713,9427
F5-e003Coalescence-mGAM-p5_S64,8692,9410
F5-e003Coalescence-mGAM-p7_S160,8697,9398
F100-e003Coalescence-mGAM-p7_S163,8552,9249
E3-e003Coalescence-mGAM-p3_S58,8593,9323
G100-e003Coalescence-mGAM-p3_S179,3556,3775
H2-e003Coalescence-mGAM-p7_S181,8713,9429
G8-e003Coalescence-mGAM-p3_S177,8707,9425
F2-e003Coalescence-mGAM-p7_S157,8497,9274
H3-e003Coalescence-mGAM-p3_S94,8278,8974
H4-e003Coalescence-mGAM-p3_S95,6921,7426
F9-e003Coalescence-mGAM-p5_S66,4173,4349
H100-e003Coalescence-mGAM-p7_S187,3698,3856
E100-e003Coalescence-mGAM-p3_S155,8696,9419
E3-e003Coalescence-mGAM-p5_S50,8698,9418
F2-e003Coalescence-mGAM-p5_S61,8582,9325
G9-e003Coalescence-mGAM-p5_S78,4553,4705
G8-e003Coalescence-mGAM-p5_S77,8660,9378
H111-e003Coalescence-mGAM-p5_S92,8636,9324
H2-e003Coalescence-mGAM-p3_S93,8359,9029
E4-e003Coalescence-mGAM-p5_S51,8512,9266
G9-e003Coalescence-mGAM-p7_S174,2838,2847
G5-e003Coalescence-mGAM-p3_S84,6000,6249
G100-e003Coalescence-mGAM-p7_S175,4267,4556
G5-e003Coalescence-mGAM-p5_S76,7797,8362
G5-e003Coalescence-mGAM-p7_S172,8685,9394
E5-e003Coalescence-mGAM-p3_S60,4516,4756
G2-e003Coalescence-mGAM-p5_S73,8677,9414
E5-e003Coalescence-mGAM-p7_S148,8711,9424
E100-e003Coalescence-mGAM-p5_S55,8326,9171
E8-e003Coalescence-mGAM-p5_S53,8550,9281
H5-e003Coalescence-mGAM-p3_S96,8128,8766
H3-e003Coalescence-mGAM-p7_S182,8686,9409
H5-e003Coalescence-mGAM-p5_S88,8556,9256
H8-e003Coalescence-mGAM-p5_S89,7095,7649
E3-e003Coalescence-mGAM-p7_S146,8433,9199
G100-e003Coalescence-mBHI-p3_S131,8539,9294
E9-e003Coalescence-mGAM-p3_S154,5852,6253
F100-e003Coalescence-mGAM-p5_S67,3778,3984
E2-e003Coalescence-mGAM-p3_S57,8653,9397
F2-e003Coalescence-mGAM-p3_S69,8465,9189
E111-e003Coalescence-mGAM-p5_S56,6520,6936
G100-e003Coalescence-mGAM-p5_S79,8652,9362
H100-e003Coalescence-mGAM-p5_S91,7712,8264
E4-e003Coalescence-mGAM-p7_S147,8684,9414
E4-e003Coalescence-mGAM-p3_S59,8653,9391
G8-e003Coalescence-mGAM-p7_S173,8673,9412
E2-e003Coalescence-mGAM-p5_S49,8638,9381
H111-e003Coalescence-mGAM-p3_S192,8510,9158
E8-e003Coalescence-mGAM-p7_S149,8642,9378
H3-e003Coalescence-mGAM-p5_S86,8579,9271
H4-e003Coalescence-mGAM-p5_S87,8211,8898
E100-e003Coalescence-mGAM-p7_S151,8225,9055
G9-e003Coalescence-mGAM-p3_S178,7731,8228
H8-e003Coalescence-mGAM-p7_S185,8705,9419
G2-e003Coalescence-mGAM-p3_S81,8639,9378
E5-e003Coalescence-mGAM-p5_S52,8058,8682
