,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.09576979604896889,0.09906821749525999
C8-e003Coalescence-mGAM-p7,0.9934331048005519,0.006623188387151148
e004-inoculumn-fecal-BD,0.05105914770871558,0.04702015514603422
B9-e003Coalescence-mGAM-p5,0.02320553407027398,0.0218150772491857
e004-inoculumn-fecal-AK,0.22693933603060412,0.22023301544761462
D4-e004Assembly-mGAM-p5,0.033560802569997425,0.0313292571031734
D11-e003Coalescence-mGAM-p5,0.09441796776618219,0.09330196895842532
A11-e003Coalescence-mGAM-p7,0.04638656225929537,0.04609019398323561
C2-e003Coalescence-mGAM-p7,0.696,0.002623794688714813
B11-e003Coalescence-mGAM-p3,0.03268782893454237,0.031827484147232785
D5-e003Coalescence-mGAM-p5,0.04057980306661901,0.03909186365554113
A5-e003Coalescence-mGAM-p3,0.061993834471894195,0.061305847338537924
A2-e003Coalescence-Inoculumn-mGAM,0.9999705111862194,1.0010360814381723e-05
D8-e003Coalescence-mGAM-p5,0.061860808563631776,0.05927726960336535
D9-e003Coalescence-mGAM-p7,0.09549840508909709,0.09620225632134032
E4-e004Assembly-mGAM-p7,0.06416429981476539,0.061103745435174765
B10-e003Coalescence-mGAM-p3,0.16041957489489808,0.1657935373149868
A9-e003Coalescence-mGAM-p7,0.10493124248785643,0.10429156804447404
B5-e003Coalescence-Inoculumn-mGAM,0.014501111470939748,0.014104935361212398
D4-e003Coalescence-mGAM-p5,0.006531105039208089,0.006205739645598399
B5-e003Coalescence-mGAM-p5,0.042376317275063885,0.04166041093782994
C2-e003Coalescence-mGAM-p3,0.0691095897789388,0.030131637998501826
B5-e003Coalescence-mGAM-p7,0.06161729480557653,0.06041010721026996
D5-e003Coalescence-Inoculumn-mGAM,0.00830161952237519,0.007856017328960595
C5-e003Coalescence-mGAM-p7,0.14463025546863847,0.1406279096725774
BF-Fecal,0.06452596371986632,0.060566399094523486
AM-Fecal,0.0874450968235396,0.08161412504819975
D5-e003Coalescence-mBHI-p5,0.531,0.005649928475004023
e003-inoculumn-fecal-inoculumn,0.3,0.037451881182960764
D4-e003Coalescence-mGAM-p7,0.10228477848730215,0.10250765501072769
e003-inoculumn-fecal-AC,0.19568769973918865,0.18873775446838795
B2-e003Coalescence-Inoculumn-mGAM,0.9856643942414539,0.003041290566867906
C5-e003Coalescence-mGAM-p3,0.027495684731798507,0.026557499165148143
A3-e003Coalescence-Inoculumn-mGAM,0.9841702144252318,0.005729934275349069
A10-e003Coalescence-mGAM-p3,0.447,0.544
B2-e003Coalescence-mGAM-p3,0.11099999999999999,0.0034387276774684727
BG-Fecal,0.046353360428172806,0.022222604614343167
D2-e003Coalescence-mGAM-p5,0.0072513161495629625,0.006821810018537073
D3-e003Coalescence-mGAM-p3,0.004248953746818777,0.004020265487008146
D9-e003Coalescence-mGAM-p3,0.18059923015377077,0.17634169232619212
D3-e003Coalescence-mGAM-p5,0.002677333773649544,0.002512665929380091
C10-e003Coalescence-mGAM-p3,0.09046666177457885,0.9022472927873182
C3-e003Coalescence-Inoculumn-mGAM,0.011383052574481346,0.9735496733682298
A3-e003Coalescence-mGAM-p7,0.22804845197778842,0.14176891347730558
C11-e003Coalescence-mGAM-p3,0.17587599215297192,0.21106621267143422
A2-e003Coalescence-mGAM-p7,0.722,0.017359052691182753
E2-e004Assembly-mGAM-p5,0.13265402423928424,0.12710403432586512
D10-e003Coalescence-mGAM-p3,0.04429176774330303,0.05107138124697303
