,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.6487935656836461,0.0
C8-e003Coalescence-mGAM-p7,0.0,0.9718512430655435
e004-inoculumn-fecal-BD,0.6516979445933869,0.6683788781590302
B9-e003Coalescence-mGAM-p5,0.9385612153708669,0.0
e004-inoculumn-fecal-AK,0.29177837354781055,0.1945757139921923
D4-e004Assembly-mGAM-p5,0.7307864164432529,0.7581672488185741
D11-e003Coalescence-mGAM-p5,0.6680071492403932,0.0
A11-e003Coalescence-mGAM-p7,0.8357908847184986,0.0
C2-e003Coalescence-mGAM-p7,0.00022341376228775692,0.8565851653996301
B11-e003Coalescence-mGAM-p3,0.9054959785522788,0.0
D5-e003Coalescence-mGAM-p5,0.881367292225201,0.0
A5-e003Coalescence-mGAM-p3,0.7634048257372654,0.0
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9995890692418328
D8-e003Coalescence-mGAM-p5,0.7819481680071493,0.0
D9-e003Coalescence-mGAM-p7,0.6677837354781054,0.0
E4-e004Assembly-mGAM-p7,0.6217605004468275,0.6443394288062462
B10-e003Coalescence-mGAM-p3,0.4944146559428061,0.0002054653790836244
A9-e003Coalescence-mGAM-p7,0.7649687220732797,0.0
B5-e003Coalescence-Inoculumn-mGAM,0.9792225201072386,0.0
D4-e003Coalescence-mGAM-p5,0.9964253798033958,0.0
B5-e003Coalescence-mGAM-p5,0.8536639857015192,0.0
C2-e003Coalescence-mGAM-p3,0.4988829311885612,0.7694678446681734
B5-e003Coalescence-mGAM-p7,0.766532618409294,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.9901697944593387,0.0
C5-e003Coalescence-mGAM-p7,0.48168007149240394,0.0
BF-Fecal,0.6016532618409294,0.6418738442572427
AM-Fecal,0.5688114387846291,0.5397575508526813
D5-e003Coalescence-mBHI-p5,0.00044682752457551384,0.8541195808506267
e003-inoculumn-fecal-inoculumn,0.34159964253798036,0.7417300184918841
D4-e003Coalescence-mGAM-p7,0.6333780160857909,0.0
e003-inoculumn-fecal-AC,0.3163538873994638,0.3642901171152661
B2-e003Coalescence-Inoculumn-mGAM,0.0,0.6342716252311486
C5-e003Coalescence-mGAM-p3,0.9197944593386953,0.0
A3-e003Coalescence-Inoculumn-mGAM,0.0,0.7988493938771317
A10-e003Coalescence-mGAM-p3,0.0,0.8444627080336963
B2-e003Coalescence-mGAM-p3,0.14968722073279714,0.8452845695500308
BG-Fecal,0.5495978552278821,0.7526196835833162
D2-e003Coalescence-mGAM-p5,0.9968722073279714,0.0
D3-e003Coalescence-mGAM-p3,0.9984361036639857,0.0
D9-e003Coalescence-mGAM-p3,0.45554066130473636,0.0
D3-e003Coalescence-mGAM-p5,0.9962019660411081,0.0
C10-e003Coalescence-mGAM-p3,0.41890080428954424,0.4534620916375591
C3-e003Coalescence-Inoculumn-mGAM,0.7008489722966935,0.5985206492705979
A3-e003Coalescence-mGAM-p7,0.21604110813226093,0.4000410930758167
C11-e003Coalescence-mGAM-p3,0.4296246648793566,0.002054653790836244
A2-e003Coalescence-mGAM-p7,0.02680965147453083,0.8306965276350935
