,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.208,0.771
A5-e003Coalescence-mBHI-inoculumn-redo,0.212,0.773
A5-e003Coalescence-mBHI-p3,1.0,0.0
A5-e003Coalescence-mBHI-p7,0.969,0.027000000000000024
A5-e003Coalescence-mGAM-p3,0.892,0.09799999999999998
D2-e003Coalescence-Inoculumn-mBHI,0.332,0.643
D2-e003Coalescence-mBHI-p3,0.953,0.04300000000000004
D2-e003Coalescence-mBHI-p5,0.981,0.017000000000000015
D2-e003Coalescence-mBHI-p7,1.0,0.0
D2-e003Coalescence-mGAM-p5,0.967,0.030000000000000027
E5-e003Coalescence-mBHI-p3_S12,0.963,0.03200000000000003
E5-e003Coalescence-mBHI-p5_S4,0.982,0.015000000000000013
E5-e003Coalescence-mBHI-p7_S100,0.995,0.0030000000000000027
E5-e003Coalescence-mGAM-p3_S60,1.0,0.0
E5-e003Coalescence-mGAM-p5_S52,0.957,0.03600000000000003
E5-e003Coalescence-mGAM-p7_S148,0.991,0.0
H2-e003Coalescence-mBHI-p3_S45,0.936,0.05500000000000005
H2-e003Coalescence-mBHI-p7_S133,0.956,0.03700000000000003
H2-e003Coalescence-mGAM-p3_S93,0.892,0.09199999999999997
H2-e003Coalescence-mGAM-p5_S85,1.0,0.0
H2-e003Coalescence-mGAM-p7_S181,1.0,0.0
