,0
C9-e003Coalescence-mGAM-p3,46.0
F111-e003Coalescence-mBHI-p7_S116,4.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,109.0
C9-e003Coalescence-mGAM-p7,18.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,15.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,5.0
E9-e003Coalescence-mBHI-p5_S6,4.0
B9-e003Coalescence-mGAM-p5,50.0
E3-e003Coalescence-mGAM-p7_S146,172.0
B3-e003Coalescence-mBHI-p3,11.0
Assembly-G11-D9-ACPP-mGAM-3_S702,206.0
F2-e003Coalescence-mGAM-p5_S61,98.0
G9-e003Coalescence-mGAM-p3_S178,82.0
Assembly-G7-C3-ACPP-mBHI-3_S698,63.0
F9-e003Coalescence-mGAM-p5_S66,25.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,4.0
F100-e003Coalescence-mGAM-p5_S67,6.0
B12-e003Coalescence-mBHI-p3,4.0
F10-e003Coalescence-mGAM-p1_S833,10.0
C3-e003Coalescence-mGAM-p3,22.0
B3-e003Coalescence-mGAM-p1_S729,11.0
D3-e003Coalescence-Inoculumn-mBHI,16.0
F8-e003Coalescence-mBHI-p1_S813,7.0
B8-e003Coalescence-mBHI-p5,7.0
F9-e003Coalescence-mGAM-p1_S825,29.0
E8-e003Coalescence-mBHI-p7_S101,8.0
F8-e003Coalescence-mBHI-p5_S17,5.0
B11-e003Coalescence-mGAM-p3,24.0
E9-e003Coalescence-mBHI-p1_S820,34.0
B5-e003Coalescence-mBHI-p1_S741,4.0
G9-e003Coalescence-mGAM-p1_S826,14.0
C9-e003Coalescence-mBHI-p5,4.0
F5-e003Coalescence-mGAM-p5_S64,6.0
H9-e003Coalescence-mGAM-p1_S827,22.0
E9-e003Coalescence-mGAM-p1_S824,10.0
F4-e003Coalescence-mGAM-p7_S159,23.0
G5-e003Coalescence-mBHI-p7_S124,4.0
F3-e003Coalescence-mBHI-p1_S789,5.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,31.0
D9-e003Coalescence-mGAM-p7,9.0
B3-e003Coalescence-mBHI-p1_S725,5.0
B10-e003Coalescence-mGAM-p3,31.0
Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,4.0
A9-e003Coalescence-mGAM-p7,6.0
B5-e003Coalescence-Inoculumn-mGAM,12.0
D9-e003Coalescence-mGAM-p5,25.0
C9-e003Coalescence-mBHI-p3,10.0
F5-e003Coalescence-mGAM-p7_S160,6.0
H3-e003Coalescence-mGAM-p3_S94,6.0
F4-e003Coalescence-mGAM-p1_S801,4.0
C9-e003Coalescence-mGAM-p1_S762,15.0
B4-e003Coalescence-mGAM-p5,9.0
B5-e003Coalescence-mGAM-p5,5.0
B8-e003Coalescence-mBHI-p1_S749,9.0
B5-e003Coalescence-Inoculumn-mBHI,6.0
E9-e003Coalescence-mBHI-p7_S102,5.0
G9-e003Coalescence-mBHI-p3_S130,4.0
E9-e003Coalescence-mGAM-p3_S154,31.0
B5-e003Coalescence-mGAM-p7,4.0
Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,4.0
A9-e003Coalescence-mGAM-p3,15.0
H3-e003Coalescence-mGAM-p5_S86,4.0
