,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p1_S732,0,1,A4-AA-AE-mBHI-mBHI,-2.005204823792524,-2.288237631880824,-1.7569367633997417,-2.489443035626196,-3.0745662200500665,-2.1022483226963806,1.8716192061825416,1.554107183839921,2.2240919292296293
1,A4-e003Coalescence-mBHI-inoculumn-redo,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0,4,A4-AA-AE-mBHI-mBHI,-1.6931087182150306,-1.75487522320612,-1.6492688549700505,-1.7769284110078314,-1.9193234735916693,-1.7097789079715484,1.684129320587699,1.6361339346542094,1.7530055403125056
2,A4-e003Coalescence-mBHI-p1_S732,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,1,4,A4-AA-AE-mBHI-mBHI,-1.5827570098762547,-1.6521641595575538,-1.5317066167115299,-1.5317066167115299,-1.6066878606509825,-1.5317066167115299,1.6168329361115874,1.5317066167115296,1.7100247740561574
3,C2-e003Coalescence-mBHI-inoculumn-redo,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,4,C2-AA-AE-mBHI-mBHI,0.39810435593492577,0.27275268071461134,0.6038963655315613,0.37278073066609235,0.27053921035483525,0.5647921755189275,-0.4006544524132277,-0.6464038706422462,-0.2707300095808651
4,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p1_S722,0,1,C2-AA-AE-mBHI-mGAM,-2.1694158516934987,-2.5794804500247936,-1.4088306931886745,-2.519349132798423,-2.8360228437972332,-2.1807861680543446,2.0467524045011785,1.0986122886681098,2.563246907414483
5,C2-e003Coalescence-mBHI-inoculumn-redo,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0,4,C2-AA-AE-mBHI-mGAM,0.38934100123940263,0.18687308534210995,0.7699076723838607,0.26739999009941595,0.15314814658458697,0.5920392422914067,-0.41865552055546595,-0.8130038554412777,-0.18287482989185008
6,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p7,0,7,C2-AA-AE-mBHI-mGAM,0.1925204825182598,0.03900584775226981,0.45599285351139696,0.09606548054210154,0.02331816273397448,0.34661595583035953,-0.20945678121139522,-0.4846352273072485,-0.03825562008132987
7,C2-e003Coalescence-mGAM-p1_S722,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,1,4,C2-AA-AE-mBHI-mGAM,1.1570532583988595,1.0278590605354534,1.6010880611882883,1.197719288035247,1.040228760941184,1.6270173802875274,-1.1588164379578647,-1.6066878606509825,-0.9958003292419427
8,C2-e003Coalescence-mGAM-p1_S722,C2-e003Coalescence-mGAM-p7,1,7,C2-AA-AE-mBHI-mGAM,0.5086325461016192,0.43951720710600845,0.8057414543116359,0.5326751141529289,0.4520301061941772,0.8135086901437637,-0.5098298960395736,-0.8033439303254912,-0.4150218092170633
9,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,C2-e003Coalescence-mGAM-p7,4,7,C2-AA-AE-mBHI-mGAM,-0.1290160487888133,-0.6420014705616381,0.5075359709375182,-0.12726619261312466,-0.6252000008462921,0.49534126945247314,0.13827919268059263,-0.5136748341765679,0.6531105865556395
10,C2-e003Coalescence-mBHI-inoculumn-redo,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0,2,G2-AA-AE-mBHI-mBHI,-0.6762752219583603,-1.0189730879596115,-0.47264022980243764,-0.9887335867864263,-1.129881262932074,-0.8755146385493338,0.6435948924882071,0.38175566205820943,1.0310905616762067
11,C2-e003Coalescence-mBHI-inoculumn-redo,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0,4,G2-AA-AE-mBHI-mBHI,0.0314757977140451,-0.14156157211991527,0.19183309604124352,-0.14709109996504455,-0.23548366654797076,-0.06335664247090343,-0.05748918559331467,-0.2493339278713975,0.1427003262163671
12,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,2,4,G2-AA-AE-mBHI-mBHI,0.7802061090760182,0.6519781338304154,0.9672358112729122,0.693778933980473,0.5699133674062236,0.8355035233846513,-0.7989039714430746,-1.006387106225916,-0.6625536918237076
13,C2-e003Coalescence-mBHI-inoculumn-redo,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0,2,G2-AA-AE-mBHI-mGAM,-0.12549884508338988,-0.3959129402888583,0.2341332727062402,-0.3208457649939801,-0.8291351816728671,-0.15072793412627558,0.09765734613091759,-0.32288295413875895,0.38157639749257766
14,A4-e003Coalescence-mBHI-inoculumn-redo,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0,4,E4-AA-AE-mBHI-mBHI,-1.6933466314738634,-1.7537558333859273,-1.646373693092003,-1.7762778887671344,-1.9187098913323164,-1.7090800159528103,1.684129320587699,1.631852869887127,1.7515760616363083
