,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-mBHI-inoculumn-redo,0.286,0.25,0.30000000000000004,0.286
1,A3-e003Coalescence-mBHI-p1_S724,0.4,0.385,0.429,0.4
2,A3-e003Coalescence-mBHI-p3,0.765,0.75,0.769,0.765
3,A3-e003Coalescence-mGAM-p1_S728,0.29200000000000004,0.29000000000000004,0.295,0.29200000000000004
4,A3-e003Coalescence-mGAM-p7,0.9299999999999999,0.927,0.9319999999999999,0.9299999999999999
5,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,0.934,0.933,0.935,0.934
6,B2-e003Coalescence-Inoculumn-mBHI,0.273,0.267,0.278,0.273
7,B2-e003Coalescence-mBHI-p1_S717,0.556,0.545,0.571,0.556
8,B2-e003Coalescence-mBHI-p3,0.833,0.826,0.842,0.833
9,B2-e003Coalescence-mBHI-p5,0.389,0.375,0.4,0.389
10,B2-e003Coalescence-mGAM-p3,0.0,0.0,0.0,0.0
11,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,0.8,0.786,0.818,0.8
12,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,0.273,0.273,0.286,0.273
13,Coalescence-A6-B2-AA-ACPP-mBHI-mGAM-7_S625,0.0,0.0,0.0,0.0
14,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,0.5,0.5,0.5,0.5
15,Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648,0.903,0.902,0.904,0.903
16,Coalescence-D1-B2-AA-ACPP-mBHI-mGAM-5_S656,0.057,0.056,0.058,0.057
17,Coalescence-D7-A3-AA-ACPP-mBHI-mGAM-3_S662,0.706,0.7034875,0.709,0.706
18,E3-e003Coalescence-mBHI-p1_S788,0.556,0.5,0.571,0.556
19,E3-e003Coalescence-mBHI-p3_S10,0.824,0.812,0.833,0.824
20,E3-e003Coalescence-mBHI-p5_S2,0.684,0.667,0.692,0.684
21,E3-e003Coalescence-mGAM-p1_S792,0.327,0.32499999999999996,0.330025,0.327
22,E3-e003Coalescence-mGAM-p3_S58,0.857,0.852,0.862,0.857
23,E3-e003Coalescence-mGAM-p5_S50,0.738,0.735,0.74,0.738
24,E3-e003Coalescence-mGAM-p7_S146,0.721,0.719,0.724,0.721
25,F2-e003Coalescence-mBHI-p1_S781,0.556,0.5,0.571,0.556
26,F2-e003Coalescence-mBHI-p3_S21,1.0,1.0,1.0,1.0
27,F2-e003Coalescence-mBHI-p5_S13,0.744,0.741,0.75,0.744
28,F2-e003Coalescence-mGAM-p1_S785,0.32299999999999995,0.32099999999999995,0.3245,0.32299999999999995
29,F2-e003Coalescence-mGAM-p3_S69,0.909,0.907,0.911,0.909
30,F2-e003Coalescence-mGAM-p5_S61,0.891,0.889,0.892,0.891
31,F2-e003Coalescence-mGAM-p7_S157,1.0,1.0,1.0,1.0
