,sample,boot_med,boot_low,boot_high,actual_med
0,B11-e003Coalescence-mBHI-p1_S773,1.0,1.0,1.0,1.0
1,B11-e003Coalescence-mGAM-p3,0.0,0.0,0.0,0.0
2,B11-e003Coalescence-mGAM-p7,0.0,0.0,0.0,0.0
3,B5-e003Coalescence-Inoculumn-mGAM,0.759,0.75,0.765,0.759
4,B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,0.0,0.0,0.0,0.0
5,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,0.0,0.0,0.0,0.0
6,Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,0.0,0.0,0.0,0.0
7,D3-e003Coalescence-Inoculumn-mGAM,0.778,0.774,0.784,0.778
8,D9-e003Coalescence-mBHI-p1_S759,1.0,1.0,1.0,1.0
9,D9-e003Coalescence-mGAM-p1_S763,0.556,0.55,0.562,0.556
10,D9-e003Coalescence-mGAM-p3,0.0,0.0,0.0,0.0
11,D9-e003Coalescence-mGAM-p5,0.0,0.0,0.0,0.0
12,D9-e003Coalescence-mGAM-p7,0.0,0.0,0.0,0.0
13,F11-e003Coalescence-mBHI-p1_S837,0.75,0.7,1.0,0.75
14,F11-e003Coalescence-mGAM-p1_S841,0.583,0.571,0.6,0.583
15,F111-e003Coalescence-mGAM-p3_S168,0.0,0.0,0.0,0.0
16,F111-e003Coalescence-mGAM-p5_S68,0.0,0.0,0.0,0.0
17,F111-e003Coalescence-mGAM-p7_S164,0.0,0.0,0.0,0.0
18,H9-e003Coalescence-mBHI-p1_S823,0.722,0.7,0.733,0.722
19,H9-e003Coalescence-mBHI-p5_S42,0.0,0.0,0.0,0.0
20,H9-e003Coalescence-mGAM-p1_S827,0.542,0.536,0.548,0.542
21,H9-e003Coalescence-mGAM-p5_S90,0.0,0.0,0.0,0.0
22,H9-e003Coalescence-mGAM-p7_S186,0.0,0.0,0.0,0.0
