,sample,boot_med,boot_low,boot_high,actual_med
0,A11-e003Coalescence-mBHI-p1_S772,0.304,0.296,0.312,0.304
1,A11-e003Coalescence-mBHI-p3,0.189,0.185,0.193,0.189
2,A11-e003Coalescence-mBHI-p5,0.333,0.333,0.333,0.333
3,A11-e003Coalescence-mBHI-p7,0.222,0.2,0.231,0.222
4,A11-e003Coalescence-mGAM-p1_S776,0.125,0.121,0.13,0.125
5,A11-e003Coalescence-mGAM-p3,0.023,0.022,0.024,0.023
6,A11-e003Coalescence-mGAM-p7,0.0037042025862068966,0.00312723373838456,0.0043026142329034905,0.0037028725314183124
7,A5-e003Coalescence-Inoculumn-mGAM,0.383,0.379,0.389,0.383
8,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0.222,0.214,0.231,0.222
9,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0.222,0.217,0.231,0.222
10,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,0.013298124082346693,0.012176600557065672,0.014573266504037122,0.013305084745762712
11,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,0.011981039699203267,0.010636061371750539,0.013393061926605504,0.011996878860784186
12,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0.465,0.459,0.471,0.465
13,B_E12_A11_AF_AA_mGAM_mGAM_4_S156,0.02,0.019,0.021,0.02
14,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,0.0014579883360933113,0.0011468722325732267,0.0017761804699343974,0.0014554994519415645
15,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,0.003243689331939995,0.0028289759842685808,0.0037182599346822272,0.0032528630571536103
16,B_H9_D8_AA_AF_mGAM_mGAM_4_S189,0.0016895146350500185,0.0014598281752895876,0.0019309216691007017,0.0016814814814814815
17,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,0.51,0.5,0.512,0.51
18,C_E8_A11_AF_AA_mGAM_mGAM_6_S248,0.019,0.019,0.02,0.019
19,C_H5_D8_AA_AF_mGAM_mGAM_6_S281,0.002697690102849435,0.0023651357900971227,0.003092385522561519,0.002708994708994709
20,Coalescence-B5-D8-AA-AF-mGAM-mGAM-7_S636,0.008,0.008,0.009,0.008
21,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,0.00015724859880266424,0.00010078782483076044,0.00020876119975625718,0.00015740506507012957
22,Coalescence-C3-A11-AA-AF-mGAM-mGAM-5_S646,0.045,0.045,0.047,0.045
23,Coalescence-F1-D8-AA-AF-mGAM-mGAM-3_S680,0.0016152650412381057,0.0014464009055084625,0.0018059829740144473,0.0016167734420500875
24,Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,0.00014818882743411046,0.00012257111807696195,0.00017544317446057867,0.00014844601040431892
25,Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,0.0001094838890723756,9.182950130831079e-05,0.00013075306660686716,0.00010957800885176501
26,D2-e003Coalescence-Inoculumn-mGAM,0.391,0.3869875,0.396,0.391
27,D8-e003Coalescence-mBHI-p1_S751,0.333,0.333,0.333,0.333
28,D8-e003Coalescence-mBHI-p5,0.529,0.5,0.538,0.529
29,D8-e003Coalescence-mGAM-p1_S755,0.16,0.158,0.163,0.16
30,D8-e003Coalescence-mGAM-p5,0.009,0.009,0.01,0.009
31,D_A12_E11_AF_AA_mGAM_mBHI_4_S300,0.647,0.643,0.6515124999999999,0.647
32,D_A8_A11_AF_AA_mGAM_mBHI_6_S296,0.42,0.417,0.422,0.42
33,D_D5_D8_AA_AF_mGAM_mBHI_6_S329,0.062,0.059,0.065,0.062
34,D_E12_E11_AF_AA_mGAM_mGAM_4_S348,9.101354964220299e-05,5.6771087620496635e-05,0.00012944943192528735,9.104358711733243e-05
35,D_E8_A11_AF_AA_mGAM_mGAM_6_S344,0.00011926058764051914,8.056220161803113e-05,0.00016203722632040932,0.00011931980015857986
36,D_H5_D8_AA_AF_mGAM_mGAM_6_S377,0.00010933489625752972,8.664643687214211e-05,0.00013575305519943735,0.00011039709578616853
37,D_H9_H8_AA_AF_mGAM_mGAM_4_S381,8.492168333647857e-05,3.763112093701491e-05,0.00015122283788737513,8.492168333647857e-05
38,E11-e003Coalescence-mBHI-p1_S836,0.298,0.293,0.302,0.298
39,E11-e003Coalescence-mGAM-p1_S840,0.144,0.142,0.145,0.144
40,E111-e003Coalescence-mBHI-p3_S108,0.133,0.125,0.133,0.133
41,E111-e003Coalescence-mBHI-p5_S8,0.667,0.667,0.667,0.667
42,E111-e003Coalescence-mBHI-p7_S104,0.351,0.344,0.356025,0.351
43,E111-e003Coalescence-mGAM-p5_S56,0.0002613823860944571,0.00017855233652032838,0.0003520608567330979,0.00026129487943690955
44,H8-e003Coalescence-mBHI-p1_S815,0.333,0.333,0.333,0.333
45,H8-e003Coalescence-mBHI-p5_S41,0.114,0.111,0.118,0.114
46,H8-e003Coalescence-mBHI-p7_S137,0.098,0.095,0.103,0.098
47,H8-e003Coalescence-mGAM-p1_S819,0.169,0.165,0.17149999999999999,0.169
48,H8-e003Coalescence-mGAM-p5_S89,0.0002447708055184691,0.00016991584594129352,0.00033467202141900936,0.0002446891335780225
49,H8-e003Coalescence-mGAM-p7_S185,9.621073015756043e-05,7.154960054095925e-05,0.00012554051270514166,9.633931115342753e-05
