,index,fixed_diffs,comparisons,sample1,species_id
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,0,1668934,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
1,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,0,1669349,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
2,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,0,1673440,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
3,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0,1672016,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
4,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0,1669241,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
5,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,1,1677268,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
6,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0,1670174,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
7,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,1673401,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
8,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0,1669784,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
9,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0,1676423,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
10,A_E1_A2_AA_AA_mBHI_mGAM_2_S49,0,1666909,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
11,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,0,1658827,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
12,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,0,1669871,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
13,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,0,1666518,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
14,A_E9_A2_AA_AA_mBHI_mGAM_4_S57,2,1671102,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
15,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,0,1672386,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
16,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0,1671463,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
17,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,0,1656649,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
18,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0,1671902,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
19,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0,1670694,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
20,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0,1671745,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
21,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0,1673728,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
22,B_A1_E2_AA_AA_mBHI_mBHI_2_S97,0,1461980,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
23,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,0,1674032,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
24,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0,1678509,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
25,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0,1673764,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
26,B_D1_H2_AA_AF_mBHI_mBHI_2_S133,1,1650722,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
27,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,0,1673428,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
28,B_E3_E4_AE_AA_mBHI_mGAM_2_S147,0,1671862,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
29,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,0,1673954,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
30,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0,1675912,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
31,C_A1_A2_AA_AA_mBHI_mBHI_6_S193,0,1654225,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
32,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,0,1658223,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
33,C_A4_A5_AF_AA_mBHI_mBHI_6_S196,0,1268347,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,100296
