,0
A_A4_A5_AF_AA_mBHI_mBHI_2_S4,2.0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,11.0
A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,3.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,35.0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,50.0
A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,4.0
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,42.0
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,25.0
A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,2.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,10.0
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,16.0
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,20.0
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,77.0
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,3.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,14.0
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,7.0
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,4.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,6.0
A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,3.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,3.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,4.0
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,6.0
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,4.0
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,8.0
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,6.0
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,5.0
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,5.0
A_H8_D11_AF_AF_mGAM_mGAM_2_S92,13.0
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,11.0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,5.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,3.0
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,2.0
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,3.0
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,3.0
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,7.0
B_A8_E11_AF_AA_mGAM_mBHI_2_S104,2.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,11.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,20.0
B_C4_G5_AF_AE_mBHI_mBHI_2_S124,3.0
B_C8_G11_AF_AE_mGAM_mBHI_2_S128,3.0
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,10.0
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,15.0
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,6.0
B_D3_H4_AE_AF_mBHI_mBHI_2_S135,2.0
B_D4_H5_AF_AF_mBHI_mBHI_2_S136,6.0
B_D5_H8_AA_AF_mGAM_mBHI_2_S137,2.0
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,55.0
B_D8_H11_AF_AF_mGAM_mBHI_2_S140,5.0
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,5.0
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,21.0
B_D12_D11_AF_AF_mGAM_mBHI_4_S144,3.0
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,5.0
B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,4.0
B_E8_E11_AF_AA_mGAM_mGAM_2_S152,7.0
B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,6.0
B_E12_A11_AF_AA_mGAM_mGAM_4_S156,3.0
B_G4_G5_AF_AE_mBHI_mGAM_2_S172,2.0
B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,2.0
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,3.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,13.0
B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,11.0
B_H3_H4_AE_AF_mBHI_mGAM_2_S183,2.0
B_H4_H5_AF_AF_mBHI_mGAM_2_S184,4.0
B_H5_H8_AA_AF_mGAM_mGAM_2_S185,14.0
B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,2.0
B_H7_H10_AE_AF_mGAM_mGAM_2_S187,5.0
B_H8_H11_AF_AF_mGAM_mGAM_2_S188,4.0
B_H9_D8_AA_AF_mGAM_mGAM_4_S189,3.0
C_C4_C5_AF_AE_mBHI_mBHI_6_S220,13.0
C_C8_C11_AF_AE_mGAM_mBHI_6_S224,53.0
C_C12_G5_AF_AE_mBHI_mBHI_4_S228,5.0
C_D3_D4_AE_AF_mBHI_mBHI_6_S231,9.0
C_D5_D8_AA_AF_mGAM_mBHI_6_S233,19.0
C_D7_D10_AE_AF_mGAM_mBHI_6_S235,55.0
C_D8_D11_AF_AF_mGAM_mBHI_6_S236,35.0
C_D11_H4_AE_AF_mBHI_mBHI_4_S239,11.0
C_E4_A5_AF_AA_mBHI_mGAM_6_S244,7.0
C_E8_A11_AF_AA_mGAM_mGAM_6_S248,10.0
C_G8_C11_AF_AE_mGAM_mGAM_6_S272,3.0
C_G12_G5_AF_AE_mBHI_mGAM_4_S276,2.0
C_H4_D5_AF_AF_mBHI_mGAM_6_S280,4.0
C_H5_D8_AA_AF_mGAM_mGAM_6_S281,2.0
C_H7_D10_AE_AF_mGAM_mGAM_6_S283,9.0
C_H8_D11_AF_AF_mGAM_mGAM_6_S284,12.0
C_H9_H2_AA_AF_mBHI_mGAM_4_S285,3.0
C_H11_H4_AE_AF_mBHI_mGAM_4_S287,3.0
C_H12_H5_AF_AF_mBHI_mGAM_4_S288,9.0
D_A4_A5_AF_AA_mBHI_mBHI_6_S292,3.0
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,39.0
D_A12_E11_AF_AA_mGAM_mBHI_4_S300,33.0
D_C4_C5_AF_AE_mBHI_mBHI_6_S316,5.0
