,0
C4-e003Coalescence-mBHI-p1_S734,4.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,132.0
B2-e003Coalescence-mBHI-p3,6.0
F5-e003Coalescence-mBHI-p7_S112,13.0
G3-e003Coalescence-mBHI-p3_S34,87.0
B4-e003Coalescence-mBHI-p5,4.0
E3-e003Coalescence-mGAM-p7_S146,23.0
B3-e003Coalescence-mBHI-p3,409.0
C4-e003GlycerolRevival-mBHI-p2,117.0
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,9.0
F2-e003Coalescence-mGAM-p5_S61,12.0
B2-e003Coalescence-mBHI-p5,9.0
Assembly-G7-C3-ACPP-mBHI-3_S698,54.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,26.0
C3-e003Coalescence-mGAM-p3,46.0
B3-e003Coalescence-mGAM-p1_S729,29.0
D3-e003Coalescence-Inoculumn-mBHI,156.0
C3-e003Coalescence-mBHI-p7,70.0
E8-e003Coalescence-mBHI-p7_S101,6.0
D3-e003Coalescence-mBHI-p5,13.0
B5-e003Coalescence-mBHI-p1_S741,5.0
B5-e003Coalescence-mBHI-p5,7.0
Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685,357.0
F5-e003Coalescence-mGAM-p5_S64,16.0
F4-e003Coalescence-mGAM-p7_S159,22.0
G5-e003Coalescence-mBHI-p7_S124,4.0
F3-e003Coalescence-mBHI-p1_S789,30.0
C4-e004Assembly-mBHI-p5,11.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,185.0
B3-e003Coalescence-mBHI-p1_S725,42.0
Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,23.0
F5-e003Coalescence-mGAM-p7_S160,13.0
H3-e003Coalescence-mGAM-p3_S94,12.0
F4-e003Coalescence-mGAM-p1_S801,12.0
B4-e003Coalescence-mGAM-p5,25.0
B5-e003Coalescence-mGAM-p5,12.0
BB-Fecal,5.0
B5-e003Coalescence-Inoculumn-mBHI,58.0
B5-e003Coalescence-mGAM-p7,8.0
H3-e003Coalescence-mGAM-p5_S86,10.0
Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626,125.0
Coalescence-H12-AA-fecal-0_S715,4.0
C3-e003Coalescence-mBHI-p1_S726,48.0
H3-e003Coalescence-mBHI-p5_S38,13.0
F2-e004Assembly-epsilon-p3,15.0
H3-e003Coalescence-mBHI-p3_S46,20.0
E3-e003Coalescence-mGAM-p3_S58,6.0
B5-e003Coalescence-mBHI-p3,13.0
G4-e004Assembly-epsilon-p5,9.0
F4-e003Coalescence-mGAM-p3_S71,38.0
F2-e003Coalescence-mBHI-p3_S21,4.0
BF-Fecal,5.0
F4-e003Coalescence-mBHI-p3_S23,38.0
E3-e003Coalescence-mGAM-p5_S50,20.0
AM-Fecal,4.0
