,index,fixed_diffs,num_int_sites,sample1,species_id
0,B5-e004Assembly-mBHI-p3,0,2275024,B5-e004Assembly-mBHI-p3,101378
1,D11-e003Coalescence-mBHI-p5,4120,1704810,B5-e004Assembly-mBHI-p3,101378
2,B3-e004Assembly-mBHI-p7,8652,3199655,B5-e004Assembly-mBHI-p3,101378
3,B5-e004Assembly-mBHI-p7,521,4715264,B5-e004Assembly-mBHI-p3,101378
4,C5-e004Assembly-mBHI-p3,9,2720511,B5-e004Assembly-mBHI-p3,101378
5,C3-e004Assembly-mBHI-p5,7215,2762473,B5-e004Assembly-mBHI-p3,101378
6,D3-e004Assembly-mGAM-p7,8716,3241437,B5-e004Assembly-mBHI-p3,101378
7,E5-e004Assembly-mGAM-p5,1296,3476620,B5-e004Assembly-mBHI-p3,101378
8,E3-e004Assembly-mGAM-p3,8467,3148030,B5-e004Assembly-mBHI-p3,101378
9,D5-e003Coalescence-mBHI-p3,3531,1344864,B5-e004Assembly-mBHI-p3,101378
10,D4-e003Coalescence-mGAM-p5,6911,2399061,B5-e004Assembly-mBHI-p3,101378
11,C3-e004Assembly-mBHI-p7,8690,3247937,B5-e004Assembly-mBHI-p3,101378
12,B5-e003Coalescence-mGAM-p5,5344,1964493,B5-e004Assembly-mBHI-p3,101378
13,B5-e003Coalescence-mGAM-p7,3171,1284069,B5-e004Assembly-mBHI-p3,101378
14,E5-e004Assembly-mGAM-p7,3173,3185155,B5-e004Assembly-mBHI-p3,101378
15,B3-e004Assembly-mBHI-p5,6797,2621946,B5-e004Assembly-mBHI-p3,101378
16,C5-e003Coalescence-mGAM-p7,6257,2190025,B5-e004Assembly-mBHI-p3,101378
17,A4-e003Coalescence-mGAM-p5,8001,2832342,B5-e004Assembly-mBHI-p3,101378
18,E3-e004Assembly-mGAM-p7,7899,2952631,B5-e004Assembly-mBHI-p3,101378
19,D5-e004Assembly-mGAM-p7,166,2694803,B5-e004Assembly-mBHI-p3,101378
20,D2-e003Coalescence-mGAM-p5,6346,912428,B5-e004Assembly-mBHI-p3,101378
21,D3-e003Coalescence-mGAM-p3,4419,1654350,B5-e004Assembly-mBHI-p3,101378
22,D3-e003Coalescence-mGAM-p5,7458,2530100,B5-e004Assembly-mBHI-p3,101378
23,D5-e004Assembly-mGAM-p3,1388,4658176,B5-e004Assembly-mBHI-p3,101378
24,E3-e004Assembly-mGAM-p5,8585,3212057,B5-e004Assembly-mBHI-p3,101378
25,C4-e004Assembly-mBHI-p3,5939,2359087,B5-e004Assembly-mBHI-p3,101378
26,D5-e003Coalescence-mGAM-p3,5724,1684541,B5-e004Assembly-mBHI-p3,101378
27,D3-e004Assembly-mGAM-p5,7116,2771978,B5-e004Assembly-mBHI-p3,101378
28,C11-e003Assembly-mGAM-p3,3891,1381201,B5-e004Assembly-mBHI-p3,101378
29,C3-e004Assembly-mBHI-p3,8545,3254908,B5-e004Assembly-mBHI-p3,101378
30,AG-Fecal,6355,2436070,B5-e004Assembly-mBHI-p3,101378
31,B5-e004Assembly-mBHI-p5,152,2922064,B5-e004Assembly-mBHI-p3,101378
32,e004-inoculumn-fecal-AR,2358,1160361,B5-e004Assembly-mBHI-p3,101378
33,B5-e003Coalescence-mGAM-p3,4682,1740420,B5-e004Assembly-mBHI-p3,101378
34,BK-Fecal,6242,3121018,B5-e004Assembly-mBHI-p3,101378
35,B3-e004Assembly-mBHI-p3,8127,3149780,B5-e004Assembly-mBHI-p3,101378
36,e004-inoculumn-fecal-BE,664,4411880,B5-e004Assembly-mBHI-p3,101378
37,BA-Fecal,5715,2521735,B5-e004Assembly-mBHI-p3,101378
38,H5-e003Coalescence-mBHI-p5_S40,7828,2859983,B5-e004Assembly-mBHI-p3,101378
39,H2-e003Coalescence-mGAM-p7_S181,6652,2126166,B5-e004Assembly-mBHI-p3,101378
40,G5-e003Coalescence-mBHI-p5_S28,6964,2514066,B5-e004Assembly-mBHI-p3,101378
41,H2-e003Coalescence-mGAM-p3_S93,6575,1975759,B5-e004Assembly-mBHI-p3,101378
42,G5-e003Coalescence-mGAM-p7_S172,5951,2288404,B5-e004Assembly-mBHI-p3,101378
43,E5-e003Coalescence-mGAM-p7_S148,9150,1304343,B5-e004Assembly-mBHI-p3,101378
0,B5-e004Assembly-mBHI-p3,3969,2275024,D11-e003Coalescence-mBHI-p5,101378
1,D11-e003Coalescence-mBHI-p5,0,1704810,D11-e003Coalescence-mBHI-p5,101378
2,B3-e004Assembly-mBHI-p7,7122,3199655,D11-e003Coalescence-mBHI-p5,101378
3,B5-e004Assembly-mBHI-p7,7296,4715264,D11-e003Coalescence-mBHI-p5,101378
4,C5-e004Assembly-mBHI-p3,4693,2720511,D11-e003Coalescence-mBHI-p5,101378
5,C3-e004Assembly-mBHI-p5,6202,2762473,D11-e003Coalescence-mBHI-p5,101378
6,D3-e004Assembly-mGAM-p7,7281,3241437,D11-e003Coalescence-mBHI-p5,101378
7,E5-e004Assembly-mGAM-p5,4789,3476620,D11-e003Coalescence-mBHI-p5,101378
8,E3-e004Assembly-mGAM-p3,6925,3148030,D11-e003Coalescence-mBHI-p5,101378
9,D5-e003Coalescence-mBHI-p3,421,1344864,D11-e003Coalescence-mBHI-p5,101378
10,D4-e003Coalescence-mGAM-p5,120,2399061,D11-e003Coalescence-mBHI-p5,101378
11,C3-e004Assembly-mBHI-p7,7215,3247937,D11-e003Coalescence-mBHI-p5,101378
