,0.025,0.025
C4-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.0,1.0
C11-e003Coalescence-mBHI-p3,0.381,0.0
C11-e003Coalescence-mBHI-p5,0.5,0.125
C11-e003Coalescence-mGAM-p3,0.0,0.857
C11-e003Coalescence-mGAM-p5,0.0,0.786
C11-e003Coalescence-mGAM-p7,0.0,0.7
C5-e003Coalescence-Inoculumn-mGAM,0.333,0.167
D10-e003Coalescence-mBHI-p3,0.3,0.0
D10-e003Coalescence-mBHI-p5,0.0,0.0
D10-e003Coalescence-mBHI-p7,0.25,0.0
D10-e003Coalescence-mGAM-p3,0.0,0.33299999999999996
D10-e003Coalescence-mGAM-p5,0.0,0.8859
D10-e003Coalescence-mGAM-p7,0.0,0.808
D4-e003Coalescence-Inoculumn-mGAM,0.0,0.0
G111-e003Coalescence-mBHI-p5_S32,0.391,0.188
G111-e003Coalescence-mBHI-p7_S128,0.429,0.0
G111-e003Coalescence-mGAM-p3_S180,0.0,0.75
G111-e003Coalescence-mGAM-p5_S80,0.0,0.762
H100-e003Coalescence-mBHI-p5_S43,0.278,0.21699999999999997
H100-e003Coalescence-mBHI-p7_S139,0.45155,0.121
