,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.9300286885245902,0.029003320227173435
C4-e003Coalescence-Inoculumn-mGAM,0.0003399077868852459,0.9998112712975098
B10-e003Coalescence-mBHI-p3,0.4757097848360655,0.2900879860200961
B10-e003Coalescence-mBHI-p5,0.7037617827868852,0.23464674530362606
B10-e003Coalescence-mGAM-p3,0.7681337090163934,0.17293569244211443
B10-e003Coalescence-mGAM-p7,0.2208125,0.021158584534731326
B4-e003Coalescence-Inoculumn-mGAM,0.48374077868852455,0.4548410659676715
C3-e003Coalescence-Inoculumn-mGAM,0.45345543032786884,0.48864132809086935
C9-e003Coalescence-mBHI-p3,0.6424567110655738,0.3111423328964613
C9-e003Coalescence-mBHI-p5,0.6775386782786885,0.2662997815640017
C9-e003Coalescence-mBHI-p7,0.6374605532786884,0.2006277850589777
C9-e003Coalescence-mGAM-p3,0.7902935450819673,0.17925530799475753
C9-e003Coalescence-mGAM-p5,0.8705489241803278,0.1071465268676278
C9-e003Coalescence-mGAM-p7,0.8666429303278689,0.10579108781127129
F100-e003Coalescence-mBHI-p7_S115,0.7236790471311475,0.25409078200087376
F100-e003Coalescence-mGAM-p3_S167,0.9133119877049181,0.021761555264307557
F100-e003Coalescence-mGAM-p7_S163,0.3651460040983606,0.4675417212756662
G9-e003Coalescence-mBHI-p3_S130,0.6652879098360656,0.20107680209698559
G9-e003Coalescence-mBHI-p5_S30,0.7938598872950821,0.15917763215377895
G9-e003Coalescence-mGAM-p3_S178,0.7251593237704917,0.2405904761904762
G9-e003Coalescence-mGAM-p5_S78,0.43594953893442623,0.08322088248143293
G9-e003Coalescence-mGAM-p7_S174,0.7124859118852459,0.16722210572302315
