,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.9999088921251919,4.89991919937148e-05
C4-e003Coalescence-Inoculumn-mGAM,1.3862031320857863e-05,0.9999403180951316
A10-e003Coalescence-mBHI-p5,0.412,0.571
A10-e003Coalescence-mBHI-p7,0.5,0.5
A10-e003Coalescence-mGAM-p3,0.036515931481943494,0.9608330308961887
A10-e003Coalescence-mGAM-p7,0.002423722515049088,0.9968038827509984
A4-e003Coalescence-Inoculumn-mGAM,0.136,0.857
C2-e003Coalescence-Inoculumn-mGAM,0.02112575155004222,0.9785118794392456
C8-e003Coalescence-mBHI-p5,0.224,0.763
C8-e003Coalescence-mBHI-p7,0.29400000000000004,0.696
C8-e003Coalescence-mGAM-p7,0.028225585041044388,0.9700391892797926
E100-e003Coalescence-mBHI-p5_S7,0.269,0.717
E100-e003Coalescence-mBHI-p7_S103,0.786,0.18500000000000005
E100-e003Coalescence-mGAM-p3_S155,0.417,0.571
E100-e003Coalescence-mGAM-p5_S55,0.05130989955006577,0.9474305230772627
E100-e003Coalescence-mGAM-p7_S151,0.002159782876328624,0.9968398507403611
G8-e003Coalescence-mBHI-p3_S129,0.32399999999999995,0.667
G8-e003Coalescence-mBHI-p5_S29,0.519,0.44999999999999996
G8-e003Coalescence-mBHI-p7_S125,0.56,0.4
G8-e003Coalescence-mGAM-p3_S177,0.24846962843396625,0.7492297392775457
G8-e003Coalescence-mGAM-p5_S77,0.06080889476846958,0.9336850890220056
G8-e003Coalescence-mGAM-p7_S173,0.025951429984407418,0.968074738610774
