,0.975,0.975
A2-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0
B3-e003Coalescence-Inoculumn-mBHI,0.333,1.0
A3-e003Coalescence-mBHI-inoculumn-redo,1.0,1.0
A3-e003Coalescence-mGAM-p7,0.375,1.0
B2-e003Coalescence-Inoculumn-mBHI,1.0,1.0
B2-e003Coalescence-mGAM-p3,0.643,1.0
E3-e003Coalescence-mGAM-p3_S58,0.667,1.0
E3-e003Coalescence-mGAM-p5_S50,0.52,0.8493249999999998
E3-e003Coalescence-mGAM-p7_S146,1.0,1.0
F2-e003Coalescence-mGAM-p3_S69,1.0,1.0
F2-e003Coalescence-mGAM-p5_S61,0.6329000000000001,0.87
F2-e003Coalescence-mGAM-p7_S157,0.5,1.0
