,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.914,0.015577758517978178
D5-e003Coalescence-Inoculumn-mGAM,3.727287115481363e-05,0.999886049357373
B11-e003Coalescence-mBHI-p3,0.714,0.21399999999999997
B11-e003Coalescence-mGAM-p3,0.908,0.063
B11-e003Coalescence-mGAM-p7,0.8998886566734389,0.07257296907600763
B5-e003Coalescence-Inoculumn-mGAM,0.565,0.391
D3-e003Coalescence-Inoculumn-mGAM,0.543,0.41200000000000003
D9-e003Coalescence-mBHI-p5,0.9516552448599954,0.027208531106648396
D9-e003Coalescence-mBHI-p7,0.9421670469646334,0.03439575800070775
D9-e003Coalescence-mGAM-p3,0.9859487877980131,0.00890423857326613
D9-e003Coalescence-mGAM-p5,0.75,0.125
D9-e003Coalescence-mGAM-p7,0.6,0.3
F111-e003Coalescence-mBHI-p3_S120,0.9214890026842678,0.0594435223693109
F111-e003Coalescence-mBHI-p5_S20,0.9144769931790799,0.06619682368638351
F111-e003Coalescence-mBHI-p7_S116,0.9626702305885664,0.018993669662479187
F111-e003Coalescence-mGAM-p3_S168,0.864,0.03422747480554419
F111-e003Coalescence-mGAM-p5_S68,0.8998886566734389,0.09107165355097668
F111-e003Coalescence-mGAM-p7_S164,0.958378214544101,0.033184689467976744
H9-e003Coalescence-mBHI-p5_S42,0.8,0.021067026543100328
H9-e003Coalescence-mBHI-p7_S138,0.8991951736187241,0.06193663482965246
H9-e003Coalescence-mGAM-p5_S90,0.9697828697155664,0.022435747389782254
H9-e003Coalescence-mGAM-p7_S186,0.9784065646073985,0.013876889877076182
