,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,1.0
B3-e003Coalescence-Inoculumn-mBHI,0.9197819314641744,0.0
A3-e003Coalescence-mBHI-inoculumn-redo,0.1041017653167186,0.0886654478976234
A3-e003Coalescence-mGAM-p7,0.8154205607476636,0.0
B2-e003Coalescence-Inoculumn-mBHI,0.3341121495327103,0.044789762340036565
B2-e003Coalescence-mGAM-p3,0.3605919003115265,0.005484460694698354
E3-e003Coalescence-mGAM-p3_S58,0.2533748701973001,0.010968921389396709
E3-e003Coalescence-mGAM-p5_S50,0.010384215991692628,0.0
E3-e003Coalescence-mGAM-p7_S146,0.1658878504672897,0.18372943327239488
F2-e003Coalescence-mGAM-p3_S69,0.2102803738317757,0.031992687385740404
F2-e003Coalescence-mGAM-p5_S61,0.032191069574247146,0.0
F2-e003Coalescence-mGAM-p7_S157,0.6534267912772586,0.009597806215722121
