,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B3-e003Coalescence-Inoculumn-mBHI,0.9902185430463576,0.013283870967741937
D5-e003Coalescence-Inoculumn-mBHI,0.038384105960264904,1.0
B5-e003Coalescence-Inoculumn-mBHI,0.3726622516556291,0.6037580645161291
B5-e003Coalescence-mBHI-p3,0.19296688741721854,0.04630000000000001
B5-e003Coalescence-mBHI-p5,0.42886092715231783,0.009525806451612905
B5-e003Coalescence-mBHI-p7,0.7019867549668874,0.0
B5-e003Coalescence-mGAM-p3,0.5408211920529802,0.3799064516129032
B5-e003Coalescence-mGAM-p5,0.05343046357615895,0.7396645161290323
D3-e003Coalescence-Inoculumn-mBHI,0.4387814569536424,0.5292516129032259
D3-e003Coalescence-mGAM-p3,0.03082119205298013,0.9359193548387097
D3-e003Coalescence-mGAM-p5,0.24546026490066228,0.711258064516129
F5-e003Coalescence-mBHI-p3_S24,0.5628211920529801,0.07796129032258065
F5-e003Coalescence-mBHI-p7_S112,0.6423841059602649,0.0
F5-e003Coalescence-mGAM-p3_S72,0.14193046357615893,0.6918774193548387
F5-e003Coalescence-mGAM-p5_S64,0.06350331125827814,0.7307548387096775
H3-e003Coalescence-mBHI-p3_S46,0.7340430463576159,0.0926
H3-e003Coalescence-mGAM-p3_S94,0.12415562913907287,0.5997645161290324
H3-e003Coalescence-mGAM-p5_S86,0.021450331125827813,0.5045774193548387
