,0.975,0.975
B3-e003Coalescence-Inoculumn-mBHI,1.0,0.19999999999999998
D5-e003Coalescence-Inoculumn-mBHI,0.6591249999999995,1.0
B5-e003Coalescence-Inoculumn-mBHI,0.7582500000000002,1.0
B5-e003Coalescence-mBHI-p3,1.0,1.0
B5-e003Coalescence-mBHI-p5,1.0,0.42900000000000005
B5-e003Coalescence-mBHI-p7,1.0,0.0
B5-e003Coalescence-mGAM-p3,1.0,1.0
B5-e003Coalescence-mGAM-p5,0.5,1.0
D3-e003Coalescence-Inoculumn-mBHI,0.7821749999999996,0.7617499999999998
D3-e003Coalescence-mGAM-p3,0.44062499999999966,1.0
D3-e003Coalescence-mGAM-p5,0.7204,1.0
F5-e003Coalescence-mBHI-p3_S24,1.0,0.6998999999999994
F5-e003Coalescence-mBHI-p7_S112,1.0,0.0
F5-e003Coalescence-mGAM-p3_S72,0.625,1.0
F5-e003Coalescence-mGAM-p5_S64,0.5461999999999994,1.0
H3-e003Coalescence-mBHI-p3_S46,1.0,0.5
H3-e003Coalescence-mGAM-p3_S94,0.625,1.0
H3-e003Coalescence-mGAM-p5_S86,0.48179999999999906,1.0
