,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p1_S772,0,1,A11-AA-AF-mGAM-mBHI,-2.1305245641421697,-2.141117140426657,-2.119094516166808,-2.0483390469418623,-2.0645729061554943,-2.0360045014882355,2.0447746907735835,2.0291998164304212,2.0592912620318833
1,A5-e003Coalescence-Inoculumn-mGAM,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,2,A11-AA-AF-mGAM-mBHI,-1.4234266737904067,-1.4319239001402755,-1.4187387327088843,-1.3767338403965017,-1.3860153169447675,-1.3706505469291317,1.3761246103287692,1.3678974579304826,1.3803128533590279
2,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p3,0,3,A11-AA-AF-mGAM-mBHI,-1.1821521295397663,-1.1919036850618683,-1.1795241253484012,-1.1485249398858446,-1.1588832611289483,-1.1444694109075981,1.1604638479467095,1.1513766706530277,1.163256009966882
3,A5-e003Coalescence-Inoculumn-mGAM,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0,4,A11-AA-AF-mGAM-mBHI,-0.9988302919619146,-1.0009921883117787,-0.9971200353219501,-0.975166560959475,-0.9782111464117229,-0.9731392790029485,0.9010991308694161,0.8946654253272123,0.9031932523845454
4,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p5,0,5,A11-AA-AF-mGAM-mBHI,-0.9502847113199352,-0.968348016803743,-0.9486137207141477,-0.9303876209553512,-0.9488041102543733,-0.9279543035684032,0.863632598248069,0.8528338382974842,0.8653078954601725
5,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p7,0,7,A11-AA-AF-mGAM-mBHI,-1.03628835527179,-1.0375237246145697,-1.0353110657632392,-1.0205513394795438,-1.022291102595114,-1.019392892647243,1.0475853531111818,1.0463908135269353,1.04878199397697
6,A11-e003Coalescence-mBHI-p1_S772,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,1,2,A11-AA-AF-mGAM-mBHI,-0.7183829492509612,-0.73300429207521,-0.7041970167465301,-0.7052965923700276,-0.7198001098359226,-0.6886850526790762,0.7044202765775445,0.6921486782303565,0.7188666977777318
7,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p3,1,3,A11-AA-AF-mGAM-mBHI,-0.7092150954229764,-0.7233258343868827,-0.7031951125615143,-0.6987018656172793,-0.7122096296666164,-0.6903960957718034,0.7167812998800674,0.705268012004458,0.7240045104801611
8,A11-e003Coalescence-mBHI-p1_S772,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,1,4,A11-AA-AF-mGAM-mBHI,-0.6211554932814128,-0.6239279026016689,-0.6183665559578391,-0.6160905598304658,-0.618850871507853,-0.613313691610869,0.5188558597992234,0.5102775857429517,0.5236713335326192
9,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p5,1,5,A11-AA-AF-mGAM-mBHI,-0.6559935218509825,-0.6780459467214168,-0.6527216131621406,-0.650941754088445,-0.6729475068045634,-0.6467888691657071,0.5675835117900878,0.555130738464203,0.5711951170901346
10,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p7,1,7,A11-AA-AF-mGAM-mBHI,-0.8536939664831853,-0.8550801711433131,-0.8522994978213984,-0.848577468668384,-0.8499576245070777,-0.8471890345585857,0.880878087949713,0.8796654322313416,0.8832858248164108
11,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p3,2,3,A11-AA-AF-mGAM-mBHI,-0.7010949106274351,-0.7271210257473153,-0.6866242212628513,-0.6921071388645306,-0.7191226669632051,-0.6776036213986361,0.7291423231825904,0.7061157474313715,0.7414139215297784
12,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,2,4,A11-AA-AF-mGAM-mBHI,-0.5755013379350162,-0.5760504868095477,-0.5687898277689456,-0.5756280110767655,-0.5756280110767658,-0.5683762523438178,0.4260736514100629,0.41320624032565534,0.4322094505836569
