,index,fixed_diffs,comparisons,sample1,species_id
0,C5-e003Assembly-mBHI-p3,0,1581470,C5-e003Assembly-mBHI-p3,100088
1,D5-e003Assembly-mBHI-p5,1,1337699,C5-e003Assembly-mBHI-p3,100088
2,Assembly-G10-D5-AF-mBHI-3_S701,4,1631306,C5-e003Assembly-mBHI-p3,100088
3,Assembly-G3-B5-AF-mBHI-3_S694,4,1632974,C5-e003Assembly-mBHI-p3,100088
4,C_F4_e003Assembly_6_S256,4,1634423,C5-e003Assembly-mBHI-p3,100088
5,D_B4_e003Assembly_S304,4,1667710,C5-e003Assembly-mBHI-p3,100088
6,D_B12_e003Assembly_S312,1,1559277,C5-e003Assembly-mBHI-p3,100088
7,D_F4_e003Assembly_S352,4,1668949,C5-e003Assembly-mBHI-p3,100088
8,D_F12_e003Assembly_S360,1,1463650,C5-e003Assembly-mBHI-p3,100088
9,C_D2_e003Assembly_S230,1,1549233,C5-e003Assembly-mBHI-p3,100088
10,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,4,1641413,C5-e003Assembly-mBHI-p3,100088
0,C5-e003Assembly-mBHI-p3,1,1581470,D5-e003Assembly-mBHI-p5,100088
1,D5-e003Assembly-mBHI-p5,0,1337699,D5-e003Assembly-mBHI-p5,100088
2,Assembly-G10-D5-AF-mBHI-3_S701,3,1631306,D5-e003Assembly-mBHI-p5,100088
3,Assembly-G3-B5-AF-mBHI-3_S694,3,1632974,D5-e003Assembly-mBHI-p5,100088
4,C_F4_e003Assembly_6_S256,6,1634423,D5-e003Assembly-mBHI-p5,100088
5,D_B4_e003Assembly_S304,6,1667710,D5-e003Assembly-mBHI-p5,100088
6,D_B12_e003Assembly_S312,3,1559277,D5-e003Assembly-mBHI-p5,100088
7,D_F4_e003Assembly_S352,3,1668949,D5-e003Assembly-mBHI-p5,100088
8,D_F12_e003Assembly_S360,2,1463650,D5-e003Assembly-mBHI-p5,100088
9,C_D2_e003Assembly_S230,2,1549233,D5-e003Assembly-mBHI-p5,100088
10,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,4,1641413,D5-e003Assembly-mBHI-p5,100088
0,C5-e003Assembly-mBHI-p3,4,1581470,Assembly-G10-D5-AF-mBHI-3_S701,100088
1,D5-e003Assembly-mBHI-p5,3,1337699,Assembly-G10-D5-AF-mBHI-3_S701,100088
