,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.16,0.8240000000000001
C9-e003Coalescence-mGAM-p3,0.008222263726059154,0.9924549794589395
D2-e004Assembly-mGAM-p7,0.04955476054817398,0.23099999999999998
C11-e003Coalescence-mBHI-p3,0.159,0.8260000000000001
D11-e003Coalescence-mBHI-p5,0.0016835828751577595,0.997887143002195
C9-e003Coalescence-mGAM-p7,0.009026895052720654,0.9944787124915598
C8-e003Coalescence-mGAM-p7,0.571,0.40700000000000003
D10-e003Coalescence-mBHI-p3,0.225,0.762
F3-e004Assembly-epsilon-p3,0.006246442536120238,0.0031849341986699407
B2-e003Coalescence-mBHI-p3,0.507,0.495
A8-e003Coalescence-mBHI-p3,0.0009071387208841228,0.9986460265158706
e004-inoculumn-fecal-BD,0.002989378188839442,0.002482267336321997
A4-e003Coalescence-mBHI-p7,0.424,0.524
B4-e003Coalescence-mBHI-p5,0.6,0.364
B9-e003Coalescence-mGAM-p5,0.003102779114159698,0.9981671791299912
A4-e003Coalescence-mBHI-inoculumn-redo,0.545,0.42300000000000004
B3-e003Coalescence-mBHI-p3,0.6655,0.394
D4-e003Coalescence-mBHI-p5,0.235,0.719
C2-e003Coalescence-mBHI-p5,0.778,0.19499999999999995
B3-e004Assembly-mBHI-p7,0.00863658876648394,0.004517215852890442
D4-e003Coalescence-mBHI-p3,0.3005,0.63
C4-e003GlycerolRevival-mBHI-p2,0.681,0.29700000000000004
D10-e003Assembly-mGAM-p5,0.571,0.364
B2-e003Assembly-mBHI-p5,0.010421224833907857,0.9851515502239948
C3-e004Assembly-mBHI-p5,0.009775436351250315,0.0050393623211958324
B2-e003Coalescence-mBHI-p5,0.826,0.221
B8-e003Assembly-mGAM-p5,0.01865790330560297,0.973762867453253
F4-e004Assembly-epsilon-p5,0.007508314308903221,0.05500000000000005
C4-e003Coalescence-mGAM-p7,0.6615,0.31399999999999995
B12-e003Coalescence-mBHI-p3,0.00683680913379949,0.9957669272497941
D3-e004Assembly-mGAM-p7,0.03428561107058827,0.01846928519550186
C8-e003Assembly-mGAM-p3,0.008818429646160874,0.9875298139826413
C3-e003Coalescence-mGAM-p3,0.615,0.4
B4-e003Assembly-mBHI-p5,0.825,0.16200000000000003
D4-e004Assembly-mGAM-p5,0.00977762374408412,0.9854211325018019
D3-e003Coalescence-Inoculumn-mBHI,0.55,0.44099999999999995
C8-e003Assembly-mGAM-p5,0.03536212229643964,0.9527784067936463
C3-e003Coalescence-mBHI-p7,0.6719999999999999,0.357
D11-e003Coalescence-mGAM-p5,0.00045087417941352606,0.9997260646670041
A11-e003Coalescence-mGAM-p7,0.0009356255255106622,0.9993482076797424
B8-e003Coalescence-mBHI-p5,0.002412086002229408,0.987
B10-e003Assembly-mGAM-p5,0.385,0.567
C2-e003Coalescence-mGAM-p7,0.813,0.17700000000000005
D3-e003Coalescence-mBHI-p5,0.346,0.614
B11-e003Coalescence-mGAM-p3,0.0017669890318131507,0.9989000765824619
C4-e003Coalescence-mBHI-inoculumn-redo,0.869,0.124
B5-e003Assembly-mBHI-p5,0.005232288019315637,0.923
D2-e003Coalescence-mBHI-p5,0.0028394416357549234,0.9957600863394557
D8-e003Assembly-mGAM-p5,0.021496367839704225,0.970352190036772
D5-e003Coalescence-mGAM-p5,0.0015222259900713076,0.9975761084982702
B5-e003Coalescence-mBHI-p5,0.283,0.637
D5-e003Coalescence-mBHI-p7,0.0023733667366557334,0.957
C9-e003Coalescence-mBHI-p5,0.247,0.757
A10-e003Coalescence-mBHI-p3,0.51,0.45599999999999996
A5-e003Coalescence-mGAM-p3,0.005835567277213453,0.9909371581027467
A2-e003Coalescence-Inoculumn-mGAM,0.003642636251903915,0.9947426451333293
D8-e003Coalescence-mGAM-p5,0.0006278097785339472,0.9996259994498906
A12-e003Coalescence-mGAM-p3,0.002144153460005741,0.9979969291706056
C2-e003Coalescence-mBHI-p3,0.812,0.16700000000000004
C4-e004Assembly-mBHI-p5,0.011764532880984632,0.919
D9-e003Coalescence-mGAM-p7,0.004416781102647927,0.9974533551546866
D4-e003Coalescence-mBHI-p7,0.10799999999999998,0.84
D8-e003Assembly-mGAM-p3,0.019469280136690807,0.9736003123282416
E4-e004Assembly-mGAM-p7,0.00964053456884032,0.9857195064908034
E3-e004Assembly-mGAM-p3,0.019427051008733504,0.010308213476160073
D2-e004Assembly-mGAM-p3,0.03931891133727035,0.04454003665503641
B10-e003Coalescence-mGAM-p3,0.010531851251054557,0.9911371449441349
A9-e003Coalescence-mGAM-p7,0.015316396542708706,0.985703739664883
B5-e003Coalescence-Inoculumn-mGAM,0.008246722214270618,0.9950085093229138
D10-e003Coalescence-mBHI-p5,0.212,0.768
D5-e003Coalescence-mBHI-p3,0.0023355378620800974,0.86
C5-e003Coalescence-mBHI-p3,0.3315,0.614
D9-e003Coalescence-mGAM-p5,0.004118712947387938,0.9975790608263713
C9-e003Coalescence-mBHI-p3,0.226,0.781
D10-e003Coalescence-mGAM-p5,0.004027082851797066,0.9942727806863758
C8-e003Coalescence-mBHI-p7,0.728,0.253
B11-e003Assembly-mGAM-p5,0.0017978080999997799,0.999198470615157
G3-e004Assembly-epsilon-p7,0.006683075287399915,0.0034143119221907575
B4-e003Coalescence-mGAM-p5,0.371,0.614
D4-e003Coalescence-mGAM-p5,0.0028714068266237204,0.9958885057424139
C3-e004Assembly-mBHI-p7,0.0037967022293037135,0.0019784033651337467
B5-e003Coalescence-mGAM-p5,0.018721481853133402,0.9819153001463065
B5-e003Coalescence-Inoculumn-mBHI,0.5595000000000001,0.439
G3-e004Assembly-epsilon-p3,0.006908728741042119,0.003671431164791982
C2-e003Coalescence-mGAM-p3,0.821,0.15600000000000003
B5-e003Coalescence-mGAM-p7,0.035106162475939506,0.9579332426895601
