,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
D5-e003Coalescence-mBHI-p3,12440,17125
C5-e003Coalescence-mBHI-p3,12449,17164
D9-e003Coalescence-mGAM-p5,12387,17053
C9-e003Coalescence-mBHI-p3,12455,17169
D10-e003Coalescence-mGAM-p5,12408,17095
C8-e003Coalescence-mBHI-p7,12422,17154
B11-e003Assembly-mGAM-p5,12219,16864
G3-e004Assembly-epsilon-p7,11333,15812
B4-e003Coalescence-mGAM-p5,12325,17005
D4-e003Coalescence-mGAM-p5,12344,16993
C3-e004Assembly-mBHI-p7,11283,15722
B5-e003Coalescence-mGAM-p5,12283,16845
B5-e003Coalescence-Inoculumn-mBHI,12467,17177
G3-e004Assembly-epsilon-p3,11295,15726
C2-e003Coalescence-mGAM-p3,12349,17038
B5-e003Coalescence-mGAM-p7,12015,16454
D8-e003Coalescence-mBHI-p5,12409,17130
C10-e003Assembly-mGAM-p3,11444,15978
B10-e003Coalescence-mBHI-p5,12459,17178
D5-e003Coalescence-Inoculumn-mGAM,12336,16951
F2-e004Assembly-epsilon-p3,11175,15522
B3-e004Assembly-mBHI-p5,11305,15739
B5-e003Coalescence-mBHI-p3,12473,17183
G4-e004Assembly-epsilon-p5,11047,15414
C4-e003Coalescence-mGAM-p5,12411,17120
C5-e003Coalescence-mGAM-p7,12301,16971
C5-e003Coalescence-mBHI-inoculumn-redo,12470,17186
A2-e003Coalescence-mBHI-p7,12107,16737
A10-e003Coalescence-mBHI-p5,12404,17156
D2-e003Coalescence-mBHI-p7,9454,12459
B8-e003Assembly-mGAM-p3,11764,16204
A4-e003Coalescence-mGAM-p5,12436,17138
D5-e003Coalescence-mBHI-p5,12193,16909
D3-e003Assembly-mBHI-p3,12258,16820
D4-e003Coalescence-mGAM-p7,12414,17090
E4-e004Assembly-mGAM-p3,11063,15159
A8-e003Coalescence-mBHI-p7,12135,16756
E3-e004Assembly-mGAM-p7,11008,15331
B9-e003GlycerolRevival-mGAM-p2,11896,16360
C4-e003Coalescence-mGAM-p3,12418,17142
B2-e003Coalescence-Inoculumn-mGAM,12319,16979
D5-e003Coalescence-mGAM-p7,11754,16125
C5-e003Coalescence-mBHI-p5,12473,17188
C5-e003Coalescence-mGAM-p3,12406,17053
A3-e003Coalescence-mBHI-inoculumn-redo,12364,17054
D9-e003Assembly-mGAM-p5,12134,16663
B12-e003Coalescence-mGAM-p3,12356,17022
A11-e003Coalescence-mBHI-p7,12344,17015
A3-e003Coalescence-Inoculumn-mGAM,12255,16906
D10-e003Assembly-mGAM-p3,11622,16180
C3-e003Coalescence-mGAM-p5,12329,17028
B4-e004Assembly-mBHI-p5,12033,16556
C10-e003GlycerolRevival-mGAM-p2,11862,16538
D3-e003Assembly-mBHI-p5,12283,16911
A10-e003Coalescence-mGAM-p3,12358,17099
A9-e003Coalescence-mBHI-p3,12391,17064
A2-e003Coalescence-Inoculumn-mBHI,12143,16728
D3-e003Coalescence-mBHI-p7,12471,17184
C3-e003Coalescence-mBHI-p5,12466,17182
D2-e003Assembly-mBHI-p3,12079,16684
B3-e003Assembly-mBHI-p5,12437,17152
A9-e003Coalescence-mBHI-p5,12373,17026
D5-e003Coalescence-Inoculumn-mBHI,12475,17188
B2-e003Coalescence-mGAM-p3,12407,17102
B4-e003Assembly-mBHI-p3,12295,17015
C11-e003Coalescence-mGAM-p5,12365,17052
G4-e004Assembly-epsilon-p3,11119,15476
B3-e003Coalescence-Inoculumn-mBHI,12428,17129
A8-e003Coalescence-mBHI-p5,12128,16732
C2-e003Assembly-mBHI-p5,12018,16592
D9-e003Coalescence-mBHI-p3,12138,16696
D5-e003Assembly-mBHI-p5,12401,17034
A5-e003Coalescence-mBHI-p7,12445,17136
G2-e004Assembly-epsilon-p3,11194,15535
BG-Fecal,11273,15697
D2-e003Coalescence-mGAM-p5,12396,17105
B9-e003Assembly-mGAM-p5,12084,16558
D3-e003Coalescence-mGAM-p3,12425,17136
D9-e003Coalescence-mGAM-p3,12396,17091
E2-e004Assembly-mGAM-p7,11138,15374
D3-e003Coalescence-mGAM-p5,12453,17154
C10-e003Coalescence-mGAM-p3,12171,16968
A5-e003Coalescence-mBHI-inoculumn-redo,12422,17092
B11-e003Assembly-mGAM-p3,11074,15240
D2-e003Assembly-mBHI-p5,12002,16579
B9-e003Coalescence-mGAM-p7,12264,16884
B11-e003Coalescence-mGAM-p7,12293,16894
C3-e003Coalescence-Inoculumn-mGAM,12366,17070
B5-e003Coalescence-mBHI-p7,12474,17187
A3-e003Coalescence-mGAM-p7,12335,17008
D4-e003Coalescence-Inoculumn-mBHI,12466,17180
A4-e003Coalescence-mBHI-p5,12439,17169
B3-e003Coalescence-mBHI-p7,12451,17158
C2-e004Assembly-mBHI-p7,11983,16512
D10-e003Coalescence-mGAM-p7,12429,17129
C12-e003Coalescence-mGAM-p3,12155,16724
C11-e003Coalescence-mGAM-p3,12444,17173
A10-e003Coalescence-mBHI-p7,12446,17171
C10-e003Coalescence-mBHI-p7,12422,17158
B9-e003Coalescence-mBHI-p5,12393,17041
F4-e004Assembly-epsilon-p3,11153,15529
B10-e003Coalescence-mBHI-p3,12440,17161
C11-e003Coalescence-mBHI-p5,12472,17184
A2-e003Coalescence-mGAM-p7,12005,16522
C5-e003Assembly-mBHI-p3,12415,17086
E3-e004Assembly-mGAM-p5,11300,15689
E2-e004Assembly-mGAM-p5,11130,15432
C3-e003GlycerolRevival-mBHI-p2,12325,16945
D10-e003Coalescence-mGAM-p3,12395,17107
B10-e003Coalescence-mGAM-p7,11919,16321
C4-e004Assembly-mBHI-p3,12065,16615
A9-e003Coalescence-mBHI-p7,12418,17127
C2-e003Coalescence-Inoculumn-mGAM,12285,16981
B3-e003Coalescence-Inoculumn-mGAM,12268,16878
D11-e003Coalescence-mGAM-p7,12397,17112
D5-e003Coalescence-mGAM-p3,12421,17134
D4-e004Assembly-mGAM-p3,10837,14778
E4-e004Assembly-mGAM-p5,11938,16437
D2-e003Coalescence-Inoculumn-mBHI,12410,17081
B4-e003Coalescence-Inoculumn-mGAM,12441,17151
F2-e004Assembly-epsilon-p7,11142,15475
A10-e003Coalescence-mGAM-p7,12342,17119
B2-e003Assembly-mBHI-p3,11994,16540
F4-e004Assembly-epsilon-p7,11031,15403
D9-e003Coalescence-mBHI-p5,12426,17117
C4-e003Coalescence-Inoculumn-mGAM,12118,16909
D4-e003Coalescence-mGAM-p3,12343,17004
B9-e003Coalescence-mBHI-p7,12374,17039
A2-e003Coalescence-mGAM-p5,12053,16647
D11-e003Assembly-mGAM-p5,12018,16483
C3-e003Coalescence-mGAM-p7,12181,16912
B11-e003GlycerolRevival-mGAM-p2,12224,16849
B3-e003Coalescence-mGAM-p5,12332,17018
D9-e003Coalescence-mBHI-p7,12369,17007
B10-e003Assembly-mGAM-p3,11907,16689
D3-e004Assembly-mGAM-p5,11084,15532
C5-e003Coalescence-mBHI-p7,12442,17165
D12-e003Coalescence-mBHI-p3,12316,16980
E2-e004Assembly-mGAM-p3,7219,9791
D4-e004Assembly-mGAM-p7,12090,16637
C11-e003Coalescence-mGAM-p7,12386,17034
C11-e003Assembly-mGAM-p3,8346,10859
D10-e003Coalescence-mBHI-p7,12443,17164
C9-e003Coalescence-mBHI-p7,12423,17140
A2-e003Coalescence-mBHI-p3,12106,16707
B8-e003Coalescence-mGAM-p5,12282,16883
C3-e004Assembly-mBHI-p3,11256,15689
C11-e003Assembly-mGAM-p5,5211,6236
B10-e003GlycerolRevival-mGAM-p2,12002,16692
B3-e003Coalescence-mBHI-p5,12442,17148
C2-e003Coalescence-mBHI-inoculumn-redo,12452,17176
A8-e003Coalescence-mGAM-p7,12025,16607
C11-e003GlycerolRevival-mGAM-p2,12250,16838
B2-e003Coalescence-Inoculumn-mBHI,12349,17056
A11-e003Coalescence-mBHI-p5,12395,17089
C10-e003Coalescence-mGAM-p5,12051,16842
C4-e003Assembly-mBHI-p5,12348,17117
C9-e003Assembly-mGAM-p5,12212,16816
A5-e003Coalescence-Inoculumn-mGAM,12389,17045
A3-e003Coalescence-mBHI-p3,12468,17183
D4-e003Coalescence-Inoculumn-mGAM,11947,16568
A2-e003Coalescence-mBHI-p5,12113,16717
G2-e004Assembly-epsilon-p5,11282,15658
C5-e003Assembly-mBHI-p5,12188,16630
C10-e003Coalescence-mBHI-p5,12397,17145
B9-e003Coalescence-mBHI-p3,12326,16968
C3-e003Coalescence-mBHI-inoculumn-redo,12456,17159
e004-inoculumn-fecal-AR,5262,7453
B5-e003Coalescence-mGAM-p3,12290,16913
C3-e003Assembly-mBHI-p5,12273,16854
F2-e004Assembly-epsilon-p5,11162,15500
A5-e003Coalescence-mBHI-p3,12383,17031
C4-e004Assembly-mBHI-p7,12117,16709
A4-e003Coalescence-mBHI-p3,12394,17134
C9-e003GlycerolRevival-mGAM-p2,12189,16726
B2-e004Assembly-mBHI-p7,12005,16511
B4-e004Assembly-mBHI-p3,11655,16064
F3-e004Assembly-epsilon-p5,11293,15761
C9-e003Coalescence-mGAM-p5,12294,16915
A2-e003Coalescence-mBHI-inoculumn-redo,12182,16811
C2-e003Coalescence-mGAM-p5,12403,17132
B8-e003GlycerolRevival-mGAM-p2,11961,16506
C8-e003Coalescence-mBHI-p5,12410,17156
B8-e003Coalescence-mGAM-p7,12366,17008
B4-e003Coalescence-Inoculumn-mBHI,12415,17128
D2-e003Coalescence-Inoculumn-mGAM,12384,17006
B8-e003Coalescence-mBHI-p7,12409,17093
B3-e004Assembly-mBHI-p3,11268,15698
D3-e003Coalescence-Inoculumn-mGAM,12350,16994
B11-e003Coalescence-mBHI-p3,12413,17120
C5-e003Coalescence-Inoculumn-mGAM,12455,17154
C4-e003Coalescence-mBHI-p5,12395,17131
B2-e004Assembly-mBHI-p3,12137,16726
G3-e004Assembly-epsilon-p5,11278,15715
A11-e003Coalescence-mBHI-p3,12442,17149
B2-e004Assembly-mBHI-p5,12242,16797
B4-e004Assembly-mBHI-p7,12054,16586
B2-e003Coalescence-mBHI-p7,12230,16941
A4-e003Coalescence-Inoculumn-mGAM,12322,17039
B4-e003Coalescence-mBHI-p3,12432,17157
A5-e003Coalescence-Inoculumn-mBHI,12278,16865
C2-e003Coalescence-mBHI-p7,12144,16880
A9-e003Coalescence-mGAM-p5,12348,16975
C10-e003Coalescence-mGAM-p7,12132,16907
F3-e004Assembly-epsilon-p7,11288,15744
A11-e003Coalescence-mGAM-p3,12374,17087
C10-e003Coalescence-mBHI-p3,12403,17153
D2-e003Coalescence-mBHI-p3,12442,17148
C5-e003GlycerolRevival-mBHI-p2,12344,16886
H5-e003Coalescence-mBHI-p5_S40,12438,17073
E2-e003Coalescence-mGAM-p7_S145,11957,16396
G5-e003Coalescence-mBHI-p7_S124,12471,17172
H111-e003Coalescence-mGAM-p7_S188,12375,17060
H4-e003Coalescence-mGAM-p7_S183,12420,17090
F5-e003Coalescence-mGAM-p5_S64,12372,16997
F5-e003Coalescence-mGAM-p7_S160,12388,17025
F8-e003Coalescence-mBHI-p3_S117,12289,16800
H3-e003Coalescence-mBHI-p3_S46,12465,17161
H2-e003Coalescence-mBHI-p7_S133,12397,17052
E5-e003Coalescence-mBHI-p3_S12,12390,17068
F100-e003Coalescence-mGAM-p7_S163,12217,16737
F9-e003Coalescence-mBHI-p5_S18,12283,16822
H3-e003Coalescence-mBHI-p7_S134,12462,17175
E3-e003Coalescence-mGAM-p3_S58,12365,17073
G4-e003Coalescence-mBHI-p5_S27,12330,17051
E8-e003Coalescence-mBHI-p5_S5,12020,16543
G2-e003Coalescence-mBHI-p3_S33,12347,17051
E9-e003Coalescence-mBHI-p5_S6,12325,16884
H111-e003Coalescence-mBHI-p3_S144,12365,17037
G111-e003Coalescence-mGAM-p5_S80,12319,16942
G100-e003Coalescence-mGAM-p3_S179,12039,16797
F111-e003Coalescence-mGAM-p5_S68,12207,16788
G111-e003Coalescence-mBHI-p5_S32,12470,17182
G5-e003Coalescence-mBHI-p3_S36,12462,17176
H2-e003Coalescence-mGAM-p7_S181,12417,17092
H9-e003Coalescence-mGAM-p3_S190,11992,16440
F2-e003Coalescence-mBHI-p7_S109,7125,10799
E3-e003Coalescence-mBHI-p3_S10,12433,17157
H2-e003Coalescence-mGAM-p5_S85,11616,15676
G8-e003Coalescence-mGAM-p3_S177,12092,16827
F2-e003Coalescence-mGAM-p7_S157,12388,17071
H3-e003Coalescence-mGAM-p3_S94,12337,16921
H4-e003Coalescence-mGAM-p3_S95,12210,16840
E5-e003Coalescence-mBHI-p7_S100,12345,16963
G111-e003Coalescence-mBHI-p3_S132,9307,12333
F3-e003Coalescence-mGAM-p3_S70,9573,13554
E100-e003Coalescence-mBHI-p7_S103,12240,17035
F9-e003Coalescence-mGAM-p5_S66,12207,16713
G111-e003Coalescence-mGAM-p7_S176,7064,9183
H100-e003Coalescence-mGAM-p7_S187,12086,16518
E100-e003Coalescence-mGAM-p3_S155,12269,17033
E3-e003Coalescence-mGAM-p5_S50,12390,17099
F5-e003Coalescence-mGAM-p3_S72,11847,16156
E9-e003Coalescence-mBHI-p7_S102,12364,16957
E5-e003Coalescence-mBHI-p5_S4,12375,16986
F111-e003Coalescence-mGAM-p7_S164,12214,16702
E111-e003Coalescence-mBHI-p5_S8,12358,16966
H100-e003Coalescence-mBHI-p5_S43,12463,17178
F2-e003Coalescence-mGAM-p5_S61,12382,17050
F5-e003Coalescence-mBHI-p5_S16,12461,17161
F8-e003Coalescence-mGAM-p5_S65,12123,16591
H8-e003Coalescence-mBHI-p7_S137,12352,16946
G9-e003Coalescence-mGAM-p5_S78,12147,16553
E2-e003Coalescence-mBHI-p5_S1,12037,16529
E2-e003Coalescence-mBHI-p3_S9,12053,16559
G8-e003Coalescence-mGAM-p5_S77,12230,17058
G3-e003Coalescence-mBHI-p3_S34,12412,17152
G100-e003Coalescence-mBHI-p5_S31,12368,17153
F9-e003Coalescence-mBHI-p3_S118,11491,15346
E111-e003Coalescence-mBHI-p3_S108,12159,16604
G3-e003Coalescence-mBHI-p5_S26,12443,17174
G5-e003Coalescence-mBHI-p5_S28,12472,17185
H111-e003Coalescence-mGAM-p5_S92,12349,16915
G4-e003Coalescence-mBHI-p3_S35,12332,17086
H9-e003Coalescence-mGAM-p5_S90,12287,16805
H2-e003Coalescence-mBHI-p3_S45,12394,17032
E8-e003Coalescence-mBHI-p7_S101,12201,16818
E4-e003Coalescence-mBHI-p5_S3,12431,17162
H2-e003Coalescence-mGAM-p3_S93,12331,16941
E4-e003Coalescence-mGAM-p5_S51,11824,16433
G9-e003Coalescence-mGAM-p7_S174,12213,16716
F2-e003Coalescence-mBHI-p3_S21,12455,17177
E8-e003Coalescence-mGAM-p3_S153,12363,17147
G111-e003Coalescence-mGAM-p3_S180,12382,17063
G5-e003Coalescence-mGAM-p3_S84,12329,16878
H8-e003Coalescence-mBHI-p5_S41,12344,16972
E100-e003Coalescence-mBHI-p5_S7,12371,17148
G100-e003Coalescence-mGAM-p7_S175,11960,16731
F9-e003Coalescence-mGAM-p7_S162,12133,16563
E2-e003Coalescence-mBHI-p7_S97,11745,16086
F8-e003Coalescence-mGAM-p7_S161,12156,16584
F3-e003Coalescence-mBHI-p3_S22,12434,17151
G3-e003Coalescence-mBHI-p7_S122,12412,17170
G5-e003Coalescence-mGAM-p5_S76,12059,16618
G5-e003Coalescence-mGAM-p7_S172,12406,17058
G4-e003Coalescence-mGAM-p5_S75,12340,17115
G8-e003Coalescence-mBHI-p3_S129,12360,17151
E5-e003Coalescence-mGAM-p3_S60,12227,16759
G2-e003Coalescence-mGAM-p5_S73,12352,17141
E5-e003Coalescence-mGAM-p7_S148,12405,17015
H9-e003Coalescence-mGAM-p7_S186,12314,16897
E100-e003Coalescence-mGAM-p5_S55,12019,16794
E8-e003Coalescence-mGAM-p5_S53,12011,16441
H5-e003Coalescence-mGAM-p3_S96,12268,16822
G4-e003Coalescence-mGAM-p3_S83,12229,16992
F4-e003Coalescence-mBHI-p7_S111,12432,17167
H3-e003Coalescence-mGAM-p7_S182,12394,16991
H5-e003Coalescence-mGAM-p5_S88,12304,16822
F4-e003Coalescence-mGAM-p5_S63,12379,17088
G4-e003Coalescence-mGAM-p7_S171,12249,17047
H8-e003Coalescence-mGAM-p5_S89,12303,16846
F3-e003Coalescence-mBHI-p5_S14,12428,17144
F100-e003Coalescence-mBHI-p7_S115,12457,17171
E3-e003Coalescence-mGAM-p7_S146,12415,17102
F100-e003Coalescence-mGAM-p3_S167,11880,16076
G100-e003Coalescence-mBHI-p3_S131,11870,16206
G4-e003Coalescence-mBHI-p7_S123,12298,17066
E9-e003Coalescence-mGAM-p3_S154,12242,16785
F3-e003Coalescence-mGAM-p5_S62,12384,17083
H4-e003Coalescence-mBHI-p7_S135,12472,17177
E3-e003Coalescence-mBHI-p5_S2,12455,17177
G111-e003Coalescence-mBHI-p7_S128,12458,17181
H3-e003Coalescence-mBHI-p5_S38,12470,17181
G3-e003Coalescence-mGAM-p3_S82,12217,16863
F111-e003Coalescence-mGAM-p3_S168,12276,16812
F3-e003Coalescence-mGAM-p7_S158,12208,16880
F8-e003Coalescence-mBHI-p7_S113,12311,16880
G2-e003Coalescence-mBHI-p7_S121,12316,17028
H4-e003Coalescence-mBHI-p3_S47,12410,17146
F3-e003Coalescence-mBHI-p7_S110,12368,17052
F100-e003Coalescence-mGAM-p5_S67,12031,16447
G8-e003Coalescence-mBHI-p7_S125,12360,17117
F4-e003Coalescence-mBHI-p5_S15,12438,17164
H111-e003Coalescence-mBHI-p5_S44,12349,16957
E111-e003Coalescence-mBHI-p7_S104,12299,16898
E2-e003Coalescence-mGAM-p3_S57,11993,16496
F2-e003Coalescence-mBHI-p5_S13,12453,17172
F4-e003Coalescence-mBHI-p3_S23,12406,17122
F2-e003Coalescence-mGAM-p3_S69,12371,17062
E9-e003Coalescence-mGAM-p5_S54,12163,16598
G3-e003Coalescence-mGAM-p5_S74,12338,16965
E111-e003Coalescence-mGAM-p5_S56,12237,16774
G100-e003Coalescence-mGAM-p5_S79,12054,16867
H100-e003Coalescence-mGAM-p5_S91,12303,16779
G9-e003Coalescence-mBHI-p3_S130,12352,16997
E4-e003Coalescence-mGAM-p7_S147,12066,16741
E4-e003Coalescence-mGAM-p3_S59,12206,16870
H4-e003Coalescence-mBHI-p5_S39,12474,17186
F4-e003Coalescence-mGAM-p3_S71,12408,17114
H100-e003Coalescence-mBHI-p7_S139,12470,17182
G8-e003Coalescence-mBHI-p5_S29,12388,17151
G2-e003Coalescence-mBHI-p5_S25,12366,17085
G8-e003Coalescence-mGAM-p7_S173,12379,17137
E4-e003Coalescence-mBHI-p3_S11,12412,17143
E2-e003Coalescence-mGAM-p5_S49,11972,16448
H9-e003Coalescence-mBHI-p5_S42,12382,16967
H111-e003Coalescence-mGAM-p3_S192,12341,16985
F5-e003Coalescence-mBHI-p3_S24,12471,17178
E8-e003Coalescence-mBHI-p3_S105,11861,16192
E8-e003Coalescence-mGAM-p7_S149,12029,16500
H5-e003Coalescence-mBHI-p7_S136,12378,16926
G9-e003Coalescence-mBHI-p5_S30,12457,17173
F111-e003Coalescence-mBHI-p7_S116,12324,16888
F5-e003Coalescence-mBHI-p7_S112,12455,17172
F4-e003Coalescence-mGAM-p7_S159,12379,17134
F111-e003Coalescence-mBHI-p3_S120,12319,16883
H3-e003Coalescence-mGAM-p5_S86,12329,16897
E4-e003Coalescence-mBHI-p7_S99,12264,16989
H4-e003Coalescence-mGAM-p5_S87,12350,16975
E100-e003Coalescence-mGAM-p7_S151,12036,16864
G9-e003Coalescence-mGAM-p3_S178,12274,16825
H9-e003Coalescence-mBHI-p7_S138,12332,16948
H8-e003Coalescence-mGAM-p7_S185,12364,17022
G2-e003Coalescence-mGAM-p3_S81,12237,16932
F111-e003Coalescence-mBHI-p5_S20,12323,16847
F8-e003Coalescence-mBHI-p5_S17,12325,16877
G100-e003Coalescence-mBHI-p7_S127,12365,17144
E5-e003Coalescence-mGAM-p5_S52,12309,16888
