,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.268,0.151
C9-e003Coalescence-mGAM-p3,0.894,0.002760898361477353
D2-e004Assembly-mGAM-p7,0.060749460230529614,0.0485230071077255
C11-e003Coalescence-mBHI-p3,0.238,0.15
D11-e003Coalescence-mBHI-p5,0.019,0.0018912012044865528
C9-e003Coalescence-mGAM-p7,0.9906488427880188,0.0006273164353578679
C8-e003Coalescence-mGAM-p7,0.481,0.538
D10-e003Coalescence-mBHI-p3,0.301,0.207
F3-e004Assembly-epsilon-p3,0.0068627869518237735,0.006672265124683544
B2-e003Coalescence-mBHI-p3,0.567,0.434
A8-e003Coalescence-mBHI-p3,0.0009302996818698226,0.0006623847496765987
e004-inoculumn-fecal-BD,0.00352910253401792,0.0027808990159880484
A4-e003Coalescence-mBHI-p7,0.369,0.394
B4-e003Coalescence-mBHI-p5,0.524,0.524
B9-e003Coalescence-mGAM-p5,0.996121766844789,0.0002457616005343984
A4-e003Coalescence-mBHI-inoculumn-redo,0.5,0.511
B3-e003Coalescence-mBHI-p3,0.991,0.576
D4-e003Coalescence-mBHI-p5,0.325,0.212
C2-e003Coalescence-mBHI-p5,0.732,0.756
B3-e004Assembly-mBHI-p7,0.009337039347943417,0.009502590077515014
D4-e003Coalescence-mBHI-p3,0.3575,0.286
C4-e003GlycerolRevival-mBHI-p2,0.602,0.657
D10-e003Assembly-mGAM-p5,0.4,0.529
B2-e003Assembly-mBHI-p5,0.010489432677941201,0.007247148558115828
C3-e004Assembly-mBHI-p5,0.010541513285808558,0.010612821087042439
B2-e003Coalescence-mBHI-p5,0.9962710661038207,0.745
B8-e003Assembly-mGAM-p5,0.018900413093756258,0.013138067385789784
F4-e004Assembly-epsilon-p5,0.025500000000000023,0.007586735323392775
C4-e003Coalescence-mGAM-p7,0.5625,0.631
B12-e003Coalescence-mBHI-p3,0.268,0.002048708269915831
D3-e004Assembly-mGAM-p7,0.03709865782321819,0.03727383341028839
C8-e003Assembly-mGAM-p3,0.008654663477892458,0.006158245959850648
C3-e003Coalescence-mGAM-p3,0.623,0.534
B4-e003Assembly-mBHI-p5,0.7615000000000001,0.805
D4-e004Assembly-mGAM-p5,0.010868104757135575,0.007066520146768131
D3-e003Coalescence-Inoculumn-mBHI,0.7175,0.508
C8-e003Assembly-mGAM-p5,0.03660158274333513,0.02435786122952469
C3-e003Coalescence-mBHI-p7,0.743,0.586
D11-e003Coalescence-mGAM-p5,0.00909996603524383,0.0018336303946180957
A11-e003Coalescence-mGAM-p7,0.02038668178117486,0.004023465569724225
B8-e003Coalescence-mBHI-p5,0.759,0.0013136359972181187
B10-e003Assembly-mGAM-p5,0.273,0.349
C2-e003Coalescence-mGAM-p7,0.7705,0.798
D3-e003Coalescence-mBHI-p5,0.612,0.278
B11-e003Coalescence-mGAM-p3,0.35,0.0005109180508551016
C4-e003Coalescence-mBHI-inoculumn-redo,0.765,0.858
B5-e003Assembly-mBHI-p5,0.1895,0.006614188968791209
D2-e003Coalescence-mBHI-p5,0.16650000000000004,0.0028475264354784944
D8-e003Assembly-mGAM-p5,0.020827118585493416,0.015115261505897398
D5-e003Coalescence-mGAM-p5,0.055,0.002991082202843539
B5-e003Coalescence-mBHI-p5,0.553,0.212
D5-e003Coalescence-mBHI-p7,0.093,0.0029303565853508397
C9-e003Coalescence-mBHI-p5,0.512,0.168
A10-e003Coalescence-mBHI-p3,0.4,0.48
A5-e003Coalescence-mGAM-p3,0.17650000000000002,0.005177508986248865
A2-e003Coalescence-Inoculumn-mGAM,0.0036486615302450567,0.0025697675022830443
D8-e003Coalescence-mGAM-p5,0.010107812067267918,0.0019272070543529514
A12-e003Coalescence-mGAM-p3,0.026231479583174146,0.005564201192471876
C2-e003Coalescence-mBHI-p3,0.78,0.795
C4-e004Assembly-mBHI-p5,0.013208140406346968,0.009768081267857427
D9-e003Coalescence-mGAM-p7,0.921,0.0011090775469530163
D4-e003Coalescence-mBHI-p7,0.187,0.1
D8-e003Assembly-mGAM-p3,0.018900413093756258,0.013332059751884265
E4-e004Assembly-mGAM-p7,0.010953407228824286,0.006843844374367416
E3-e004Assembly-mGAM-p3,0.021366590724551153,0.02160239534786401
D2-e004Assembly-mGAM-p3,0.0506362162088835,0.03972086769580866
B10-e003Coalescence-mGAM-p3,0.886,0.0029810581297627587
A9-e003Coalescence-mGAM-p7,0.56,0.0062935987989892
B5-e003Coalescence-Inoculumn-mGAM,0.518,0.002248044536607098
D10-e003Coalescence-mBHI-p5,0.2735,0.194
D5-e003Coalescence-mBHI-p3,0.235,0.0029859474762915345
C5-e003Coalescence-mBHI-p3,0.41800000000000004,0.312
D9-e003Coalescence-mGAM-p5,0.756,0.0010824423573746256
C9-e003Coalescence-mBHI-p3,0.5025,0.153
D10-e003Coalescence-mGAM-p5,0.038,0.0036884749708913727
C8-e003Coalescence-mBHI-p7,0.667,0.709
B11-e003Assembly-mGAM-p5,0.026473816567949556,0.005177872071272803
G3-e004Assembly-epsilon-p7,0.007270943244426636,0.0072526703043312305
B4-e003Coalescence-mGAM-p5,0.429,0.263
D4-e003Coalescence-mGAM-p5,0.023,0.002399602397446034
C3-e004Assembly-mBHI-p7,0.004122001989963603,0.004162051994927
B5-e003Coalescence-mGAM-p5,0.656,0.007758446337023373
B5-e003Coalescence-Inoculumn-mBHI,0.726,0.513
