,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.5292084239267837,0.2523983848139206
C9-e003Coalescence-mGAM-p3,0.592236335136775,0.12742494380151528
D2-e004Assembly-mGAM-p7,0.3050519795722304,0.23918982599283992
C11-e003Coalescence-mBHI-p3,0.5311442584820751,0.2545775539089168
D11-e003Coalescence-mBHI-p5,0.6112496839763362,0.13654699858463076
C9-e003Coalescence-mGAM-p7,0.5877419224351519,0.1270917492298726
C8-e003Coalescence-mGAM-p7,0.33366491378874447,0.5777592207143453
D10-e003Coalescence-mBHI-p3,0.504507053648177,0.3051932395304305
F3-e004Assembly-epsilon-p3,0.143254083025737,0.3630665223545083
B2-e003Coalescence-mBHI-p3,0.4624755524093644,0.44912396969444673
A8-e003Coalescence-mBHI-p3,0.9901208474490569,0.00014461743401881607
e004-inoculumn-fecal-BD,0.21565328411791476,0.28581833319457167
A4-e003Coalescence-mBHI-p7,0.5102252616675936,0.4144429273166264
B4-e003Coalescence-mBHI-p5,0.29218890630530414,0.472375572391974
B9-e003Coalescence-mGAM-p5,0.593787075896243,0.12637332445258512
A4-e003Coalescence-mBHI-inoculumn-redo,0.45304965363806443,0.503610606943635
B3-e003Coalescence-mBHI-p3,0.23646847347929412,0.634736907834485
D4-e003Coalescence-mBHI-p5,0.4908586742175254,0.29969611189742734
C2-e003Coalescence-mBHI-p5,0.21066718915912422,0.752255682291233
B3-e004Assembly-mBHI-p7,0.14299777519340648,0.363777537257514
D4-e003Coalescence-mBHI-p3,0.4504678161500733,0.35664724002997256
C4-e003GlycerolRevival-mBHI-p2,0.23319937300905094,0.6919711930730164
D10-e003Assembly-mGAM-p5,0.31838039136370533,0.4974470069103321
B2-e003Assembly-mBHI-p5,0.9596229458461849,9.974190325534924e-05
C3-e004Assembly-mBHI-p5,0.14255043737675077,0.36293306136041964
B2-e003Coalescence-mBHI-p5,0.14141017343378673,0.7777690450420448
B8-e003Assembly-mGAM-p5,0.9473321535116549,0.00019831820830905006
F4-e004Assembly-epsilon-p5,0.2412619709763867,0.27573424361002413
C4-e003Coalescence-mGAM-p7,0.257960509682965,0.6583634168678711
B12-e003Coalescence-mBHI-p3,0.6055117560802952,0.13116201815002915
D3-e004Assembly-mGAM-p7,0.14045087728169084,0.35672275414203647
C8-e003Assembly-mGAM-p3,0.9661283308894172,0.0001361252185496628
C3-e003Coalescence-mGAM-p3,0.2995722809323962,0.5828852718341521
B4-e003Assembly-mBHI-p5,0.13612635890175456,0.8148197485638164
D4-e004Assembly-mGAM-p5,0.6956192546897912,0.10694122054783116
D3-e003Coalescence-Inoculumn-mBHI,0.2744448096273449,0.565686537340771
