,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B12-e003Coalescence-mGAM-p3,18119,5498
A11-e003Coalescence-mBHI-p7,17970,5435
A3-e003Coalescence-Inoculumn-mGAM,18007,5466
D10-e003Assembly-mGAM-p3,17396,5074
C3-e003Coalescence-mGAM-p5,18239,5512
B4-e004Assembly-mBHI-p5,17617,5304
C10-e003GlycerolRevival-mGAM-p2,17847,5352
D3-e003Assembly-mBHI-p5,18164,5530
A10-e003Coalescence-mGAM-p3,18366,5509
A9-e003Coalescence-mBHI-p3,18340,5546
A2-e003Coalescence-Inoculumn-mBHI,17890,5368
D3-e003Coalescence-mBHI-p7,18355,5528
C3-e003Coalescence-mBHI-p5,18346,5514
D2-e003Assembly-mBHI-p3,17840,5321
B3-e003Assembly-mBHI-p5,18240,5492
A9-e003Coalescence-mBHI-p5,18269,5530
D5-e003Coalescence-Inoculumn-mBHI,18232,5494
B2-e003Coalescence-mGAM-p3,18102,5323
B4-e003Assembly-mBHI-p3,17931,5028
C11-e003Coalescence-mGAM-p5,18072,5473
G4-e004Assembly-epsilon-p3,16208,4406
B3-e003Coalescence-Inoculumn-mBHI,17965,5207
A8-e003Coalescence-mBHI-p5,17891,5357
C2-e003Assembly-mBHI-p5,17716,5298
D9-e003Coalescence-mBHI-p3,17640,5392
D5-e003Assembly-mBHI-p5,18174,5480
A5-e003Coalescence-mBHI-p7,18228,5502
G2-e004Assembly-epsilon-p3,16650,4583
BG-Fecal,16346,4453
D2-e003Coalescence-mGAM-p5,18236,5505
B9-e003Assembly-mGAM-p5,17578,5435
D3-e003Coalescence-mGAM-p3,18302,5531
D9-e003Coalescence-mGAM-p3,18214,5527
E2-e004Assembly-mGAM-p7,16479,4641
D3-e003Coalescence-mGAM-p5,18338,5542
C10-e003Coalescence-mGAM-p3,18312,5478
A5-e003Coalescence-mBHI-inoculumn-redo,18271,5516
B11-e003Assembly-mGAM-p3,15925,4922
D2-e003Assembly-mBHI-p5,17673,5277
B9-e003Coalescence-mGAM-p7,18110,5517
B11-e003Coalescence-mGAM-p7,18064,5513
C3-e003Coalescence-Inoculumn-mGAM,18323,5535
B5-e003Coalescence-mBHI-p7,18374,5546
A3-e003Coalescence-mGAM-p7,17992,5299
D4-e003Coalescence-Inoculumn-mBHI,18345,5500
A4-e003Coalescence-mBHI-p5,18372,5505
B3-e003Coalescence-mBHI-p7,18211,5439
C2-e004Assembly-mBHI-p7,17673,5190
D10-e003Coalescence-mGAM-p7,18205,5490
C12-e003Coalescence-mGAM-p3,17796,5361
C11-e003Coalescence-mGAM-p3,18309,5514
A10-e003Coalescence-mBHI-p7,18268,5332
C10-e003Coalescence-mBHI-p7,18131,5153
B9-e003Coalescence-mBHI-p5,18326,5547
F4-e004Assembly-epsilon-p3,16264,4418
B10-e003Coalescence-mBHI-p3,18375,5549
C11-e003Coalescence-mBHI-p5,18358,5532
A2-e003Coalescence-mGAM-p7,17625,5288
C5-e003Assembly-mBHI-p3,18122,5470
E3-e004Assembly-mGAM-p5,16764,4231
E2-e004Assembly-mGAM-p5,16550,4526
C3-e003GlycerolRevival-mBHI-p2,18253,5537
D10-e003Coalescence-mGAM-p3,18177,5475
B10-e003Coalescence-mGAM-p7,17524,5376
C4-e004Assembly-mBHI-p3,17744,5314
A9-e003Coalescence-mBHI-p7,18330,5543
C2-e003Coalescence-Inoculumn-mGAM,18260,5481
B3-e003Coalescence-Inoculumn-mGAM,18387,5551
D11-e003Coalescence-mGAM-p7,18117,5460
D5-e003Coalescence-mGAM-p3,18176,5484
D4-e004Assembly-mGAM-p3,15616,4782
E4-e004Assembly-mGAM-p5,17516,5262
D2-e003Coalescence-Inoculumn-mBHI,18252,5501
B4-e003Coalescence-Inoculumn-mGAM,18368,5550
F2-e004Assembly-epsilon-p7,16558,4555
A10-e003Coalescence-mGAM-p7,18328,5450
B2-e003Assembly-mBHI-p3,17627,5291
F4-e004Assembly-epsilon-p7,16441,4479
D9-e003Coalescence-mBHI-p5,18273,5546
C4-e003Coalescence-Inoculumn-mGAM,18387,5551
D4-e003Coalescence-mGAM-p3,18295,5522
B9-e003Coalescence-mBHI-p7,18259,5539
A2-e003Coalescence-mGAM-p5,17742,5309
D11-e003Assembly-mGAM-p5,17261,5232
C3-e003Coalescence-mGAM-p7,18290,5502
B11-e003GlycerolRevival-mGAM-p2,17758,5409
B3-e003Coalescence-mGAM-p5,18185,5441
D9-e003Coalescence-mBHI-p7,18232,5535
B10-e003Assembly-mGAM-p3,17932,5313
D3-e004Assembly-mGAM-p5,16703,4178
C5-e003Coalescence-mBHI-p7,18226,5488
D12-e003Coalescence-mBHI-p3,17903,5426
E2-e004Assembly-mGAM-p3,10488,2882
D4-e004Assembly-mGAM-p7,17773,5328
C11-e003Coalescence-mGAM-p7,18079,5454
C11-e003Assembly-mGAM-p3,11295,3599
D10-e003Coalescence-mBHI-p7,18364,5526
C9-e003Coalescence-mBHI-p7,18356,5540
A2-e003Coalescence-mBHI-p3,17878,5352
B8-e003Coalescence-mGAM-p5,18073,5517
C3-e004Assembly-mBHI-p3,16884,4235
C11-e003Assembly-mGAM-p5,6578,2334
B10-e003GlycerolRevival-mGAM-p2,18037,5374
B3-e003Coalescence-mBHI-p5,18160,5406
C2-e003Coalescence-mBHI-inoculumn-redo,18327,5479
A8-e003Coalescence-mGAM-p7,17704,5296
C11-e003GlycerolRevival-mGAM-p2,17730,5362
B2-e003Coalescence-Inoculumn-mBHI,18225,5468
A11-e003Coalescence-mBHI-p5,18090,5446
C10-e003Coalescence-mGAM-p5,18246,5473
C4-e003Assembly-mBHI-p5,18258,5335
C9-e003Assembly-mGAM-p5,17950,5504
A5-e003Coalescence-Inoculumn-mGAM,18203,5514
A3-e003Coalescence-mBHI-p3,18379,5544
D4-e003Coalescence-Inoculumn-mGAM,17712,5331
A2-e003Coalescence-mBHI-p5,17883,5355
G2-e004Assembly-epsilon-p5,16766,4663
C5-e003Assembly-mBHI-p5,17798,5319
C10-e003Coalescence-mBHI-p5,18188,5200
B9-e003Coalescence-mBHI-p3,18196,5524
C3-e003Coalescence-mBHI-inoculumn-redo,17848,5045
e004-inoculumn-fecal-AR,8050,2032
B5-e003Coalescence-mGAM-p3,18004,5491
C3-e003Assembly-mBHI-p5,18123,5530
F2-e004Assembly-epsilon-p5,16595,4569
A5-e003Coalescence-mBHI-p3,18072,5464
C4-e004Assembly-mBHI-p7,17875,5363
A4-e003Coalescence-mBHI-p3,18080,5156
C9-e003GlycerolRevival-mGAM-p2,17927,5498
B2-e004Assembly-mBHI-p7,17683,5318
B4-e004Assembly-mBHI-p3,17126,5100
F3-e004Assembly-epsilon-p5,16870,4245
C9-e003Coalescence-mGAM-p5,18202,5532
A2-e003Coalescence-mBHI-inoculumn-redo,18001,5391
C2-e003Coalescence-mGAM-p5,18130,5204
B8-e003GlycerolRevival-mGAM-p2,17556,5275
C8-e003Coalescence-mBHI-p5,18287,5320
B8-e003Coalescence-mGAM-p7,18196,5530
B4-e003Coalescence-Inoculumn-mBHI,17888,5095
D2-e003Coalescence-Inoculumn-mGAM,18141,5478
B8-e003Coalescence-mBHI-p7,18285,5539
B3-e004Assembly-mBHI-p3,16843,4226
D3-e003Coalescence-Inoculumn-mGAM,18102,5501
B11-e003Coalescence-mBHI-p3,18168,5511
C5-e003Coalescence-Inoculumn-mGAM,18363,5542
C4-e003Coalescence-mBHI-p5,18037,5059
B2-e004Assembly-mBHI-p3,17909,5346
G3-e004Assembly-epsilon-p5,16835,4229
A11-e003Coalescence-mBHI-p3,18191,5483
B2-e004Assembly-mBHI-p5,17987,5405
B4-e004Assembly-mBHI-p7,17709,5315
B2-e003Coalescence-mBHI-p7,17877,5245
A4-e003Coalescence-Inoculumn-mGAM,18314,5507
B4-e003Coalescence-mBHI-p3,18200,5325
A5-e003Coalescence-Inoculumn-mBHI,17973,5445
C2-e003Coalescence-mBHI-p7,17798,5067
A9-e003Coalescence-mGAM-p5,18201,5528
C10-e003Coalescence-mGAM-p7,18315,5493
F3-e004Assembly-epsilon-p7,16869,4250
A11-e003Coalescence-mGAM-p3,18091,5466
C10-e003Coalescence-mBHI-p3,18290,5318
D2-e003Coalescence-mBHI-p3,18234,5502
C5-e003GlycerolRevival-mBHI-p2,18053,5427
H5-e003Coalescence-mBHI-p5_S40,18152,5463
E2-e003Coalescence-mGAM-p7_S145,17463,5265
G5-e003Coalescence-mBHI-p7_S124,18346,5522
H111-e003Coalescence-mGAM-p7_S188,18004,5435
H4-e003Coalescence-mGAM-p7_S183,18215,5502
F5-e003Coalescence-mGAM-p5_S64,18136,5535
F5-e003Coalescence-mGAM-p7_S160,18146,5525
F8-e003Coalescence-mBHI-p3_S117,18067,5529
H3-e003Coalescence-mBHI-p3_S46,18354,5549
H2-e003Coalescence-mBHI-p7_S133,18074,5464
E5-e003Coalescence-mBHI-p3_S12,18126,5465
F100-e003Coalescence-mGAM-p7_S163,17972,5515
F9-e003Coalescence-mBHI-p5_S18,18028,5525
H3-e003Coalescence-mBHI-p7_S134,18351,5534
E3-e003Coalescence-mGAM-p3_S58,18018,5262
G4-e003Coalescence-mBHI-p5_S27,17882,4917
E8-e003Coalescence-mBHI-p5_S5,17661,5308
G2-e003Coalescence-mBHI-p3_S33,17674,4887
E9-e003Coalescence-mBHI-p5_S6,18105,5532
H111-e003Coalescence-mBHI-p3_S144,17978,5424
G111-e003Coalescence-mGAM-p5_S80,17892,5437
G100-e003Coalescence-mGAM-p3_S179,18142,5393
F111-e003Coalescence-mGAM-p5_S68,17777,5473
G111-e003Coalescence-mBHI-p5_S32,18378,5537
G5-e003Coalescence-mBHI-p3_S36,18382,5531
H2-e003Coalescence-mGAM-p7_S181,18184,5481
H9-e003Coalescence-mGAM-p3_S190,17316,5343
F2-e003Coalescence-mBHI-p7_S109,11007,3005
E3-e003Coalescence-mBHI-p3_S10,18334,5525
H2-e003Coalescence-mGAM-p5_S85,16407,5093
G8-e003Coalescence-mGAM-p3_S177,18234,5434
F2-e003Coalescence-mGAM-p7_S157,17965,5237
H3-e003Coalescence-mGAM-p3_S94,17983,5503
H4-e003Coalescence-mGAM-p3_S95,17870,5401
E5-e003Coalescence-mBHI-p7_S100,18005,5454
G111-e003Coalescence-mBHI-p3_S132,13099,3981
F3-e003Coalescence-mGAM-p3_S70,13935,4336
E100-e003Coalescence-mBHI-p7_S103,18274,5414
F9-e003Coalescence-mGAM-p5_S66,17960,5523
G111-e003Coalescence-mGAM-p7_S176,9522,3149
H100-e003Coalescence-mGAM-p7_S187,17519,5338
E100-e003Coalescence-mGAM-p3_S155,18303,5469
E3-e003Coalescence-mGAM-p5_S50,17882,5109
F5-e003Coalescence-mGAM-p3_S72,17028,5278
E9-e003Coalescence-mBHI-p7_S102,18126,5537
E5-e003Coalescence-mBHI-p5_S4,17965,5439
F111-e003Coalescence-mGAM-p7_S164,17670,5483
E111-e003Coalescence-mBHI-p5_S8,17920,5437
H100-e003Coalescence-mBHI-p5_S43,18373,5528
F2-e003Coalescence-mGAM-p5_S61,17845,5077
F5-e003Coalescence-mBHI-p5_S16,18339,5541
F8-e003Coalescence-mGAM-p5_S65,17670,5455
H8-e003Coalescence-mBHI-p7_S137,17864,5410
G9-e003Coalescence-mGAM-p5_S78,17723,5479
E2-e003Coalescence-mBHI-p5_S1,17653,5308
E2-e003Coalescence-mBHI-p3_S9,17691,5315
G8-e003Coalescence-mGAM-p5_S77,18324,5451
G3-e003Coalescence-mBHI-p3_S34,18315,5461
G100-e003Coalescence-mBHI-p5_S31,18359,5477
F9-e003Coalescence-mBHI-p3_S118,16079,5174
E111-e003Coalescence-mBHI-p3_S108,17450,5338
G3-e003Coalescence-mBHI-p5_S26,18360,5506
G5-e003Coalescence-mBHI-p5_S28,18376,5533
H111-e003Coalescence-mGAM-p5_S92,17840,5422
G4-e003Coalescence-mBHI-p3_S35,18050,5042
H9-e003Coalescence-mGAM-p5_S90,17901,5518
H2-e003Coalescence-mBHI-p3_S45,18070,5463
E8-e003Coalescence-mBHI-p7_S101,18014,5415
E4-e003Coalescence-mBHI-p5_S3,18369,5508
H2-e003Coalescence-mGAM-p3_S93,17966,5445
E4-e003Coalescence-mGAM-p5_S51,17743,5325
G9-e003Coalescence-mGAM-p7_S174,17974,5510
F2-e003Coalescence-mBHI-p3_S21,18363,5541
E8-e003Coalescence-mGAM-p3_S153,18364,5496
G111-e003Coalescence-mGAM-p3_S180,18140,5470
G5-e003Coalescence-mGAM-p3_S84,18109,5490
H8-e003Coalescence-mBHI-p5_S41,17904,5433
E100-e003Coalescence-mBHI-p5_S7,18359,5461
G100-e003Coalescence-mGAM-p7_S175,18035,5315
F9-e003Coalescence-mGAM-p7_S162,17676,5489
E2-e003Coalescence-mBHI-p7_S97,17079,5145
F8-e003Coalescence-mGAM-p7_S161,17640,5456
F3-e003Coalescence-mBHI-p3_S22,18224,5482
G3-e003Coalescence-mBHI-p7_S122,18365,5507
G5-e003Coalescence-mGAM-p5_S76,17914,5413
G5-e003Coalescence-mGAM-p7_S172,18127,5487
G4-e003Coalescence-mGAM-p5_S75,18315,5383
G8-e003Coalescence-mBHI-p3_S129,18365,5474
E5-e003Coalescence-mGAM-p3_S60,17745,5382
G2-e003Coalescence-mGAM-p5_S73,18352,5436
E5-e003Coalescence-mGAM-p7_S148,18155,5494
H9-e003Coalescence-mGAM-p7_S186,18112,5529
E100-e003Coalescence-mGAM-p5_S55,18152,5393
E8-e003Coalescence-mGAM-p5_S53,17550,5280
H5-e003Coalescence-mGAM-p3_S96,17728,5406
G4-e003Coalescence-mGAM-p3_S83,17833,4853
F4-e003Coalescence-mBHI-p7_S111,18361,5538
H3-e003Coalescence-mGAM-p7_S182,18144,5527
H5-e003Coalescence-mGAM-p5_S88,17764,5401
F4-e003Coalescence-mGAM-p5_S63,18244,5447
G4-e003Coalescence-mGAM-p7_S171,18158,5193
H8-e003Coalescence-mGAM-p5_S89,17771,5421
F3-e003Coalescence-mBHI-p5_S14,18204,5469
F100-e003Coalescence-mBHI-p7_S115,18385,5550
E3-e003Coalescence-mGAM-p7_S146,18009,5262
F100-e003Coalescence-mGAM-p3_S167,16999,5356
G100-e003Coalescence-mBHI-p3_S131,17208,5186
G4-e003Coalescence-mBHI-p7_S123,17875,4930
E9-e003Coalescence-mGAM-p3_S154,17985,5509
F3-e003Coalescence-mGAM-p5_S62,18149,5422
H4-e003Coalescence-mBHI-p7_S135,18363,5521
E3-e003Coalescence-mBHI-p5_S2,18350,5536
G111-e003Coalescence-mBHI-p7_S128,18374,5538
H3-e003Coalescence-mBHI-p5_S38,18363,5545
G3-e003Coalescence-mGAM-p3_S82,17411,4741
F111-e003Coalescence-mGAM-p3_S168,17781,5470
F3-e003Coalescence-mGAM-p7_S158,17843,5238
F8-e003Coalescence-mBHI-p7_S113,17968,5522
G2-e003Coalescence-mBHI-p7_S121,18129,5245
H4-e003Coalescence-mBHI-p3_S47,18358,5531
F3-e003Coalescence-mBHI-p7_S110,18027,5309
F100-e003Coalescence-mGAM-p5_S67,17558,5443
G8-e003Coalescence-mBHI-p7_S125,18287,5340
F4-e003Coalescence-mBHI-p5_S15,18344,5505
H111-e003Coalescence-mBHI-p5_S44,17894,5429
E111-e003Coalescence-mBHI-p7_S104,17787,5409
E2-e003Coalescence-mGAM-p3_S57,17598,5300
F2-e003Coalescence-mBHI-p5_S13,18342,5537
F4-e003Coalescence-mBHI-p3_S23,18102,5242
F2-e003Coalescence-mGAM-p3_S69,17992,5323
E9-e003Coalescence-mGAM-p5_S54,17643,5463
G3-e003Coalescence-mGAM-p5_S74,18245,5525
E111-e003Coalescence-mGAM-p5_S56,17613,5373
G100-e003Coalescence-mGAM-p5_S79,18225,5413
H100-e003Coalescence-mGAM-p5_S91,17864,5411
G9-e003Coalescence-mBHI-p3_S130,18253,5529
E4-e003Coalescence-mGAM-p7_S147,18073,5430
E4-e003Coalescence-mGAM-p3_S59,17471,4696
H4-e003Coalescence-mBHI-p5_S39,18371,5536
F4-e003Coalescence-mGAM-p3_S71,18269,5484
H100-e003Coalescence-mBHI-p7_S139,18365,5533
G8-e003Coalescence-mBHI-p5_S29,18341,5448
G2-e003Coalescence-mBHI-p5_S25,18071,5199
G8-e003Coalescence-mGAM-p7_S173,18355,5487
E4-e003Coalescence-mBHI-p3_S11,18247,5371
E2-e003Coalescence-mGAM-p5_S49,17593,5288
H9-e003Coalescence-mBHI-p5_S42,18025,5532
H111-e003Coalescence-mGAM-p3_S192,17894,5437
F5-e003Coalescence-mBHI-p3_S24,18366,5547
E8-e003Coalescence-mBHI-p3_S105,17212,5205
E8-e003Coalescence-mGAM-p7_S149,17627,5289
H5-e003Coalescence-mBHI-p7_S136,17939,5426
G9-e003Coalescence-mBHI-p5_S30,18387,5551
F111-e003Coalescence-mBHI-p7_S116,18046,5527
F5-e003Coalescence-mBHI-p7_S112,18335,5519
F4-e003Coalescence-mGAM-p7_S159,18225,5431
F111-e003Coalescence-mBHI-p3_S120,17809,5483
H3-e003Coalescence-mGAM-p5_S86,18024,5521
E4-e003Coalescence-mBHI-p7_S99,18271,5468
H4-e003Coalescence-mGAM-p5_S87,18077,5474
E100-e003Coalescence-mGAM-p7_S151,18196,5404
G9-e003Coalescence-mGAM-p3_S178,18163,5532
H9-e003Coalescence-mBHI-p7_S138,18075,5513
H8-e003Coalescence-mGAM-p7_S185,18004,5444
G2-e003Coalescence-mGAM-p3_S81,17548,4742
F111-e003Coalescence-mBHI-p5_S20,17892,5510
F8-e003Coalescence-mBHI-p5_S17,18138,5543
G100-e003Coalescence-mBHI-p7_S127,18359,5489
E5-e003Coalescence-mGAM-p5_S52,17964,5453
