,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B5-e003Coalescence-mBHI-p5,5128,6589
D5-e003Coalescence-mBHI-p7,5114,6529
C9-e003Coalescence-mBHI-p5,5126,6593
A10-e003Coalescence-mBHI-p3,5078,6488
A5-e003Coalescence-mGAM-p3,5097,6506
A2-e003Coalescence-Inoculumn-mGAM,4912,6345
D8-e003Coalescence-mGAM-p5,5095,6483
A12-e003Coalescence-mGAM-p3,5060,6345
C2-e003Coalescence-mBHI-p3,4787,6127
C4-e004Assembly-mBHI-p5,4891,6357
D9-e003Coalescence-mGAM-p7,5106,6583
D4-e003Coalescence-mBHI-p7,5117,6562
D8-e003Assembly-mGAM-p3,4796,6170
E4-e004Assembly-mGAM-p7,4890,6329
E3-e004Assembly-mGAM-p3,4564,5191
D2-e004Assembly-mGAM-p3,4321,5448
B10-e003Coalescence-mGAM-p3,5040,6559
A9-e003Coalescence-mGAM-p7,5076,6542
B5-e003Coalescence-Inoculumn-mGAM,5106,6564
D10-e003Coalescence-mBHI-p5,5128,6585
D5-e003Coalescence-mBHI-p3,5114,6543
C5-e003Coalescence-mBHI-p3,5118,6557
D9-e003Coalescence-mGAM-p5,5114,6588
C9-e003Coalescence-mBHI-p3,5124,6595
D10-e003Coalescence-mGAM-p5,5103,6524
C8-e003Coalescence-mBHI-p7,4988,6386
B11-e003Assembly-mGAM-p5,5044,6400
G3-e004Assembly-epsilon-p7,4549,5215
B4-e003Coalescence-mGAM-p5,5071,6520
D4-e003Coalescence-mGAM-p5,5085,6521
C3-e004Assembly-mBHI-p7,4557,5198
B5-e003Coalescence-mGAM-p5,5041,6502
B5-e003Coalescence-Inoculumn-mBHI,5116,6573
G3-e004Assembly-epsilon-p3,4592,5207
C2-e003Coalescence-mGAM-p3,4798,6122
B5-e003Coalescence-mGAM-p7,4879,6338
D8-e003Coalescence-mBHI-p5,5112,6518
C10-e003Assembly-mGAM-p3,4811,6155
B10-e003Coalescence-mBHI-p5,5126,6595
D5-e003Coalescence-Inoculumn-mGAM,5128,6595
F2-e004Assembly-epsilon-p3,4521,5623
B3-e004Assembly-mBHI-p5,4538,5210
B5-e003Coalescence-mBHI-p3,5124,6592
G4-e004Assembly-epsilon-p5,4451,5627
C4-e003Coalescence-mGAM-p5,5023,6391
C5-e003Coalescence-mGAM-p7,5073,6430
C5-e003Coalescence-mBHI-inoculumn-redo,5105,6524
A2-e003Coalescence-mBHI-p7,4930,6374
A10-e003Coalescence-mBHI-p5,5086,6489
D2-e003Coalescence-mBHI-p7,3785,4444
B8-e003Assembly-mGAM-p3,4761,6128
A4-e003Coalescence-mGAM-p5,5120,6537
D5-e003Coalescence-mBHI-p5,5057,6485
D3-e003Assembly-mBHI-p3,5002,6564
D4-e003Coalescence-mGAM-p7,5114,6543
E4-e004Assembly-mGAM-p3,4542,5891
A8-e003Coalescence-mBHI-p7,4931,6382
E3-e004Assembly-mGAM-p7,4448,5099
B9-e003GlycerolRevival-mGAM-p2,4814,6391
C4-e003Coalescence-mGAM-p3,4934,6278
B2-e003Coalescence-Inoculumn-mGAM,5011,6525
D5-e003Coalescence-mGAM-p7,4868,6110
C5-e003Coalescence-mBHI-p5,5128,6593
C5-e003Coalescence-mGAM-p3,5103,6531
A3-e003Coalescence-mBHI-inoculumn-redo,5028,6485
D9-e003Assembly-mGAM-p5,4912,6490
B12-e003Coalescence-mGAM-p3,5099,6544
A11-e003Coalescence-mBHI-p7,5092,6443
A3-e003Coalescence-Inoculumn-mGAM,4997,6483
D10-e003Assembly-mGAM-p3,4840,6152
C3-e003Coalescence-mGAM-p5,5060,6537
B4-e004Assembly-mBHI-p5,4901,6364
C10-e003GlycerolRevival-mGAM-p2,4919,6341
D3-e003Assembly-mBHI-p5,5046,6578
A10-e003Coalescence-mGAM-p3,5099,6529
A9-e003Coalescence-mBHI-p3,5106,6587
A2-e003Coalescence-Inoculumn-mBHI,4931,6380
D3-e003Coalescence-mBHI-p7,5118,6585
C3-e003Coalescence-mBHI-p5,5103,6579
D2-e003Assembly-mBHI-p3,4922,6344
B3-e003Assembly-mBHI-p5,5056,6554
A9-e003Coalescence-mBHI-p5,5089,6584
D5-e003Coalescence-Inoculumn-mBHI,5121,6572
B2-e003Coalescence-mGAM-p3,4983,6453
B4-e003Assembly-mBHI-p3,4887,6255
C11-e003Coalescence-mGAM-p5,5102,6489
G4-e004Assembly-epsilon-p3,4229,5491
B3-e003Coalescence-Inoculumn-mBHI,4900,6381
A8-e003Coalescence-mBHI-p5,4939,6371
C2-e003Assembly-mBHI-p5,4898,6313
D9-e003Coalescence-mBHI-p3,4971,6366
D5-e003Assembly-mBHI-p5,5097,6505
A5-e003Coalescence-mBHI-p7,5119,6562
G2-e004Assembly-epsilon-p3,4512,5633
BG-Fecal,4283,5556
D2-e003Coalescence-mGAM-p5,5105,6533
B9-e003Assembly-mGAM-p5,4883,6453
D3-e003Coalescence-mGAM-p3,5121,6579
D9-e003Coalescence-mGAM-p3,5114,6584
E2-e004Assembly-mGAM-p7,4530,5689
D3-e003Coalescence-mGAM-p5,5121,6589
C10-e003Coalescence-mGAM-p3,5049,6491
A5-e003Coalescence-mBHI-inoculumn-redo,5096,6536
B11-e003Assembly-mGAM-p3,4651,5756
D2-e003Assembly-mBHI-p5,4885,6304
B9-e003Coalescence-mGAM-p7,5025,6565
B11-e003Coalescence-mGAM-p7,5059,6551
C3-e003Coalescence-Inoculumn-mGAM,5079,6549
B5-e003Coalescence-mBHI-p7,5123,6591
A3-e003Coalescence-mGAM-p7,4957,6426
D4-e003Coalescence-Inoculumn-mBHI,5110,6527
A4-e003Coalescence-mBHI-p5,5111,6538
B3-e003Coalescence-mBHI-p7,5038,6528
C2-e004Assembly-mBHI-p7,4865,6244
D10-e003Coalescence-mGAM-p7,5120,6556
C12-e003Coalescence-mGAM-p3,5026,6374
C11-e003Coalescence-mGAM-p3,5120,6582
A10-e003Coalescence-mBHI-p7,5055,6455
C10-e003Coalescence-mBHI-p7,4994,6340
B9-e003Coalescence-mBHI-p5,5123,6592
F4-e004Assembly-epsilon-p3,4246,5517
B10-e003Coalescence-mBHI-p3,5114,6588
C11-e003Coalescence-mBHI-p5,5126,6588
A2-e003Coalescence-mGAM-p7,4870,6312
C5-e003Assembly-mBHI-p3,5108,6522
E3-e004Assembly-mGAM-p5,4500,5179
E2-e004Assembly-mGAM-p5,4484,5582
C3-e003GlycerolRevival-mBHI-p2,5063,6579
D10-e003Coalescence-mGAM-p3,5111,6511
B10-e003Coalescence-mGAM-p7,4834,6350
C4-e004Assembly-mBHI-p3,4926,6369
A9-e003Coalescence-mBHI-p7,5124,6590
C2-e003Coalescence-Inoculumn-mGAM,5058,6518
B3-e003Coalescence-Inoculumn-mGAM,5128,6595
D11-e003Coalescence-mGAM-p7,5113,6522
D5-e003Coalescence-mGAM-p3,5112,6556
D4-e004Assembly-mGAM-p3,4429,5746
E4-e004Assembly-mGAM-p5,4878,6312
D2-e003Coalescence-Inoculumn-mBHI,5092,6549
B4-e003Coalescence-Inoculumn-mGAM,5107,6581
F2-e004Assembly-epsilon-p7,4481,5586
A10-e003Coalescence-mGAM-p7,5086,6498
B2-e003Assembly-mBHI-p3,4863,6311
F4-e004Assembly-epsilon-p7,4441,5612
D9-e003Coalescence-mBHI-p5,5119,6589
C4-e003Coalescence-Inoculumn-mGAM,5044,6471
D4-e003Coalescence-mGAM-p3,5095,6524
B9-e003Coalescence-mBHI-p7,5113,6588
A2-e003Coalescence-mGAM-p5,4878,6316
D11-e003Assembly-mGAM-p5,4943,6161
C3-e003Coalescence-mGAM-p7,5037,6491
B11-e003GlycerolRevival-mGAM-p2,5049,6376
B3-e003Coalescence-mGAM-p5,5041,6524
D9-e003Coalescence-mBHI-p7,5114,6577
B10-e003Assembly-mGAM-p3,4951,6347
D3-e004Assembly-mGAM-p5,4503,5121
C5-e003Coalescence-mBHI-p7,5121,6562
D12-e003Coalescence-mBHI-p3,5076,6442
E2-e004Assembly-mGAM-p3,2833,3672
D4-e004Assembly-mGAM-p7,4939,6387
C11-e003Coalescence-mGAM-p7,5100,6494
C11-e003Assembly-mGAM-p3,3485,4062
D10-e003Coalescence-mBHI-p7,5122,6570
C9-e003Coalescence-mBHI-p7,5111,6585
A2-e003Coalescence-mBHI-p3,4933,6369
B8-e003Coalescence-mGAM-p5,5052,6553
C3-e004Assembly-mBHI-p3,4563,5169
C11-e003Assembly-mGAM-p5,2181,2315
B10-e003GlycerolRevival-mGAM-p2,5003,6378
B3-e003Coalescence-mBHI-p5,4992,6498
C2-e003Coalescence-mBHI-inoculumn-redo,5072,6533
A8-e003Coalescence-mGAM-p7,4908,6310
C11-e003GlycerolRevival-mGAM-p2,5043,6348
B2-e003Coalescence-Inoculumn-mBHI,5051,6527
A11-e003Coalescence-mBHI-p5,5112,6505
C10-e003Coalescence-mGAM-p5,5022,6447
C4-e003Assembly-mBHI-p5,5049,6435
C9-e003Assembly-mGAM-p5,4985,6552
A5-e003Coalescence-Inoculumn-mGAM,5088,6516
A3-e003Coalescence-mBHI-p3,5118,6590
D4-e003Coalescence-Inoculumn-mGAM,4904,6293
A2-e003Coalescence-mBHI-p5,4928,6364
G2-e004Assembly-epsilon-p5,4540,5709
C5-e003Assembly-mBHI-p5,5001,6342
C10-e003Coalescence-mBHI-p5,5019,6372
B9-e003Coalescence-mBHI-p3,5062,6571
C3-e003Coalescence-mBHI-inoculumn-redo,4820,6241
e004-inoculumn-fecal-AR,2195,2490
B5-e003Coalescence-mGAM-p3,5055,6532
C3-e003Assembly-mBHI-p5,5030,6575
F2-e004Assembly-epsilon-p5,4499,5613
A5-e003Coalescence-mBHI-p3,5087,6496
C4-e004Assembly-mBHI-p7,4953,6416
A4-e003Coalescence-mBHI-p3,4942,6306
C9-e003GlycerolRevival-mGAM-p2,4980,6533
B2-e004Assembly-mBHI-p7,4909,6354
B4-e004Assembly-mBHI-p3,4745,6159
F3-e004Assembly-epsilon-p5,4517,5199
C9-e003Coalescence-mGAM-p5,5053,6575
A2-e003Coalescence-mBHI-inoculumn-redo,4957,6416
C2-e003Coalescence-mGAM-p5,4997,6360
B8-e003GlycerolRevival-mGAM-p2,4815,6281
C8-e003Coalescence-mBHI-p5,5061,6466
B8-e003Coalescence-mGAM-p7,5084,6572
B4-e003Coalescence-Inoculumn-mBHI,4838,6270
D2-e003Coalescence-Inoculumn-mGAM,5052,6499
B8-e003Coalescence-mBHI-p7,5113,6588
B3-e004Assembly-mBHI-p3,4527,5191
D3-e003Coalescence-Inoculumn-mGAM,5090,6543
B11-e003Coalescence-mBHI-p3,5123,6579
C5-e003Coalescence-Inoculumn-mGAM,5116,6568
C4-e003Coalescence-mBHI-p5,4925,6291
B2-e004Assembly-mBHI-p3,4973,6375
G3-e004Assembly-epsilon-p5,4513,5169
A11-e003Coalescence-mBHI-p3,5119,6551
B2-e004Assembly-mBHI-p5,4984,6442
B4-e004Assembly-mBHI-p7,4911,6368
B2-e003Coalescence-mBHI-p7,4900,6384
A4-e003Coalescence-Inoculumn-mGAM,5081,6533
B4-e003Coalescence-mBHI-p3,5022,6452
A5-e003Coalescence-Inoculumn-mBHI,5030,6468
C2-e003Coalescence-mBHI-p7,4846,6221
A9-e003Coalescence-mGAM-p5,5095,6570
C10-e003Coalescence-mGAM-p7,5045,6480
F3-e004Assembly-epsilon-p7,4538,5201
A11-e003Coalescence-mGAM-p3,5105,6490
C10-e003Coalescence-mBHI-p3,5053,6446
D2-e003Coalescence-mBHI-p3,5123,6559
C5-e003GlycerolRevival-mBHI-p2,5059,6439
H5-e003Coalescence-mBHI-p5_S40,5111,6522
E2-e003Coalescence-mGAM-p7_S145,4844,6245
G5-e003Coalescence-mBHI-p7_S124,5126,6576
H111-e003Coalescence-mGAM-p7_S188,5105,6461
H4-e003Coalescence-mGAM-p7_S183,5116,6520
F5-e003Coalescence-mGAM-p5_S64,5104,6584
F5-e003Coalescence-mGAM-p7_S160,5081,6550
F8-e003Coalescence-mBHI-p3_S117,5039,6575
H3-e003Coalescence-mBHI-p3_S46,5123,6589
H2-e003Coalescence-mBHI-p7_S133,5112,6479
E5-e003Coalescence-mBHI-p3_S12,5113,6507
F100-e003Coalescence-mGAM-p7_S163,4972,6549
F9-e003Coalescence-mBHI-p5_S18,5080,6576
H3-e003Coalescence-mBHI-p7_S134,5124,6580
E3-e003Coalescence-mGAM-p3_S58,4947,6426
G4-e003Coalescence-mBHI-p5_S27,4837,6195
E8-e003Coalescence-mBHI-p5_S5,4890,6313
G2-e003Coalescence-mBHI-p3_S33,4685,6102
E9-e003Coalescence-mBHI-p5_S6,5089,6580
H111-e003Coalescence-mBHI-p3_S144,5105,6439
G111-e003Coalescence-mGAM-p5_S80,5095,6442
G100-e003Coalescence-mGAM-p3_S179,5006,6419
F111-e003Coalescence-mGAM-p5_S68,5038,6478
G111-e003Coalescence-mBHI-p5_S32,5127,6580
G5-e003Coalescence-mBHI-p3_S36,5128,6575
H2-e003Coalescence-mGAM-p7_S181,5113,6515
H9-e003Coalescence-mGAM-p3_S190,4895,6281
F2-e003Coalescence-mBHI-p7_S109,2876,4173
E3-e003Coalescence-mBHI-p3_S10,5084,6571
H2-e003Coalescence-mGAM-p5_S85,4794,5868
G8-e003Coalescence-mGAM-p3_S177,5033,6434
F2-e003Coalescence-mGAM-p7_S157,4920,6404
H3-e003Coalescence-mGAM-p3_S94,5087,6555
H4-e003Coalescence-mGAM-p3_S95,5052,6384
E5-e003Coalescence-mBHI-p7_S100,5103,6467
G111-e003Coalescence-mBHI-p3_S132,4015,4633
F3-e003Coalescence-mGAM-p3_S70,3827,5465
E100-e003Coalescence-mBHI-p7_S103,5058,6473
F9-e003Coalescence-mGAM-p5_S66,4974,6547
G111-e003Coalescence-mGAM-p7_S176,3029,3520
H100-e003Coalescence-mGAM-p7_S187,5035,6234
E100-e003Coalescence-mGAM-p3_S155,5075,6490
E3-e003Coalescence-mGAM-p5_S50,4872,6329
F5-e003Coalescence-mGAM-p3_S72,4734,6179
E9-e003Coalescence-mBHI-p7_S102,5107,6587
E5-e003Coalescence-mBHI-p5_S4,5109,6457
F111-e003Coalescence-mGAM-p7_S164,5030,6516
E111-e003Coalescence-mBHI-p5_S8,5107,6392
H100-e003Coalescence-mBHI-p5_S43,5128,6570
F2-e003Coalescence-mGAM-p5_S61,4832,6267
F5-e003Coalescence-mBHI-p5_S16,5119,6588
F8-e003Coalescence-mGAM-p5_S65,4885,6472
H8-e003Coalescence-mBHI-p7_S137,5107,6399
G9-e003Coalescence-mGAM-p5_S78,4879,6500
E2-e003Coalescence-mBHI-p5_S1,4886,6304
E2-e003Coalescence-mBHI-p3_S9,4897,6310
G8-e003Coalescence-mGAM-p5_S77,5076,6495
G3-e003Coalescence-mBHI-p3_S34,5075,6531
G100-e003Coalescence-mBHI-p5_S31,5106,6526
F9-e003Coalescence-mBHI-p3_S118,4492,6157
E111-e003Coalescence-mBHI-p3_S108,5062,6301
G3-e003Coalescence-mBHI-p5_S26,5106,6560
G5-e003Coalescence-mBHI-p5_S28,5127,6583
H111-e003Coalescence-mGAM-p5_S92,5101,6403
G4-e003Coalescence-mBHI-p3_S35,4937,6285
H9-e003Coalescence-mGAM-p5_S90,5082,6546
H2-e003Coalescence-mBHI-p3_S45,5115,6484
E8-e003Coalescence-mBHI-p7_S101,4981,6439
E4-e003Coalescence-mBHI-p5_S3,5113,6548
H2-e003Coalescence-mGAM-p3_S93,5099,6453
E4-e003Coalescence-mGAM-p5_S51,4915,6284
G9-e003Coalescence-mGAM-p7_S174,4948,6546
F2-e003Coalescence-mBHI-p3_S21,5110,6584
E8-e003Coalescence-mGAM-p3_S153,5109,6536
G111-e003Coalescence-mGAM-p3_S180,5104,6492
G5-e003Coalescence-mGAM-p3_S84,5089,6441
H8-e003Coalescence-mBHI-p5_S41,5105,6400
E100-e003Coalescence-mBHI-p5_S7,5105,6529
G100-e003Coalescence-mGAM-p7_S175,4978,6374
F9-e003Coalescence-mGAM-p7_S162,4905,6511
E2-e003Coalescence-mBHI-p7_S97,4737,6124
F8-e003Coalescence-mGAM-p7_S161,4954,6456
F3-e003Coalescence-mBHI-p3_S22,5053,6557
G3-e003Coalescence-mBHI-p7_S122,5114,6555
G5-e003Coalescence-mGAM-p5_S76,5029,6343
G5-e003Coalescence-mGAM-p7_S172,5104,6503
G4-e003Coalescence-mGAM-p5_S75,5081,6477
G8-e003Coalescence-mBHI-p3_S129,5106,6524
E5-e003Coalescence-mGAM-p3_S60,5033,6358
G2-e003Coalescence-mGAM-p5_S73,5094,6507
E5-e003Coalescence-mGAM-p7_S148,5100,6486
H9-e003Coalescence-mGAM-p7_S186,5089,6577
E100-e003Coalescence-mGAM-p5_S55,5001,6387
E8-e003Coalescence-mGAM-p5_S53,4883,6275
H5-e003Coalescence-mGAM-p3_S96,5075,6357
G4-e003Coalescence-mGAM-p3_S83,4824,6155
F4-e003Coalescence-mBHI-p7_S111,5112,6565
H3-e003Coalescence-mGAM-p7_S182,5077,6565
H5-e003Coalescence-mGAM-p5_S88,5102,6322
F4-e003Coalescence-mGAM-p5_S63,5062,6513
G4-e003Coalescence-mGAM-p7_S171,5006,6362
H8-e003Coalescence-mGAM-p5_S89,5087,6368
F3-e003Coalescence-mBHI-p5_S14,5035,6558
F100-e003Coalescence-mBHI-p7_S115,5123,6590
E3-e003Coalescence-mGAM-p7_S146,4944,6417
F100-e003Coalescence-mGAM-p3_S167,4667,6363
G100-e003Coalescence-mBHI-p3_S131,4769,6209
G4-e003Coalescence-mBHI-p7_S123,4835,6209
E9-e003Coalescence-mGAM-p3_S154,5025,6550
F3-e003Coalescence-mGAM-p5_S62,5025,6533
H4-e003Coalescence-mBHI-p7_S135,5127,6575
E3-e003Coalescence-mBHI-p5_S2,5099,6577
G111-e003Coalescence-mBHI-p7_S128,5126,6584
H3-e003Coalescence-mBHI-p5_S38,5127,6590
G3-e003Coalescence-mGAM-p3_S82,4579,5968
F111-e003Coalescence-mGAM-p3_S168,5061,6516
F3-e003Coalescence-mGAM-p7_S158,4910,6377
F8-e003Coalescence-mBHI-p7_S113,5090,6570
G2-e003Coalescence-mBHI-p7_S121,5010,6379
H4-e003Coalescence-mBHI-p3_S47,5121,6563
F3-e003Coalescence-mBHI-p7_S110,4950,6443
F100-e003Coalescence-mGAM-p5_S67,4819,6465
G8-e003Coalescence-mBHI-p7_S125,5058,6447
F4-e003Coalescence-mBHI-p5_S15,5100,6566
H111-e003Coalescence-mBHI-p5_S44,5107,6414
E111-e003Coalescence-mBHI-p7_S104,5103,6434
E2-e003Coalescence-mGAM-p3_S57,4873,6295
F2-e003Coalescence-mBHI-p5_S13,5092,6573
F4-e003Coalescence-mBHI-p3_S23,4984,6426
F2-e003Coalescence-mGAM-p3_S69,4938,6457
E9-e003Coalescence-mGAM-p5_S54,4976,6478
G3-e003Coalescence-mGAM-p5_S74,5071,6555
E111-e003Coalescence-mGAM-p5_S56,5070,6294
G100-e003Coalescence-mGAM-p5_S79,5016,6424
H100-e003Coalescence-mGAM-p5_S91,5056,6380
G9-e003Coalescence-mBHI-p3_S130,5074,6576
E4-e003Coalescence-mGAM-p7_S147,4989,6387
E4-e003Coalescence-mGAM-p3_S59,4585,5964
H4-e003Coalescence-mBHI-p5_S39,5127,6582
F4-e003Coalescence-mGAM-p3_S71,5066,6542
H100-e003Coalescence-mBHI-p7_S139,5125,6580
G8-e003Coalescence-mBHI-p5_S29,5101,6515
G2-e003Coalescence-mBHI-p5_S25,4939,6329
G8-e003Coalescence-mGAM-p7_S173,5108,6528
E4-e003Coalescence-mBHI-p3_S11,5039,6464
E2-e003Coalescence-mGAM-p5_S49,4869,6252
H9-e003Coalescence-mBHI-p5_S42,5122,6589
H111-e003Coalescence-mGAM-p3_S192,5100,6424
F5-e003Coalescence-mBHI-p3_S24,5127,6591
E8-e003Coalescence-mBHI-p3_S105,4797,6196
E8-e003Coalescence-mGAM-p7_S149,4873,6264
H5-e003Coalescence-mBHI-p7_S136,5089,6459
G9-e003Coalescence-mBHI-p5_S30,5121,6592
F111-e003Coalescence-mBHI-p7_S116,5076,6577
F5-e003Coalescence-mBHI-p7_S112,5120,6580
F4-e003Coalescence-mGAM-p7_S159,5044,6495
F111-e003Coalescence-mBHI-p3_S120,5103,6549
H3-e003Coalescence-mGAM-p5_S86,5085,6564
E4-e003Coalescence-mBHI-p7_S99,5055,6500
H4-e003Coalescence-mGAM-p5_S87,5093,6449
E100-e003Coalescence-mGAM-p7_S151,4998,6411
G9-e003Coalescence-mGAM-p3_S178,5019,6567
H9-e003Coalescence-mBHI-p7_S138,5077,6570
H8-e003Coalescence-mGAM-p7_S185,5110,6436
G2-e003Coalescence-mGAM-p3_S81,4652,6000
F111-e003Coalescence-mBHI-p5_S20,5089,6555
F8-e003Coalescence-mBHI-p5_S17,5095,6584
G100-e003Coalescence-mBHI-p7_S127,5110,6525
E5-e003Coalescence-mGAM-p5_S52,5094,6445
