,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.775,0.222
C9-e003Coalescence-mGAM-p3,0.9923707626987688,0.04800000000000004
D2-e004Assembly-mGAM-p7,0.05682400064650228,0.2
C11-e003Coalescence-mBHI-p3,0.779,0.224
D11-e003Coalescence-mBHI-p5,0.988,0.014
C9-e003Coalescence-mGAM-p7,0.998962306400435,0.0007620336253062439
C8-e003Coalescence-mGAM-p7,0.32999999999999996,0.946
D10-e003Coalescence-mBHI-p3,0.656,0.391
F3-e004Assembly-epsilon-p3,0.0028744354465151,0.006207428621545298
B2-e003Coalescence-mBHI-p3,0.481,0.414
A8-e003Coalescence-mBHI-p3,0.9981728279216164,0.9983815229700306
e004-inoculumn-fecal-BD,0.002131403288645841,0.0030670523602008906
A4-e003Coalescence-mBHI-p7,0.348,0.696
B4-e003Coalescence-mBHI-p5,0.33299999999999996,0.727
B9-e003Coalescence-mGAM-p5,0.9994580969914125,0.0006402736203516421
A4-e003Coalescence-mBHI-inoculumn-redo,0.364,0.6
B3-e003Coalescence-mBHI-p3,0.403,0.183
D4-e003Coalescence-mBHI-p5,0.595,0.431
C2-e003Coalescence-mBHI-p5,0.15700000000000003,0.845
B3-e004Assembly-mBHI-p7,0.004034909913684435,0.008854714357204321
D4-e003Coalescence-mBHI-p3,0.46799999999999997,0.57
C4-e003GlycerolRevival-mBHI-p2,0.245,0.9965222770423049
D10-e003Assembly-mGAM-p5,0.12,0.9568798453077507
B2-e003Assembly-mBHI-p5,0.9798471582715444,0.9825416619554326
C3-e004Assembly-mBHI-p5,0.004537864826241859,0.009919434321841938
B2-e003Coalescence-mBHI-p5,0.236,0.543
B8-e003Assembly-mGAM-p5,0.9644398863076818,0.9683574441309533
F4-e004Assembly-epsilon-p5,0.03500000000000003,0.04800000000000004
C4-e003Coalescence-mGAM-p7,0.254,0.9929060711126279
B12-e003Coalescence-mBHI-p3,0.9956244012913461,0.005517958228536978
D3-e004Assembly-mGAM-p7,0.01650142427011371,0.03502663560277571
C8-e003Assembly-mGAM-p3,0.9830607862924355,0.9850398097468965
C3-e003Coalescence-mGAM-p3,0.3945,0.5595000000000001
B4-e003Assembly-mBHI-p5,0.137,0.9958103542519
D4-e004Assembly-mGAM-p5,0.9809409155266637,0.9814876661948714
D3-e003Coalescence-Inoculumn-mBHI,0.43200000000000005,0.374
C8-e003Assembly-mGAM-p5,0.9374865299036951,0.9433264901866996
C3-e003Coalescence-mBHI-p7,0.357,0.455
D11-e003Coalescence-mGAM-p5,0.9961456138476438,0.004710106422767518
A11-e003Coalescence-mGAM-p7,0.9914399550608881,0.010556365677036241
B8-e003Coalescence-mBHI-p5,0.954,0.06499999999999995
B10-e003Assembly-mGAM-p5,0.30300000000000005,0.9843949335223873
C2-e003Coalescence-mGAM-p7,0.15100000000000002,0.969
D3-e003Coalescence-mBHI-p5,0.595,0.225
B11-e003Coalescence-mGAM-p3,0.9988954104828457,0.0013965941399048736
C4-e003Coalescence-mBHI-inoculumn-redo,0.10299999999999998,0.9946876771353708
B5-e003Assembly-mBHI-p5,0.872,0.008206569581071384
D2-e003Coalescence-mBHI-p5,0.896,0.14500000000000002
D8-e003Assembly-mGAM-p5,0.9602668113200374,0.9645203094455962
D5-e003Coalescence-mGAM-p5,0.9928418592955001,0.0063787949588036364
B5-e003Coalescence-mBHI-p5,0.609,0.18050000000000002
D5-e003Coalescence-mBHI-p7,0.9319999999999999,0.0036529276601272647
C9-e003Coalescence-mBHI-p5,0.645,0.42000000000000004
A10-e003Coalescence-mBHI-p3,0.357,0.9875600435741679
A5-e003Coalescence-mGAM-p3,0.897,0.17600000000000005
A2-e003Coalescence-Inoculumn-mGAM,0.9928907283514214,0.9936867108736165
D8-e003Coalescence-mGAM-p5,0.9957746236111792,0.005269130567428153
A12-e003Coalescence-mGAM-p3,0.987873335138031,0.014457678708007127
C2-e003Coalescence-mBHI-p3,0.127,0.895
C4-e004Assembly-mBHI-p5,0.844,0.881
D9-e003Coalescence-mGAM-p7,0.9975482227601289,0.0030984776737764683
D4-e003Coalescence-mBHI-p7,0.727,0.291
D8-e003Assembly-mGAM-p3,0.964406648992033,0.9680512165660475
E4-e004Assembly-mGAM-p7,0.981208262156701,0.981830299758835
E3-e004Assembly-mGAM-p3,0.009205479496810992,0.01988480162664423
D2-e004Assembly-mGAM-p3,0.036493294652728735,0.048993358115673624
B10-e003Coalescence-mGAM-p3,0.9922587477201583,0.048
A9-e003Coalescence-mGAM-p7,0.9837002382724465,0.04450000000000004
B5-e003Coalescence-Inoculumn-mGAM,0.9950022746531917,0.006237294685804644
D10-e003Coalescence-mBHI-p5,0.5685,0.504
D5-e003Coalescence-mBHI-p3,0.8160000000000001,0.0036075214930816925
C5-e003Coalescence-mBHI-p3,0.511,0.484
D9-e003Coalescence-mGAM-p5,0.9976456935159936,0.0030156546029804347
C9-e003Coalescence-mBHI-p3,0.642,0.41700000000000004
D10-e003Coalescence-mGAM-p5,0.909,0.14550000000000002
C8-e003Coalescence-mBHI-p7,0.21199999999999997,0.939
B11-e003Assembly-mGAM-p5,0.9890369843927908,0.013321871360119263
G3-e004Assembly-epsilon-p7,0.003082852518320692,0.006710095495331075
B4-e003Coalescence-mGAM-p5,0.556,0.514
D4-e003Coalescence-mGAM-p5,0.435,0.661
C3-e004Assembly-mBHI-p7,0.0017716632166355573,0.0038639659457336095
B5-e003Coalescence-mGAM-p5,0.9808245891237396,0.015279123520671083
B5-e003Coalescence-Inoculumn-mBHI,0.427,0.375
G3-e004Assembly-epsilon-p3,0.003275729808677557,0.007066717991171451
C2-e003Coalescence-mGAM-p3,0.123,0.9854805560470493
B5-e003Coalescence-mGAM-p7,0.875,0.027993750456077673
D8-e003Coalescence-mBHI-p5,0.9981224559513827,0.0022568145049993928
C10-e003Assembly-mGAM-p3,0.05199590351686849,0.9934062749974357
B10-e003Coalescence-mBHI-p5,0.641,0.41600000000000004
D5-e003Coalescence-Inoculumn-mGAM,0.9968689563810449,0.0038205580398452434
F2-e004Assembly-epsilon-p3,0.038,0.044
B3-e004Assembly-mBHI-p5,0.005540499403107546,0.011989849077672487
B5-e003Coalescence-mBHI-p3,0.692,0.116
G4-e004Assembly-epsilon-p5,0.005247415134296514,0.007117852818669334
C4-e003Coalescence-mGAM-p5,0.235,0.9930482165354036
C5-e003Coalescence-mGAM-p7,0.844,0.25
C5-e003Coalescence-mBHI-inoculumn-redo,0.297,0.6025
A2-e003Coalescence-mBHI-p7,0.9966204461149084,0.9969940654357496
A10-e003Coalescence-mBHI-p5,0.30100000000000005,0.962
D2-e003Coalescence-mBHI-p7,0.9049420932078885,0.10137190677010056
B8-e003Assembly-mGAM-p3,0.9641399520601319,0.9681364680786018
A4-e003Coalescence-mGAM-p5,0.948,0.0017147077755528056
D5-e003Coalescence-mBHI-p5,0.25,0.886
D3-e003Assembly-mBHI-p3,0.9995545337712395,0.00010689751428697019
D4-e003Coalescence-mGAM-p7,0.641,0.449
E4-e004Assembly-mGAM-p3,0.9292556578922154,0.9320914322256044
A8-e003Coalescence-mBHI-p7,0.9989917706638775,0.9990967183236577
E3-e004Assembly-mGAM-p7,0.02334520729924137,0.04759266956195608
B9-e003GlycerolRevival-mGAM-p2,0.9961030049064497,0.002620959623747764
C4-e003Coalescence-mGAM-p3,0.18400000000000005,0.9957411563211033
B2-e003Coalescence-Inoculumn-mGAM,0.9915528269851075,0.547
D5-e003Coalescence-mGAM-p7,0.9717710969966111,0.03120348246598812
C5-e003Coalescence-mBHI-p5,0.679,0.333
C5-e003Coalescence-mGAM-p3,0.446,0.648
A3-e003Coalescence-mBHI-inoculumn-redo,0.4,0.478
D9-e003Assembly-mGAM-p5,0.9983320965489444,0.001030338757818397
B12-e003Coalescence-mGAM-p3,0.9926096196224169,0.009354116651679775
A11-e003Coalescence-mBHI-p7,0.9945577191959823,0.006723182859739351
A3-e003Coalescence-Inoculumn-mGAM,0.9838012495976678,0.5085
D10-e003Assembly-mGAM-p3,0.273,0.9673448244441749
C3-e003Coalescence-mGAM-p5,0.593,0.52
B4-e004Assembly-mBHI-p5,0.9855223958241422,0.985890287938803
C10-e003GlycerolRevival-mGAM-p2,0.020112915197574757,0.9972055627398457
D3-e003Assembly-mBHI-p5,0.9998744244942921,3.460871809871526e-05
A10-e003Coalescence-mGAM-p3,0.349,0.911
A9-e003Coalescence-mBHI-p3,0.962,0.136
A2-e003Coalescence-Inoculumn-mBHI,0.9964615510426108,0.9968511483113435
D3-e003Coalescence-mBHI-p7,0.439,0.2955
C3-e003Coalescence-mBHI-p5,0.351,0.4245
D2-e003Assembly-mBHI-p3,0.9950167493405404,0.9955204341334244
B3-e003Assembly-mBHI-p5,0.43600000000000005,0.17900000000000002
A9-e003Coalescence-mBHI-p5,0.947,0.085
D5-e003Coalescence-Inoculumn-mBHI,0.836,0.002128329990287998
B2-e003Coalescence-mGAM-p3,0.29600000000000004,0.405
B4-e003Assembly-mBHI-p3,0.16700000000000004,0.9917999263153162
C11-e003Coalescence-mGAM-p5,0.909,0.135
G4-e004Assembly-epsilon-p3,0.029000000000000026,0.03500000000000003
B3-e003Coalescence-Inoculumn-mBHI,0.236,0.517
A8-e003Coalescence-mBHI-p5,0.9973024989604746,0.986
C2-e003Assembly-mBHI-p5,0.9872834061128739,0.9886351754866509
D9-e003Coalescence-mBHI-p3,0.9856848250170777,0.017374596272183317
D5-e003Assembly-mBHI-p5,0.69,0.010111889880146701
A5-e003Coalescence-mBHI-p7,0.8434999999999999,0.19
G2-e004Assembly-epsilon-p3,0.05750000000000002,0.069
BG-Fecal,0.012755972795220352,0.02396600055862844
D2-e003Coalescence-mGAM-p5,0.7695000000000001,0.299
B9-e003Assembly-mGAM-p5,0.9975748813581836,0.00117933419660008
D3-e003Coalescence-mGAM-p3,0.845,0.2
D9-e003Coalescence-mGAM-p3,0.995866681710566,0.005250395140116932
E2-e004Assembly-mGAM-p7,0.04765083797330542,0.06001267224677296
D3-e003Coalescence-mGAM-p5,0.958,0.029
C10-e003Coalescence-mGAM-p3,0.278,0.9937074205599105
A5-e003Coalescence-mBHI-inoculumn-redo,0.6,0.53
B11-e003Assembly-mGAM-p3,0.9587987152014678,0.04523969747617748
D2-e003Assembly-mBHI-p5,0.9850224307955225,0.9866079849559214
B9-e003Coalescence-mGAM-p7,0.9994947138052722,0.0002783951532790274
B11-e003Coalescence-mGAM-p7,0.992600235919624,0.008970693784471115
C3-e003Coalescence-Inoculumn-mGAM,0.43700000000000006,0.6699999999999999
B5-e003Coalescence-mBHI-p7,0.482,0.305
A3-e003Coalescence-mGAM-p7,0.367,0.297
D4-e003Coalescence-Inoculumn-mBHI,0.31599999999999995,0.573
A4-e003Coalescence-mBHI-p5,0.32699999999999996,0.758
B3-e003Coalescence-mBHI-p7,0.351,0.311
C2-e004Assembly-mBHI-p7,0.281,0.321
D10-e003Coalescence-mGAM-p7,0.912,0.132
C12-e003Coalescence-mGAM-p3,0.812,0.211
C11-e003Coalescence-mGAM-p3,0.818,0.204
A10-e003Coalescence-mBHI-p7,0.256,0.969
C10-e003Coalescence-mBHI-p7,0.21599999999999997,0.9983521133129046
B9-e003Coalescence-mBHI-p5,0.9989688085633366,0.0012320537011100258
F4-e004Assembly-epsilon-p3,0.06699999999999995,0.079
B10-e003Coalescence-mBHI-p3,0.644,0.42000000000000004
C11-e003Coalescence-mBHI-p5,0.729,0.291
A2-e003Coalescence-mGAM-p7,0.9866733839400881,0.9881788584904471
C5-e003Assembly-mBHI-p3,0.894,0.006725787689377568
E3-e004Assembly-mGAM-p5,0.006280819986887716,0.013402397903209165
E2-e004Assembly-mGAM-p5,0.015080591927958539,0.06
C3-e003GlycerolRevival-mBHI-p2,0.9999000423108176,3.313746401787166e-05
D10-e003Coalescence-mGAM-p3,0.818,0.174
B10-e003Coalescence-mGAM-p7,0.9967918433296594,0.0021767229289139742
C4-e004Assembly-mBHI-p3,0.969,0.974
A9-e003Coalescence-mBHI-p7,0.978,0.034
C2-e003Coalescence-Inoculumn-mGAM,0.42400000000000004,0.878
