,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
D10-e003Coalescence-mGAM-p7,923,10983
C12-e003Coalescence-mGAM-p3,897,10782
C11-e003Coalescence-mGAM-p3,929,11005
A10-e003Coalescence-mBHI-p7,933,11065
C10-e003Coalescence-mBHI-p7,933,11043
B9-e003Coalescence-mBHI-p5,898,11072
F4-e004Assembly-epsilon-p3,776,9825
B10-e003Coalescence-mBHI-p3,934,11075
C11-e003Coalescence-mBHI-p5,933,11055
A2-e003Coalescence-mGAM-p7,895,10710
C5-e003Assembly-mBHI-p3,908,10954
E3-e004Assembly-mGAM-p5,804,9739
E2-e004Assembly-mGAM-p5,779,9781
C3-e003GlycerolRevival-mBHI-p2,884,11064
D10-e003Coalescence-mGAM-p3,920,10952
B10-e003Coalescence-mGAM-p7,823,10775
C4-e004Assembly-mBHI-p3,901,10787
A9-e003Coalescence-mBHI-p7,920,11075
C2-e003Coalescence-Inoculumn-mGAM,931,10923
B3-e003Coalescence-Inoculumn-mGAM,875,11045
D11-e003Coalescence-mGAM-p7,909,10939
D5-e003Coalescence-mGAM-p3,916,10970
D4-e004Assembly-mGAM-p3,794,9827
E4-e004Assembly-mGAM-p5,879,10692
D2-e003Coalescence-Inoculumn-mBHI,928,11025
B4-e003Coalescence-Inoculumn-mGAM,933,11068
F2-e004Assembly-epsilon-p7,780,9819
A10-e003Coalescence-mGAM-p7,932,10980
B2-e003Assembly-mBHI-p3,883,10708
F4-e004Assembly-epsilon-p7,783,9713
D9-e003Coalescence-mBHI-p5,921,11069
C4-e003Coalescence-Inoculumn-mGAM,932,10800
D4-e003Coalescence-mGAM-p3,934,10970
B9-e003Coalescence-mBHI-p7,889,11060
A2-e003Coalescence-mGAM-p5,897,10742
D11-e003Assembly-mGAM-p5,855,10630
C3-e003Coalescence-mGAM-p7,934,10862
B11-e003GlycerolRevival-mGAM-p2,889,10812
B3-e003Coalescence-mGAM-p5,896,10987
D9-e003Coalescence-mBHI-p7,888,11069
B10-e003Assembly-mGAM-p3,910,10617
D3-e004Assembly-mGAM-p5,791,9579
C5-e003Coalescence-mBHI-p7,922,10975
D12-e003Coalescence-mBHI-p3,896,10871
E2-e004Assembly-mGAM-p3,482,6425
D4-e004Assembly-mGAM-p7,903,10792
C11-e003Coalescence-mGAM-p7,918,10933
C11-e003Assembly-mGAM-p3,565,7456
D10-e003Coalescence-mBHI-p7,934,11034
C9-e003Coalescence-mBHI-p7,930,11065
A2-e003Coalescence-mBHI-p3,911,10781
B8-e003Coalescence-mGAM-p5,880,11035
C3-e004Assembly-mBHI-p3,810,9702
C11-e003Assembly-mGAM-p5,330,4700
B10-e003GlycerolRevival-mGAM-p2,919,10693
B3-e003Coalescence-mBHI-p5,921,11068
C2-e003Coalescence-mBHI-inoculumn-redo,931,11069
A8-e003Coalescence-mGAM-p7,893,10711
C11-e003GlycerolRevival-mGAM-p2,882,10813
B2-e003Coalescence-Inoculumn-mBHI,917,10981
A11-e003Coalescence-mBHI-p5,908,10925
C10-e003Coalescence-mGAM-p5,932,10740
C4-e003Assembly-mBHI-p5,934,11003
C9-e003Assembly-mGAM-p5,852,11015
A5-e003Coalescence-Inoculumn-mGAM,923,11007
A3-e003Coalescence-mBHI-p3,931,11082
D4-e003Coalescence-Inoculumn-mGAM,898,10641
A2-e003Coalescence-mBHI-p5,909,10792
G2-e004Assembly-epsilon-p5,801,9960
C5-e003Assembly-mBHI-p5,881,10797
C10-e003Coalescence-mBHI-p5,931,11031
B9-e003Coalescence-mBHI-p3,876,11062
C3-e003Coalescence-mBHI-inoculumn-redo,921,11074
e004-inoculumn-fecal-AR,316,4583
B5-e003Coalescence-mGAM-p3,891,10980
C3-e003Assembly-mBHI-p5,872,11051
F2-e004Assembly-epsilon-p5,791,9852
A5-e003Coalescence-mBHI-p3,902,10945
C4-e004Assembly-mBHI-p7,896,10793
A4-e003Coalescence-mBHI-p3,926,11022
C9-e003GlycerolRevival-mGAM-p2,859,11001
B2-e004Assembly-mBHI-p7,884,10709
B4-e004Assembly-mBHI-p3,860,10438
F3-e004Assembly-epsilon-p5,809,9742
C9-e003Coalescence-mGAM-p5,871,11054
A2-e003Coalescence-mBHI-inoculumn-redo,921,10858
C2-e003Coalescence-mGAM-p5,931,11024
B8-e003GlycerolRevival-mGAM-p2,879,10691
C8-e003Coalescence-mBHI-p5,933,11039
B8-e003Coalescence-mGAM-p7,906,11054
B4-e003Coalescence-Inoculumn-mBHI,923,11060
D2-e003Coalescence-Inoculumn-mGAM,918,11004
B8-e003Coalescence-mBHI-p7,919,11067
B3-e004Assembly-mBHI-p3,805,9718
D3-e003Coalescence-Inoculumn-mGAM,906,11007
B11-e003Coalescence-mBHI-p3,912,11004
C5-e003Coalescence-Inoculumn-mGAM,933,11051
C4-e003Coalescence-mBHI-p5,932,11033
B2-e004Assembly-mBHI-p3,886,10777
G3-e004Assembly-epsilon-p5,808,9730
A11-e003Coalescence-mBHI-p3,918,10969
B2-e004Assembly-mBHI-p5,915,10890
B4-e004Assembly-mBHI-p7,895,10779
B2-e003Coalescence-mBHI-p7,885,10897
A4-e003Coalescence-Inoculumn-mGAM,933,10948
B4-e003Coalescence-mBHI-p3,931,11059
A5-e003Coalescence-Inoculumn-mBHI,895,10930
C2-e003Coalescence-mBHI-p7,887,10827
A9-e003Coalescence-mGAM-p5,896,11042
C10-e003Coalescence-mGAM-p7,934,10802
F3-e004Assembly-epsilon-p7,810,9749
A11-e003Coalescence-mGAM-p3,907,10936
C10-e003Coalescence-mBHI-p3,932,11037
D2-e003Coalescence-mBHI-p3,919,10988
C5-e003GlycerolRevival-mBHI-p2,903,10923
H5-e003Coalescence-mBHI-p5_S40,915,10954
E2-e003Coalescence-mGAM-p7_S145,879,10685
G5-e003Coalescence-mBHI-p7_S124,933,11043
H111-e003Coalescence-mGAM-p7_S188,907,10931
H4-e003Coalescence-mGAM-p7_S183,929,10998
F5-e003Coalescence-mGAM-p5_S64,910,11059
F5-e003Coalescence-mGAM-p7_S160,921,11019
F8-e003Coalescence-mBHI-p3_S117,870,11053
H3-e003Coalescence-mBHI-p3_S46,926,11075
H2-e003Coalescence-mBHI-p7_S133,914,10953
E5-e003Coalescence-mBHI-p3_S12,919,10947
F100-e003Coalescence-mGAM-p7_S163,858,11029
F9-e003Coalescence-mBHI-p5_S18,876,11047
H3-e003Coalescence-mBHI-p7_S134,928,11074
E3-e003Coalescence-mGAM-p3_S58,903,11022
G4-e003Coalescence-mBHI-p5_S27,916,10970
E8-e003Coalescence-mBHI-p5_S5,895,10723
G2-e003Coalescence-mBHI-p3_S33,897,10986
E9-e003Coalescence-mBHI-p5_S6,885,11054
H111-e003Coalescence-mBHI-p3_S144,900,10907
G111-e003Coalescence-mGAM-p5_S80,894,10886
G100-e003Coalescence-mGAM-p3_S179,927,10733
F111-e003Coalescence-mGAM-p5_S68,879,10951
G111-e003Coalescence-mBHI-p5_S32,934,11063
G5-e003Coalescence-mBHI-p3_S36,934,11060
H2-e003Coalescence-mGAM-p7_S181,923,10990
H9-e003Coalescence-mGAM-p3_S190,854,10718
F2-e003Coalescence-mBHI-p7_S109,446,6372
E3-e003Coalescence-mBHI-p3_S10,925,11065
H2-e003Coalescence-mGAM-p5_S85,800,10341
G8-e003Coalescence-mGAM-p3_S177,931,10759
F2-e003Coalescence-mGAM-p7_S157,899,11039
H3-e003Coalescence-mGAM-p3_S94,897,11016
H4-e003Coalescence-mGAM-p3_S95,892,10813
E5-e003Coalescence-mBHI-p7_S100,906,10912
G111-e003Coalescence-mBHI-p3_S132,623,8418
F3-e003Coalescence-mGAM-p3_S70,671,8608
E100-e003Coalescence-mBHI-p7_S103,925,10887
F9-e003Coalescence-mGAM-p5_S66,855,11023
G111-e003Coalescence-mGAM-p7_S176,460,6426
H100-e003Coalescence-mGAM-p7_S187,894,10711
E100-e003Coalescence-mGAM-p3_S155,929,10915
E3-e003Coalescence-mGAM-p5_S50,903,11038
F5-e003Coalescence-mGAM-p3_S72,860,10602
E9-e003Coalescence-mBHI-p7_S102,902,11052
E5-e003Coalescence-mBHI-p5_S4,896,10922
F111-e003Coalescence-mGAM-p7_S164,873,10950
E111-e003Coalescence-mBHI-p5_S8,892,10907
H100-e003Coalescence-mBHI-p5_S43,934,11054
F2-e003Coalescence-mGAM-p5_S61,896,11028
F5-e003Coalescence-mBHI-p5_S16,924,11066
F8-e003Coalescence-mGAM-p5_S65,853,10935
H8-e003Coalescence-mBHI-p7_S137,896,10893
G9-e003Coalescence-mGAM-p5_S78,833,10989
E2-e003Coalescence-mBHI-p5_S1,893,10724
E2-e003Coalescence-mBHI-p3_S9,898,10743
G8-e003Coalescence-mGAM-p5_S77,931,10876
G3-e003Coalescence-mBHI-p3_S34,934,11065
G100-e003Coalescence-mBHI-p5_S31,934,11009
F9-e003Coalescence-mBHI-p3_S118,747,10483
E111-e003Coalescence-mBHI-p3_S108,866,10751
G3-e003Coalescence-mBHI-p5_S26,933,11078
G5-e003Coalescence-mBHI-p5_S28,934,11059
H111-e003Coalescence-mGAM-p5_S92,890,10899
G4-e003Coalescence-mBHI-p3_S35,922,10975
H9-e003Coalescence-mGAM-p5_S90,891,11014
H2-e003Coalescence-mBHI-p3_S45,915,10953
E8-e003Coalescence-mBHI-p7_S101,913,10871
E4-e003Coalescence-mBHI-p5_S3,932,11050
H2-e003Coalescence-mGAM-p3_S93,908,10917
E4-e003Coalescence-mGAM-p5_S51,915,10563
G9-e003Coalescence-mGAM-p7_S174,854,11023
F2-e003Coalescence-mBHI-p3_S21,926,11075
E8-e003Coalescence-mGAM-p3_S153,933,10993
G111-e003Coalescence-mGAM-p3_S180,911,10944
G5-e003Coalescence-mGAM-p3_S84,924,10937
H8-e003Coalescence-mBHI-p5_S41,899,10905
E100-e003Coalescence-mBHI-p5_S7,933,11010
G100-e003Coalescence-mGAM-p7_S175,927,10675
F9-e003Coalescence-mGAM-p7_S162,848,10981
E2-e003Coalescence-mBHI-p7_S97,856,10514
F8-e003Coalescence-mGAM-p7_S161,883,10920
F3-e003Coalescence-mBHI-p3_S22,913,11072
G3-e003Coalescence-mBHI-p7_S122,934,11063
G5-e003Coalescence-mGAM-p5_S76,924,10724
G5-e003Coalescence-mGAM-p7_S172,924,10975
G4-e003Coalescence-mGAM-p5_S75,930,10978
G8-e003Coalescence-mBHI-p3_S129,933,11000
E5-e003Coalescence-mGAM-p3_S60,901,10837
G2-e003Coalescence-mGAM-p5_S73,930,10972
E5-e003Coalescence-mGAM-p7_S148,922,11004
H9-e003Coalescence-mGAM-p7_S186,885,11052
E100-e003Coalescence-mGAM-p5_S55,928,10712
E8-e003Coalescence-mGAM-p5_S53,891,10706
H5-e003Coalescence-mGAM-p3_S96,884,10851
G4-e003Coalescence-mGAM-p3_S83,910,10872
F4-e003Coalescence-mBHI-p7_S111,933,11071
H3-e003Coalescence-mGAM-p7_S182,904,11053
H5-e003Coalescence-mGAM-p5_S88,878,10851
F4-e003Coalescence-mGAM-p5_S63,923,11037
G4-e003Coalescence-mGAM-p7_S171,924,10912
H8-e003Coalescence-mGAM-p5_S89,890,10873
F3-e003Coalescence-mBHI-p5_S14,916,11070
F100-e003Coalescence-mBHI-p7_S115,933,11081
E3-e003Coalescence-mGAM-p7_S146,902,11056
F100-e003Coalescence-mGAM-p3_S167,802,10836
G100-e003Coalescence-mBHI-p3_S131,858,10613
G4-e003Coalescence-mBHI-p7_S123,918,10954
E9-e003Coalescence-mGAM-p3_S154,870,11028
F3-e003Coalescence-mGAM-p5_S62,887,11039
H4-e003Coalescence-mBHI-p7_S135,931,11039
E3-e003Coalescence-mBHI-p5_S2,923,11071
G111-e003Coalescence-mBHI-p7_S128,934,11058
H3-e003Coalescence-mBHI-p5_S38,930,11079
G3-e003Coalescence-mGAM-p3_S82,848,10880
F111-e003Coalescence-mGAM-p3_S168,882,10970
F3-e003Coalescence-mGAM-p7_S158,864,10912
F8-e003Coalescence-mBHI-p7_S113,896,11026
G2-e003Coalescence-mBHI-p7_S121,906,10944
H4-e003Coalescence-mBHI-p3_S47,931,11022
F3-e003Coalescence-mBHI-p7_S110,892,11017
F100-e003Coalescence-mGAM-p5_S67,832,10889
G8-e003Coalescence-mBHI-p7_S125,930,11000
F4-e003Coalescence-mBHI-p5_S15,929,11067
H111-e003Coalescence-mBHI-p5_S44,905,10908
E111-e003Coalescence-mBHI-p7_S104,886,10876
E2-e003Coalescence-mGAM-p3_S57,882,10701
F2-e003Coalescence-mBHI-p5_S13,924,11073
F4-e003Coalescence-mBHI-p3_S23,925,11054
F2-e003Coalescence-mGAM-p3_S69,901,11021
E9-e003Coalescence-mGAM-p5_S54,866,10947
G3-e003Coalescence-mGAM-p5_S74,914,11020
E111-e003Coalescence-mGAM-p5_S56,873,10816
G100-e003Coalescence-mGAM-p5_S79,927,10731
H100-e003Coalescence-mGAM-p5_S91,912,10892
G9-e003Coalescence-mBHI-p3_S130,925,11041
E4-e003Coalescence-mGAM-p7_S147,929,10759
E4-e003Coalescence-mGAM-p3_S59,874,10864
H4-e003Coalescence-mBHI-p5_S39,933,11065
F4-e003Coalescence-mGAM-p3_S71,930,11063
H100-e003Coalescence-mBHI-p7_S139,933,11063
G8-e003Coalescence-mBHI-p5_S29,934,11028
G2-e003Coalescence-mBHI-p5_S25,920,11009
G8-e003Coalescence-mGAM-p7_S173,933,11009
E4-e003Coalescence-mBHI-p3_S11,929,11046
E2-e003Coalescence-mGAM-p5_S49,901,10670
H9-e003Coalescence-mBHI-p5_S42,901,11047
H111-e003Coalescence-mGAM-p3_S192,895,10895
F5-e003Coalescence-mBHI-p3_S24,930,11079
E8-e003Coalescence-mBHI-p3_S105,865,10588
E8-e003Coalescence-mGAM-p7_S149,888,10716
H5-e003Coalescence-mBHI-p7_S136,897,10913
G9-e003Coalescence-mBHI-p5_S30,933,11081
F111-e003Coalescence-mBHI-p7_S116,888,11045
F5-e003Coalescence-mBHI-p7_S112,932,11071
F4-e003Coalescence-mGAM-p7_S159,923,11057
F111-e003Coalescence-mBHI-p3_S120,888,10976
H3-e003Coalescence-mGAM-p5_S86,899,11037
E4-e003Coalescence-mBHI-p7_S99,931,10900
H4-e003Coalescence-mGAM-p5_S87,924,10948
E100-e003Coalescence-mGAM-p7_S151,930,10705
G9-e003Coalescence-mGAM-p3_S178,876,11049
H9-e003Coalescence-mBHI-p7_S138,889,11046
H8-e003Coalescence-mGAM-p7_S185,904,10919
G2-e003Coalescence-mGAM-p3_S81,883,10877
F111-e003Coalescence-mBHI-p5_S20,893,11012
F8-e003Coalescence-mBHI-p5_S17,878,11058
G100-e003Coalescence-mBHI-p7_S127,934,10994
E5-e003Coalescence-mGAM-p5_S52,908,10940
