,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.17463425246097786,0.017834624392001442
C9-e003Coalescence-mGAM-p3,0.0,0.3163393983066114
D2-e004Assembly-mGAM-p7,0.4777288301517376,0.38983966852819313
C11-e003Coalescence-mBHI-p3,0.17164300864741394,0.003963249864889209
D11-e003Coalescence-mBHI-p5,0.20068526676456191,0.3276887047378851
C9-e003Coalescence-mGAM-p7,0.0,0.9567645469284813
C8-e003Coalescence-mGAM-p7,0.37776690052754663,0.0
D10-e003Coalescence-mBHI-p3,0.17109914613585686,0.0
F3-e004Assembly-epsilon-p3,0.7566759123293632,0.5476490722392362
B2-e003Coalescence-mBHI-p3,0.0,0.22590524229868492
A8-e003Coalescence-mBHI-p3,0.4629901560885408,0.4132588722752657
e004-inoculumn-fecal-BD,0.6655789416435525,0.5566564582958026
A4-e003Coalescence-mBHI-p7,0.3543808125305923,0.0
B4-e003Coalescence-mBHI-p5,0.3276771632131397,0.06773554314537922
B9-e003Coalescence-mGAM-p5,0.0,0.9066834804539723
A4-e003Coalescence-mBHI-inoculumn-redo,0.3520965899820525,0.0003602954422626554
B3-e003Coalescence-mBHI-p3,0.0,0.10682759863087732
D4-e003Coalescence-mBHI-p5,0.16141839343014086,0.0001801477211313277
C2-e003Coalescence-mBHI-p5,0.3309947245336379,0.0
B3-e004Assembly-mBHI-p7,0.760047859901017,0.5476490722392362
D4-e003Coalescence-mBHI-p3,0.15940610213737966,0.0
C4-e003GlycerolRevival-mBHI-p2,0.41491271006689506,0.0
D10-e003Assembly-mGAM-p5,0.46244629357698375,0.015852999459556837
B2-e003Assembly-mBHI-p5,0.45787784847990426,0.4083948838047199
C3-e004Assembly-mBHI-p5,0.758198727361723,0.5460277427490542
B2-e003Coalescence-mBHI-p5,0.0,0.3914609980183751
B8-e003Assembly-mGAM-p5,0.45146027084353074,0.40317059989191134
F4-e004Assembly-epsilon-p5,0.42029694893131014,0.34588362457214916
C4-e003Coalescence-mGAM-p7,0.429814542883559,0.0
B12-e003Coalescence-mBHI-p3,0.0028280850600968075,0.7063592145559359
D3-e004Assembly-mGAM-p7,0.7430249632892805,0.5323365159430733
C8-e003Assembly-mGAM-p3,0.45820416598683855,0.40929562241037654
C3-e003Coalescence-mGAM-p3,0.00010877250231141567,0.0
B4-e003Assembly-mBHI-p5,0.4015880785337467,0.0
D4-e004Assembly-mGAM-p5,0.4332408767063686,0.4231669969374887
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.2842731039452351
C8-e003Assembly-mGAM-p5,0.4387338880730951,0.39200144118176905
C3-e003Coalescence-mBHI-p7,0.0,0.0
D11-e003Coalescence-mGAM-p5,0.22314678849186925,0.7023959646910467
A11-e003Coalescence-mGAM-p7,0.22211344971991082,0.6984327148261574
B8-e003Coalescence-mBHI-p5,0.0,0.36533957845433257
B10-e003Assembly-mGAM-p5,0.4386251155707837,0.0
C2-e003Coalescence-mGAM-p7,0.3316473595475064,0.0
D3-e003Coalescence-mBHI-p5,0.0,0.3365159430733201
B11-e003Coalescence-mGAM-p3,0.0,0.7112232030264817
C4-e003Coalescence-mBHI-inoculumn-redo,0.39772665470169144,0.0001801477211313277
B5-e003Assembly-mBHI-p5,0.20041333550878337,0.5914249684741488
D2-e003Coalescence-mBHI-p5,0.17942024256268016,0.3584939650513421
D8-e003Assembly-mGAM-p5,0.4503725458204166,0.39974779319041615
D5-e003Coalescence-mGAM-p5,0.21830641213901125,0.6863628175103585
