,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.043,0.778
C9-e003Coalescence-mGAM-p3,0.006488643115440932,0.912
D2-e004Assembly-mGAM-p7,0.0546764928764754,0.03573544278341066
C11-e003Coalescence-mBHI-p3,0.056,0.776
D11-e003Coalescence-mBHI-p5,0.0009846097570405936,0.99
C9-e003Coalescence-mGAM-p7,0.0031283178596243862,0.9903685446892627
C8-e003Coalescence-mGAM-p7,0.346,0.004066343938900295
D10-e003Coalescence-mBHI-p3,0.136,0.607
F3-e004Assembly-epsilon-p3,0.0036240903719856566,0.0032319030364297108
B2-e003Coalescence-mBHI-p3,0.38,0.197
A8-e003Coalescence-mBHI-p3,0.9999385601510768,1.5474782385661e-05
e004-inoculumn-fecal-BD,0.0020172494760109373,0.0018970214606270875
A4-e003Coalescence-mBHI-p7,0.528,0.002899467350579209
B4-e003Coalescence-mBHI-p5,0.06105965402588479,0.05254246133097266
B9-e003Coalescence-mGAM-p5,0.0011029565585619528,0.9965855697688798
A4-e003Coalescence-mBHI-inoculumn-redo,0.475,0.0024978425608645433
B3-e003Coalescence-mBHI-p3,0.005,0.384
D4-e003Coalescence-mBHI-p5,0.143,0.542
C2-e003Coalescence-mBHI-p5,0.211,0.0021817224099632375
B3-e004Assembly-mBHI-p7,0.005116649402634851,0.004548041427419078
D4-e003Coalescence-mBHI-p3,0.2,0.377
C4-e003GlycerolRevival-mBHI-p2,0.239,0.00254837869589317
D10-e003Assembly-mGAM-p5,0.059279697343582835,0.03641360283034723
B2-e003Assembly-mBHI-p5,0.9986654049581386,0.00044582809898341836
C3-e004Assembly-mBHI-p5,0.005710613328457519,0.005085083889648916
B2-e003Coalescence-mBHI-p5,0.003797848770139086,0.203
B8-e003Assembly-mGAM-p5,0.9971498390659137,0.001373443229730467
F4-e004Assembly-epsilon-p5,0.009486498010704782,0.005746920751393316
C4-e003Coalescence-mGAM-p7,0.25,0.005411919970873743
B12-e003Coalescence-mBHI-p3,0.002494217200540523,0.9921571990405061
D3-e004Assembly-mGAM-p7,0.02078620430436799,0.018365930287568312
C8-e003Assembly-mGAM-p3,0.9990696015385214,0.00029204534857541403
C3-e003Coalescence-mGAM-p3,0.187,0.235
B4-e003Assembly-mBHI-p5,0.134,0.0029699282436709143
D4-e004Assembly-mGAM-p5,0.886,0.007684572168145444
D3-e003Coalescence-Inoculumn-mBHI,0.0015094027891713732,0.428
C8-e003Assembly-mGAM-p5,0.9924353040669089,0.00460018337790457
C3-e003Coalescence-mBHI-p7,0.121,0.256
D11-e003Coalescence-mGAM-p5,0.00010202129429693763,0.9997433688871369
A11-e003Coalescence-mGAM-p7,0.0004109957241831374,0.9992622176586298
B8-e003Coalescence-mBHI-p5,0.078,0.885
B10-e003Assembly-mGAM-p5,0.25,0.013898125399438573
C2-e003Coalescence-mGAM-p7,0.156,0.0009673015028897358
D3-e003Coalescence-mBHI-p5,0.005320508931897989,0.5725
B11-e003Coalescence-mGAM-p3,0.0006439987034182498,0.9979515468132247
C4-e003Coalescence-mBHI-inoculumn-redo,0.107,0.003792977855158394
B5-e003Assembly-mBHI-p5,0.0026114694232004607,0.9
D2-e003Coalescence-mBHI-p5,0.158,0.821
D8-e003Assembly-mGAM-p5,0.9960342799971322,0.0017808142611323787
D5-e003Coalescence-mGAM-p5,0.0006413866909200152,0.9971973273443383
B5-e003Coalescence-mBHI-p5,0.005587711243825236,0.594
D5-e003Coalescence-mBHI-p7,0.0011879198819328821,0.946
C9-e003Coalescence-mBHI-p5,0.174,0.456
A10-e003Coalescence-mBHI-p3,0.361,0.008351485218249247
A5-e003Coalescence-mGAM-p3,0.207,0.768
A2-e003Coalescence-Inoculumn-mGAM,0.9999489778238011,1.6140490026403198e-05
D8-e003Coalescence-mGAM-p5,0.0005396093987204932,0.9992606042391504
A12-e003Coalescence-mGAM-p3,0.0032829057855024634,0.9958796887296681
C2-e003Coalescence-mBHI-p3,0.17,0.004
C4-e004Assembly-mBHI-p5,0.765,0.008473130105387293
D9-e003Coalescence-mGAM-p7,0.001540760283544781,0.9952684349362597
D4-e003Coalescence-mBHI-p7,0.087,0.697
D8-e003Assembly-mGAM-p3,0.9969321093283879,0.001408267369240783
E4-e004Assembly-mGAM-p7,0.889,0.0075824673214533525
E3-e004Assembly-mGAM-p3,0.011616195641645082,0.010361671324443577
D2-e004Assembly-mGAM-p3,0.035768570095496145,0.027237765788650916
B10-e003Coalescence-mGAM-p3,0.0072587808385021855,0.914
A9-e003Coalescence-mGAM-p7,0.111,0.815
B5-e003Coalescence-Inoculumn-mGAM,0.0029111498119807353,0.9908046887036992
D10-e003Coalescence-mBHI-p5,0.145,0.503
D5-e003Coalescence-mBHI-p3,0.00125538245856373,0.84
C5-e003Coalescence-mBHI-p3,0.143,0.48
D9-e003Coalescence-mGAM-p5,0.0014484515833012278,0.9954902597612029
C9-e003Coalescence-mBHI-p3,0.161,0.463
D10-e003Coalescence-mGAM-p5,0.007017510323537054,0.896
C8-e003Coalescence-mBHI-p7,0.222,0.0018749084296021483
B11-e003Assembly-mGAM-p5,0.0004405538777821007,0.999181028135591
G3-e004Assembly-epsilon-p7,0.003882947268443026,0.0034497534752577067
B4-e003Coalescence-mGAM-p5,0.225,0.317
D4-e003Coalescence-mGAM-p5,0.004927628108226957,0.38
C3-e004Assembly-mBHI-p7,0.002234771439971627,0.0019858609794283725
B5-e003Coalescence-mGAM-p5,0.007835580497373951,0.889
B5-e003Coalescence-Inoculumn-mBHI,0.0030297804873713513,0.427
G3-e004Assembly-epsilon-p3,0.004096008943379854,0.003692739491292665
C2-e003Coalescence-mGAM-p3,0.136,0.009636529098111914
B5-e003Coalescence-mGAM-p7,0.016189349169265486,0.727
D8-e003Coalescence-mBHI-p5,0.0014762965568053499,0.9981468563659655
C10-e003Assembly-mGAM-p3,0.05189647175707843,0.02730691056862364
B10-e003Coalescence-mBHI-p5,0.206,0.428
D5-e003Coalescence-Inoculumn-mGAM,1.577334619367876e-05,0.999937387120216
F2-e004Assembly-epsilon-p3,0.032,0.003035159705672918
B3-e004Assembly-mBHI-p5,0.006944809058236072,0.0061668873711473214
B5-e003Coalescence-mBHI-p3,0.00279723662945778,0.694
G4-e004Assembly-epsilon-p5,0.004874006918214844,0.0038827928708319126
C4-e003Coalescence-mGAM-p5,0.239,0.005339367879773214
C5-e003Coalescence-mGAM-p7,0.015607168746544714,0.8180000000000001
C5-e003Coalescence-mBHI-inoculumn-redo,0.085,0.279
A2-e003Coalescence-mBHI-p7,0.9999003125215374,2.4861224210750312e-05
A10-e003Coalescence-mBHI-p5,0.3005,0.002913629580168961
D2-e003Coalescence-mBHI-p7,0.09340722940517243,0.8923296055798039
B8-e003Assembly-mGAM-p3,0.9967916378765436,0.001712765889328769
A4-e003Coalescence-mGAM-p5,0.0005985907720152074,0.956
D5-e003Coalescence-mBHI-p5,0.293,0.004752971042047721
D3-e003Assembly-mBHI-p3,0.0034888332487182628,0.9892317840216467
D4-e003Coalescence-mGAM-p7,0.009843784116085403,0.609
E4-e004Assembly-mGAM-p3,0.692,0.032108850142026295
A8-e003Coalescence-mBHI-p7,0.9999588981054212,1.1513417042198599e-05
E3-e004Assembly-mGAM-p7,0.028846494982979778,0.025616456217987745
B9-e003GlycerolRevival-mGAM-p2,0.013581039949067921,0.9626680844262373
C4-e003Coalescence-mGAM-p3,0.174,0.0029396730651579336
B2-e003Coalescence-Inoculumn-mGAM,0.689,0.22399999999999998
D5-e003Coalescence-mGAM-p7,0.004345082720753248,0.9929582051369518
C5-e003Coalescence-mBHI-p5,0.114,0.63
C5-e003Coalescence-mGAM-p3,0.018,0.391
A3-e003Coalescence-mBHI-inoculumn-redo,0.469,0.096
D9-e003Assembly-mGAM-p5,0.008108402098417768,0.9764630719435368
B12-e003Coalescence-mGAM-p3,0.0043149885582037,0.9866031415576032
A11-e003Coalescence-mBHI-p7,0.0006220039453720246,0.9992279021196638
A3-e003Coalescence-Inoculumn-mGAM,0.692,0.20899999999999996
D10-e003Assembly-mGAM-p3,0.25,0.02838399970788019
C3-e003Coalescence-mGAM-p5,0.17,0.362
B4-e004Assembly-mBHI-p5,0.9390000000000001,0.006020930920641359
C10-e003GlycerolRevival-mGAM-p2,0.01974292019226654,0.010317183176109301
D3-e003Assembly-mBHI-p5,0.0009154942666208797,0.9971724111013321
A10-e003Coalescence-mGAM-p3,0.36,0.0032831962173343124
A9-e003Coalescence-mBHI-p3,0.186,0.768
A2-e003Coalescence-Inoculumn-mBHI,0.9998666510327208,3.471181033210368e-05
D3-e003Coalescence-mBHI-p7,0.0036784111606573424,0.416
C3-e003Coalescence-mBHI-p5,0.11,0.261
D2-e003Assembly-mBHI-p3,0.9997820735440971,5.6014878398897005e-05
B3-e003Assembly-mBHI-p5,0.004125426291734257,0.394
A9-e003Coalescence-mBHI-p5,0.11,0.84
D5-e003Coalescence-Inoculumn-mBHI,0.000744074427048127,0.855
B2-e003Coalescence-mGAM-p3,0.076,0.222
B4-e003Assembly-mBHI-p3,0.15900000000000003,0.006008267974322942
C11-e003Coalescence-mGAM-p5,0.008730174373502346,0.9
G4-e004Assembly-epsilon-p3,0.022,0.0027935549529825364
B3-e003Coalescence-Inoculumn-mBHI,0.0025044439412799375,0.206
