,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
D5-e003Coalescence-mGAM-p5,3544,17524
B5-e003Coalescence-mBHI-p5,3605,17687
D5-e003Coalescence-mBHI-p7,3571,17630
C9-e003Coalescence-mBHI-p5,3582,17684
A10-e003Coalescence-mBHI-p3,3584,17572
A5-e003Coalescence-mGAM-p3,3553,17537
A2-e003Coalescence-Inoculumn-mGAM,3406,17163
D8-e003Coalescence-mGAM-p5,3518,17541
A12-e003Coalescence-mGAM-p3,3490,17315
C2-e003Coalescence-mBHI-p3,3487,17481
C4-e004Assembly-mBHI-p5,3380,16969
D9-e003Coalescence-mGAM-p7,3461,17450
D4-e003Coalescence-mBHI-p7,3587,17660
D8-e003Assembly-mGAM-p3,3283,16737
E4-e004Assembly-mGAM-p7,3364,16947
E3-e004Assembly-mGAM-p3,3248,15950
D2-e004Assembly-mGAM-p3,3088,15297
B10-e003Coalescence-mGAM-p3,3411,17384
A9-e003Coalescence-mGAM-p7,3525,17487
B5-e003Coalescence-Inoculumn-mGAM,3521,17484
D10-e003Coalescence-mBHI-p5,3605,17696
D5-e003Coalescence-mBHI-p3,3584,17627
C5-e003Coalescence-mBHI-p3,3596,17665
D9-e003Coalescence-mGAM-p5,3505,17537
C9-e003Coalescence-mBHI-p3,3588,17672
D10-e003Coalescence-mGAM-p5,3567,17603
C8-e003Coalescence-mBHI-p7,3585,17623
B11-e003Assembly-mGAM-p5,3462,17340
G3-e004Assembly-epsilon-p7,3229,16065
B4-e003Coalescence-mGAM-p5,3531,17515
D4-e003Coalescence-mGAM-p5,3541,17481
C3-e004Assembly-mBHI-p7,3229,15992
B5-e003Coalescence-mGAM-p5,3497,17310
B5-e003Coalescence-Inoculumn-mBHI,3608,17698
G3-e004Assembly-epsilon-p3,3267,16003
C2-e003Coalescence-mGAM-p3,3474,17420
B5-e003Coalescence-mGAM-p7,3376,16926
D8-e003Coalescence-mBHI-p5,3559,17621
C10-e003Assembly-mGAM-p3,3247,16423
B10-e003Coalescence-mBHI-p5,3599,17688
D5-e003Coalescence-Inoculumn-mGAM,3505,17424
F2-e004Assembly-epsilon-p3,3213,15854
B3-e004Assembly-mBHI-p5,3228,16016
B5-e003Coalescence-mBHI-p3,3606,17693
G4-e004Assembly-epsilon-p5,3219,15747
C4-e003Coalescence-mGAM-p5,3579,17570
C5-e003Coalescence-mGAM-p7,3499,17436
C5-e003Coalescence-mBHI-inoculumn-redo,3608,17696
A2-e003Coalescence-mBHI-p7,3434,17231
A10-e003Coalescence-mBHI-p5,3599,17643
D2-e003Coalescence-mBHI-p7,2527,12745
B8-e003Assembly-mGAM-p3,3269,16666
A4-e003Coalescence-mGAM-p5,3587,17645
D5-e003Coalescence-mBHI-p5,3536,17386
D3-e003Assembly-mBHI-p3,3367,17277
D4-e003Coalescence-mGAM-p7,3564,17586
E4-e004Assembly-mGAM-p3,3037,15591
A8-e003Coalescence-mBHI-p7,3456,17242
E3-e004Assembly-mGAM-p7,3172,15580
B9-e003GlycerolRevival-mGAM-p2,3214,16749
C4-e003Coalescence-mGAM-p3,3563,17567
B2-e003Coalescence-Inoculumn-mGAM,3501,17472
D5-e003Coalescence-mGAM-p7,3301,16571
C5-e003Coalescence-mBHI-p5,3606,17703
C5-e003Coalescence-mGAM-p3,3561,17540
A3-e003Coalescence-mBHI-inoculumn-redo,3567,17545
D9-e003Assembly-mGAM-p5,3298,17086
B12-e003Coalescence-mGAM-p3,3518,17492
A11-e003Coalescence-mBHI-p7,3522,17504
A3-e003Coalescence-Inoculumn-mGAM,3474,17384
D10-e003Assembly-mGAM-p3,3359,16652
C3-e003Coalescence-mGAM-p5,3534,17527
B4-e004Assembly-mBHI-p5,3386,17012
C10-e003GlycerolRevival-mGAM-p2,3395,16991
D3-e003Assembly-mBHI-p5,3386,17368
A10-e003Coalescence-mGAM-p3,3585,17589
A9-e003Coalescence-mBHI-p3,3503,17559
A2-e003Coalescence-Inoculumn-mBHI,3459,17210
D3-e003Coalescence-mBHI-p7,3608,17699
C3-e003Coalescence-mBHI-p5,3605,17701
D2-e003Assembly-mBHI-p3,3432,17169
B3-e003Assembly-mBHI-p5,3574,17668
A9-e003Coalescence-mBHI-p5,3482,17502
D5-e003Coalescence-Inoculumn-mBHI,3609,17703
B2-e003Coalescence-mGAM-p3,3573,17595
B4-e003Assembly-mBHI-p3,3514,17457
C11-e003Coalescence-mGAM-p5,3543,17528
G4-e004Assembly-epsilon-p3,3033,15772
B3-e003Coalescence-Inoculumn-mBHI,3609,17703
A8-e003Coalescence-mBHI-p5,3450,17215
C2-e003Assembly-mBHI-p5,3406,17064
D9-e003Coalescence-mBHI-p3,3416,17159
D5-e003Assembly-mBHI-p5,3563,17517
A5-e003Coalescence-mBHI-p7,3586,17645
G2-e004Assembly-epsilon-p3,3209,15889
BG-Fecal,3030,16028
D2-e003Coalescence-mGAM-p5,3552,17602
B9-e003Assembly-mGAM-p5,3262,16973
D3-e003Coalescence-mGAM-p3,3574,17640
D9-e003Coalescence-mGAM-p3,3546,17588
E2-e004Assembly-mGAM-p7,3200,15743
D3-e003Coalescence-mGAM-p5,3591,17655
C10-e003Coalescence-mGAM-p3,3533,17445
A5-e003Coalescence-mBHI-inoculumn-redo,3573,17604
B11-e003Assembly-mGAM-p3,3098,15666
D2-e003Assembly-mBHI-p5,3390,17052
B9-e003Coalescence-mGAM-p7,3386,17358
B11-e003Coalescence-mGAM-p7,3434,17351
C3-e003Coalescence-Inoculumn-mGAM,3544,17564
B5-e003Coalescence-mBHI-p7,3609,17702
A3-e003Coalescence-mGAM-p7,3505,17502
D4-e003Coalescence-Inoculumn-mBHI,3608,17689
A4-e003Coalescence-mBHI-p5,3599,17673
B3-e003Coalescence-mBHI-p7,3585,17677
C2-e004Assembly-mBHI-p7,3421,16978
D10-e003Coalescence-mGAM-p7,3576,17628
C12-e003Coalescence-mGAM-p3,3470,17202
C11-e003Coalescence-mGAM-p3,3599,17682
A10-e003Coalescence-mBHI-p7,3596,17638
C10-e003Coalescence-mBHI-p7,3586,17614
B9-e003Coalescence-mBHI-p5,3504,17519
F4-e004Assembly-epsilon-p3,3043,15821
B10-e003Coalescence-mBHI-p3,3581,17672
C11-e003Coalescence-mBHI-p5,3608,17698
A2-e003Coalescence-mGAM-p7,3362,17009
C5-e003Assembly-mBHI-p3,3569,17590
E3-e004Assembly-mGAM-p5,3185,15958
E2-e004Assembly-mGAM-p5,3208,15759
C3-e003GlycerolRevival-mBHI-p2,3426,17410
D10-e003Coalescence-mGAM-p3,3569,17604
B10-e003Coalescence-mGAM-p7,3244,16769
C4-e004Assembly-mBHI-p3,3398,17087
A9-e003Coalescence-mBHI-p7,3551,17601
C2-e003Coalescence-Inoculumn-mGAM,3537,17485
B3-e003Coalescence-Inoculumn-mGAM,3386,17337
D11-e003Coalescence-mGAM-p7,3553,17599
D5-e003Coalescence-mGAM-p3,3566,17633
D4-e004Assembly-mGAM-p3,2922,15165
E4-e004Assembly-mGAM-p5,3335,16919
D2-e003Coalescence-Inoculumn-mBHI,3562,17599
B4-e003Coalescence-Inoculumn-mGAM,3583,17648
F2-e004Assembly-epsilon-p7,3214,15807
A10-e003Coalescence-mGAM-p7,3587,17619
B2-e003Assembly-mBHI-p3,3369,17027
F4-e004Assembly-epsilon-p7,3204,15732
D9-e003Coalescence-mBHI-p5,3572,17592
C4-e003Coalescence-Inoculumn-mGAM,3516,17379
D4-e003Coalescence-mGAM-p3,3548,17489
B9-e003Coalescence-mBHI-p7,3490,17513
A2-e003Coalescence-mGAM-p5,3390,17130
D11-e003Assembly-mGAM-p5,3379,16926
C3-e003Coalescence-mGAM-p7,3519,17386
B11-e003GlycerolRevival-mGAM-p2,3481,17310
B3-e003Coalescence-mGAM-p5,3527,17530
D9-e003Coalescence-mBHI-p7,3482,17467
B10-e003Assembly-mGAM-p3,3432,17163
D3-e004Assembly-mGAM-p5,3178,15800
C5-e003Coalescence-mBHI-p7,3595,17671
D12-e003Coalescence-mBHI-p3,3508,17453
E2-e004Assembly-mGAM-p3,1976,9961
D4-e004Assembly-mGAM-p7,3404,17103
C11-e003Coalescence-mGAM-p7,3559,17531
C11-e003Assembly-mGAM-p3,2258,11139
D10-e003Coalescence-mBHI-p7,3596,17676
C9-e003Coalescence-mBHI-p7,3570,17651
A2-e003Coalescence-mBHI-p3,3447,17195
B8-e003Coalescence-mGAM-p5,3415,17339
C3-e004Assembly-mBHI-p3,3248,15966
C11-e003Assembly-mGAM-p5,1389,6458
B10-e003GlycerolRevival-mGAM-p2,3487,17167
B3-e003Coalescence-mBHI-p5,3568,17666
C2-e003Coalescence-mBHI-inoculumn-redo,3584,17677
A8-e003Coalescence-mGAM-p7,3412,17078
C11-e003GlycerolRevival-mGAM-p2,3467,17307
B2-e003Coalescence-Inoculumn-mBHI,3562,17567
A11-e003Coalescence-mBHI-p5,3555,17570
C10-e003Coalescence-mGAM-p5,3501,17312
C4-e003Assembly-mBHI-p5,3581,17596
C9-e003Assembly-mGAM-p5,3335,17246
A5-e003Coalescence-Inoculumn-mGAM,3556,17552
A3-e003Coalescence-mBHI-p3,3603,17702
D4-e003Coalescence-Inoculumn-mGAM,3386,17045
A2-e003Coalescence-mBHI-p5,3441,17198
G2-e004Assembly-epsilon-p5,3242,16021
C5-e003Assembly-mBHI-p5,3477,17097
C10-e003Coalescence-mBHI-p5,3593,17617
B9-e003Coalescence-mBHI-p3,3415,17413
C3-e003Coalescence-mBHI-inoculumn-redo,3499,17568
e004-inoculumn-fecal-AR,1499,7598
B5-e003Coalescence-mGAM-p3,3443,17376
C3-e003Assembly-mBHI-p5,3390,17321
F2-e004Assembly-epsilon-p5,3207,15832
A5-e003Coalescence-mBHI-p3,3538,17505
C4-e004Assembly-mBHI-p7,3458,17186
A4-e003Coalescence-mBHI-p3,3561,17576
C9-e003GlycerolRevival-mGAM-p2,3338,17163
B2-e004Assembly-mBHI-p7,3385,16968
B4-e004Assembly-mBHI-p3,3250,16524
F3-e004Assembly-epsilon-p5,3197,16034
C9-e003Coalescence-mGAM-p5,3405,17383
A2-e003Coalescence-mBHI-inoculumn-redo,3470,17295
C2-e003Coalescence-mGAM-p5,3572,17564
B8-e003GlycerolRevival-mGAM-p2,3310,16985
C8-e003Coalescence-mBHI-p5,3602,17657
B8-e003Coalescence-mGAM-p7,3502,17491
B4-e003Coalescence-Inoculumn-mBHI,3501,17583
D2-e003Coalescence-Inoculumn-mGAM,3512,17507
B8-e003Coalescence-mBHI-p7,3544,17570
B3-e004Assembly-mBHI-p3,3210,15964
D3-e003Coalescence-Inoculumn-mGAM,3516,17473
B11-e003Coalescence-mBHI-p3,3553,17616
C5-e003Coalescence-Inoculumn-mGAM,3594,17662
C4-e003Coalescence-mBHI-p5,3572,17590
B2-e004Assembly-mBHI-p3,3477,17209
G3-e004Assembly-epsilon-p5,3195,15986
A11-e003Coalescence-mBHI-p3,3590,17653
B2-e004Assembly-mBHI-p5,3470,17255
B4-e004Assembly-mBHI-p7,3392,17047
B2-e003Coalescence-mBHI-p7,3502,17436
A4-e003Coalescence-Inoculumn-mGAM,3567,17548
B4-e003Coalescence-mBHI-p3,3600,17653
A5-e003Coalescence-Inoculumn-mBHI,3477,17366
C2-e003Coalescence-mBHI-p7,3442,17329
A9-e003Coalescence-mGAM-p5,3492,17446
C10-e003Coalescence-mGAM-p7,3526,17380
F3-e004Assembly-epsilon-p7,3197,16009
A11-e003Coalescence-mGAM-p3,3545,17566
C10-e003Coalescence-mBHI-p3,3603,17641
D2-e003Coalescence-mBHI-p3,3585,17649
C5-e003GlycerolRevival-mBHI-p2,3550,17367
H5-e003Coalescence-mBHI-p5_S40,3596,17573
E2-e003Coalescence-mGAM-p7_S145,3318,16879
G5-e003Coalescence-mBHI-p7_S124,3601,17679
H111-e003Coalescence-mGAM-p7_S188,3529,17531
H4-e003Coalescence-mGAM-p7_S183,3560,17578
F5-e003Coalescence-mGAM-p5_S64,3515,17463
F5-e003Coalescence-mGAM-p7_S160,3541,17518
F8-e003Coalescence-mBHI-p3_S117,3399,17244
H3-e003Coalescence-mBHI-p3_S46,3604,17686
H2-e003Coalescence-mBHI-p7_S133,3549,17553
E5-e003Coalescence-mBHI-p3_S12,3550,17574
F100-e003Coalescence-mGAM-p7_S163,3346,17179
F9-e003Coalescence-mBHI-p5_S18,3399,17274
H3-e003Coalescence-mBHI-p7_S134,3603,17687
E3-e003Coalescence-mGAM-p3_S58,3549,17578
G4-e003Coalescence-mBHI-p5_S27,3508,17483
E8-e003Coalescence-mBHI-p5_S5,3388,17016
G2-e003Coalescence-mBHI-p3_S33,3388,17461
E9-e003Coalescence-mBHI-p5_S6,3442,17335
H111-e003Coalescence-mBHI-p3_S144,3542,17514
G111-e003Coalescence-mGAM-p5_S80,3511,17445
G100-e003Coalescence-mGAM-p3_S179,3481,17270
F111-e003Coalescence-mGAM-p5_S68,3424,17222
G111-e003Coalescence-mBHI-p5_S32,3608,17695
G5-e003Coalescence-mBHI-p3_S36,3607,17689
H2-e003Coalescence-mGAM-p7_S181,3553,17607
H9-e003Coalescence-mGAM-p3_S190,3320,16887
F2-e003Coalescence-mBHI-p7_S109,1965,11020
E3-e003Coalescence-mBHI-p3_S10,3576,17672
H2-e003Coalescence-mGAM-p5_S85,3215,16147
G8-e003Coalescence-mGAM-p3_S177,3499,17303
F2-e003Coalescence-mGAM-p7_S157,3542,17558
H3-e003Coalescence-mGAM-p3_S94,3499,17389
H4-e003Coalescence-mGAM-p3_S95,3483,17305
E5-e003Coalescence-mBHI-p7_S100,3519,17457
G111-e003Coalescence-mBHI-p3_S132,2504,12798
F3-e003Coalescence-mGAM-p3_S70,2688,13866
E100-e003Coalescence-mBHI-p7_S103,3552,17525
F9-e003Coalescence-mGAM-p5_S66,3333,17160
G111-e003Coalescence-mGAM-p7_S176,1866,9482
H100-e003Coalescence-mGAM-p7_S187,3422,17013
E100-e003Coalescence-mGAM-p3_S155,3564,17519
E3-e003Coalescence-mGAM-p5_S50,3543,17588
F5-e003Coalescence-mGAM-p3_S72,3307,16601
E9-e003Coalescence-mBHI-p7_S102,3511,17417
E5-e003Coalescence-mBHI-p5_S4,3523,17473
F111-e003Coalescence-mGAM-p7_S164,3403,17119
E111-e003Coalescence-mBHI-p5_S8,3516,17448
H100-e003Coalescence-mBHI-p5_S43,3596,17683
F2-e003Coalescence-mGAM-p5_S61,3501,17516
F5-e003Coalescence-mBHI-p5_S16,3604,17674
F8-e003Coalescence-mGAM-p5_S65,3308,17029
H8-e003Coalescence-mBHI-p7_S137,3522,17424
G9-e003Coalescence-mGAM-p5_S78,3275,16987
E2-e003Coalescence-mBHI-p5_S1,3389,17017
E2-e003Coalescence-mBHI-p3_S9,3398,17045
G8-e003Coalescence-mGAM-p5_S77,3557,17532
G3-e003Coalescence-mBHI-p3_S34,3594,17649
G100-e003Coalescence-mBHI-p5_S31,3595,17642
F9-e003Coalescence-mBHI-p3_S118,2978,15708
E111-e003Coalescence-mBHI-p3_S108,3429,17054
G3-e003Coalescence-mBHI-p5_S26,3598,17671
G5-e003Coalescence-mBHI-p5_S28,3608,17695
H111-e003Coalescence-mGAM-p5_S92,3518,17393
G4-e003Coalescence-mBHI-p3_S35,3549,17531
H9-e003Coalescence-mGAM-p5_S90,3444,17259
H2-e003Coalescence-mBHI-p3_S45,3549,17538
E8-e003Coalescence-mBHI-p7_S101,3473,17311
E4-e003Coalescence-mBHI-p5_S3,3605,17664
H2-e003Coalescence-mGAM-p3_S93,3507,17425
E4-e003Coalescence-mGAM-p5_S51,3376,16914
G9-e003Coalescence-mGAM-p7_S174,3325,17148
F2-e003Coalescence-mBHI-p3_S21,3597,17695
E8-e003Coalescence-mGAM-p3_S153,3600,17639
G111-e003Coalescence-mGAM-p3_S180,3558,17554
G5-e003Coalescence-mGAM-p3_S84,3529,17368
H8-e003Coalescence-mBHI-p5_S41,3512,17451
E100-e003Coalescence-mBHI-p5_S7,3595,17645
G100-e003Coalescence-mGAM-p7_S175,3453,17195
F9-e003Coalescence-mGAM-p7_S162,3294,16972
E2-e003Coalescence-mBHI-p7_S97,3239,16549
F8-e003Coalescence-mGAM-p7_S161,3374,17016
F3-e003Coalescence-mBHI-p3_S22,3573,17672
G3-e003Coalescence-mBHI-p7_S122,3597,17662
G5-e003Coalescence-mGAM-p5_S76,3446,17078
G5-e003Coalescence-mGAM-p7_S172,3541,17545
G4-e003Coalescence-mGAM-p5_S75,3598,17611
G8-e003Coalescence-mBHI-p3_S129,3592,17640
E5-e003Coalescence-mGAM-p3_S60,3464,17224
G2-e003Coalescence-mGAM-p5_S73,3593,17630
E5-e003Coalescence-mGAM-p7_S148,3553,17513
H9-e003Coalescence-mGAM-p7_S186,3428,17349
E100-e003Coalescence-mGAM-p5_S55,3483,17266
E8-e003Coalescence-mGAM-p5_S53,3380,16915
H5-e003Coalescence-mGAM-p3_S96,3474,17303
G4-e003Coalescence-mGAM-p3_S83,3497,17418
F4-e003Coalescence-mBHI-p7_S111,3594,17663
H3-e003Coalescence-mGAM-p7_S182,3499,17477
H5-e003Coalescence-mGAM-p5_S88,3500,17300
F4-e003Coalescence-mGAM-p5_S63,3563,17596
G4-e003Coalescence-mGAM-p7_S171,3557,17526
H8-e003Coalescence-mGAM-p5_S89,3494,17325
F3-e003Coalescence-mBHI-p5_S14,3576,17669
F100-e003Coalescence-mBHI-p7_S115,3589,17685
E3-e003Coalescence-mGAM-p7_S146,3557,17606
F100-e003Coalescence-mGAM-p3_S167,3088,16478
G100-e003Coalescence-mBHI-p3_S131,3250,16666
G4-e003Coalescence-mBHI-p7_S123,3493,17493
E9-e003Coalescence-mGAM-p3_S154,3371,17231
F3-e003Coalescence-mGAM-p5_S62,3540,17601
H4-e003Coalescence-mBHI-p7_S135,3601,17689
E3-e003Coalescence-mBHI-p5_S2,3588,17695
G111-e003Coalescence-mBHI-p7_S128,3604,17686
H3-e003Coalescence-mBHI-p5_S38,3606,17690
G3-e003Coalescence-mGAM-p3_S82,3315,17245
F111-e003Coalescence-mGAM-p3_S168,3429,17232
F3-e003Coalescence-mGAM-p7_S158,3466,17382
F8-e003Coalescence-mBHI-p7_S113,3473,17322
G2-e003Coalescence-mBHI-p7_S121,3556,17535
H4-e003Coalescence-mBHI-p3_S47,3596,17634
F3-e003Coalescence-mBHI-p7_S110,3544,17560
F100-e003Coalescence-mGAM-p5_S67,3243,16855
G8-e003Coalescence-mBHI-p7_S125,3588,17611
F4-e003Coalescence-mBHI-p5_S15,3590,17658
H111-e003Coalescence-mBHI-p5_S44,3519,17432
E111-e003Coalescence-mBHI-p7_S104,3494,17351
E2-e003Coalescence-mGAM-p3_S57,3353,16956
F2-e003Coalescence-mBHI-p5_S13,3585,17686
F4-e003Coalescence-mBHI-p3_S23,3582,17609
F2-e003Coalescence-mGAM-p3_S69,3537,17553
E9-e003Coalescence-mGAM-p5_S54,3359,17005
G3-e003Coalescence-mGAM-p5_S74,3518,17475
E111-e003Coalescence-mGAM-p5_S56,3465,17217
G100-e003Coalescence-mGAM-p5_S79,3499,17342
H100-e003Coalescence-mGAM-p5_S91,3480,17286
G9-e003Coalescence-mBHI-p3_S130,3515,17503
E4-e003Coalescence-mGAM-p7_S147,3445,17208
E4-e003Coalescence-mGAM-p3_S59,3319,17263
H4-e003Coalescence-mBHI-p5_S39,3606,17692
F4-e003Coalescence-mGAM-p3_S71,3581,17625
H100-e003Coalescence-mBHI-p7_S139,3605,17693
G8-e003Coalescence-mBHI-p5_S29,3603,17643
G2-e003Coalescence-mBHI-p5_S25,3542,17566
G8-e003Coalescence-mGAM-p7_S173,3593,17628
E4-e003Coalescence-mBHI-p3_S11,3578,17634
E2-e003Coalescence-mGAM-p5_S49,3374,16946
H9-e003Coalescence-mBHI-p5_S42,3527,17434
H111-e003Coalescence-mGAM-p3_S192,3515,17469
F5-e003Coalescence-mBHI-p3_S24,3609,17697
E8-e003Coalescence-mBHI-p3_S105,3277,16652
E8-e003Coalescence-mGAM-p7_S149,3380,16984
H5-e003Coalescence-mBHI-p7_S136,3538,17407
G9-e003Coalescence-mBHI-p5_S30,3591,17686
F111-e003Coalescence-mBHI-p7_S116,3456,17338
F5-e003Coalescence-mBHI-p7_S112,3601,17678
F4-e003Coalescence-mGAM-p7_S159,3567,17623
F111-e003Coalescence-mBHI-p3_S120,3481,17316
H3-e003Coalescence-mGAM-p5_S86,3480,17350
E4-e003Coalescence-mBHI-p7_S99,3551,17492
H4-e003Coalescence-mGAM-p5_S87,3518,17467
E100-e003Coalescence-mGAM-p7_S151,3486,17339
G9-e003Coalescence-mGAM-p3_S178,3392,17282
H9-e003Coalescence-mBHI-p7_S138,3457,17391
H8-e003Coalescence-mGAM-p7_S185,3528,17503
G2-e003Coalescence-mGAM-p3_S81,3367,17318
F111-e003Coalescence-mBHI-p5_S20,3482,17293
F8-e003Coalescence-mBHI-p5_S17,3442,17328
G100-e003Coalescence-mBHI-p7_S127,3594,17639
E5-e003Coalescence-mGAM-p5_S52,3496,17384
