,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.006366478971831245,0.802
C9-e003Coalescence-mGAM-p3,0.96,0.004448923704153875
D2-e004Assembly-mGAM-p7,0.03653910243003449,0.0462689687691724
C11-e003Coalescence-mBHI-p3,0.004267089080975919,0.8
D11-e003Coalescence-mBHI-p5,0.0007444304634589586,0.992
C9-e003Coalescence-mGAM-p7,0.9984863497832154,0.0006798796158645409
C8-e003Coalescence-mGAM-p7,0.005026043001547524,0.006343859080372709
D10-e003Coalescence-mBHI-p3,0.002454370461071516,0.655
F3-e004Assembly-epsilon-p3,0.0030952691466832453,0.004610183622730466
B2-e003Coalescence-mBHI-p3,0.258,0.017
A8-e003Coalescence-mBHI-p3,0.0010353953022299459,0.0013318745404326156
e004-inoculumn-fecal-BD,0.0019877991890493835,0.002224659437500429
A4-e003Coalescence-mBHI-p7,0.0038345094831889782,0.163
B4-e003Coalescence-mBHI-p5,0.214,0.04827760264742606
B9-e003Coalescence-mGAM-p5,0.9973848580277734,0.002117421446202798
A4-e003Coalescence-mBHI-inoculumn-redo,0.0033255322451194945,0.073
B3-e003Coalescence-mBHI-p3,0.416,0.0004165986196751761
D4-e003Coalescence-mBHI-p5,0.0058220541642672536,0.593
C2-e003Coalescence-mBHI-p5,0.0028183143660560355,0.060500000000000026
B3-e004Assembly-mBHI-p7,0.004226795527179572,0.006478970094205401
D4-e003Coalescence-mBHI-p3,0.005636447134730396,0.434
C4-e003GlycerolRevival-mBHI-p2,0.0028305547718992944,0.0034369865181876074
D10-e003Assembly-mGAM-p5,0.039866424063225256,0.05024373881104323
B2-e003Assembly-mBHI-p5,0.011266130247968041,0.014343412220573153
C3-e004Assembly-mBHI-p5,0.004865968815190913,0.0072417789659903545
B2-e003Coalescence-mBHI-p5,0.252,0.0023284378667431413
B8-e003Assembly-mGAM-p5,0.020620597930385474,0.025667799474428387
F4-e004Assembly-epsilon-p5,0.0063280514798624,0.00752108948774419
C4-e003Coalescence-mGAM-p7,0.005903829063302706,0.007559266791470289
B12-e003Coalescence-mBHI-p3,0.183,0.791
D3-e004Assembly-mGAM-p7,0.017312635244570607,0.025680003373075414
C8-e003Assembly-mGAM-p3,0.009617428260460522,0.0120921080681008
C3-e003Coalescence-mGAM-p3,0.306,0.005065219040279292
B4-e003Assembly-mBHI-p5,0.0033067982162374382,0.004051505014039176
D4-e004Assembly-mGAM-p5,0.010675266708551838,0.013416191250776269
D3-e003Coalescence-Inoculumn-mBHI,0.174,0.306
C8-e003Assembly-mGAM-p5,0.03665704776747636,0.04541789924834358
C3-e003Coalescence-mBHI-p7,0.318,0.0026145397152106263
D11-e003Coalescence-mGAM-p5,0.0001148982172154844,0.9996185528847041
