,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.093,0.6970000000000001
C9-e003Coalescence-mGAM-p3,0.005388290024113659,0.958
D2-e004Assembly-mGAM-p7,0.05897756853052505,0.03560519302289898
C11-e003Coalescence-mBHI-p3,0.098,0.707
D11-e003Coalescence-mBHI-p5,0.0017080060219938418,0.981
C9-e003Coalescence-mGAM-p7,0.000475375825963517,0.9988572436118004
C8-e003Coalescence-mGAM-p7,0.39,0.004103139370592714
D10-e003Coalescence-mBHI-p3,0.197,0.539
F3-e004Assembly-epsilon-p3,0.004275782362021371,0.003074119331473303
B2-e003Coalescence-mBHI-p3,0.368,0.229
A8-e003Coalescence-mBHI-p3,0.9999400103360833,1.370402846167942e-05
e004-inoculumn-fecal-BD,0.0022061038248721563,0.0019430027550376193
A4-e003Coalescence-mBHI-p7,0.554,0.002935727958435522
B4-e003Coalescence-mBHI-p5,0.062595199752173,0.158
B9-e003Coalescence-mGAM-p5,0.00042972500775575475,0.999166230519044
A4-e003Coalescence-mBHI-inoculumn-redo,0.484,0.0025267849121783387
B3-e003Coalescence-mBHI-p3,0.004,0.414
D4-e003Coalescence-mBHI-p5,0.213,0.456
C2-e003Coalescence-mBHI-p5,0.221,0.0022335181820665054
B3-e004Assembly-mBHI-p7,0.006038064889387649,0.004313160821724325
D4-e003Coalescence-mBHI-p3,0.284,0.317
C4-e003GlycerolRevival-mBHI-p2,0.281,0.002642781363406944
D10-e003Assembly-mGAM-p5,0.278,0.03627560497363585
B2-e003Assembly-mBHI-p5,0.9986134850594792,0.0004544491053386829
C3-e004Assembly-mBHI-p5,0.006770544663797344,0.004897293537264017
B2-e003Coalescence-mBHI-p5,0.0032539280195129252,0.249
B8-e003Assembly-mGAM-p5,0.9970012525782544,0.0014469968262880392
F4-e004Assembly-epsilon-p5,0.032,0.005780072241218394
C4-e003Coalescence-mGAM-p7,0.29,0.005470221574185498
B12-e003Coalescence-mBHI-p3,0.004070136361605268,0.9927647326405995
D3-e004Assembly-mGAM-p7,0.024266088837899023,0.017505335133523345
C8-e003Assembly-mGAM-p3,0.9991059183763529,0.0003228569397827732
C3-e003Coalescence-mGAM-p3,0.183,0.291
B4-e003Assembly-mBHI-p5,0.15200000000000002,0.003016047311797947
D4-e004Assembly-mGAM-p5,0.9809904008326547,0.007951315167605458
D3-e003Coalescence-Inoculumn-mBHI,0.0017379465929662913,0.425
C8-e003Assembly-mGAM-p5,0.9916484069868827,0.00478799727976197
C3-e003Coalescence-mBHI-p7,0.11299999999999999,0.305
D11-e003Coalescence-mGAM-p5,0.0035049462590583096,0.9937532309043474
A11-e003Coalescence-mGAM-p7,0.007915664277508923,0.9860296238468113
B8-e003Coalescence-mBHI-p5,0.082,0.891
B10-e003Assembly-mGAM-p5,0.364,0.013966432369009105
C2-e003Coalescence-mGAM-p7,0.175,0.0009785938282230024
D3-e003Coalescence-mBHI-p5,0.00612895879543377,0.568
B11-e003Coalescence-mGAM-p3,0.0010180787992525814,0.9981741660948115
C4-e003Coalescence-mBHI-inoculumn-redo,0.121,0.0038560157359222988
B5-e003Assembly-mBHI-p5,0.0062924036028041514,0.84
D2-e003Coalescence-mBHI-p5,0.175,0.779
D8-e003Assembly-mGAM-p5,0.9961624777831247,0.0018861325234002455
D5-e003Coalescence-mGAM-p5,0.004871950942814026,0.9898162828032785
B5-e003Coalescence-mBHI-p5,0.024,0.58
D5-e003Coalescence-mBHI-p7,0.0027664271077585227,0.917
C9-e003Coalescence-mBHI-p5,0.176,0.515
A10-e003Coalescence-mBHI-p3,0.412,0.008408705911750532
A5-e003Coalescence-mGAM-p3,0.241,0.689
A2-e003Coalescence-Inoculumn-mGAM,0.9999489582776089,1.687251499351377e-05
D8-e003Coalescence-mGAM-p5,0.004196809149193966,0.9927846192821308
A12-e003Coalescence-mGAM-p3,0.012777291711555535,0.9791411922813749
C2-e003Coalescence-mBHI-p3,0.18000000000000005,0.004
C4-e004Assembly-mBHI-p5,0.857,0.008811263350254794
D9-e003Coalescence-mGAM-p7,0.0022362459054299506,0.9959734642303705
D4-e003Coalescence-mBHI-p7,0.149,0.62
D8-e003Assembly-mGAM-p3,0.9967695188931714,0.0015407957073664013
E4-e004Assembly-mGAM-p7,0.9814013693981771,0.007872213131215985
E3-e004Assembly-mGAM-p3,0.013722031413696954,0.009853443604756429
D2-e004Assembly-mGAM-p3,0.039080398257629136,0.027138991303169442
B10-e003Coalescence-mGAM-p3,0.005626270926802834,0.9890386400793643
A9-e003Coalescence-mGAM-p7,0.125,0.829
B5-e003Coalescence-Inoculumn-mGAM,0.004502072833826102,0.9918424176119783
D10-e003Coalescence-mBHI-p5,0.264,0.43400000000000005
D5-e003Coalescence-mBHI-p3,0.002756872974413592,0.79
C5-e003Coalescence-mBHI-p3,0.215,0.388
D9-e003Coalescence-mGAM-p5,0.0021791930790716427,0.9961118303384919
C9-e003Coalescence-mBHI-p3,0.161,0.523
D10-e003Coalescence-mGAM-p5,0.046,0.845
C8-e003Coalescence-mBHI-p7,0.247,0.0018934702615298357
B11-e003Assembly-mGAM-p5,0.009881810902591878,0.9823715113753283
G3-e004Assembly-epsilon-p7,0.0045772776110007,0.003324440809052666
B4-e003Coalescence-mGAM-p5,0.218,0.421
D4-e003Coalescence-mGAM-p5,0.35,0.337
C3-e004Assembly-mBHI-p7,0.0026371327055509782,0.0019027406938886356
B5-e003Coalescence-mGAM-p5,0.0105385019316628,0.915
B5-e003Coalescence-Inoculumn-mBHI,0.003557207166256582,0.421
G3-e004Assembly-epsilon-p3,0.00486246187402476,0.0035142328683369717
C2-e003Coalescence-mGAM-p3,0.157,0.009657644239939863
B5-e003Coalescence-mGAM-p7,0.019196405691017705,0.783
