,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.23234059766395307,0.02747481475314295
C9-e003Coalescence-mGAM-p3,0.2850280629013501,0.7796186828740321
D2-e004Assembly-mGAM-p7,0.4027405572129241,0.5676463242028141
C11-e003Coalescence-mBHI-p3,0.22404813672447793,0.0043293647489801015
D11-e003Coalescence-mBHI-p5,0.30752894776760886,0.5792190492048955
C9-e003Coalescence-mGAM-p7,0.38701521969965114,0.8338189992506869
C8-e003Coalescence-mGAM-p7,0.08949790160287202,0.0
D10-e003Coalescence-mBHI-p3,0.2205086716893361,0.0
F3-e004Assembly-epsilon-p3,0.7758507357030895,0.5466655565731413
B2-e003Coalescence-mBHI-p3,0.0,8.32570144034635e-05
A8-e003Coalescence-mBHI-p3,0.0,0.9946715510781783
e004-inoculumn-fecal-BD,0.6930272538807706,0.6041128965115311
A4-e003Coalescence-mBHI-p7,0.0,0.0
B4-e003Coalescence-mBHI-p5,0.3411538656014562,0.09058363167096828
B9-e003Coalescence-mGAM-p5,0.37685189867017244,0.8496378319873449
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
B3-e003Coalescence-mBHI-p3,0.10330181523992517,0.0
D4-e003Coalescence-mBHI-p5,0.2017495070030844,0.001998168345683124
C2-e003Coalescence-mBHI-p5,0.00035394650351418315,0.0
B3-e004Assembly-mBHI-p7,0.7776204682206603,0.5472483556739656
D4-e003Coalescence-mBHI-p3,0.20023259341659502,0.000333028057613854
C4-e003GlycerolRevival-mBHI-p2,0.2941801082065025,0.0
D10-e003Assembly-mGAM-p5,0.3366536886282045,0.07443177087669636
B2-e003Assembly-mBHI-p5,0.0,0.98293231204729
C3-e004Assembly-mBHI-p5,0.7776710320068767,0.5472483556739656
B2-e003Coalescence-mBHI-p5,0.3388784952217222,8.32570144034635e-05
B8-e003Assembly-mGAM-p5,0.0,0.9729414703188743
F4-e004Assembly-epsilon-p5,0.32249582848763714,0.5616518191657647
C4-e003Coalescence-mGAM-p7,0.2974161905243465,0.0
B12-e003Coalescence-mBHI-p3,0.3303332153511655,0.8284072933144617
D3-e004Assembly-mGAM-p7,0.7573443899479193,0.535842144700691
C8-e003Assembly-mGAM-p3,0.0,0.9858463075514112
C3-e003Coalescence-mGAM-p3,0.2239470091520453,0.0
B4-e003Assembly-mBHI-p5,0.29650604237245287,0.0
D4-e004Assembly-mGAM-p5,0.25863376649643527,0.846057780367996
D3-e003Coalescence-Inoculumn-mBHI,0.2738029023613288,0.0
C8-e003Assembly-mGAM-p5,0.0,0.941803346931979
C3-e003Coalescence-mBHI-p7,0.2235424988623148,0.0
D11-e003Coalescence-mGAM-p5,0.36926733073772566,0.8446424111231371
A11-e003Coalescence-mGAM-p7,0.36714365171664054,0.8472233785696445
B8-e003Coalescence-mBHI-p5,0.001264094655407797,0.7437349096661394
B10-e003Assembly-mGAM-p5,0.2904383880264954,0.02106402464407626
C2-e003Coalescence-mGAM-p7,0.0062193457046063605,0.0
D3-e003Coalescence-mBHI-p5,0.27678616574809123,0.000333028057613854
B11-e003Coalescence-mGAM-p3,0.3316984375790059,0.8321538589626176
C4-e003Coalescence-mBHI-inoculumn-redo,0.2997421246902968,0.0
B5-e003Assembly-mBHI-p5,0.3352884664003641,0.6408292398634585
D2-e003Coalescence-mBHI-p5,0.00035394650351418315,0.7429023395221047
D8-e003Assembly-mGAM-p5,0.0,0.9638664557488968
D5-e003Coalescence-mGAM-p5,0.3623906558123072,0.8125052035634002
B5-e003Coalescence-mBHI-p5,0.2566112150477828,0.00166514028806927
D5-e003Coalescence-mBHI-p7,0.33397380795873993,0.6325035384231121
C9-e003Coalescence-mBHI-p5,0.2108004247358042,0.000166514028806927
A10-e003Coalescence-mBHI-p3,0.2213682560550134,8.32570144034635e-05
A5-e003Coalescence-mGAM-p3,0.011477979471102797,0.8538839397219216
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.992090583631671
D8-e003Coalescence-mGAM-p5,0.3584972442736512,0.8507201731745899
A12-e003Coalescence-mGAM-p3,0.34074935531172573,0.8433102988926817
C2-e003Coalescence-mBHI-p3,0.0,0.0
C4-e004Assembly-mBHI-p5,0.24841988168074025,0.7595537424027974
