,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
E5-e003Coalescence-mBHI-p7_S100,10448,9014
G111-e003Coalescence-mBHI-p3_S132,8089,6492
F3-e003Coalescence-mGAM-p3_S70,8439,7099
E100-e003Coalescence-mBHI-p7_S103,10325,8948
F9-e003Coalescence-mGAM-p5_S66,10242,8757
G111-e003Coalescence-mGAM-p7_S176,5918,4791
H100-e003Coalescence-mGAM-p7_S187,10192,8721
E100-e003Coalescence-mGAM-p3_S155,10367,8978
E3-e003Coalescence-mGAM-p5_S50,10012,8614
F5-e003Coalescence-mGAM-p3_S72,9944,8473
E9-e003Coalescence-mBHI-p7_S102,10399,8921
E5-e003Coalescence-mBHI-p5_S4,10460,9011
F111-e003Coalescence-mGAM-p7_S164,10272,8807
E111-e003Coalescence-mBHI-p5_S8,10422,8924
H100-e003Coalescence-mBHI-p5_S43,10473,9047
F2-e003Coalescence-mGAM-p5_S61,9984,8577
F5-e003Coalescence-mBHI-p5_S16,10472,9028
F8-e003Coalescence-mGAM-p5_S65,10124,8707
H8-e003Coalescence-mBHI-p7_S137,10430,8901
G9-e003Coalescence-mGAM-p5_S78,10127,8662
E2-e003Coalescence-mBHI-p5_S1,10093,9011
E2-e003Coalescence-mBHI-p3_S9,10097,9008
G8-e003Coalescence-mGAM-p5_S77,10358,8970
G3-e003Coalescence-mBHI-p3_S34,10394,8974
G100-e003Coalescence-mBHI-p5_S31,10422,9000
F9-e003Coalescence-mBHI-p3_S118,9491,8057
E111-e003Coalescence-mBHI-p3_S108,10278,8774
G3-e003Coalescence-mBHI-p5_S26,10440,9018
G5-e003Coalescence-mBHI-p5_S28,10487,9051
H111-e003Coalescence-mGAM-p5_S92,10404,8896
G4-e003Coalescence-mBHI-p3_S35,10047,8668
H9-e003Coalescence-mGAM-p5_S90,10340,8835
H2-e003Coalescence-mBHI-p3_S45,10466,9035
E8-e003Coalescence-mBHI-p7_S101,10403,9044
E4-e003Coalescence-mBHI-p5_S3,10439,9037
H2-e003Coalescence-mGAM-p3_S93,10418,8982
E4-e003Coalescence-mGAM-p5_S51,10010,8801
G9-e003Coalescence-mGAM-p7_S174,10225,8744
F2-e003Coalescence-mBHI-p3_S21,10451,9041
E8-e003Coalescence-mGAM-p3_S153,10420,9001
G111-e003Coalescence-mGAM-p3_S180,10437,8969
G5-e003Coalescence-mGAM-p3_S84,10380,8959
H8-e003Coalescence-mBHI-p5_S41,10437,8931
E100-e003Coalescence-mBHI-p5_S7,10412,9006
G100-e003Coalescence-mGAM-p7_S175,10144,8832
F9-e003Coalescence-mGAM-p7_S162,10162,8674
E2-e003Coalescence-mBHI-p7_S97,9706,8814
F8-e003Coalescence-mGAM-p7_S161,10136,8733
F3-e003Coalescence-mBHI-p3_S22,10364,8899
G3-e003Coalescence-mBHI-p7_S122,10449,9022
G5-e003Coalescence-mGAM-p5_S76,10253,8862
G5-e003Coalescence-mGAM-p7_S172,10445,9001
G4-e003Coalescence-mGAM-p5_S75,10348,8947
G8-e003Coalescence-mBHI-p3_S129,10419,9009
E5-e003Coalescence-mGAM-p3_S60,10260,8885
G2-e003Coalescence-mGAM-p5_S73,10390,8988
E5-e003Coalescence-mGAM-p7_S148,10462,9041
H9-e003Coalescence-mGAM-p7_S186,10344,8845
E100-e003Coalescence-mGAM-p5_S55,10235,8888
E8-e003Coalescence-mGAM-p5_S53,10035,8959
H5-e003Coalescence-mGAM-p3_S96,10363,8854
G4-e003Coalescence-mGAM-p3_S83,9831,8509
F4-e003Coalescence-mBHI-p7_S111,10454,9029
H3-e003Coalescence-mGAM-p7_S182,10400,8929
H5-e003Coalescence-mGAM-p5_S88,10385,8844
F4-e003Coalescence-mGAM-p5_S63,10342,8924
G4-e003Coalescence-mGAM-p7_S171,10176,8796
H8-e003Coalescence-mGAM-p5_S89,10388,8868
F3-e003Coalescence-mBHI-p5_S14,10351,8902
F100-e003Coalescence-mBHI-p7_S115,10472,9026
E3-e003Coalescence-mGAM-p7_S146,10156,8714
F100-e003Coalescence-mGAM-p3_S167,9829,8423
G100-e003Coalescence-mBHI-p3_S131,9795,8893
G4-e003Coalescence-mBHI-p7_S123,9898,8547
E9-e003Coalescence-mGAM-p3_S154,10269,8869
F3-e003Coalescence-mGAM-p5_S62,10286,8851
H4-e003Coalescence-mBHI-p7_S135,10485,9046
E3-e003Coalescence-mBHI-p5_S2,10460,9049
G111-e003Coalescence-mBHI-p7_S128,10477,9050
H3-e003Coalescence-mBHI-p5_S38,10479,9032
G3-e003Coalescence-mGAM-p3_S82,9507,8252
F111-e003Coalescence-mGAM-p3_S168,10302,8826
F3-e003Coalescence-mGAM-p7_S158,10053,8580
F8-e003Coalescence-mBHI-p7_S113,10353,8884
G2-e003Coalescence-mBHI-p7_S121,10137,8835
H4-e003Coalescence-mBHI-p3_S47,10466,9016
F3-e003Coalescence-mBHI-p7_S110,10182,8738
F100-e003Coalescence-mGAM-p5_S67,10014,8637
G8-e003Coalescence-mBHI-p7_S125,10329,8921
F4-e003Coalescence-mBHI-p5_S15,10435,9006
H111-e003Coalescence-mBHI-p5_S44,10433,8910
E111-e003Coalescence-mBHI-p7_S104,10382,8902
E2-e003Coalescence-mGAM-p3_S57,10026,8943
F2-e003Coalescence-mBHI-p5_S13,10466,9049
F4-e003Coalescence-mBHI-p3_S23,10185,8772
F2-e003Coalescence-mGAM-p3_S69,10148,8766
E9-e003Coalescence-mGAM-p5_S54,10149,8699
G3-e003Coalescence-mGAM-p5_S74,10350,8943
E111-e003Coalescence-mGAM-p5_S56,10345,8769
G100-e003Coalescence-mGAM-p5_S79,10258,8900
H100-e003Coalescence-mGAM-p5_S91,10350,8898
G9-e003Coalescence-mBHI-p3_S130,10359,8960
E4-e003Coalescence-mGAM-p7_S147,10224,8939
E4-e003Coalescence-mGAM-p3_S59,9507,8250
H4-e003Coalescence-mBHI-p5_S39,10490,9053
F4-e003Coalescence-mGAM-p3_S71,10384,8945
H100-e003Coalescence-mBHI-p7_S139,10485,9053
G8-e003Coalescence-mBHI-p5_S29,10404,8990
G2-e003Coalescence-mBHI-p5_S25,10046,8792
G8-e003Coalescence-mGAM-p7_S173,10417,9015
E4-e003Coalescence-mBHI-p3_S11,10288,8936
E2-e003Coalescence-mGAM-p5_S49,9993,8960
H9-e003Coalescence-mBHI-p5_S42,10449,8935
H111-e003Coalescence-mGAM-p3_S192,10410,8924
F5-e003Coalescence-mBHI-p3_S24,10488,9042
E8-e003Coalescence-mBHI-p3_S105,9786,8904
E8-e003Coalescence-mGAM-p7_S149,10062,8978
H5-e003Coalescence-mBHI-p7_S136,10419,8906
G9-e003Coalescence-mBHI-p5_S30,10471,9035
F111-e003Coalescence-mBHI-p7_S116,10353,8855
F5-e003Coalescence-mBHI-p7_S112,10450,9002
F4-e003Coalescence-mGAM-p7_S159,10336,8878
F111-e003Coalescence-mBHI-p3_S120,10405,8895
H3-e003Coalescence-mGAM-p5_S86,10376,8883
E4-e003Coalescence-mBHI-p7_S99,10387,9024
H4-e003Coalescence-mGAM-p5_S87,10393,8974
E100-e003Coalescence-mGAM-p7_S151,10224,8903
G9-e003Coalescence-mGAM-p3_S178,10280,8824
H9-e003Coalescence-mBHI-p7_S138,10325,8863
H8-e003Coalescence-mGAM-p7_S185,10427,8958
G2-e003Coalescence-mGAM-p3_S81,9566,8322
F111-e003Coalescence-mBHI-p5_S20,10379,8862
F8-e003Coalescence-mBHI-p5_S17,10363,8865
G100-e003Coalescence-mBHI-p7_S127,10415,9006
E5-e003Coalescence-mGAM-p5_S52,10405,8992
