,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A8-e003Coalescence-mBHI-p5,11070,9855
C2-e003Assembly-mBHI-p5,10899,9770
D9-e003Coalescence-mBHI-p3,10938,9482
D5-e003Assembly-mBHI-p5,11126,9760
A5-e003Coalescence-mBHI-p7,11130,9797
G2-e004Assembly-epsilon-p3,9787,8751
BG-Fecal,9486,8424
D2-e003Coalescence-mGAM-p5,11157,9845
B9-e003Assembly-mGAM-p5,10992,9499
D3-e003Coalescence-mGAM-p3,11207,9823
D9-e003Coalescence-mGAM-p3,11190,9773
E2-e004Assembly-mGAM-p7,9787,8722
D3-e003Coalescence-mGAM-p5,11232,9866
C10-e003Coalescence-mGAM-p3,11098,9764
A5-e003Coalescence-mBHI-inoculumn-redo,11228,9868
B11-e003Assembly-mGAM-p3,9943,8601
D2-e003Assembly-mBHI-p5,10892,9759
B9-e003Coalescence-mGAM-p7,11177,9748
B11-e003Coalescence-mGAM-p7,11190,9733
C3-e003Coalescence-Inoculumn-mGAM,11186,9812
B5-e003Coalescence-mBHI-p7,11248,9873
A3-e003Coalescence-mGAM-p7,10906,9539
D4-e003Coalescence-Inoculumn-mBHI,11172,9839
A4-e003Coalescence-mBHI-p5,11189,9876
B3-e003Coalescence-mBHI-p7,11133,9719
C2-e004Assembly-mBHI-p7,10722,9462
D10-e003Coalescence-mGAM-p7,11104,9742
C12-e003Coalescence-mGAM-p3,10937,9547
C11-e003Coalescence-mGAM-p3,11156,9813
A10-e003Coalescence-mBHI-p7,11032,9748
C10-e003Coalescence-mBHI-p7,10868,9588
B9-e003Coalescence-mBHI-p5,11241,9859
F4-e004Assembly-epsilon-p3,9500,8444
B10-e003Coalescence-mBHI-p3,11243,9872
C11-e003Coalescence-mBHI-p5,11209,9854
A2-e003Coalescence-mGAM-p7,10876,9734
C5-e003Assembly-mBHI-p3,11057,9688
E3-e004Assembly-mGAM-p5,9281,8732
E2-e004Assembly-mGAM-p5,9672,8680
C3-e003GlycerolRevival-mBHI-p2,11225,9818
D10-e003Coalescence-mGAM-p3,11080,9722
B10-e003Coalescence-mGAM-p7,10870,9452
C4-e004Assembly-mBHI-p3,10892,9575
A9-e003Coalescence-mBHI-p7,11244,9869
C2-e003Coalescence-Inoculumn-mGAM,11186,9858
B3-e003Coalescence-Inoculumn-mGAM,11252,9886
D11-e003Coalescence-mGAM-p7,11048,9702
D5-e003Coalescence-mGAM-p3,11088,9722
D4-e004Assembly-mGAM-p3,9602,8568
E4-e004Assembly-mGAM-p5,10683,9484
D2-e003Coalescence-Inoculumn-mBHI,11222,9865
B4-e003Coalescence-Inoculumn-mGAM,11234,9853
F2-e004Assembly-epsilon-p7,9708,8681
A10-e003Coalescence-mGAM-p7,11080,9793
B2-e003Assembly-mBHI-p3,10851,9768
F4-e004Assembly-epsilon-p7,9697,8586
D9-e003Coalescence-mBHI-p5,11229,9823
C4-e003Coalescence-Inoculumn-mGAM,11067,9739
D4-e003Coalescence-mGAM-p3,11145,9779
B9-e003Coalescence-mBHI-p7,11229,9826
A2-e003Coalescence-mGAM-p5,10972,9781
D11-e003Assembly-mGAM-p5,10656,9271
C3-e003Coalescence-mGAM-p7,11110,9762
B11-e003GlycerolRevival-mGAM-p2,10904,9544
B3-e003Coalescence-mGAM-p5,11125,9737
D9-e003Coalescence-mBHI-p7,11219,9825
B10-e003Assembly-mGAM-p3,10869,9589
D3-e004Assembly-mGAM-p5,9213,8723
C5-e003Coalescence-mBHI-p7,11108,9746
D12-e003Coalescence-mBHI-p3,10950,9576
E2-e004Assembly-mGAM-p3,6111,5559
D4-e004Assembly-mGAM-p7,10910,9583
C11-e003Coalescence-mGAM-p7,11046,9691
C11-e003Assembly-mGAM-p3,7217,6203
D10-e003Coalescence-mBHI-p7,11218,9862
C9-e003Coalescence-mBHI-p7,11234,9864
A2-e003Coalescence-mBHI-p3,11067,9846
B8-e003Coalescence-mGAM-p5,11189,9756
C3-e004Assembly-mBHI-p3,9313,8803
C11-e003Assembly-mGAM-p5,4698,3720
B10-e003GlycerolRevival-mGAM-p2,10899,9665
B3-e003Coalescence-mBHI-p5,11084,9663
C2-e003Coalescence-mBHI-inoculumn-redo,11171,9865
A8-e003Coalescence-mGAM-p7,10889,9797
C11-e003GlycerolRevival-mGAM-p2,10849,9486
B2-e003Coalescence-Inoculumn-mBHI,11128,9807
A11-e003Coalescence-mBHI-p5,11030,9685
C10-e003Coalescence-mGAM-p5,11052,9720
C4-e003Assembly-mBHI-p5,11009,9737
C9-e003Assembly-mGAM-p5,11133,9660
A5-e003Coalescence-Inoculumn-mGAM,11212,9858
A3-e003Coalescence-mBHI-p3,11245,9882
D4-e003Coalescence-Inoculumn-mGAM,10829,9483
A2-e003Coalescence-mBHI-p5,11065,9850
G2-e004Assembly-epsilon-p5,9896,8794
C5-e003Assembly-mBHI-p5,10903,9535
C10-e003Coalescence-mBHI-p5,10917,9660
B9-e003Coalescence-mBHI-p3,11210,9788
C3-e003Coalescence-mBHI-inoculumn-redo,10675,9367
e004-inoculumn-fecal-AR,4498,4268
B5-e003Coalescence-mGAM-p3,11120,9693
C3-e003Assembly-mBHI-p5,11216,9770
F2-e004Assembly-epsilon-p5,9735,8709
A5-e003Coalescence-mBHI-p3,11061,9722
C4-e004Assembly-mBHI-p7,10953,9631
A4-e003Coalescence-mBHI-p3,10814,9610
C9-e003GlycerolRevival-mGAM-p2,11128,9667
B2-e004Assembly-mBHI-p7,10811,9552
B4-e004Assembly-mBHI-p3,10474,9288
F3-e004Assembly-epsilon-p5,9330,8795
C9-e003Coalescence-mGAM-p5,11224,9789
A2-e003Coalescence-mBHI-inoculumn-redo,11143,9870
C2-e003Coalescence-mGAM-p5,10877,9612
B8-e003GlycerolRevival-mGAM-p2,10858,9725
C8-e003Coalescence-mBHI-p5,11026,9764
B8-e003Coalescence-mGAM-p7,11199,9816
B4-e003Coalescence-Inoculumn-mBHI,10699,9414
D2-e003Coalescence-Inoculumn-mGAM,11161,9834
B8-e003Coalescence-mBHI-p7,11229,9845
B3-e004Assembly-mBHI-p3,9304,8777
D3-e003Coalescence-Inoculumn-mGAM,11145,9718
B11-e003Coalescence-mBHI-p3,11130,9750
C5-e003Coalescence-Inoculumn-mGAM,11229,9860
C4-e003Coalescence-mBHI-p5,10779,9505
B2-e004Assembly-mBHI-p3,10890,9637
G3-e004Assembly-epsilon-p5,9284,8738
A11-e003Coalescence-mBHI-p3,11089,9729
B2-e004Assembly-mBHI-p5,10984,9689
B4-e004Assembly-mBHI-p7,10859,9538
B2-e003Coalescence-mBHI-p7,10862,9475
A4-e003Coalescence-Inoculumn-mGAM,11220,9880
B4-e003Coalescence-mBHI-p3,11010,9686
A5-e003Coalescence-Inoculumn-mBHI,11105,9774
C2-e003Coalescence-mBHI-p7,10595,9461
A9-e003Coalescence-mGAM-p5,11203,9812
C10-e003Coalescence-mGAM-p7,11092,9757
F3-e004Assembly-epsilon-p7,9365,8815
A11-e003Coalescence-mGAM-p3,11025,9667
C10-e003Coalescence-mBHI-p3,11025,9758
D2-e003Coalescence-mBHI-p3,11131,9797
C5-e003GlycerolRevival-mBHI-p2,11052,9696
H5-e003Coalescence-mBHI-p5_S40,11108,9728
E2-e003Coalescence-mGAM-p7_S145,10700,9755
G5-e003Coalescence-mBHI-p7_S124,11211,9867
H111-e003Coalescence-mGAM-p7_S188,10997,9650
H4-e003Coalescence-mGAM-p7_S183,11135,9807
F5-e003Coalescence-mGAM-p5_S64,11204,9785
F5-e003Coalescence-mGAM-p7_S160,11178,9758
F8-e003Coalescence-mBHI-p3_S117,11210,9814
H3-e003Coalescence-mBHI-p3_S46,11245,9873
H2-e003Coalescence-mBHI-p7_S133,11043,9748
E5-e003Coalescence-mBHI-p3_S12,11055,9758
F100-e003Coalescence-mGAM-p7_S163,11177,9716
F9-e003Coalescence-mBHI-p5_S18,11199,9762
H3-e003Coalescence-mBHI-p7_S134,11229,9858
E3-e003Coalescence-mGAM-p3_S58,10903,9549
G4-e003Coalescence-mBHI-p5_S27,10600,9366
E8-e003Coalescence-mBHI-p5_S5,10812,9819
G2-e003Coalescence-mBHI-p3_S33,10410,9263
E9-e003Coalescence-mBHI-p5_S6,11223,9826
H111-e003Coalescence-mBHI-p3_S144,10980,9653
G111-e003Coalescence-mGAM-p5_S80,10984,9628
G100-e003Coalescence-mGAM-p3_S179,10948,9679
F111-e003Coalescence-mGAM-p5_S68,11082,9607
G111-e003Coalescence-mBHI-p5_S32,11239,9877
G5-e003Coalescence-mBHI-p3_S36,11227,9877
H2-e003Coalescence-mGAM-p7_S181,11110,9820
H9-e003Coalescence-mGAM-p3_S190,10796,9372
F2-e003Coalescence-mBHI-p7_S109,6944,5691
E3-e003Coalescence-mBHI-p3_S10,11221,9871
H2-e003Coalescence-mGAM-p5_S85,10073,8942
G8-e003Coalescence-mGAM-p3_S177,11007,9732
F2-e003Coalescence-mGAM-p7_S157,10879,9509
H3-e003Coalescence-mGAM-p3_S94,11156,9730
H4-e003Coalescence-mGAM-p3_S95,10962,9632
E5-e003Coalescence-mBHI-p7_S100,11038,9765
G111-e003Coalescence-mBHI-p3_S132,8543,7248
F3-e003Coalescence-mGAM-p3_S70,9236,7477
E100-e003Coalescence-mBHI-p7_S103,11069,9788
F9-e003Coalescence-mGAM-p5_S66,11188,9705
G111-e003Coalescence-mGAM-p7_S176,6209,5249
H100-e003Coalescence-mGAM-p7_S187,10763,9495
E100-e003Coalescence-mGAM-p3_S155,11113,9806
E3-e003Coalescence-mGAM-p5_S50,10780,9432
F5-e003Coalescence-mGAM-p3_S72,10691,9177
E9-e003Coalescence-mBHI-p7_S102,11220,9821
E5-e003Coalescence-mBHI-p5_S4,11012,9719
F111-e003Coalescence-mGAM-p7_S164,11069,9606
E111-e003Coalescence-mBHI-p5_S8,10986,9652
H100-e003Coalescence-mBHI-p5_S43,11217,9869
F2-e003Coalescence-mGAM-p5_S61,10731,9367
F5-e003Coalescence-mBHI-p5_S16,11235,9863
F8-e003Coalescence-mGAM-p5_S65,11056,9588
H8-e003Coalescence-mBHI-p7_S137,10948,9625
G9-e003Coalescence-mGAM-p5_S78,11071,9582
E2-e003Coalescence-mBHI-p5_S1,10843,9819
E2-e003Coalescence-mBHI-p3_S9,10857,9820
G8-e003Coalescence-mGAM-p5_S77,11102,9798
G3-e003Coalescence-mBHI-p3_S34,11157,9799
G100-e003Coalescence-mBHI-p5_S31,11167,9837
F9-e003Coalescence-mBHI-p3_S118,10423,8763
E111-e003Coalescence-mBHI-p3_S108,10788,9489
G3-e003Coalescence-mBHI-p5_S26,11194,9846
G5-e003Coalescence-mBHI-p5_S28,11228,9878
H111-e003Coalescence-mGAM-p5_S92,10955,9596
G4-e003Coalescence-mBHI-p3_S35,10768,9523
H9-e003Coalescence-mGAM-p5_S90,11164,9695
H2-e003Coalescence-mBHI-p3_S45,11033,9748
E8-e003Coalescence-mBHI-p7_S101,11152,9865
E4-e003Coalescence-mBHI-p5_S3,11192,9871
H2-e003Coalescence-mGAM-p3_S93,11008,9741
E4-e003Coalescence-mGAM-p5_S51,10736,9585
G9-e003Coalescence-mGAM-p7_S174,11170,9692
F2-e003Coalescence-mBHI-p3_S21,11234,9874
E8-e003Coalescence-mGAM-p3_S153,11172,9834
G111-e003Coalescence-mGAM-p3_S180,11073,9696
G5-e003Coalescence-mGAM-p3_S84,11076,9766
H8-e003Coalescence-mBHI-p5_S41,10976,9635
E100-e003Coalescence-mBHI-p5_S7,11154,9843
G100-e003Coalescence-mGAM-p7_S175,10901,9615
F9-e003Coalescence-mGAM-p7_S162,11112,9562
E2-e003Coalescence-mBHI-p7_S97,10424,9589
F8-e003Coalescence-mGAM-p7_S161,10981,9550
F3-e003Coalescence-mBHI-p3_S22,11179,9733
G3-e003Coalescence-mBHI-p7_S122,11199,9857
G5-e003Coalescence-mGAM-p5_S76,10931,9655
G5-e003Coalescence-mGAM-p7_S172,11102,9764
G4-e003Coalescence-mGAM-p5_S75,11088,9795
G8-e003Coalescence-mBHI-p3_S129,11158,9844
E5-e003Coalescence-mGAM-p3_S60,10904,9617
G2-e003Coalescence-mGAM-p5_S73,11132,9828
E5-e003Coalescence-mGAM-p7_S148,11138,9859
H9-e003Coalescence-mGAM-p7_S186,11204,9782
E100-e003Coalescence-mGAM-p5_S55,10957,9707
E8-e003Coalescence-mGAM-p5_S53,10774,9772
H5-e003Coalescence-mGAM-p3_S96,10928,9535
G4-e003Coalescence-mGAM-p3_S83,10524,9335
F4-e003Coalescence-mBHI-p7_S111,11216,9858
H3-e003Coalescence-mGAM-p7_S182,11192,9779
H5-e003Coalescence-mGAM-p5_S88,10933,9574
F4-e003Coalescence-mGAM-p5_S63,11110,9758
G4-e003Coalescence-mGAM-p7_S171,10891,9645
H8-e003Coalescence-mGAM-p5_S89,10949,9576
F3-e003Coalescence-mBHI-p5_S14,11159,9722
F100-e003Coalescence-mBHI-p7_S115,11249,9881
E3-e003Coalescence-mGAM-p7_S146,10942,9534
F100-e003Coalescence-mGAM-p3_S167,10795,9216
G100-e003Coalescence-mBHI-p3_S131,10554,9676
G4-e003Coalescence-mBHI-p7_S123,10598,9359
E9-e003Coalescence-mGAM-p3_S154,11180,9799
F3-e003Coalescence-mGAM-p5_S62,11105,9676
H4-e003Coalescence-mBHI-p7_S135,11213,9869
E3-e003Coalescence-mBHI-p5_S2,11226,9880
G111-e003Coalescence-mBHI-p7_S128,11234,9866
H3-e003Coalescence-mBHI-p5_S38,11244,9868
G3-e003Coalescence-mGAM-p3_S82,10237,9036
F111-e003Coalescence-mGAM-p3_S168,11049,9611
F3-e003Coalescence-mGAM-p7_S158,10852,9416
F8-e003Coalescence-mBHI-p7_S113,11170,9759
G2-e003Coalescence-mBHI-p7_S121,10872,9698
H4-e003Coalescence-mBHI-p3_S47,11213,9851
F3-e003Coalescence-mBHI-p7_S110,10977,9555
F100-e003Coalescence-mGAM-p5_S67,10965,9478
G8-e003Coalescence-mBHI-p7_S125,11054,9758
F4-e003Coalescence-mBHI-p5_S15,11204,9838
H111-e003Coalescence-mBHI-p5_S44,10980,9633
E111-e003Coalescence-mBHI-p7_S104,10941,9613
E2-e003Coalescence-mGAM-p3_S57,10792,9755
F2-e003Coalescence-mBHI-p5_S13,11237,9881
F4-e003Coalescence-mBHI-p3_S23,10957,9590
F2-e003Coalescence-mGAM-p3_S69,10950,9555
E9-e003Coalescence-mGAM-p5_S54,11035,9571
G3-e003Coalescence-mGAM-p5_S74,11186,9833
E111-e003Coalescence-mGAM-p5_S56,10867,9476
G100-e003Coalescence-mGAM-p5_S79,11010,9724
H100-e003Coalescence-mGAM-p5_S91,10993,9678
G9-e003Coalescence-mBHI-p3_S130,11181,9811
E4-e003Coalescence-mGAM-p7_S147,10954,9739
E4-e003Coalescence-mGAM-p3_S59,10225,9044
H4-e003Coalescence-mBHI-p5_S39,11229,9880
F4-e003Coalescence-mGAM-p3_S71,11169,9775
H100-e003Coalescence-mBHI-p7_S139,11233,9865
G8-e003Coalescence-mBHI-p5_S29,11144,9827
G2-e003Coalescence-mBHI-p5_S25,10774,9624
G8-e003Coalescence-mGAM-p7_S173,11160,9853
E4-e003Coalescence-mBHI-p3_S11,11025,9769
E2-e003Coalescence-mGAM-p5_S49,10726,9780
H9-e003Coalescence-mBHI-p5_S42,11211,9749
H111-e003Coalescence-mGAM-p3_S192,10970,9618
F5-e003Coalescence-mBHI-p3_S24,11244,9875
E8-e003Coalescence-mBHI-p3_S105,10517,9688
E8-e003Coalescence-mGAM-p7_S149,10804,9787
H5-e003Coalescence-mBHI-p7_S136,11007,9651
G9-e003Coalescence-mBHI-p5_S30,11251,9882
F111-e003Coalescence-mBHI-p7_S116,11195,9770
F5-e003Coalescence-mBHI-p7_S112,11209,9841
F4-e003Coalescence-mGAM-p7_S159,11110,9712
F111-e003Coalescence-mBHI-p3_S120,11100,9622
H3-e003Coalescence-mGAM-p5_S86,11194,9759
E4-e003Coalescence-mBHI-p7_S99,11131,9861
H4-e003Coalescence-mGAM-p5_S87,11086,9753
E100-e003Coalescence-mGAM-p7_S151,10975,9713
G9-e003Coalescence-mGAM-p3_S178,11197,9773
H9-e003Coalescence-mBHI-p7_S138,11173,9744
H8-e003Coalescence-mGAM-p7_S185,10994,9678
G2-e003Coalescence-mGAM-p3_S81,10274,9133
F111-e003Coalescence-mBHI-p5_S20,11173,9708
F8-e003Coalescence-mBHI-p5_S17,11232,9826
G100-e003Coalescence-mBHI-p7_S127,11154,9837
E5-e003Coalescence-mGAM-p5_S52,11056,9794
