,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.07259628706012745,0.0
C9-e003Coalescence-mGAM-p3,0.5441950678858409,0.15692255549906794
D2-e004Assembly-mGAM-p7,0.5250761983929066,0.40094899169632264
C11-e003Coalescence-mBHI-p3,0.05597118315322804,0.0
D11-e003Coalescence-mBHI-p5,0.6095871432529787,0.0
C9-e003Coalescence-mGAM-p7,0.5924078692158493,0.21606507371631928
C8-e003Coalescence-mGAM-p7,0.04488778054862843,0.30096593797661414
D10-e003Coalescence-mBHI-p3,0.050983651981158215,0.0
F3-e004Assembly-epsilon-p3,0.5455804932114159,0.7342258374286844
B2-e003Coalescence-mBHI-p3,0.0,0.0821894594136587
A8-e003Coalescence-mBHI-p3,0.714879467996675,0.3636106874541038
e004-inoculumn-fecal-BD,0.5649764477694652,0.6224368751059143
A4-e003Coalescence-mBHI-p7,0.04183984483236353,0.2810823024346156
B4-e003Coalescence-mBHI-p5,0.07924632862288723,0.320115234705982
B9-e003Coalescence-mGAM-p5,0.6220559711831533,0.1597469355476473
A4-e003Coalescence-mBHI-inoculumn-redo,0.03851482405098365,0.28091283963170083
B3-e003Coalescence-mBHI-p3,0.0,0.11975371405976389
D4-e003Coalescence-mBHI-p5,0.04682737600443336,0.0
C2-e003Coalescence-mBHI-p5,0.029371016902188973,0.27605490594814436
B3-e004Assembly-mBHI-p7,0.5558326406206705,0.7355250522510309
D4-e003Coalescence-mBHI-p3,0.04405652535328346,5.6487600971586734e-05
C4-e003GlycerolRevival-mBHI-p2,0.049044056525353284,0.34129808507032705
D10-e003Assembly-mGAM-p5,0.10640066500415628,0.37129300118623965
B2-e003Assembly-mBHI-p5,0.6943751731781657,0.36016494379483704
C3-e004Assembly-mBHI-p5,0.5508451094486008,0.7353555894481162
B2-e003Coalescence-mBHI-p5,0.0,0.16624300965937977
B8-e003Assembly-mGAM-p5,0.6885563868107509,0.3564367621307123
F4-e004Assembly-epsilon-p5,0.5203657522859518,0.34135457267129865
C4-e003Coalescence-mGAM-p7,0.05015239678581324,0.3488109359995481
B12-e003Coalescence-mBHI-p3,0.6500415627597672,0.0
D3-e004Assembly-mGAM-p7,0.5394846217788861,0.7171665819352652
C8-e003Assembly-mGAM-p3,0.6965918536990856,0.36050386940066653
C3-e003Coalescence-mGAM-p3,0.0,0.12540247415692254
B4-e003Assembly-mBHI-p5,0.017456359102244388,0.3428232502965599
D4-e004Assembly-mGAM-p5,0.6896647270712108,0.3444613907247359
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.0
C8-e003Assembly-mGAM-p5,0.6541978387364921,0.34649494435971306
C3-e003Coalescence-mBHI-p7,0.0,0.12483759814720669
D11-e003Coalescence-mGAM-p5,0.9667497921862012,0.0
A11-e003Coalescence-mGAM-p7,0.9686893876420061,0.0
B8-e003Coalescence-mBHI-p5,0.5065114990302023,0.0
B10-e003Assembly-mGAM-p5,0.07037960653920754,0.3415240354742134
C2-e003Coalescence-mGAM-p7,0.023552230534774177,0.2776930463763204
D3-e003Coalescence-mBHI-p5,0.0,0.0
B11-e003Coalescence-mGAM-p3,0.6497644776946523,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.004433361041839845,0.344856803931537
B5-e003Assembly-mBHI-p5,0.715433638126905,0.0
D2-e003Coalescence-mBHI-p5,0.6625103906899418,0.0
D8-e003Assembly-mGAM-p5,0.6791354945968412,0.35508105970739423
D5-e003Coalescence-mGAM-p5,0.914103629814353,0.0
B5-e003Coalescence-mBHI-p5,0.0002770850651149903,0.0
D5-e003Coalescence-mBHI-p7,0.7021335550013854,0.0
C9-e003Coalescence-mBHI-p5,0.0,0.015647065469129525
A10-e003Coalescence-mBHI-p3,0.04710446106954835,0.32915325086143593
A5-e003Coalescence-mGAM-p3,0.742587974508174,0.0
A2-e003Coalescence-Inoculumn-mGAM,0.7049044056525353,0.3632717618482743
D8-e003Coalescence-mGAM-p5,0.9576059850374065,0.0
A12-e003Coalescence-mGAM-p3,0.9437517317816569,0.0
C2-e003Coalescence-mBHI-p3,0.01634801884178443,0.1929616449189403
C4-e004Assembly-mBHI-p5,0.6320310335272928,0.32904027565949273
D9-e003Coalescence-mGAM-p7,0.6178996952064284,0.0
D4-e003Coalescence-mBHI-p7,0.10695483513438625,0.0
D8-e003Assembly-mGAM-p3,0.6774729842061513,0.35513754730836583
E4-e004Assembly-mGAM-p7,0.6932668329177057,0.3436705643111337
E3-e004Assembly-mGAM-p3,0.5583264062067055,0.733999887024798
D2-e004Assembly-mGAM-p3,0.5544472152950956,0.5126814664181212
B10-e003Coalescence-mGAM-p3,0.5544472152950956,0.16816358809241372
A9-e003Coalescence-mGAM-p7,0.5940703796065392,0.0005083884087442806
B5-e003Coalescence-Inoculumn-mGAM,0.6353560543086728,0.0
D10-e003Coalescence-mBHI-p5,0.04710446106954835,0.0
D5-e003Coalescence-mBHI-p3,0.6946522582432807,0.0
C5-e003Coalescence-mBHI-p3,0.049598226655583263,0.00011297520194317347
D9-e003Coalescence-mGAM-p5,0.627874757550568,0.0
C9-e003Coalescence-mBHI-p3,0.0,0.03688640343444614
D10-e003Coalescence-mGAM-p5,0.7245774452756997,0.0
C8-e003Coalescence-mBHI-p7,0.0399002493765586,0.2840196576851381
B11-e003Assembly-mGAM-p5,0.9526184538653366,0.0
G3-e004Assembly-epsilon-p7,0.5516763646439456,0.7379540190928091
B4-e003Coalescence-mGAM-p5,0.024660570795234135,0.1282268542055019
D4-e003Coalescence-mGAM-p5,0.6924355777223608,0.0
C3-e004Assembly-mBHI-p7,0.5530617899695206,0.7344517878325707
B5-e003Coalescence-mGAM-p5,0.5810473815461347,0.0015816528272044287
B5-e003Coalescence-Inoculumn-mBHI,0.0,0.0
G3-e004Assembly-epsilon-p3,0.5597118315322804,0.7346212506354856
C2-e003Coalescence-mGAM-p3,0.029371016902188973,0.34513924193639495
B5-e003Coalescence-mGAM-p7,0.5505680243834857,0.02474156922555499
D8-e003Coalescence-mBHI-p5,0.9107786090329731,0.0
C10-e003Assembly-mGAM-p3,0.6428373510667775,0.3368355645935717
B10-e003Coalescence-mBHI-p5,0.0,0.01643789188273174
D5-e003Coalescence-Inoculumn-mGAM,0.9628706012745913,0.0
F2-e004Assembly-epsilon-p3,0.49044056525353286,0.2840196576851381
B3-e004Assembly-mBHI-p5,0.5525076198392906,0.7361464158617184
B5-e003Coalescence-mBHI-p3,0.0,0.0
G4-e004Assembly-epsilon-p5,0.570518149071765,0.5038129130655821
C4-e003Coalescence-mGAM-p5,0.04987531172069826,0.34802010958594587
C5-e003Coalescence-mGAM-p7,0.6891105569409809,0.0
C5-e003Coalescence-mBHI-inoculumn-redo,0.04377944028816847,0.0
A2-e003Coalescence-mBHI-p7,0.7101690218897202,0.3636671750550754
A10-e003Coalescence-mBHI-p5,0.03325020781379884,0.26503982375868496
D2-e003Coalescence-mBHI-p7,0.6447769465225824,0.004631983279670113
B8-e003Assembly-mGAM-p3,0.6752563036852314,0.3534994068801898
A4-e003Coalescence-mGAM-p5,0.6716541978387365,0.0
D5-e003Coalescence-mBHI-p5,0.05070656691604322,0.27565949274134327
D3-e003Assembly-mBHI-p3,0.6070933776669437,0.2244252386601141
D4-e003Coalescence-mGAM-p7,0.6940980881130507,0.0
E4-e004Assembly-mGAM-p3,0.6317539484621779,0.3224312263458171
A8-e003Coalescence-mBHI-p7,0.71571072319202,0.36231147263175734
E3-e004Assembly-mGAM-p7,0.5483513438625658,0.7160368299158335
B9-e003GlycerolRevival-mGAM-p2,0.5821557218065946,0.21651697452409197
C4-e003Coalescence-mGAM-p3,0.032418952618453865,0.3270632096254872
B2-e003Coalescence-Inoculumn-mGAM,0.5669160432252701,0.14472123368920523
D5-e003Coalescence-mGAM-p7,0.9024660570795234,0.0
C5-e003Coalescence-mBHI-p5,0.029648101967303962,0.0
C5-e003Coalescence-mGAM-p3,0.38043779440288167,0.0
A3-e003Coalescence-mBHI-inoculumn-redo,0.0,0.150765406993165
D9-e003Assembly-mGAM-p5,0.599612080908839,0.22290007343388127
B12-e003Coalescence-mGAM-p3,0.6425602660016625,0.0
A11-e003Coalescence-mBHI-p7,0.9631476863397063,0.0
A3-e003Coalescence-Inoculumn-mGAM,0.5630368523136603,0.14805400214652883
D10-e003Assembly-mGAM-p3,0.11332779163203104,0.34914986160537764
C3-e003Coalescence-mGAM-p5,0.09864228318093654,0.13048635824436536
B4-e004Assembly-mBHI-p5,0.6996397894153505,0.3471163079704005
C10-e003GlycerolRevival-mGAM-p2,0.628428927680798,0.344856803931537
D3-e003Assembly-mBHI-p5,0.6115267387087836,0.22419928825622776
A10-e003Coalescence-mGAM-p3,0.04183984483236353,0.28125176523753037
A9-e003Coalescence-mBHI-p3,0.5547243003602106,0.0007343388126306276
A2-e003Coalescence-Inoculumn-mBHI,0.71404821280133,0.3621420098288426
D3-e003Coalescence-mBHI-p7,0.0,0.0
C3-e003Coalescence-mBHI-p5,0.0,0.1230864825170875
D2-e003Assembly-mBHI-p3,0.7110002770850651,0.36298932384341637
B3-e003Assembly-mBHI-p5,0.0,0.1721177201604248
A9-e003Coalescence-mBHI-p5,0.544472152950956,0.00039541320680110717
D5-e003Coalescence-Inoculumn-mBHI,0.6943751731781657,0.0
B2-e003Coalescence-mGAM-p3,0.0,0.14494718409309157
B4-e003Assembly-mBHI-p3,0.040731504571903575,0.3466079195616562
C11-e003Coalescence-mGAM-p5,0.600720421169299,0.0
G4-e004Assembly-epsilon-p3,0.45608201717927405,0.2902897813929842
B3-e003Coalescence-Inoculumn-mBHI,0.0,0.16793763768852737
A8-e003Coalescence-mBHI-p5,0.7112773621501801,0.24679432864486245
C2-e003Assembly-mBHI-p5,0.7049044056525353,0.3611817206123256
D9-e003Coalescence-mBHI-p3,0.658077029648102,0.0001694628029147602
D5-e003Assembly-mBHI-p5,0.6957605985037406,0.0
A5-e003Coalescence-mBHI-p7,0.7356608478802993,0.0
G2-e004Assembly-epsilon-p3,0.48766971460238295,0.2776930463763204
BG-Fecal,0.5159323912441119,0.7353555894481162
D2-e003Coalescence-mGAM-p5,0.7320587420338044,0.0
B9-e003Assembly-mGAM-p5,0.5921307841507343,0.22069705699598938
D3-e003Coalescence-mGAM-p3,0.256580770296481,0.0
D9-e003Coalescence-mGAM-p3,0.6397894153505126,0.0
E2-e004Assembly-mGAM-p7,0.543640897755611,0.43540642828899057
D3-e003Coalescence-mGAM-p5,0.2967581047381546,0.0
C10-e003Coalescence-mGAM-p3,0.053477417567193125,0.3394339942382647
A5-e003Coalescence-mBHI-inoculumn-redo,0.5588805763369354,0.0
B11-e003Assembly-mGAM-p3,0.8534220005541702,0.0
D2-e003Assembly-mBHI-p5,0.7013022998060404,0.3609557702084393
B9-e003Coalescence-mGAM-p7,0.6126350789692435,0.22114895780376206
B11-e003Coalescence-mGAM-p7,0.6165142698808534,0.006213636106874541
C3-e003Coalescence-Inoculumn-mGAM,0.008035466888334718,0.12512003615206463
B5-e003Coalescence-mBHI-p7,0.0,0.0
A3-e003Coalescence-mGAM-p7,0.0,0.1784443314692425
D4-e003Coalescence-Inoculumn-mBHI,0.04405652535328346,0.0
A4-e003Coalescence-mBHI-p5,0.04183984483236353,0.2792746992035248
B3-e003Coalescence-mBHI-p7,0.0,0.1759023894255211
C2-e004Assembly-mBHI-p7,0.5175949016348019,0.3018132519911879
D10-e003Coalescence-mGAM-p7,0.71460238293156,0.0
C12-e003Coalescence-mGAM-p3,0.5433638126904959,0.00022595040388634694
C11-e003Coalescence-mGAM-p3,0.06539207536713772,0.0
A10-e003Coalescence-mBHI-p7,0.04100858963701857,0.28944246737841045
C10-e003Coalescence-mBHI-p7,0.048489886395123305,0.34694684516748575
B9-e003Coalescence-mBHI-p5,0.6154059296203934,0.0
F4-e004Assembly-epsilon-p3,0.45275699639789413,0.2790487487996385
B10-e003Coalescence-mBHI-p3,0.0,0.0838840874428063
C11-e003Coalescence-mBHI-p5,0.05070656691604322,0.0
A2-e003Coalescence-mGAM-p7,0.6935439179828208,0.36050386940066653
C5-e003Assembly-mBHI-p3,0.7187586589082848,0.0
E3-e004Assembly-mGAM-p5,0.5425325574951511,0.7341128622267412
E2-e004Assembly-mGAM-p5,0.5200886672208368,0.3798226289329492
C3-e003GlycerolRevival-mBHI-p2,0.6206705458575783,0.22436875105914253
D10-e003Coalescence-mGAM-p3,0.16070933776669438,0.0
B10-e003Coalescence-mGAM-p7,0.5865890828484345,0.21713833813477942
C4-e004Assembly-mBHI-p3,0.6583541147132169,0.3348020109585946
A9-e003Coalescence-mBHI-p7,0.5638681075090053,0.0
C2-e003Coalescence-Inoculumn-mGAM,0.06372956497644777,0.2763938315539739
B3-e003Coalescence-Inoculumn-mGAM,0.6129121640343586,0.21103767722984804
D11-e003Coalescence-mGAM-p7,0.9758935993349959,0.0
D5-e003Coalescence-mGAM-p3,0.743973399833749,0.0
D4-e004Assembly-mGAM-p3,0.5993349958437241,0.3139015985991075
E4-e004Assembly-mGAM-p5,0.6891105569409809,0.3445743659266791
D2-e003Coalescence-Inoculumn-mBHI,0.5649764477694652,0.0
B4-e003Coalescence-Inoculumn-mGAM,0.0002770850651149903,0.12116590408405355
F2-e004Assembly-epsilon-p7,0.5527847049044057,0.4332034118510987
A10-e003Coalescence-mGAM-p7,0.048489886395123305,0.3310738292944699
B2-e003Assembly-mBHI-p3,0.6932668329177057,0.3585832909676326
F4-e004Assembly-epsilon-p7,0.5779994458298697,0.5254476642376998
D9-e003Coalescence-mBHI-p5,0.6444998614574674,0.0
C4-e003Coalescence-Inoculumn-mGAM,0.05458575782765309,0.33700502739648647
D4-e003Coalescence-mGAM-p3,0.3452479911332779,0.0
B9-e003Coalescence-mBHI-p7,0.6259351620947631,0.0
A2-e003Coalescence-mGAM-p5,0.7007481296758105,0.3620290346268994
D11-e003Assembly-mGAM-p5,0.9160432252701579,0.0
C3-e003Coalescence-mGAM-p7,0.0013854253255749516,0.13336722589391628
B11-e003GlycerolRevival-mGAM-p2,0.9576059850374065,0.0
B3-e003Coalescence-mGAM-p5,0.0013854253255749516,0.17793594306049823
D9-e003Coalescence-mBHI-p7,0.6234413965087282,0.0
B10-e003Assembly-mGAM-p3,0.1285674702133555,0.3398294074450658
D3-e004Assembly-mGAM-p5,0.543917982820726,0.7267694741004349
C5-e003Coalescence-mBHI-p7,0.059850374064837904,0.0
D12-e003Coalescence-mBHI-p3,0.9648101967303963,0.0
E2-e004Assembly-mGAM-p3,0.3790523690773067,0.37677229848048355
D4-e004Assembly-mGAM-p7,0.5924078692158493,0.32299610235553294
C11-e003Coalescence-mGAM-p7,0.7531172069825436,0.0
C11-e003Assembly-mGAM-p3,0.6190080354668883,0.0003389256058295204
D10-e003Coalescence-mBHI-p7,0.05541701302299806,0.0
C9-e003Coalescence-mBHI-p7,0.0024937655860349127,0.07207817883974467
A2-e003Coalescence-mBHI-p3,0.7060127459129953,0.3289273004575496
B8-e003Coalescence-mGAM-p5,0.5746744250484899,0.03988024628594024
C3-e004Assembly-mBHI-p3,0.5558326406206705,0.7320793085917641
C11-e003Assembly-mGAM-p5,0.3604876697146024,0.010280743376828785
B10-e003GlycerolRevival-mGAM-p2,0.11166528124134109,0.3381912670168898
B3-e003Coalescence-mBHI-p5,0.0,0.17347342258374288
C2-e003Coalescence-mBHI-inoculumn-redo,0.03851482405098365,0.281025814833644
A8-e003Coalescence-mGAM-p7,0.7051814907176503,0.3621420098288426
C11-e003GlycerolRevival-mGAM-p2,0.9337766694375174,0.0
B2-e003Coalescence-Inoculumn-mBHI,0.0002770850651149903,0.13619160594249563
A11-e003Coalescence-mBHI-p5,0.8043779440288168,0.0
C10-e003Coalescence-mGAM-p5,0.05236907730673317,0.3304524656837824
C4-e003Assembly-mBHI-p5,0.050429481850928236,0.3483025475908038
C9-e003Assembly-mGAM-p5,0.6026600166251039,0.22408631305428459
A5-e003Coalescence-Inoculumn-mGAM,0.7320587420338044,0.0
A3-e003Coalescence-mBHI-p3,0.0,0.13031689544145061
D4-e003Coalescence-Inoculumn-mGAM,0.2657245774452757,0.021352313167259787
A2-e003Coalescence-mBHI-p5,0.7085065114990302,0.3610122578094108
G2-e004Assembly-epsilon-p5,0.49044056525353286,0.27887928599672374
C5-e003Assembly-mBHI-p5,0.6705458575782766,0.00039541320680110717
C10-e003Coalescence-mBHI-p5,0.04876697146023829,0.32604643280799867
B9-e003Coalescence-mBHI-p3,0.6118038237738986,0.007004462520476755
C3-e003Coalescence-mBHI-inoculumn-redo,0.0,0.12150482968988308
e004-inoculumn-fecal-AR,0.25630368523136604,0.3509574648364684
B5-e003Coalescence-mGAM-p3,0.4668883347187587,0.0
C3-e003Assembly-mBHI-p5,0.6134663341645885,0.22414280065525616
F2-e004Assembly-epsilon-p5,0.4998614574674425,0.30723606168446027
A5-e003Coalescence-mBHI-p3,0.741479634247714,0.0
C4-e004Assembly-mBHI-p7,0.541978387364921,0.3089306897136079
A4-e003Coalescence-mBHI-p3,0.03657522859517872,0.2798395752132407
C9-e003GlycerolRevival-mGAM-p2,0.6068162926018288,0.22295656103485284
B2-e004Assembly-mBHI-p7,0.5680243834857301,0.31497486301756766
B4-e004Assembly-mBHI-p3,0.6777500692712662,0.3381347794159182
F3-e004Assembly-epsilon-p5,0.545303408146301,0.736598316669491
C9-e003Coalescence-mGAM-p5,0.5876974231088944,0.19194486810145173
A2-e003Coalescence-mBHI-inoculumn-redo,0.7168190634524799,0.36468395187256397
C2-e003Coalescence-mGAM-p5,0.0429481850928235,0.31757329266226064
B8-e003GlycerolRevival-mGAM-p2,0.684954280964256,0.36016494379483704
C8-e003Coalescence-mBHI-p5,0.04156275976724855,0.27492515392871264
B8-e003Coalescence-mGAM-p7,0.5768911055694098,0.0004519008077726939
B4-e003Coalescence-Inoculumn-mBHI,0.0,0.121787267694741
D2-e003Coalescence-Inoculumn-mGAM,0.7237461900803547,0.0
B8-e003Coalescence-mBHI-p7,0.5960099750623441,0.0
B3-e004Assembly-mBHI-p3,0.5505680243834857,0.734282325029656
D3-e003Coalescence-Inoculumn-mGAM,0.6389581601551676,0.0
B11-e003Coalescence-mBHI-p3,0.6433915211970075,0.0
C5-e003Coalescence-Inoculumn-mGAM,0.052923247436963146,0.0
C4-e003Coalescence-mBHI-p5,0.043225270157938485,0.3274021352313167
B2-e004Assembly-mBHI-p3,0.5295095594347464,0.30717957408348867
