,index,fixed_diffs,num_int_sites,sample1,species_id
0,C11-e003Coalescence-mBHI-p3,0,2091600,C11-e003Coalescence-mBHI-p3,102455
1,C9-e003Coalescence-mGAM-p7,328,1454954,C11-e003Coalescence-mBHI-p3,102455
2,D10-e003Coalescence-mBHI-p3,10,4380060,C11-e003Coalescence-mBHI-p3,102455
3,A4-e003Coalescence-mBHI-inoculumn-redo,1925,1460432,C11-e003Coalescence-mBHI-p3,102455
4,C5-e004Assembly-mBHI-p3,4925,1508504,C11-e003Coalescence-mBHI-p3,102455
5,D10-e003Assembly-mGAM-p5,17,3871117,C11-e003Coalescence-mBHI-p3,102455
6,e004-inoculumn-fecal-AK,5573,2246694,C11-e003Coalescence-mBHI-p3,102455
7,C3-e003Coalescence-mGAM-p3,259,1948319,C11-e003Coalescence-mBHI-p3,102455
8,C2-e003Coalescence-mGAM-p7,735,2877191,C11-e003Coalescence-mBHI-p3,102455
9,C9-e003Coalescence-mBHI-p5,146,2389608,C11-e003Coalescence-mBHI-p3,102455
10,C2-e003Coalescence-mBHI-p3,84,1781150,C11-e003Coalescence-mBHI-p3,102455
11,D4-e003Coalescence-mBHI-p7,16,2188823,C11-e003Coalescence-mBHI-p3,102455
12,D10-e003Coalescence-mBHI-p5,24,4951946,C11-e003Coalescence-mBHI-p3,102455
13,C8-e003Coalescence-mBHI-p7,22,3643675,C11-e003Coalescence-mBHI-p3,102455
14,F2-e004Assembly-epsilon-p3,12237,5016715,C11-e003Coalescence-mBHI-p3,102455
15,BF-Fecal,7519,3947575,C11-e003Coalescence-mBHI-p3,102455
16,C5-e003Coalescence-mBHI-p5,21,4047520,C11-e003Coalescence-mBHI-p3,102455
17,G2-e004Assembly-epsilon-p3,12206,5015906,C11-e003Coalescence-mBHI-p3,102455
18,C3-e003Coalescence-Inoculumn-mGAM,141,3981125,C11-e003Coalescence-mBHI-p3,102455
19,D4-e003Coalescence-Inoculumn-mBHI,15,2643288,C11-e003Coalescence-mBHI-p3,102455
20,C2-e004Assembly-mBHI-p7,11085,4558280,C11-e003Coalescence-mBHI-p3,102455
21,D5-e004Assembly-mGAM-p3,5532,1711601,C11-e003Coalescence-mBHI-p3,102455
22,A10-e003Coalescence-mBHI-p7,5,2293612,C11-e003Coalescence-mBHI-p3,102455
23,C10-e003Coalescence-mBHI-p7,29,5130401,C11-e003Coalescence-mBHI-p3,102455
