,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
A4-e003Coalescence-mGAM-p5,9163,7679
D5-e003Coalescence-mBHI-p5,9324,7849
D4-e003Coalescence-mGAM-p7,7961,6669
A8-e003Coalescence-mBHI-p7,9411,7896
B9-e003GlycerolRevival-mGAM-p2,5828,4430
B2-e003Coalescence-Inoculumn-mGAM,8927,7355
C5-e003Coalescence-mBHI-p5,9230,7718
C5-e003Coalescence-mGAM-p3,9163,7680
A3-e003Coalescence-mBHI-inoculumn-redo,9387,7901
D9-e003Assembly-mGAM-p5,9398,7807
B12-e003Coalescence-mGAM-p3,9414,7828
A3-e003Coalescence-Inoculumn-mGAM,7135,5610
C3-e003Coalescence-mGAM-p5,6681,6112
D3-e003Assembly-mBHI-p5,9442,7884
A10-e003Coalescence-mGAM-p3,9346,7828
A9-e003Coalescence-mBHI-p3,9413,7883
A2-e003Coalescence-Inoculumn-mBHI,9353,7875
D3-e003Coalescence-mBHI-p7,5556,4822
C3-e003Coalescence-mBHI-p5,9447,7918
D2-e003Assembly-mBHI-p3,8088,6828
B3-e003Assembly-mBHI-p5,9419,7904
A9-e003Coalescence-mBHI-p5,9453,7922
D5-e003Coalescence-Inoculumn-mBHI,9233,7717
B2-e003Coalescence-mGAM-p3,9437,7920
B3-e003Coalescence-Inoculumn-mBHI,9453,7923
A8-e003Coalescence-mBHI-p5,9383,7890
C2-e003Assembly-mBHI-p5,9385,7868
D9-e003Coalescence-mBHI-p3,8974,7412
D5-e003Assembly-mBHI-p5,9079,7612
A5-e003Coalescence-mBHI-p7,9346,7845
D2-e003Coalescence-mGAM-p5,9308,7764
B9-e003Assembly-mGAM-p5,9280,7606
D3-e003Coalescence-mGAM-p3,9259,7751
D9-e003Coalescence-mGAM-p3,5874,4633
D3-e003Coalescence-mGAM-p5,9221,7724
A5-e003Coalescence-mBHI-inoculumn-redo,9453,7923
D2-e003Assembly-mBHI-p5,9340,7855
B9-e003Coalescence-mGAM-p7,6308,5035
B11-e003Coalescence-mGAM-p7,8535,6958
B5-e003Coalescence-mBHI-p7,9183,7692
A4-e003Coalescence-mBHI-p5,9376,7880
B3-e003Coalescence-mBHI-p7,9453,7921
A10-e003Coalescence-mBHI-p7,9407,7887
B9-e003Coalescence-mBHI-p5,9452,7918
B10-e003Coalescence-mBHI-p3,9428,7838
A2-e003Coalescence-mGAM-p7,9295,7801
C5-e003Assembly-mBHI-p3,9202,7678
E3-e004Assembly-mGAM-p5,8897,7520
C3-e003GlycerolRevival-mBHI-p2,9425,7838
B10-e003Coalescence-mGAM-p7,9388,7784
A9-e003Coalescence-mBHI-p7,9453,7923
B3-e003Coalescence-Inoculumn-mGAM,9453,7923
D5-e003Coalescence-mGAM-p3,9231,7706
D2-e003Coalescence-Inoculumn-mBHI,9451,7923
B4-e003Coalescence-Inoculumn-mGAM,9364,7763
A10-e003Coalescence-mGAM-p7,2992,2631
B2-e003Assembly-mBHI-p3,9240,7744
D9-e003Coalescence-mBHI-p5,9449,7900
D4-e003Coalescence-mGAM-p3,8997,7540
B9-e003Coalescence-mBHI-p7,9016,7384
A2-e003Coalescence-mGAM-p5,9377,7869
D11-e003Assembly-mGAM-p5,8843,7315
C3-e003Coalescence-mGAM-p7,9276,7882
B3-e003Coalescence-mGAM-p5,4817,4552
D9-e003Coalescence-mBHI-p7,9450,7916
C5-e003Coalescence-mBHI-p7,9164,7677
C9-e003Coalescence-mBHI-p7,7289,5897
A2-e003Coalescence-mBHI-p3,9365,7870
B8-e003Coalescence-mGAM-p5,8661,7146
C3-e004Assembly-mBHI-p3,8709,7343
B3-e003Coalescence-mBHI-p5,9348,7872
C2-e003Coalescence-mBHI-inoculumn-redo,9361,7876
C11-e003GlycerolRevival-mGAM-p2,9003,7564
B2-e003Coalescence-Inoculumn-mBHI,8510,7453
A11-e003Coalescence-mBHI-p5,9369,7857
C4-e003Assembly-mBHI-p5,8936,7508
C9-e003Assembly-mGAM-p5,9405,7812
A3-e003Coalescence-mBHI-p3,9421,7906
A2-e003Coalescence-mBHI-p5,9367,7859
C5-e003Assembly-mBHI-p5,9176,7633
B9-e003Coalescence-mBHI-p3,9450,7918
C3-e003Coalescence-mBHI-inoculumn-redo,9356,7903
B5-e003Coalescence-mGAM-p3,9087,7637
A5-e003Coalescence-mBHI-p3,9387,7884
A4-e003Coalescence-mBHI-p3,9355,7860
C9-e003GlycerolRevival-mGAM-p2,9064,7375
C9-e003Coalescence-mGAM-p5,9174,7487
A2-e003Coalescence-mBHI-inoculumn-redo,9392,7902
C2-e003Coalescence-mGAM-p5,8834,7450
C8-e003Coalescence-mBHI-p5,9393,7885
B8-e003Coalescence-mGAM-p7,9447,7917
B4-e003Coalescence-Inoculumn-mBHI,8414,7388
B8-e003Coalescence-mBHI-p7,9452,7920
B3-e004Assembly-mBHI-p3,8973,7578
B11-e003Coalescence-mBHI-p3,9441,7898
A11-e003Coalescence-mBHI-p3,9398,7884
B2-e004Assembly-mBHI-p5,8994,7537
B2-e003Coalescence-mBHI-p7,9350,7857
B4-e003Coalescence-mBHI-p3,9424,7914
A5-e003Coalescence-Inoculumn-mBHI,9362,7849
C2-e003Coalescence-mBHI-p7,8442,7139
A9-e003Coalescence-mGAM-p5,3146,2219
A11-e003Coalescence-mGAM-p3,9224,7766
D2-e003Coalescence-mBHI-p3,9435,7916
H5-e003Coalescence-mBHI-p5_S40,8639,7247
E2-e003Coalescence-mGAM-p7_S145,9251,7778
G5-e003Coalescence-mBHI-p7_S124,9060,7604
H4-e003Coalescence-mGAM-p7_S183,9041,7596
F5-e003Coalescence-mGAM-p5_S64,9129,7675
F5-e003Coalescence-mGAM-p7_S160,9007,7556
F8-e003Coalescence-mBHI-p3_S117,9448,7904
H3-e003Coalescence-mBHI-p3_S46,6885,5994
H2-e003Coalescence-mBHI-p7_S133,9312,7833
E5-e003Coalescence-mBHI-p3_S12,9435,7912
F100-e003Coalescence-mGAM-p7_S163,9411,7795
F9-e003Coalescence-mBHI-p5_S18,8805,7006
H3-e003Coalescence-mBHI-p7_S134,9007,7561
E3-e003Coalescence-mGAM-p3_S58,9393,7916
E8-e003Coalescence-mBHI-p5_S5,9251,7783
G2-e003Coalescence-mBHI-p3_S33,7419,6206
E9-e003Coalescence-mBHI-p5_S6,9406,7842
G5-e003Coalescence-mBHI-p3_S36,9095,7628
H2-e003Coalescence-mGAM-p7_S181,9238,7727
H9-e003Coalescence-mGAM-p3_S190,8989,7248
E3-e003Coalescence-mBHI-p3_S10,9287,7833
H2-e003Coalescence-mGAM-p5_S85,8666,7278
F2-e003Coalescence-mGAM-p7_S157,9244,7884
H3-e003Coalescence-mGAM-p3_S94,9125,7675
H4-e003Coalescence-mGAM-p3_S95,8955,7506
E5-e003Coalescence-mBHI-p7_S100,9243,7737
E100-e003Coalescence-mBHI-p7_S103,8946,7536
F9-e003Coalescence-mGAM-p5_S66,9243,7476
E100-e003Coalescence-mGAM-p3_S155,9224,7788
E3-e003Coalescence-mGAM-p5_S50,9375,7903
E9-e003Coalescence-mBHI-p7_S102,9446,7919
E5-e003Coalescence-mBHI-p5_S4,9321,7844
F111-e003Coalescence-mGAM-p7_S164,9148,7383
E111-e003Coalescence-mBHI-p5_S8,9261,7764
F2-e003Coalescence-mGAM-p5_S61,7917,7232
F5-e003Coalescence-mBHI-p5_S16,9013,7571
F8-e003Coalescence-mGAM-p5_S65,9418,7865
H8-e003Coalescence-mBHI-p7_S137,9249,7778
G9-e003Coalescence-mGAM-p5_S78,9384,7754
E2-e003Coalescence-mBHI-p5_S1,9240,7758
E2-e003Coalescence-mBHI-p3_S9,9241,7780
G8-e003Coalescence-mGAM-p5_S77,9201,7729
G3-e003Coalescence-mBHI-p3_S34,8729,7680
F9-e003Coalescence-mBHI-p3_S118,7649,5891
E111-e003Coalescence-mBHI-p3_S108,8892,7508
G3-e003Coalescence-mBHI-p5_S26,9231,7884
G5-e003Coalescence-mBHI-p5_S28,8893,7480
H9-e003Coalescence-mGAM-p5_S90,8872,7107
H2-e003Coalescence-mBHI-p3_S45,5051,4062
E8-e003Coalescence-mBHI-p7_S101,9406,7882
E4-e003Coalescence-mBHI-p5_S3,9254,7772
H2-e003Coalescence-mGAM-p3_S93,9376,7850
E4-e003Coalescence-mGAM-p5_S51,9205,7720
G9-e003Coalescence-mGAM-p7_S174,9395,7749
F2-e003Coalescence-mBHI-p3_S21,9306,7809
G5-e003Coalescence-mGAM-p3_S84,9073,7594
H8-e003Coalescence-mBHI-p5_S41,9274,7783
E100-e003Coalescence-mBHI-p5_S7,9225,7761
F9-e003Coalescence-mGAM-p7_S162,9290,7634
E2-e003Coalescence-mBHI-p7_S97,9011,7601
F8-e003Coalescence-mGAM-p7_S161,9347,7812
F3-e003Coalescence-mBHI-p3_S22,9374,7914
G3-e003Coalescence-mBHI-p7_S122,9241,7886
G5-e003Coalescence-mGAM-p5_S76,5455,4644
G5-e003Coalescence-mGAM-p7_S172,9123,7646
G8-e003Coalescence-mBHI-p3_S129,9240,7779
G2-e003Coalescence-mGAM-p5_S73,4718,4092
E5-e003Coalescence-mGAM-p7_S148,9239,7720
H9-e003Coalescence-mGAM-p7_S186,9331,7720
E100-e003Coalescence-mGAM-p5_S55,9221,7746
H5-e003Coalescence-mGAM-p3_S96,9112,7626
F4-e003Coalescence-mBHI-p7_S111,9401,7914
H3-e003Coalescence-mGAM-p7_S182,9133,7669
H5-e003Coalescence-mGAM-p5_S88,9120,7638
F4-e003Coalescence-mGAM-p5_S63,9066,7845
H8-e003Coalescence-mGAM-p5_S89,8810,7440
F3-e003Coalescence-mBHI-p5_S14,9431,7918
F100-e003Coalescence-mBHI-p7_S115,9422,7812
E3-e003Coalescence-mGAM-p7_S146,9255,7882
F100-e003Coalescence-mGAM-p3_S167,8626,6715
E9-e003Coalescence-mGAM-p3_S154,7246,5503
F3-e003Coalescence-mGAM-p5_S62,9133,7867
H4-e003Coalescence-mBHI-p7_S135,8993,7572
E3-e003Coalescence-mBHI-p5_S2,9291,7814
H3-e003Coalescence-mBHI-p5_S38,9044,7594
G3-e003Coalescence-mGAM-p3_S82,9081,7851
F111-e003Coalescence-mGAM-p3_S168,8895,7132
F3-e003Coalescence-mGAM-p7_S158,8677,7740
F8-e003Coalescence-mBHI-p7_S113,9424,7870
G2-e003Coalescence-mBHI-p7_S121,9020,7571
H4-e003Coalescence-mBHI-p3_S47,6322,5405
F3-e003Coalescence-mBHI-p7_S110,9391,7894
F100-e003Coalescence-mGAM-p5_S67,9348,7659
G8-e003Coalescence-mBHI-p7_S125,9230,7750
F4-e003Coalescence-mBHI-p5_S15,7632,7037
E111-e003Coalescence-mBHI-p7_S104,9194,7721
E2-e003Coalescence-mGAM-p3_S57,9228,7751
F2-e003Coalescence-mBHI-p5_S13,9302,7829
F4-e003Coalescence-mBHI-p3_S23,9179,7878
E9-e003Coalescence-mGAM-p5_S54,9212,7691
G3-e003Coalescence-mGAM-p5_S74,9050,7848
G9-e003Coalescence-mBHI-p3_S130,9182,7361
E4-e003Coalescence-mGAM-p7_S147,9259,7782
E4-e003Coalescence-mGAM-p3_S59,8797,7355
H4-e003Coalescence-mBHI-p5_S39,8989,7556
F4-e003Coalescence-mGAM-p3_S71,8294,7452
G8-e003Coalescence-mBHI-p5_S29,9277,7791
G2-e003Coalescence-mBHI-p5_S25,9180,7721
G8-e003Coalescence-mGAM-p7_S173,8811,7419
E4-e003Coalescence-mBHI-p3_S11,9254,7801
H9-e003Coalescence-mBHI-p5_S42,9413,7781
F5-e003Coalescence-mBHI-p3_S24,9070,7606
E8-e003Coalescence-mBHI-p3_S105,8951,7509
E8-e003Coalescence-mGAM-p7_S149,4697,4153
E9-e003Coalescence-mGAM-p7_S150,2680,2126
H5-e003Coalescence-mBHI-p7_S136,8920,7474
G9-e003Coalescence-mBHI-p5_S30,9423,7813
F111-e003Coalescence-mBHI-p7_S116,9376,7706
F5-e003Coalescence-mBHI-p7_S112,8864,7483
F4-e003Coalescence-mGAM-p7_S159,9182,7872
F111-e003Coalescence-mBHI-p3_S120,9373,7676
H3-e003Coalescence-mGAM-p5_S86,9126,7669
E4-e003Coalescence-mBHI-p7_S99,9254,7754
H4-e003Coalescence-mGAM-p5_S87,9016,7555
E100-e003Coalescence-mGAM-p7_S151,9046,7632
G9-e003Coalescence-mGAM-p3_S178,9360,7725
H9-e003Coalescence-mBHI-p7_S138,9419,7822
H8-e003Coalescence-mGAM-p7_S185,9315,7810
G2-e003Coalescence-mGAM-p3_S81,9136,7682
F111-e003Coalescence-mBHI-p5_S20,9389,7702
F8-e003Coalescence-mBHI-p5_S17,9452,7913
