,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.9897387072886914,0.0
C9-e003Coalescence-mGAM-p7,0.341055749497514,0.0
B2-e003Coalescence-mBHI-p3,0.0,0.3250031553704405
A8-e003Coalescence-mBHI-p3,0.6791494763567122,0.6996087340653793
A4-e003Coalescence-mBHI-p7,0.6754469480588173,0.6862299633977029
B4-e003Coalescence-mBHI-p5,0.031735956839098696,0.7304051495645589
A3-e003Coalescence-mBHI-p7,0.0,0.6911523412848668
B9-e003Coalescence-mGAM-p5,0.9944991008145563,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.3320638950597694,0.33446926669190963
B3-e003Coalescence-mBHI-p3,0.0,0.0006310740880979427
D4-e003Coalescence-mBHI-p5,0.6145139109277478,0.6261517102107788
C2-e003Coalescence-mBHI-p5,0.6718502062837195,0.6845891707686482
B3-e004Assembly-mBHI-p7,0.6532317782714482,0.6502587403761202
D4-e003Coalescence-mBHI-p3,0.610599809584259,0.657074340527578
C4-e003GlycerolRevival-mBHI-p2,0.6199090235903946,0.6749968446295596
C3-e004Assembly-mBHI-p5,0.6529144187030572,0.6469771551180109
B2-e003Coalescence-mBHI-p5,0.0072992700729927005,0.6883756152972359
B8-e003Assembly-mGAM-p5,0.6436052046969216,0.6194623248769405
B12-e003Coalescence-mBHI-p3,0.9944991008145563,0.0
C8-e003Assembly-mGAM-p3,0.6198032370675975,0.5998990281459043
C3-e003Coalescence-mGAM-p3,0.0,0.991417392401868
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.315032184778493
C3-e003Coalescence-mBHI-p7,0.3858034486406432,0.47418906979679415
B8-e003Coalescence-mBHI-p5,0.5152861525441659,0.0
C2-e003Coalescence-mGAM-p7,0.6660319475298847,0.6727249779124069
D3-e003Coalescence-mBHI-p5,0.12154871469374802,0.33850814085573644
B11-e003Coalescence-mGAM-p3,0.9944991008145563,0.0
B5-e003Assembly-mBHI-p5,0.5673331217602877,0.36299381547393667
D2-e003Coalescence-mBHI-p5,0.4506505871152015,0.2654297614539947
D5-e003Coalescence-mGAM-p5,0.5680736274198667,0.35693550422819637
B5-e003Coalescence-mBHI-p5,0.09922775838358193,0.5842483907610754
D5-e003Coalescence-mBHI-p7,0.47191367819739766,0.6289284361984097
C9-e003Coalescence-mBHI-p5,0.9954511795197292,0.0
A10-e003Coalescence-mBHI-p3,0.63556542896435,0.6578316294332954
A5-e003Coalescence-mGAM-p3,0.5013223315349624,0.295090243594598
D8-e003Coalescence-mGAM-p5,0.4922246905744208,0.5068787075602675
A12-e003Coalescence-mGAM-p3,0.5104199724955041,0.5212671967689007
C2-e003Coalescence-mBHI-p3,0.6196974505448006,0.6375110437965417
D9-e003Coalescence-mGAM-p7,0.9947106738601502,0.0
D4-e003Coalescence-mBHI-p7,0.6312281815296731,0.692666919096302
D8-e003Assembly-mGAM-p3,0.6765048132867872,0.654928688628045
B10-e003Coalescence-mGAM-p3,0.9949222469057442,0.0
A9-e003Coalescence-mGAM-p7,0.68274621813181,0.001893222264293828
B5-e003Coalescence-Inoculumn-mGAM,0.9723897175499842,0.0
