,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.00032232196004108356,0.9994227910547016
C9-e003Coalescence-mGAM-p7,0.17928488779981092,0.8100706191766737
B2-e003Coalescence-mBHI-p3,0.139,0.017
A8-e003Coalescence-mBHI-p3,0.010181948256352037,0.00940089609330098
A4-e003Coalescence-mBHI-p7,0.0019817205149431547,0.001901729716259198
B4-e003Coalescence-mBHI-p5,0.9193502976604673,0.03141558993914031
A3-e003Coalescence-mBHI-p7,0.973,0.0013835019271794102
B9-e003Coalescence-mGAM-p5,2.3176827087535138e-05,0.9999417944313016
A4-e003Coalescence-mBHI-inoculumn-redo,0.1574896962262044,0.15645861171213915
B3-e003Coalescence-mBHI-p3,0.962,0.03
D4-e003Coalescence-mBHI-p5,0.003478026517377513,0.0033440184904585217
C2-e003Coalescence-mBHI-p5,0.00214983713849951,0.0020483047099730295
B3-e004Assembly-mBHI-p7,0.003979656718964546,0.004022289095150022
D4-e003Coalescence-mBHI-p3,0.03794719311781714,0.03230447041621009
C4-e003GlycerolRevival-mBHI-p2,0.0016837413656842464,0.0013839692350120002
C3-e004Assembly-mBHI-p5,0.00273275139065598,0.0027913095771873423
B2-e003Coalescence-mBHI-p5,0.114,0.002456714720787553
B8-e003Assembly-mGAM-p5,0.040060888822381895,0.043536672284949084
B12-e003Coalescence-mBHI-p3,0.0001002924517606066,0.9998270690959992
C8-e003Assembly-mGAM-p3,0.015430748738083734,0.016483674979072015
C3-e003Coalescence-mGAM-p3,0.999829146065708,7.836045705018514e-05
D3-e003Coalescence-Inoculumn-mBHI,0.63,0.051
C3-e003Coalescence-mBHI-p7,0.13606103423095772,0.10659273648446757
B8-e003Coalescence-mBHI-p5,0.0020152975581119808,0.404
C2-e003Coalescence-mGAM-p7,0.0010109891550451372,0.000986116128869034
D3-e003Coalescence-mBHI-p5,0.048,0.038
B11-e003Coalescence-mGAM-p3,2.3674183891988684e-05,0.9999443884190402
B5-e003Assembly-mBHI-p5,0.008097266163463703,0.081
D2-e003Coalescence-mBHI-p5,0.049,0.791
D5-e003Coalescence-mGAM-p5,0.007068803036530925,0.07799999999999996
B5-e003Coalescence-mBHI-p5,0.040000000000000036,0.002431805701058694
D5-e003Coalescence-mBHI-p7,0.011,0.0019403255342419976
C9-e003Coalescence-mBHI-p5,3.1014951333054405e-05,0.99989443543281
A10-e003Coalescence-mBHI-p3,0.041203657907401235,0.03807329661095511
A5-e003Coalescence-mGAM-p3,0.01817121074888937,0.3
D8-e003Coalescence-mGAM-p5,0.08860249732259197,0.08493544244920961
A12-e003Coalescence-mGAM-p3,0.08406517708153725,0.08143656437627043
C2-e003Coalescence-mBHI-p3,0.0009456994131179949,0.0008896910642236946
D9-e003Coalescence-mGAM-p7,6.166702498031852e-05,0.9998760622467846
D4-e003Coalescence-mBHI-p7,0.015336262096776748,0.012240201051984024
D8-e003Assembly-mGAM-p3,0.014474656163423751,0.015675145244351932
B10-e003Coalescence-mGAM-p3,0.00011569747023303609,0.9997722496897954
A9-e003Coalescence-mGAM-p7,0.007200604864405229,0.314
B5-e003Coalescence-Inoculumn-mGAM,0.0015554783831551481,0.9973356948255608
D5-e003Coalescence-mBHI-p3,0.018117438988698054,0.022294357413633947
C5-e003Coalescence-mBHI-p3,0.007647054178515457,0.15950000000000003
D9-e003Coalescence-mGAM-p5,0.06316430888809074,0.9257025694350316
C9-e003Coalescence-mBHI-p3,1.682958470785352e-05,0.9999435368833303
C8-e003Coalescence-mBHI-p7,0.0034309781997568616,0.0031718886883794375
B4-e003Coalescence-mGAM-p5,0.9986596424899227,0.0004494384781478161
D4-e003Coalescence-mGAM-p5,0.002431272744979542,0.011
C3-e004Assembly-mBHI-p7,0.0009889223967466643,0.0010071791813809731
B5-e003Coalescence-mGAM-p5,0.19155716612913834,0.1456140012347043
B5-e003Coalescence-Inoculumn-mBHI,0.648,0.047
C2-e003Coalescence-mGAM-p3,0.03732734495804364,0.033222719096856396
B5-e003Coalescence-mGAM-p7,0.12607700795283858,0.10666880525242954
D8-e003Coalescence-mBHI-p5,0.0015716188553738038,0.0014617816213646315
B10-e003Coalescence-mBHI-p5,8.682957428445818e-05,0.9997298173071396
B3-e004Assembly-mBHI-p5,0.009423124326194717,0.009538396339879218
B5-e003Coalescence-mBHI-p3,0.037,0.023
C5-e003Coalescence-mBHI-inoculumn-redo,0.0037047692024405623,0.123
A2-e003Coalescence-mBHI-p7,0.004327375933575092,0.004210832971124735
A10-e003Coalescence-mBHI-p5,0.003738316694821184,0.0045335328724067136
B8-e003Assembly-mGAM-p3,0.04992214338840741,0.05200820139547786
A4-e003Coalescence-mGAM-p5,0.039,0.02200000000000002
D5-e003Coalescence-mBHI-p5,0.008506194412592906,0.00789182232786971
D4-e003Coalescence-mGAM-p7,0.05822166777184512,0.04870867468578242
A8-e003Coalescence-mBHI-p7,0.0007570090953194972,0.0006996282597343603
B9-e003GlycerolRevival-mGAM-p2,0.06946219467486196,0.9169148432797081
B2-e003Coalescence-Inoculumn-mGAM,0.008630313325257218,0.9835026879098738
C5-e003Coalescence-mBHI-p5,0.03,0.028
C5-e003Coalescence-mGAM-p3,0.002031074863898498,0.021
A3-e003Coalescence-mBHI-inoculumn-redo,0.684,0.009853097991258906
D9-e003Assembly-mGAM-p5,0.000189002645205652,0.999495026864444
B12-e003Coalescence-mGAM-p3,0.00020896431947111706,0.9995470935217948
A3-e003Coalescence-Inoculumn-mGAM,0.03882708109975039,0.9441963619524983
C3-e003Coalescence-mGAM-p5,0.9551868483163802,0.03276713794984496
D3-e003Assembly-mBHI-p5,6.073686465907087e-05,0.9998584330934985
A10-e003Coalescence-mGAM-p3,0.00826206141357717,0.007658379479100766
A9-e003Coalescence-mBHI-p3,0.01267461817208296,0.577
A2-e003Coalescence-Inoculumn-mBHI,0.0028229385572940734,0.0026490393703230554
D3-e003Coalescence-mBHI-p7,0.13547467217013262,0.11308824564041677
C3-e003Coalescence-mBHI-p5,0.741,0.00405452719056572
D2-e003Assembly-mBHI-p3,0.06439188539461113,0.06334956285581936
B3-e003Assembly-mBHI-p5,0.692,0.267
A9-e003Coalescence-mBHI-p5,0.0024851769163296367,0.403
D5-e003Coalescence-Inoculumn-mBHI,0.001536932979303647,0.124
B2-e003Coalescence-mGAM-p3,0.768,0.0029777330205114053
B3-e003Coalescence-Inoculumn-mBHI,0.999889892977974,8.966352548324905e-05
A8-e003Coalescence-mBHI-p5,0.0027494695037312937,0.0031372893301914746
C2-e003Assembly-mBHI-p5,0.01342570808366254,0.01345733015141556
D9-e003Coalescence-mBHI-p3,0.004398414956111397,0.9944217097770742
D5-e003Assembly-mBHI-p5,0.008607247822398592,0.007442119258841405
A5-e003Coalescence-mBHI-p7,0.03200000000000003,0.658
D2-e003Coalescence-mGAM-p5,0.05,0.15000000000000002
B9-e003Assembly-mGAM-p5,0.0010743233360361569,0.9978093855425885
D3-e003Coalescence-mGAM-p3,0.192,0.02400000000000002
D9-e003Coalescence-mGAM-p3,0.06816559726971255,0.9232861293593586
D3-e003Coalescence-mGAM-p5,0.115,0.0025440866529806393
A5-e003Coalescence-mBHI-inoculumn-redo,0.072,0.064
D2-e003Assembly-mBHI-p5,0.005252225674334942,0.005054221610660752
B9-e003Coalescence-mGAM-p7,0.05792358687259492,0.9352064249614314
B11-e003Coalescence-mGAM-p7,0.011533160733047592,0.9855212114880335
B5-e003Coalescence-mBHI-p7,0.027,0.0008182699502974787
A4-e003Coalescence-mBHI-p5,0.001608032945087547,0.001544851829831385
B3-e003Coalescence-mBHI-p7,0.538,0.43
A10-e003Coalescence-mBHI-p7,0.001822463071975067,0.0016839637661426126
B9-e003Coalescence-mBHI-p5,0.0003666557064510355,0.99887558523086
B10-e003Coalescence-mBHI-p3,8.249239310197043e-05,0.9997943254227996
A2-e003Coalescence-mGAM-p7,0.006507096766701274,0.006193947344873127
C5-e003Assembly-mBHI-p3,0.0030897733202515203,0.9913754702848092
E3-e004Assembly-mGAM-p5,0.006643545126036375,0.006185120562098577
C3-e003GlycerolRevival-mBHI-p2,3.3734345201488236e-05,0.9998532495018485
B10-e003Coalescence-mGAM-p7,0.0004352036769644651,0.9991204435119262
A9-e003Coalescence-mBHI-p7,0.0008516841916079123,0.388
B3-e003Coalescence-Inoculumn-mGAM,0.00017682578068555462,0.9997465130972903
D5-e003Coalescence-mGAM-p3,0.005647075386244352,0.12
D2-e003Coalescence-Inoculumn-mBHI,0.09,0.081
B4-e003Coalescence-Inoculumn-mGAM,0.0004121175761173421,0.9992795104374724
A10-e003Coalescence-mGAM-p7,0.24923131202618087,0.23494376591689328
B2-e003Assembly-mBHI-p3,0.010435869041287413,0.01057412216326433
D9-e003Coalescence-mBHI-p5,2.3925504710865134e-05,0.9999368287272057
D4-e003Coalescence-mGAM-p3,0.018773918711893864,0.015565130021706895
B9-e003Coalescence-mBHI-p7,0.003444220003279473,0.9949094769422414
A2-e003Coalescence-mGAM-p5,0.00391446358993412,0.0036917894433565342
D11-e003Assembly-mGAM-p5,0.030427516097377115,0.625
C3-e003Coalescence-mGAM-p7,0.9994683051287863,0.00015255797964681373
B3-e003Coalescence-mGAM-p5,0.9033321272827155,0.07932889244860446
D9-e003Coalescence-mBHI-p7,1.9148447100168896e-05,0.9999687455228295
C5-e003Coalescence-mBHI-p7,0.0013009241204222535,0.0011770123426585015
C9-e003Coalescence-mBHI-p7,0.03253002659438776,0.9630630291129914
A2-e003Coalescence-mBHI-p3,0.003591333662737867,0.003459973104819554
B8-e003Coalescence-mGAM-p5,0.0356473732885951,0.444
C3-e004Assembly-mBHI-p3,0.030105144882359585,0.030688800636600296
B3-e003Coalescence-mBHI-p5,0.745,0.087
C2-e003Coalescence-mBHI-inoculumn-redo,0.00861540340834772,0.007942543900940404
C11-e003GlycerolRevival-mGAM-p2,0.017358207651655327,0.013654252630488174
B2-e003Coalescence-Inoculumn-mBHI,0.7635000000000001,0.02507816311656288
A11-e003Coalescence-mBHI-p5,0.0038473572262641264,0.004230362248053076
C4-e003Assembly-mBHI-p5,0.0048980987984177495,0.004017393504945077
C9-e003Assembly-mGAM-p5,0.00015195843695375695,0.9995805948276506
A3-e003Coalescence-mBHI-p3,0.109,0.0016123588545684537
A2-e003Coalescence-mBHI-p5,0.0030261619923796423,0.002884710081749965
C5-e003Assembly-mBHI-p5,0.004952098936579625,0.9861646514171931
B9-e003Coalescence-mBHI-p3,1.9673135923099544e-05,0.9999538731269061
C3-e003Coalescence-mBHI-inoculumn-redo,0.9997645788226924,0.0001366493176476889
B5-e003Coalescence-mGAM-p3,0.172,0.011098182865663027
A5-e003Coalescence-mBHI-p3,0.10499999999999998,0.492
A4-e003Coalescence-mBHI-p3,0.002622446080240363,0.0024863545862982912
C9-e003GlycerolRevival-mGAM-p2,0.0031119566951008895,0.9947447050781045
C9-e003Coalescence-mGAM-p5,0.0021427472807864574,0.9961731033938108
A2-e003Coalescence-mBHI-inoculumn-redo,0.0024912108905202394,0.00230849198161525
C2-e003Coalescence-mGAM-p5,0.04231501121651053,0.03644833329705063
C8-e003Coalescence-mBHI-p5,0.0007788133537596066,0.0007166130545798685
B8-e003Coalescence-mGAM-p7,0.003694641231720571,0.294
B4-e003Coalescence-Inoculumn-mBHI,0.9902574435451341,0.005848633796061118
B8-e003Coalescence-mBHI-p7,0.0021175963211050963,0.426
B3-e004Assembly-mBHI-p3,0.005253953006976239,0.0053430709937660435
B11-e003Coalescence-mBHI-p3,3.48557197230142e-05,0.9999361607708602
A11-e003Coalescence-mBHI-p3,0.000491957139514829,0.0004583417438313867
B2-e004Assembly-mBHI-p5,0.0061626568606217,0.006497474886206569
B2-e003Coalescence-mBHI-p7,0.154,0.008660712183399057
B4-e003Coalescence-mBHI-p3,0.903,0.0019829940529555745
A5-e003Coalescence-Inoculumn-mBHI,0.0725,0.071
C2-e003Coalescence-mBHI-p7,0.04810877878709472,0.04446555301639969
A9-e003Coalescence-mGAM-p5,0.22174024993173866,0.5
A11-e003Coalescence-mGAM-p3,0.017299014719071606,0.015846805387194917
D2-e003Coalescence-mBHI-p3,0.19,0.354
H5-e003Coalescence-mBHI-p5_S40,0.039685870188941874,0.033226071926752816
E2-e003Coalescence-mGAM-p7_S145,0.004030987626129527,0.0037598780455533913
G5-e003Coalescence-mBHI-p7_S124,0.019,0.0015196769757787228
H4-e003Coalescence-mGAM-p7_S183,0.00122069186281479,0.0012847740551542425
F5-e003Coalescence-mGAM-p5_S64,0.131,0.029
F5-e003Coalescence-mGAM-p7_S160,0.051,0.018
F8-e003Coalescence-mBHI-p3_S117,0.0022292412898807694,0.632
H3-e003Coalescence-mBHI-p3_S46,0.08507079054465247,0.06482266745988874
H2-e003Coalescence-mBHI-p7_S133,0.05500000000000005,0.64
E5-e003Coalescence-mBHI-p3_S12,0.151,0.385
F100-e003Coalescence-mGAM-p7_S163,5.934917791515879e-05,0.9998040018522345
F9-e003Coalescence-mBHI-p5_S18,0.008238568573632858,0.984458965412578
H3-e003Coalescence-mBHI-p7_S134,0.0029966987799189392,0.0016243652436486098
E3-e003Coalescence-mGAM-p3_S58,0.771,0.003327789731208925
E8-e003Coalescence-mBHI-p5_S5,0.0022866513709117638,0.0020978266077280434
G2-e003Coalescence-mBHI-p3_S33,0.06750329226436032,0.06422111700191521
E9-e003Coalescence-mBHI-p5_S6,0.002715406865602845,0.186
G5-e003Coalescence-mBHI-p3_S36,0.0052045829491199755,0.049
H2-e003Coalescence-mGAM-p7_S181,0.017,0.151
H9-e003Coalescence-mGAM-p3_S190,0.003778036122142825,0.9934620795848264
E3-e003Coalescence-mBHI-p3_S10,0.141,0.0017358662874656452
H2-e003Coalescence-mGAM-p5_S85,0.02721945628194048,0.067
F2-e003Coalescence-mGAM-p7_S157,0.954,0.002434119033467911
H3-e003Coalescence-mGAM-p3_S94,0.16,0.007207991119851799
H4-e003Coalescence-mGAM-p3_S95,0.010894154403473992,0.012781790707781905
E5-e003Coalescence-mBHI-p7_S100,0.040000000000000036,0.746
E100-e003Coalescence-mBHI-p7_S103,0.002117199688777277,0.001987921098515638
F9-e003Coalescence-mGAM-p5_S66,0.0014890351992515223,0.9964607861051087
E100-e003Coalescence-mGAM-p3_S155,0.0035384265543858618,0.003238044485496057
E3-e003Coalescence-mGAM-p5_S50,0.855,0.0033548168285656224
E9-e003Coalescence-mBHI-p7_S102,0.002299573556219765,0.498
E5-e003Coalescence-mBHI-p5_S4,0.064,0.608
F111-e003Coalescence-mGAM-p7_S164,0.0013751040094317653,0.9971650004137569
E111-e003Coalescence-mBHI-p5_S8,0.0027775968971510225,0.002629722799716254
F2-e003Coalescence-mGAM-p5_S61,0.9679848612378361,0.013734923562060276
F5-e003Coalescence-mBHI-p5_S16,0.017,0.013000000000000012
F8-e003Coalescence-mGAM-p5_S65,0.006950036738828475,0.383
H8-e003Coalescence-mBHI-p7_S137,0.001113620245093593,0.0010357431690885643
G9-e003Coalescence-mGAM-p5_S78,0.00016197064830081147,0.9995607754904082
E2-e003Coalescence-mBHI-p5_S1,0.0033097481797071233,0.0030613865969052133
E2-e003Coalescence-mBHI-p3_S9,0.0024368282068822607,0.002316160826901004
G8-e003Coalescence-mGAM-p5_S77,0.0049754353906866795,0.0046448599964327
G3-e003Coalescence-mBHI-p3_S34,0.9941692690169238,0.0023879037842333027
F9-e003Coalescence-mBHI-p3_S118,0.01124153751435008,0.9841791078195871
E111-e003Coalescence-mBHI-p3_S108,0.003792583178258348,0.0035308646566211185
G3-e003Coalescence-mBHI-p5_S26,0.982,0.01100000000000001
G5-e003Coalescence-mBHI-p5_S28,0.03577131985786439,0.03449110883132303
H9-e003Coalescence-mGAM-p5_S90,0.00547406077120367,0.9906959237050146
H2-e003Coalescence-mBHI-p3_S45,0.14457487818874834,0.17613648451582092
E8-e003Coalescence-mBHI-p7_S101,0.064,0.075
E4-e003Coalescence-mBHI-p5_S3,0.0015372681188780015,0.0014412884844375222
H2-e003Coalescence-mGAM-p3_S93,0.08299999999999996,0.205
E4-e003Coalescence-mGAM-p5_S51,0.008704352246234765,0.008129800954368717
G9-e003Coalescence-mGAM-p7_S174,0.00011157230592745012,0.9996544885601594
F2-e003Coalescence-mBHI-p3_S21,0.102,0.005841140100485386
G5-e003Coalescence-mGAM-p3_S84,0.003877092433246564,0.021
H8-e003Coalescence-mBHI-p5_S41,0.0011004343239256979,0.001207015393307178
E100-e003Coalescence-mBHI-p5_S7,0.0018053005597413064,0.001680069225036698
F9-e003Coalescence-mGAM-p7_S162,0.0007560053105439622,0.9985266198510074
E2-e003Coalescence-mBHI-p7_S97,0.010968297838977953,0.010367963921249229
F8-e003Coalescence-mGAM-p7_S161,0.008899951887586452,0.341
F3-e003Coalescence-mBHI-p3_S22,0.9145000000000001,0.029
G3-e003Coalescence-mBHI-p7_S122,0.978,0.016000000000000014
G5-e003Coalescence-mGAM-p5_S76,0.11850620845582124,0.10472411515594644
G5-e003Coalescence-mGAM-p7_S172,0.021,0.029
G8-e003Coalescence-mBHI-p3_S129,0.0011395984831587662,0.0010479924557680706
G2-e003Coalescence-mGAM-p5_S73,0.14811070983191582,0.13897509863081317
E5-e003Coalescence-mGAM-p7_S148,0.041,0.14250000000000002
H9-e003Coalescence-mGAM-p7_S186,0.0003464331853243536,0.9992831573605149
E100-e003Coalescence-mGAM-p5_S55,0.005983176970515432,0.005552688395111822
H5-e003Coalescence-mGAM-p3_S96,0.007213962937166078,0.085
F4-e003Coalescence-mBHI-p7_S111,0.589,0.0014117333512381613
H3-e003Coalescence-mGAM-p7_S182,0.112,0.0037568429706146458
H5-e003Coalescence-mGAM-p5_S88,0.004926059871375031,0.08499999999999996
F4-e003Coalescence-mGAM-p5_S63,0.9989522246903048,0.00033490846941318153
H8-e003Coalescence-mGAM-p5_S89,0.0331553022508813,0.03136458149460261
F3-e003Coalescence-mBHI-p5_S14,0.825,0.021
F100-e003Coalescence-mBHI-p7_S115,0.0009618120883509499,0.989
E3-e003Coalescence-mGAM-p7_S146,0.946,0.002344406690643699
F100-e003Coalescence-mGAM-p3_S167,0.0049100892489062666,0.9912149260395019
E9-e003Coalescence-mGAM-p3_S154,0.052281411310435746,0.8
F3-e003Coalescence-mGAM-p5_S62,0.999387569476101,0.00012998349727463092
H4-e003Coalescence-mBHI-p7_S135,0.0010718284778904823,0.0008610819295211637
E3-e003Coalescence-mBHI-p5_S2,0.054,0.001922766341131419
H3-e003Coalescence-mBHI-p5_S38,0.033,0.01950000000000001
G3-e003Coalescence-mGAM-p3_S82,0.9994729984250691,0.0001523743653330704
F111-e003Coalescence-mGAM-p3_S168,0.005052979173418772,0.9906479486989829
F3-e003Coalescence-mGAM-p7_S158,0.9985989176563158,0.00039706621146239833
F8-e003Coalescence-mBHI-p7_S113,0.0032540027452857305,0.481
G2-e003Coalescence-mBHI-p7_S121,0.015532089869650845,0.015207033987192238
H4-e003Coalescence-mBHI-p3_S47,0.09762444787292547,0.08534073024658353
F3-e003Coalescence-mBHI-p7_S110,0.8,0.0065129285436329
F100-e003Coalescence-mGAM-p5_S67,0.0004041303020510732,0.998937924324753
G8-e003Coalescence-mBHI-p7_S125,0.003966182889546362,0.003677528282559113
F4-e003Coalescence-mBHI-p5_S15,0.9755688243268004,0.012915950602269518
E111-e003Coalescence-mBHI-p7_S104,0.0014859313809802465,0.025
E2-e003Coalescence-mGAM-p3_S57,0.004986167504934249,0.004660031255885306
F2-e003Coalescence-mBHI-p5_S13,0.069,0.0009010712818409188
F4-e003Coalescence-mBHI-p3_S23,0.9994661852767326,0.00019826725333155622
E9-e003Coalescence-mGAM-p5_S54,0.017913860702186476,0.368
G3-e003Coalescence-mGAM-p5_S74,0.9994646056122611,0.00013217542854429426
G9-e003Coalescence-mBHI-p3_S130,0.0008142176355678654,0.9979922408196195
E4-e003Coalescence-mGAM-p7_S147,0.0037293628115919355,0.0035806469414665816
E4-e003Coalescence-mGAM-p3_S59,0.03340615222672537,0.03220110893824123
H4-e003Coalescence-mBHI-p5_S39,0.0011747937578890125,0.0010717900953592645
F4-e003Coalescence-mGAM-p3_S71,0.9904156117604496,0.004483190969141473
G8-e003Coalescence-mBHI-p5_S29,0.0015423401174135473,0.0014442585293766364
G2-e003Coalescence-mBHI-p5_S25,0.010480138459447522,0.01013662770270411
G8-e003Coalescence-mGAM-p7_S173,0.0264559407021164,0.028845819464782423
E4-e003Coalescence-mBHI-p3_S11,0.00215786369806932,0.0020062083789128314
H9-e003Coalescence-mBHI-p5_S42,6.51013260358128e-05,0.9997817923281961
F5-e003Coalescence-mBHI-p3_S24,0.029,0.02300000000000001
E8-e003Coalescence-mBHI-p3_S105,0.001482576427628868,0.0014061800548097407
E8-e003Coalescence-mGAM-p7_S149,0.14956713709642777,0.1441227857855724
E9-e003Coalescence-mGAM-p7_S150,0.2520871648607354,0.31610955071241004
H5-e003Coalescence-mBHI-p7_S136,0.00560279786815603,0.0032918931108379553
G9-e003Coalescence-mBHI-p5_S30,5.940193052945643e-05,0.999796760493802
F111-e003Coalescence-mBHI-p7_S116,0.002846269695523239,0.967
F5-e003Coalescence-mBHI-p7_S112,0.013712928209793352,0.00941356209548303
F4-e003Coalescence-mGAM-p7_S159,0.9991336422744227,0.00034319995168624774
F111-e003Coalescence-mBHI-p3_S120,9.032507988961918e-05,0.9996847657678891
H3-e003Coalescence-mGAM-p5_S86,0.108,0.031
E4-e003Coalescence-mBHI-p7_S99,0.0009943788596617669,0.0009752721209205561
H4-e003Coalescence-mGAM-p5_S87,0.004843874292365037,0.005413744305647567
E100-e003Coalescence-mGAM-p7_S151,0.008546601424898761,0.007902191060554816
G9-e003Coalescence-mGAM-p3_S178,0.0003452876989091245,0.9992248791435894
H9-e003Coalescence-mBHI-p7_S138,7.19651015913095e-05,0.9997876932614994
H8-e003Coalescence-mGAM-p7_S185,0.0010603927994018256,0.0009774192044337646
G2-e003Coalescence-mGAM-p3_S81,0.01124088954893703,0.010454404882578497
F111-e003Coalescence-mBHI-p5_S20,0.00017368652861990595,0.9994221300974113
F8-e003Coalescence-mBHI-p5_S17,0.002250825491312187,0.503
